Card Set,Number,Player,Team,Seq.
Concourse,1,Buddy Hield,New Orleans Pelicans,
Concourse,2,Dwight Howard,Atlanta Hawks,
Concourse,3,Harrison Barnes,Dallas Mavericks,
Concourse,4,Jamal Murray,Denver Nuggets,
Concourse,5,Kyle Lowry,Toronto Raptors,
Concourse,6,Kyrie Irving,Cleveland Cavaliers,
Concourse,7,Randy Foye,Brooklyn Nets,
Concourse,8,Rashad Vaughn,Milwaukee Bucks,
Concourse,9,Zaza Pachulia,Golden State Warriors,
Concourse,10,Al Jefferson,Indiana Pacers,
Concourse,11,Cheick Diallo,New Orleans Pelicans,
Concourse,12,Dion Waiters,Miami Heat,
Concourse,13,Gorgui Dieng,Minnesota Timberwolves,
Concourse,14,Jabari Parker,Milwaukee Bucks,
Concourse,15,Kyle Anderson,San Antonio Spurs,
Concourse,16,Langston Galloway,New Orleans Pelicans,
Concourse,17,Paul George,Indiana Pacers,
Concourse,18,Reggie Bullock,Detroit Pistons,
Concourse,19,Willy Hernangomez,New York Knicks,
Concourse,20,Trey Lyles,Utah Jazz,
Concourse,21,Patrick Beverley,Houston Rockets,
Concourse,22,Deyonta Davis,Memphis Grizzlies,
Concourse,23,Georges Niang,Indiana Pacers,
Concourse,24,Jae Crowder,Boston Celtics,
Concourse,25,Kris Dunn,Minnesota Timberwolves,
Concourse,26,Dirk Nowitzki,Dallas Mavericks,
Concourse,27,Pau Gasol,San Antonio Spurs,
Concourse,28,Reggie Jackson,Detroit Pistons,
Concourse,29,Willie Cauley-Stein,Sacramento Kings,
Concourse,30,Alex Abrines,Oklahoma City Thunder,
Concourse,31,Chris Andersen,Cleveland Cavaliers,
Concourse,32,Derrick Rose,New York Knicks,
Concourse,33,Jaylen Brown,Boston Celtics,
Concourse,34,Kenneth Faried,Denver Nuggets,
Concourse,35,Klay Thompson,Golden State Warriors,
Concourse,36,Lou Williams,Los Angeles Lakers,
Concourse,37,Patty Mills,San Antonio Spurs,
Concourse,38,Robert Covington,Philadelphia 76ers,
Concourse,39,Wade Baldwin IV,Memphis Grizzlies,
Concourse,40,Alex Len,Phoenix Suns,
Concourse,41,David West,Golden State Warriors,
Concourse,42,Deron Williams,Dallas Mavericks,
Concourse,43,Gary Harris,Denver Nuggets,
Concourse,44,Ish Smith,Detroit Pistons,
Concourse,45,Khris Middleton,Milwaukee Bucks,
Concourse,46,Luol Deng ,Los Angeles Lakers,
Concourse,47,Omri Casspi,Sacramento Kings,
Concourse,48,Rudy Gobert,Utah Jazz,
Concourse,49,Jrue Holiday,New Orleans Pelicans,
Concourse,50,Andrew Wiggins,Minnesota Timberwolves,
Concourse,51,Damian Lillard,Portland Trail Blazers,
Concourse,52,Dennis Schroder,Atlanta Hawks,
Concourse,53,Evan Fournier,Orlando Magic,
Concourse,54,James Harden,Houston Rockets,
Concourse,55,Kevon Looney,Golden State Warriors,
Concourse,56,Malik Beasley,Denver Nuggets,
Concourse,57,Norman Powell,Toronto Raptors,
Concourse,58,Russell Westbrook,Oklahoma City Thunder,
Concourse,59,Tyler Ulis,Phoenix Suns,
Concourse,60,Ben Simmons,Philadelphia 76ers,
Concourse,61,D'Angelo Russell,Los Angeles Lakers,
Concourse,62,DeMar DeRozan,Toronto Raptors,
Concourse,63,Eric Bledsoe,Phoenix Suns,
Concourse,64,JaMychal Green,Memphis Grizzlies,
Concourse,65,Kevin Love,Cleveland Cavaliers,
Concourse,66,Marcelo Huertas,Los Angeles Lakers,
Concourse,67,Nene,Houston Rockets,
Concourse,68,Ryan Anderson,Houston Rockets,
Concourse,69,Corey Brewer,Houston Rockets,
Concourse,70,Blake Griffin,Los Angeles Clippers,
Concourse,71,Brook Lopez,Brooklyn Nets,
Concourse,72,Darren Collison,Sacramento Kings,
Concourse,73,Emmanuel Mudiay,Denver Nuggets,
Concourse,74,Mike Muscala,Atlanta Hawks,
Concourse,75,Kemba Walker,Charlotte Hornets,
Concourse,76,Marco Belinelli,Charlotte Hornets,
Concourse,77,Monta Ellis,Indiana Pacers,
Concourse,78,Serge Ibaka,Orlando Magic,
Concourse,79,Tomas Satoransky,Washington Wizards,
Concourse,80,Bojan Bogdanovic,Brooklyn Nets,
Concourse,81,Brice Johnson,Los Angeles Clippers,
Concourse,82,Dario Saric,Philadelphia 76ers,
Concourse,83,Luis Scola,Brooklyn Nets,
Concourse,84,Jeremy Lamb,Charlotte Hornets,
Concourse,85,Kelly Olynyk,Boston Celtics,
Concourse,86,Mario Hezonja,Orlando Magic,
Concourse,87,Maurice Harkless,Portland Trail Blazers,
Concourse,88,Stephen Curry,Golden State Warriors,
Concourse,89,Tobias Harris,Detroit Pistons,
Concourse,90,Bradley Beal,Washington Wizards,
Concourse,91,Brandon Ingram,Los Angeles Lakers,
Concourse,92,Danilo Gallinari,Denver Nuggets,
Concourse,93,Dwyane Wade,Chicago Bulls,
Concourse,94,Jonathon Simmons,San Antonio Spurs,
Concourse,95,Justise Winslow,Miami Heat,
Concourse,96,Marquese Chriss,Phoenix Suns,
Concourse,97,Marshall Plumlee,New York Knicks,
Concourse,98,Steven Adams,Oklahoma City Thunder,
Concourse,99,Taurean Prince,Atlanta Hawks,
Concourse,100,Jonas Valanciunas,Toronto Raptors,
Concourse Black,1,Buddy Hield,New Orleans Pelicans,1
Concourse Black,2,Dwight Howard,Atlanta Hawks,1
Concourse Black,3,Harrison Barnes,Dallas Mavericks,1
Concourse Black,4,Jamal Murray,Denver Nuggets,1
Concourse Black,5,Kyle Lowry,Toronto Raptors,1
Concourse Black,6,Kyrie Irving,Cleveland Cavaliers,1
Concourse Black,7,Randy Foye,Brooklyn Nets,1
Concourse Black,8,Rashad Vaughn,Milwaukee Bucks,1
Concourse Black,9,Zaza Pachulia,Golden State Warriors,1
Concourse Black,10,Al Jefferson,Indiana Pacers,1
Concourse Black,11,Cheick Diallo,New Orleans Pelicans,1
Concourse Black,12,Dion Waiters,Miami Heat,1
Concourse Black,13,Gorgui Dieng,Minnesota Timberwolves,1
Concourse Black,14,Jabari Parker,Milwaukee Bucks,1
Concourse Black,15,Kyle Anderson,San Antonio Spurs,1
Concourse Black,16,Langston Galloway,New Orleans Pelicans,1
Concourse Black,17,Paul George,Indiana Pacers,1
Concourse Black,18,Reggie Bullock,Detroit Pistons,1
Concourse Black,19,Willy Hernangomez,New York Knicks,1
Concourse Black,20,Trey Lyles,Utah Jazz,1
Concourse Black,21,Patrick Beverley,Houston Rockets,1
Concourse Black,22,Deyonta Davis,Memphis Grizzlies,1
Concourse Black,23,Georges Niang,Indiana Pacers,1
Concourse Black,24,Jae Crowder,Boston Celtics,1
Concourse Black,25,Kris Dunn,Minnesota Timberwolves,1
Concourse Black,26,Dirk Nowitzki,Dallas Mavericks,1
Concourse Black,27,Pau Gasol,San Antonio Spurs,1
Concourse Black,28,Reggie Jackson,Detroit Pistons,1
Concourse Black,29,Willie Cauley-Stein,Sacramento Kings,1
Concourse Black,30,Alex Abrines,Oklahoma City Thunder,1
Concourse Black,31,Chris Andersen,Cleveland Cavaliers,1
Concourse Black,32,Derrick Rose,New York Knicks,1
Concourse Black,33,Jaylen Brown,Boston Celtics,1
Concourse Black,34,Kenneth Faried,Denver Nuggets,1
Concourse Black,35,Klay Thompson,Golden State Warriors,1
Concourse Black,36,Lou Williams,Los Angeles Lakers,1
Concourse Black,37,Patty Mills,San Antonio Spurs,1
Concourse Black,38,Robert Covington,Philadelphia 76ers,1
Concourse Black,39,Wade Baldwin IV,Memphis Grizzlies,1
Concourse Black,40,Alex Len,Phoenix Suns,1
Concourse Black,41,David West,Golden State Warriors,1
Concourse Black,42,Deron Williams,Dallas Mavericks,1
Concourse Black,43,Gary Harris,Denver Nuggets,1
Concourse Black,44,Ish Smith,Detroit Pistons,1
Concourse Black,45,Khris Middleton,Milwaukee Bucks,1
Concourse Black,46,Luol Deng ,Los Angeles Lakers,1
Concourse Black,47,Omri Casspi,Sacramento Kings,1
Concourse Black,48,Rudy Gobert,Utah Jazz,1
Concourse Black,49,Jrue Holiday,New Orleans Pelicans,1
Concourse Black,50,Andrew Wiggins,Minnesota Timberwolves,1
Concourse Black,51,Damian Lillard,Portland Trail Blazers,1
Concourse Black,52,Dennis Schroder,Atlanta Hawks,1
Concourse Black,53,Evan Fournier,Orlando Magic,1
Concourse Black,54,James Harden,Houston Rockets,1
Concourse Black,55,Kevon Looney,Golden State Warriors,1
Concourse Black,56,Malik Beasley,Denver Nuggets,1
Concourse Black,57,Norman Powell,Toronto Raptors,1
Concourse Black,58,Russell Westbrook,Oklahoma City Thunder,1
Concourse Black,59,Tyler Ulis,Phoenix Suns,1
Concourse Black,60,Ben Simmons,Philadelphia 76ers,1
Concourse Black,61,D'Angelo Russell,Los Angeles Lakers,1
Concourse Black,62,DeMar DeRozan,Toronto Raptors,1
Concourse Black,63,Eric Bledsoe,Phoenix Suns,1
Concourse Black,64,JaMychal Green,Memphis Grizzlies,1
Concourse Black,65,Kevin Love,Cleveland Cavaliers,1
Concourse Black,66,Marcelo Huertas,Los Angeles Lakers,1
Concourse Black,67,Nene,Houston Rockets,1
Concourse Black,68,Ryan Anderson,Houston Rockets,1
Concourse Black,69,Corey Brewer,Houston Rockets,1
Concourse Black,70,Blake Griffin,Los Angeles Clippers,1
Concourse Black,71,Brook Lopez,Brooklyn Nets,1
Concourse Black,72,Darren Collison,Sacramento Kings,1
Concourse Black,73,Emmanuel Mudiay,Denver Nuggets,1
Concourse Black,74,Mike Muscala,Atlanta Hawks,1
Concourse Black,75,Kemba Walker,Charlotte Hornets,1
Concourse Black,76,Marco Belinelli,Charlotte Hornets,1
Concourse Black,77,Monta Ellis,Indiana Pacers,1
Concourse Black,78,Serge Ibaka,Orlando Magic,1
Concourse Black,79,Tomas Satoransky,Washington Wizards,1
Concourse Black,80,Bojan Bogdanovic,Brooklyn Nets,1
Concourse Black,81,Brice Johnson,Los Angeles Clippers,1
Concourse Black,82,Dario Saric,Philadelphia 76ers,1
Concourse Black,83,Luis Scola,Brooklyn Nets,1
Concourse Black,84,Jeremy Lamb,Charlotte Hornets,1
Concourse Black,85,Kelly Olynyk,Boston Celtics,1
Concourse Black,86,Mario Hezonja,Orlando Magic,1
Concourse Black,87,Maurice Harkless,Portland Trail Blazers,1
Concourse Black,88,Stephen Curry,Golden State Warriors,1
Concourse Black,89,Tobias Harris,Detroit Pistons,1
Concourse Black,90,Bradley Beal,Washington Wizards,1
Concourse Black,91,Brandon Ingram,Los Angeles Lakers,1
Concourse Black,92,Danilo Gallinari,Denver Nuggets,1
Concourse Black,93,Dwyane Wade,Chicago Bulls,1
Concourse Black,94,Jonathon Simmons,San Antonio Spurs,1
Concourse Black,95,Justise Winslow,Miami Heat,1
Concourse Black,96,Marquese Chriss,Phoenix Suns,1
Concourse Black,97,Marshall Plumlee,New York Knicks,1
Concourse Black,98,Steven Adams,Oklahoma City Thunder,1
Concourse Black,99,Taurean Prince,Atlanta Hawks,1
Concourse Black,100,Jonas Valanciunas,Toronto Raptors,1
Concourse Blue,1,Buddy Hield,New Orleans Pelicans,299
Concourse Blue,2,Dwight Howard,Atlanta Hawks,299
Concourse Blue,3,Harrison Barnes,Dallas Mavericks,299
Concourse Blue,4,Jamal Murray,Denver Nuggets,299
Concourse Blue,5,Kyle Lowry,Toronto Raptors,299
Concourse Blue,6,Kyrie Irving,Cleveland Cavaliers,299
Concourse Blue,7,Randy Foye,Brooklyn Nets,299
Concourse Blue,8,Rashad Vaughn,Milwaukee Bucks,299
Concourse Blue,9,Zaza Pachulia,Golden State Warriors,299
Concourse Blue,10,Al Jefferson,Indiana Pacers,299
Concourse Blue,11,Cheick Diallo,New Orleans Pelicans,299
Concourse Blue,12,Dion Waiters,Miami Heat,299
Concourse Blue,13,Gorgui Dieng,Minnesota Timberwolves,299
Concourse Blue,14,Jabari Parker,Milwaukee Bucks,299
Concourse Blue,15,Kyle Anderson,San Antonio Spurs,299
Concourse Blue,16,Langston Galloway,New Orleans Pelicans,299
Concourse Blue,17,Paul George,Indiana Pacers,299
Concourse Blue,18,Reggie Bullock,Detroit Pistons,299
Concourse Blue,19,Willy Hernangomez,New York Knicks,299
Concourse Blue,20,Trey Lyles,Utah Jazz,299
Concourse Blue,21,Patrick Beverley,Houston Rockets,299
Concourse Blue,22,Deyonta Davis,Memphis Grizzlies,299
Concourse Blue,23,Georges Niang,Indiana Pacers,299
Concourse Blue,24,Jae Crowder,Boston Celtics,299
Concourse Blue,25,Kris Dunn,Minnesota Timberwolves,299
Concourse Blue,26,Dirk Nowitzki,Dallas Mavericks,299
Concourse Blue,27,Pau Gasol,San Antonio Spurs,299
Concourse Blue,28,Reggie Jackson,Detroit Pistons,299
Concourse Blue,29,Willie Cauley-Stein,Sacramento Kings,299
Concourse Blue,30,Alex Abrines,Oklahoma City Thunder,299
Concourse Blue,31,Chris Andersen,Cleveland Cavaliers,299
Concourse Blue,32,Derrick Rose,New York Knicks,299
Concourse Blue,33,Jaylen Brown,Boston Celtics,299
Concourse Blue,34,Kenneth Faried,Denver Nuggets,299
Concourse Blue,35,Klay Thompson,Golden State Warriors,299
Concourse Blue,36,Lou Williams,Los Angeles Lakers,299
Concourse Blue,37,Patty Mills,San Antonio Spurs,299
Concourse Blue,38,Robert Covington,Philadelphia 76ers,299
Concourse Blue,39,Wade Baldwin IV,Memphis Grizzlies,299
Concourse Blue,40,Alex Len,Phoenix Suns,299
Concourse Blue,41,David West,Golden State Warriors,299
Concourse Blue,42,Deron Williams,Dallas Mavericks,299
Concourse Blue,43,Gary Harris,Denver Nuggets,299
Concourse Blue,44,Ish Smith,Detroit Pistons,299
Concourse Blue,45,Khris Middleton,Milwaukee Bucks,299
Concourse Blue,46,Luol Deng ,Los Angeles Lakers,299
Concourse Blue,47,Omri Casspi,Sacramento Kings,299
Concourse Blue,48,Rudy Gobert,Utah Jazz,299
Concourse Blue,49,Jrue Holiday,New Orleans Pelicans,299
Concourse Blue,50,Andrew Wiggins,Minnesota Timberwolves,299
Concourse Blue,51,Damian Lillard,Portland Trail Blazers,299
Concourse Blue,52,Dennis Schroder,Atlanta Hawks,299
Concourse Blue,53,Evan Fournier,Orlando Magic,299
Concourse Blue,54,James Harden,Houston Rockets,299
Concourse Blue,55,Kevon Looney,Golden State Warriors,299
Concourse Blue,56,Malik Beasley,Denver Nuggets,299
Concourse Blue,57,Norman Powell,Toronto Raptors,299
Concourse Blue,58,Russell Westbrook,Oklahoma City Thunder,299
Concourse Blue,59,Tyler Ulis,Phoenix Suns,299
Concourse Blue,60,Ben Simmons,Philadelphia 76ers,299
Concourse Blue,61,D'Angelo Russell,Los Angeles Lakers,299
Concourse Blue,62,DeMar DeRozan,Toronto Raptors,299
Concourse Blue,63,Eric Bledsoe,Phoenix Suns,299
Concourse Blue,64,JaMychal Green,Memphis Grizzlies,299
Concourse Blue,65,Kevin Love,Cleveland Cavaliers,299
Concourse Blue,66,Marcelo Huertas,Los Angeles Lakers,299
Concourse Blue,67,Nene,Houston Rockets,299
Concourse Blue,68,Ryan Anderson,Houston Rockets,299
Concourse Blue,69,Corey Brewer,Houston Rockets,299
Concourse Blue,70,Blake Griffin,Los Angeles Clippers,299
Concourse Blue,71,Brook Lopez,Brooklyn Nets,299
Concourse Blue,72,Darren Collison,Sacramento Kings,299
Concourse Blue,73,Emmanuel Mudiay,Denver Nuggets,299
Concourse Blue,74,Mike Muscala,Atlanta Hawks,299
Concourse Blue,75,Kemba Walker,Charlotte Hornets,299
Concourse Blue,76,Marco Belinelli,Charlotte Hornets,299
Concourse Blue,77,Monta Ellis,Indiana Pacers,299
Concourse Blue,78,Serge Ibaka,Orlando Magic,299
Concourse Blue,79,Tomas Satoransky,Washington Wizards,299
Concourse Blue,80,Bojan Bogdanovic,Brooklyn Nets,299
Concourse Blue,81,Brice Johnson,Los Angeles Clippers,299
Concourse Blue,82,Dario Saric,Philadelphia 76ers,299
Concourse Blue,83,Luis Scola,Brooklyn Nets,299
Concourse Blue,84,Jeremy Lamb,Charlotte Hornets,299
Concourse Blue,85,Kelly Olynyk,Boston Celtics,299
Concourse Blue,86,Mario Hezonja,Orlando Magic,299
Concourse Blue,87,Maurice Harkless,Portland Trail Blazers,299
