Card Set,Number,Player,Team,Seq.
All Pro Kings,18,Carson Palmer,Arizona Cardinals,299
All Pro Kings,19,Aaron Rodgers,Green Bay Packers,299
All Pro Kings,20,Marshawn Lynch,Seattle Seahawks,299
All Pro Kings Studio Series,1,Patrick Mahomes II,Kansas City Chiefs,100
All Pro Kings Studio Series,2,Khalil Mack,Chicago Bears,100
All Pro Kings Studio Series,3,Travis Kelce,Kansas City Chiefs,100
All Pro Kings Studio Series,4,Michael Thomas,New Orleans Saints,100
All Pro Kings Studio Series,5,DeAndre Hopkins,Houston Texans,100
All Pro Kings Studio Series,6,Zack Martin,Dallas Cowboys,100
All Pro Kings Studio Series,7,J.J. Watt,Houston Texans,100
All Pro Kings Studio Series,9,Luke Kuechly,Carolina Panthers,100
All Pro Kings Studio Series,10,Tarik Cohen,Chicago Bears,100
All Pro Kings Studio Series,11,Christian McCaffrey,Carolina Panthers,100
All Pro Kings Studio Series,12,Carson Wentz,Philadelphia Eagles,100
All Pro Kings Studio Series,13,Alvin Kamara,New Orleans Saints,100
All Pro Kings Studio Series,14,Rob Gronkowski,New England Patriots,100
All Pro Kings Studio Series,15,Adam Thielen,Minnesota Vikings,100
All Pro Kings Studio Series,16,Pharoh Cooper,Los Angeles Rams,100
All Pro Kings Studio Series,17,David Johnson,Arizona Cardinals,100
All Pro Kings Studio Series,18,Carson Palmer,Arizona Cardinals,100
All Pro Kings Studio Series,19,Aaron Rodgers,Green Bay Packers,100
All-Time Gridiron Kings Autographs,1,Peyton Manning,Indianapolis Colts,10
All-Time Gridiron Kings Autographs,2,Bruce Smith,Buffalo Bills,10
All-Time Gridiron Kings Autographs,3,Joe Namath,New York Jets,10
All-Time Gridiron Kings Autographs,4,Brett Favre,Green Bay Packers,10
All-Time Gridiron Kings Autographs,5,Dan Marino,Miami Dolphins,10
All-Time Gridiron Kings Autographs,6,Joe Montana,San Francisco 49ers,10
All-Time Gridiron Kings Autographs,7,Lawrence Taylor,New York Giants,10
All-Time Gridiron Kings Autographs,8,Jerry Rice,San Francisco 49ers,10
All-Time Gridiron Kings Autographs,9,LaDainian Tomlinson,San Diego Chargers,10
All-Time Gridiron Kings Autographs,10,Emmitt Smith,Dallas Cowboys,10
All-Time Gridiron Kings Autographs,11,Tony Gonzalez,Kansas City Chiefs,10
All-Time Gridiron Kings Autographs,12,Barry Sanders,Detroit Lions,10
All-Time Gridiron Kings Autographs,13,Randy Moss,New England Patriots,10
All-Time Gridiron Kings Autographs,14,John Elway,Denver Broncos,10
All-Time Gridiron Kings Autographs,15,Ray Lewis,Baltimore Ravens,10
All-Time Gridiron Kings,1,Peyton Manning,Indianapolis Colts,
All-Time Gridiron Kings,2,Bruce Smith,Buffalo Bills,
All-Time Gridiron Kings,3,Joe Namath,New York Jets,
All-Time Gridiron Kings,4,Brett Favre,Green Bay Packers,
All-Time Gridiron Kings,5,Dan Marino,Miami Dolphins,
All-Time Gridiron Kings,6,Joe Montana,San Francisco 49ers,
All-Time Gridiron Kings,7,Lawrence Taylor,New York Giants,
All-Time Gridiron Kings,8,Jerry Rice,San Francisco 49ers,
All-Time Gridiron Kings,9,LaDainian Tomlinson,San Diego Chargers,
All-Time Gridiron Kings,10,Emmitt Smith,Dallas Cowboys,
All-Time Gridiron Kings,11,Tony Gonzalez,Kansas City Chiefs,
All-Time Gridiron Kings,12,Barry Sanders,Detroit Lions,
All-Time Gridiron Kings,13,Randy Moss,New England Patriots,
All-Time Gridiron Kings,14,John Elway,Denver Broncos,
All-Time Gridiron Kings,15,Ray Lewis,Baltimore Ravens,
All-Time Gridiron Kings Studio Series,1,Peyton Manning,Indianapolis Colts,100
All-Time Gridiron Kings Studio Series,2,Bruce Smith,Buffalo Bills,100
All-Time Gridiron Kings Studio Series,3,Joe Namath,New York Jets,100
All-Time Gridiron Kings Studio Series,4,Brett Favre,Green Bay Packers,100
All-Time Gridiron Kings Studio Series,5,Dan Marino,Miami Dolphins,100
All-Time Gridiron Kings Studio Series,6,Joe Montana,San Francisco 49ers,100
All-Time Gridiron Kings Studio Series,7,Lawrence Taylor,New York Giants,100
All-Time Gridiron Kings Studio Series,8,Jerry Rice,San Francisco 49ers,100
All-Time Gridiron Kings Studio Series,9,LaDainian Tomlinson,San Diego Chargers,100
All-Time Gridiron Kings Studio Series,10,Emmitt Smith,Dallas Cowboys,100
All-Time Gridiron Kings Studio Series,11,Tony Gonzalez,Kansas City Chiefs,100
All-Time Gridiron Kings Studio Series,12,Barry Sanders,Detroit Lions,100
All-Time Gridiron Kings Studio Series,13,Randy Moss,New England Patriots,100
All-Time Gridiron Kings Studio Series,14,John Elway,Denver Broncos,100
All-Time Gridiron Kings Studio Series,15,Ray Lewis,Baltimore Ravens,100
Base Photo Variation,1,Patrick Mahomes II,Kansas City Chiefs,
Base Photo Variation,2,Travis Kelce,Kansas City Chiefs,
Base Photo Variation,10,Larry Fitzgerald,Arizona Cardinals,
Base Photo Variation,16,Pat Tillman,Arizona Cardinals,
Base Photo Variation,17,Matt Ryan,Atlanta Falcons,
Base Photo Variation,19,Julio Jones,Atlanta Falcons,
Base Photo Variation,25,Lamar Jackson,Baltimore Ravens,
Base Photo Variation,33,Josh Allen,Buffalo Bills,
Base Photo Variation,41,Cam Newton,Carolina Panthers,
Base Photo Variation,53,Khalil Mack,Chicago Bears,
Base Photo Variation,58,A.J. Green,Cincinnati Bengals,
Base Photo Variation,65,Baker Mayfield,Cleveland Browns,
Base Photo Variation,73,Dak Prescott,Dallas Cowboys,
Base Photo Variation,75,Ezekiel Elliott,Dallas Cowboys,
Base Photo Variation,83,Phillip Lindsay,Denver Broncos,
Base Photo Variation,84,Von Miller,Denver Broncos,
Base Photo Variation,89,John Elway,Denver Broncos,
Base Photo Variation,90,Matthew Stafford,Detroit Lions,
Base Photo Variation,98,Aaron Rodgers,Green Bay Packers,
Base Photo Variation,105,Brett Favre,Green Bay Packers,
Base Photo Variation,106,Deshaun Watson,Houston Texans,
Base Photo Variation,107,J.J. Watt,Houston Texans,
Base Photo Variation,114,Andrew Luck,Indianapolis Colts,
Base Photo Variation,121,Peyton Manning,Indianapolis Colts,
Base Photo Variation,125,Jalen Ramsey,Jacksonville Jaguars,
Base Photo Variation,130,Philip Rivers,Los Angeles Chargers,
Base Photo Variation,131,Melvin Gordon III,Los Angeles Chargers,
Base Photo Variation,138,Jared Goff,Los Angeles Rams,
Base Photo Variation,139,Todd Gurley II,Los Angeles Rams,
Base Photo Variation,156,Adam Thielen,Minnesota Vikings,
Base Photo Variation,162,Tom Brady,New England Patriots,
Base Photo Variation,163,Sony Michel,New England Patriots,
Base Photo Variation,170,Drew Brees,New Orleans Saints,
Base Photo Variation,171,Alvin Kamara,New Orleans Saints,
Base Photo Variation,173,Michael Thomas,New Orleans Saints,
Base Photo Variation,178,Eli Manning,New York Giants,
Base Photo Variation,179,Saquon Barkley,New York Giants,
Base Photo Variation,186,Sam Darnold,New York Jets,
Base Photo Variation,194,Derek Carr,Oakland Raiders,
Base Photo Variation,202,Carson Wentz,Philadelphia Eagles,
Base Photo Variation,210,Ben Roethlisberger,Pittsburgh Steelers,
Base Photo Variation,213,JuJu Smith-Schuster,Pittsburgh Steelers,
Base Photo Variation,216,T.J. Watt,Pittsburgh Steelers,
Base Photo Variation,218,Terry Bradshaw,Pittsburgh Steelers,
Base Photo Variation,219,Jimmy Garoppolo,San Francisco 49ers,
Base Photo Variation,224,George Kittle,San Francisco 49ers,
Base Photo Variation,227,Russell Wilson,Seattle Seahawks,
Base Photo Variation,235,Jameis Winston,Tampa Bay Buccaneers,
Base Photo Variation,243,Marcus Mariota,Tennessee Titans,
Base Photo Variation,250,Adrian Peterson,Washington Redskins,
Base Photo Variation Aqueous Test,1,Patrick Mahomes II,Kansas City Chiefs,
Base Photo Variation Aqueous Test,2,Travis Kelce,Kansas City Chiefs,
Base Photo Variation Aqueous Test,10,Larry Fitzgerald,Arizona Cardinals,
Base Photo Variation Aqueous Test,16,Pat Tillman,Arizona Cardinals,
Base Photo Variation Aqueous Test,17,Matt Ryan,Atlanta Falcons,
Base Photo Variation Aqueous Test,19,Julio Jones,Atlanta Falcons,
Base Photo Variation Aqueous Test,25,Lamar Jackson,Baltimore Ravens,
Base Photo Variation Aqueous Test,33,Josh Allen,Buffalo Bills,
Base Photo Variation Aqueous Test,41,Cam Newton,Carolina Panthers,
Base Photo Variation Aqueous Test,53,Khalil Mack,Chicago Bears,
Base Photo Variation Aqueous Test,58,A.J. Green,Cincinnati Bengals,
Base Photo Variation Aqueous Test,65,Baker Mayfield,Cleveland Browns,
Base Photo Variation Aqueous Test,73,Dak Prescott,Dallas Cowboys,
Base Photo Variation Aqueous Test,75,Ezekiel Elliott,Dallas Cowboys,
Base Photo Variation Aqueous Test,83,Phillip Lindsay,Denver Broncos,
Base Photo Variation Aqueous Test,84,Von Miller,Denver Broncos,
Base Photo Variation Aqueous Test,89,John Elway,Denver Broncos,
Base Photo Variation Aqueous Test,90,Matthew Stafford,Detroit Lions,
Base Photo Variation Aqueous Test,98,Aaron Rodgers,Green Bay Packers,
Base Photo Variation Aqueous Test,105,Brett Favre,Green Bay Packers,
Base Photo Variation Aqueous Test,106,Deshaun Watson,Houston Texans,
Base Photo Variation Aqueous Test,107,J.J. Watt,Houston Texans,
Base Photo Variation Aqueous Test,114,Andrew Luck,Indianapolis Colts,
Base Photo Variation Aqueous Test,121,Peyton Manning,Indianapolis Colts,
Base Photo Variation Aqueous Test,125,Jalen Ramsey,Jacksonville Jaguars,
Base Photo Variation Aqueous Test,130,Philip Rivers,Los Angeles Chargers,
Base Photo Variation Aqueous Test,131,Melvin Gordon III,Los Angeles Chargers,
Base Photo Variation Aqueous Test,138,Jared Goff,Los Angeles Rams,
Base Photo Variation Aqueous Test,139,Todd Gurley II,Los Angeles Rams,
Base Photo Variation Aqueous Test,156,Adam Thielen,Minnesota Vikings,
Base Photo Variation Aqueous Test,162,Tom Brady,New England Patriots,
Base Photo Variation Aqueous Test,163,Sony Michel,New England Patriots,
Base Photo Variation Aqueous Test,170,Drew Brees,New Orleans Saints,
Base Photo Variation Aqueous Test,171,Alvin Kamara,New Orleans Saints,
Base Photo Variation Aqueous Test,173,Michael Thomas,New Orleans Saints,
Base Photo Variation Aqueous Test,178,Eli Manning,New York Giants,
Base Photo Variation Aqueous Test,179,Saquon Barkley,New York Giants,
Base Photo Variation Aqueous Test,186,Sam Darnold,New York Jets,
Base Photo Variation Aqueous Test,194,Derek Carr,Oakland Raiders,
Base Photo Variation Aqueous Test,202,Carson Wentz,Philadelphia Eagles,
Base Photo Variation Aqueous Test,210,Ben Roethlisberger,Pittsburgh Steelers,
Base Photo Variation Aqueous Test,213,JuJu Smith-Schuster,Pittsburgh Steelers,
Base Photo Variation Aqueous Test,216,T.J. Watt,Pittsburgh Steelers,
Base Photo Variation Aqueous Test,218,Terry Bradshaw,Pittsburgh Steelers,
Base Photo Variation Aqueous Test,219,Jimmy Garoppolo,San Francisco 49ers,
Base Photo Variation Aqueous Test,224,George Kittle,San Francisco 49ers,
Base Photo Variation Aqueous Test,227,Russell Wilson,Seattle Seahawks,
Base Photo Variation Aqueous Test,235,Jameis Winston,Tampa Bay Buccaneers,
Base Photo Variation Aqueous Test,243,Marcus Mariota,Tennessee Titans,
Base Photo Variation Aqueous Test,250,Adrian Peterson,Washington Redskins,
Base Photo Variation Jersey Number,1,Patrick Mahomes II,Kansas City Chiefs,15
Base Photo Variation Jersey Number,2,Travis Kelce,Kansas City Chiefs,87
Base Photo Variation Jersey Number,10,Larry Fitzgerald,Arizona Cardinals,11
Base Photo Variation Jersey Number,16,Pat Tillman,Arizona Cardinals,40
Base Photo Variation Jersey Number,17,Matt Ryan,Atlanta Falcons,2
Base Photo Variation Jersey Number,19,Julio Jones,Atlanta Falcons,11
Base Photo Variation Jersey Number,25,Lamar Jackson,Baltimore Ravens,8
Base Photo Variation Jersey Number,33,Josh Allen,Buffalo Bills,17
Base Photo Variation Jersey Number,41,Cam Newton,Carolina Panthers,1
Base Photo Variation Jersey Number,53,Khalil Mack,Chicago Bears,52
Base Photo Variation Jersey Number,58,A.J. Green,Cincinnati Bengals,18
Base Photo Variation Jersey Number,65,Baker Mayfield,Cleveland Browns,6
Base Photo Variation Jersey Number,73,Dak Prescott,Dallas Cowboys,4
Base Photo Variation Jersey Number,75,Ezekiel Elliott,Dallas Cowboys,21
Base Photo Variation Jersey Number,83,Phillip Lindsay,Denver Broncos,30
Base Photo Variation Jersey Number,84,Von Miller,Denver Broncos,58
Base Photo Variation Jersey Number,89,John Elway,Denver Broncos,7
Base Photo Variation Jersey Number,90,Matthew Stafford,Detroit Lions,9
Base Photo Variation Jersey Number,98,Aaron Rodgers,Green Bay Packers,12
Base Photo Variation Jersey Number,105,Brett Favre,Green Bay Packers,4
Base Photo Variation Jersey Number,106,Deshaun Watson,Houston Texans,4
Base Photo Variation Jersey Number,107,J.J. Watt,Houston Texans,99
Base Photo Variation Jersey Number,114,Andrew Luck,Indianapolis Colts,12
Base Photo Variation Jersey Number,121,Peyton Manning,Indianapolis Colts,18
Base Photo Variation Jersey Number,125,Jalen Ramsey,Jacksonville Jaguars,20
Base Photo Variation Jersey Number,130,Philip Rivers,Los Angeles Chargers,17
Base Photo Variation Jersey Number,131,Melvin Gordon III,Los Angeles Chargers,25
Base Photo Variation Jersey Number,138,Jared Goff,Los Angeles Rams,16
Base Photo Variation Jersey Number,139,Todd Gurley II,Los Angeles Rams,30
Base Photo Variation Jersey Number,156,Adam Thielen,Minnesota Vikings,19
Base Photo Variation Jersey Number,162,Tom Brady,New England Patriots,12
Base Photo Variation Jersey Number,163,Sony Michel,New England Patriots,26
Base Photo Variation Jersey Number,170,Drew Brees,New Orleans Saints,9
Base Photo Variation Jersey Number,171,Alvin Kamara,New Orleans Saints,41
Base Photo Variation Jersey Number,173,Michael Thomas,New Orleans Saints,13
Base Photo Variation Jersey Number,178,Eli Manning,New York Giants,10
Base Photo Variation Jersey Number,179,Saquon Barkley,New York Giants,26
Base Photo Variation Jersey Number,186,Sam Darnold,New York Jets,14
Base Photo Variation Jersey Number,194,Derek Carr,Oakland Raiders,4
Base Photo Variation Jersey Number,202,Carson Wentz,Philadelphia Eagles,11
Base Photo Variation Jersey Number,210,Ben Roethlisberger,Pittsburgh Steelers,7
Base Photo Variation Jersey Number,213,JuJu Smith-Schuster,Pittsburgh Steelers,19
Base Photo Variation Jersey Number,216,T.J. Watt,Pittsburgh Steelers,90
Base Photo Variation Jersey Number,218,Terry Bradshaw,Pittsburgh Steelers,12
Base Photo Variation Jersey Number,219,Jimmy Garoppolo,San Francisco 49ers,10
Base Photo Variation Jersey Number,224,George Kittle,San Francisco 49ers,85
Base Photo Variation Jersey Number,227,Russell Wilson,Seattle Seahawks,3
Base Photo Variation Jersey Number,235,Jameis Winston,Tampa Bay Buccaneers,3
Base Photo Variation Jersey Number,243,Marcus Mariota,Tennessee Titans,8
Base Photo Variation Jersey Number,250,Adrian Peterson,Washington Redskins,26
Base Photo Variation Press Proof Black,1,Patrick Mahomes II,Kansas City Chiefs,10
Base Photo Variation Press Proof Black,2,Travis Kelce,Kansas City Chiefs,10
Base Photo Variation Press Proof Black,10,Larry Fitzgerald,Arizona Cardinals,10
Base Photo Variation Press Proof Black,16,Pat Tillman,Arizona Cardinals,10
Base Photo Variation Press Proof Black,17,Matt Ryan,Atlanta Falcons,10
Base Photo Variation Press Proof Black,19,Julio Jones,Atlanta Falcons,10
Base Photo Variation Press Proof Black,25,Lamar Jackson,Baltimore Ravens,10
Base Photo Variation Press Proof Black,33,Josh Allen,Buffalo Bills,10
Base Photo Variation Press Proof Black,41,Cam Newton,Carolina Panthers,10
Base Photo Variation Press Proof Black,53,Khalil Mack,Chicago Bears,10
Base Photo Variation Press Proof Black,58,A.J. Green,Cincinnati Bengals,10
Base Photo Variation Press Proof Black,65,Baker Mayfield,Cleveland Browns,10
Base Photo Variation Press Proof Black,73,Dak Prescott,Dallas Cowboys,10
Base Photo Variation Press Proof Black,75,Ezekiel Elliott,Dallas Cowboys,10
Base Photo Variation Press Proof Black,83,Phillip Lindsay,Denver Broncos,10
Base Photo Variation Press Proof Black,84,Von Miller,Denver Broncos,10
Base Photo Variation Press Proof Black,89,John Elway,Denver Broncos,10
Base Photo Variation Press Proof Black,90,Matthew Stafford,Detroit Lions,10
Base Photo Variation Press Proof Black,98,Aaron Rodgers,Green Bay Packers,10
Base Photo Variation Press Proof Black,105,Brett Favre,Green Bay Packers,10
Base Photo Variation Press Proof Black,106,Deshaun Watson,Houston Texans,10
Base Photo Variation Press Proof Black,107,J.J. Watt,Houston Texans,10
Base Photo Variation Press Proof Black,114,Andrew Luck,Indianapolis Colts,10
Base Photo Variation Press Proof Black,121,Peyton Manning,Indianapolis Colts,10
Base Photo Variation Press Proof Black,125,Jalen Ramsey,Jacksonville Jaguars,10
Base Photo Variation Press Proof Black,130,Philip Rivers,Los Angeles Chargers,10
Base Photo Variation Press Proof Black,131,Melvin Gordon III,Los Angeles Chargers,10
Base Photo Variation Press Proof Black,138,Jared Goff,Los Angeles Rams,10
Base Photo Variation Press Proof Black,139,Todd Gurley II,Los Angeles Rams,10
Base Photo Variation Press Proof Black,156,Adam Thielen,Minnesota Vikings,10
Base Photo Variation Press Proof Black,162,Tom Brady,New England Patriots,10
Base Photo Variation Press Proof Black,163,Sony Michel,New England Patriots,10
Base Photo Variation Press Proof Black,170,Drew Brees,New Orleans Saints,10
Base Photo Variation Press Proof Black,171,Alvin Kamara,New Orleans Saints,10
Base Photo Variation Press Proof Black,173,Michael Thomas,New Orleans Saints,10
Base Photo Variation Press Proof Black,178,Eli Manning,New York Giants,10
Base Photo Variation Press Proof Black,179,Saquon Barkley,New York Giants,10
Base Photo Variation Press Proof Black,186,Sam Darnold,New York Jets,10
Base Photo Variation Press Proof Black,194,Derek Carr,Oakland Raiders,10
Base Photo Variation Press Proof Black,202,Carson Wentz,Philadelphia Eagles,10
Base Photo Variation Press Proof Black,210,Ben Roethlisberger,Pittsburgh Steelers,10
Base Photo Variation Press Proof Black,213,JuJu Smith-Schuster,Pittsburgh Steelers,10
Base Photo Variation Press Proof Black,216,T.J. Watt,Pittsburgh Steelers,10
Base Photo Variation Press Proof Black,218,Terry Bradshaw,Pittsburgh Steelers,10
Base Photo Variation Press Proof Black,219,Jimmy Garoppolo,San Francisco 49ers,10
Base Photo Variation Press Proof Black,224,George Kittle,San Francisco 49ers,10
Base Photo Variation Press Proof Black,227,Russell Wilson,Seattle Seahawks,10
Base Photo Variation Press Proof Black,235,Jameis Winston,Tampa Bay Buccaneers,10
Base Photo Variation Press Proof Black,243,Marcus Mariota,Tennessee Titans,10
Base Photo Variation Press Proof Black,250,Adrian Peterson,Washington Redskins,10
Base Photo Variation Press Proof Black Die-Cut,1,Patrick Mahomes II,Kansas City Chiefs,1
Base Photo Variation Press Proof Black Die-Cut,2,Travis Kelce,Kansas City Chiefs,1
Base Photo Variation Press Proof Black Die-Cut,10,Larry Fitzgerald,Arizona Cardinals,1
Base Photo Variation Press Proof Black Die-Cut,16,Pat Tillman,Arizona Cardinals,1
Base Photo Variation Press Proof Black Die-Cut,17,Matt Ryan,Atlanta Falcons,1
Base Photo Variation Press Proof Black Die-Cut,19,Julio Jones,Atlanta Falcons,1
Base Photo Variation Press Proof Black Die-Cut,25,Lamar Jackson,Baltimore Ravens,1
Base Photo Variation Press Proof Black Die-Cut,33,Josh Allen,Buffalo Bills,1
Base Photo Variation Press Proof Black Die-Cut,41,Cam Newton,Carolina Panthers,1
Base Photo Variation Press Proof Black Die-Cut,53,Khalil Mack,Chicago Bears,1
Base Photo Variation Press Proof Black Die-Cut,58,A.J. Green,Cincinnati Bengals,1
Base Photo Variation Press Proof Black Die-Cut,65,Baker Mayfield,Cleveland Browns,1
Base Photo Variation Press Proof Black Die-Cut,73,Dak Prescott,Dallas Cowboys,1
Base Photo Variation Press Proof Black Die-Cut,75,Ezekiel Elliott,Dallas Cowboys,1
Base Photo Variation Press Proof Black Die-Cut,83,Phillip Lindsay,Denver Broncos,1
Base Photo Variation Press Proof Black Die-Cut,84,Von Miller,Denver Broncos,1
Base Photo Variation Press Proof Black Die-Cut,89,John Elway,Denver Broncos,1
Base Photo Variation Press Proof Black Die-Cut,90,Matthew Stafford,Detroit Lions,1
Base Photo Variation Press Proof Black Die-Cut,98,Aaron Rodgers,Green Bay Packers,1
Base Photo Variation Press Proof Black Die-Cut,105,Brett Favre,Green Bay Packers,1
Base Photo Variation Press Proof Black Die-Cut,106,Deshaun Watson,Houston Texans,1
Base Photo Variation Press Proof Black Die-Cut,107,J.J. Watt,Houston Texans,1
Base Photo Variation Press Proof Black Die-Cut,114,Andrew Luck,Indianapolis Colts,1
Base Photo Variation Press Proof Black Die-Cut,121,Peyton Manning,Indianapolis Colts,1
Base Photo Variation Press Proof Black Die-Cut,125,Jalen Ramsey,Jacksonville Jaguars,1
Base Photo Variation Press Proof Black Die-Cut,130,Philip Rivers,Los Angeles Chargers,1
Base Photo Variation Press Proof Black Die-Cut,131,Melvin Gordon III,Los Angeles Chargers,1
Base Photo Variation Press Proof Black Die-Cut,138,Jared Goff,Los Angeles Rams,1
Base Photo Variation Press Proof Black Die-Cut,139,Todd Gurley II,Los Angeles Rams,1
Base Photo Variation Press Proof Black Die-Cut,156,Adam Thielen,Minnesota Vikings,1
Base Photo Variation Press Proof Black Die-Cut,162,Tom Brady,New England Patriots,1
Base Photo Variation Press Proof Black Die-Cut,163,Sony Michel,New England Patriots,1
Base Photo Variation Press Proof Black Die-Cut,170,Drew Brees,New Orleans Saints,1
Base Photo Variation Press Proof Black Die-Cut,171,Alvin Kamara,New Orleans Saints,1
Base Photo Variation Press Proof Black Die-Cut,173,Michael Thomas,New Orleans Saints,1
Base Photo Variation Press Proof Black Die-Cut,178,Eli Manning,New York Giants,1
Base Photo Variation Press Proof Black Die-Cut,179,Saquon Barkley,New York Giants,1
Base Photo Variation Press Proof Black Die-Cut,186,Sam Darnold,New York Jets,1
Base Photo Variation Press Proof Black Die-Cut,194,Derek Carr,Oakland Raiders,1
Base Photo Variation Press Proof Black Die-Cut,202,Carson Wentz,Philadelphia Eagles,1
Base Photo Variation Press Proof Black Die-Cut,210,Ben Roethlisberger,Pittsburgh Steelers,1
Base Photo Variation Press Proof Black Die-Cut,213,JuJu Smith-Schuster,Pittsburgh Steelers,1
Base Photo Variation Press Proof Black Die-Cut,216,T.J. Watt,Pittsburgh Steelers,1
Base Photo Variation Press Proof Black Die-Cut,218,Terry Bradshaw,Pittsburgh Steelers,1
Base Photo Variation Press Proof Black Die-Cut,219,Jimmy Garoppolo,San Francisco 49ers,1
Base Photo Variation Press Proof Black Die-Cut,224,George Kittle,San Francisco 49ers,1
Base Photo Variation Press Proof Black Die-Cut,227,Russell Wilson,Seattle Seahawks,1
Base Photo Variation Press Proof Black Die-Cut,235,Jameis Winston,Tampa Bay Buccaneers,1
Base Photo Variation Press Proof Black Die-Cut,243,Marcus Mariota,Tennessee Titans,1
Base Photo Variation Press Proof Black Die-Cut,250,Adrian Peterson,Washington Redskins,1
Base Photo Variation Press Proof Blue,1,Patrick Mahomes II,Kansas City Chiefs,
Base Photo Variation Press Proof Blue,2,Travis Kelce,Kansas City Chiefs,
Base Photo Variation Press Proof Blue,10,Larry Fitzgerald,Arizona Cardinals,
Base Photo Variation Press Proof Blue,16,Pat Tillman,Arizona Cardinals,
Base Photo Variation Press Proof Blue,17,Matt Ryan,Atlanta Falcons,
Base Photo Variation Press Proof Blue,19,Julio Jones,Atlanta Falcons,
Base Photo Variation Press Proof Blue,25,Lamar Jackson,Baltimore Ravens,
