Card Set,Number,Player,Team,Seq.
Base,35,Clay Matthews,Green Bay Packers,99
Base,36,Deshaun Watson,Houston Texans,99
Base,37,DeAndre Hopkins,Houston Texans,99
Base,38,J.J. Watt,Houston Texans,99
Base,39,Andrew Luck,Indianapolis Colts,99
Base,40,Peyton Manning,Indianapolis Colts,99
Base,41,T.Y. Hilton,Indianapolis Colts,99
Base,42,Stefon Diggs,Minnesota Vikings,99
Base,43,Jalen Ramsey,Jacksonville Jaguars,99
Base,44,Leonard Fournette,Jacksonville Jaguars,99
Base,45,Patrick Mahomes II,Kansas City Chiefs,99
Base,46,Case Keenum,Denver Broncos,99
Base,47,Tony Gonzalez,Kansas City Chiefs,99
Base,48,Joey Bosa,Los Angeles Chargers,99
Base,49,Philip Rivers,Los Angeles Chargers,99
Base,50,Melvin Gordon III,Los Angeles Chargers,99
Base,51,Todd Gurley II,Los Angeles Rams,99
Base,52,Jared Goff,Los Angeles Rams,99
Base,53,Aaron Donald,Los Angeles Rams,99
Base,54,Ryan Tannehill,Miami Dolphins,99
Base,55,Kenyan Drake,Miami Dolphins,99
Base,56,Dan Marino,Miami Dolphins,99
Base,57,Adrian Peterson,Washington Redskins,99
Base,58,Kirk Cousins,Minnesota Vikings,99
Base,59,Adam Thielen,Minnesota Vikings,99
Base,60,Tom Brady,New England Patriots,99
Base,61,Rob Gronkowski,New England Patriots,99
Base,62,Drew Bledsoe,New England Patriots,99
Base,63,Drew Brees,New Orleans Saints,99
Base,64,Michael Thomas,New Orleans Saints,99
Base,65,Alvin Kamara,New Orleans Saints,99
Base,66,Odell Beckham Jr.,New York Giants,99
Base,67,Eli Manning,New York Giants,99
Base,68,Lawrence Taylor,New York Giants,99
Base,69,Jamal Adams,New York Jets,99
Base,70,Joe Namath,New York Jets,99
Base,71,Curtis Martin,New York Jets,99
Base,72,Derek Carr,Oakland Raiders,99
Base,73,Khalil Mack,Chicago Bears,99
Base,74,Howie Long,Los Angeles Raiders,99
Base,75,Marshawn Lynch,Oakland Raiders,99
Base,76,Carson Wentz,Philadelphia Eagles,99
Base,77,Alshon Jeffery,Philadelphia Eagles,99
Base,78,Reggie White,Philadelphia Eagles,99
Base,79,Matt Breida,San Francisco 49ers,99
Base,80,Ben Roethlisberger,Pittsburgh Steelers,99
Base,81,Antonio Brown,Pittsburgh Steelers,99
Base,82,T.J. Watt,Pittsburgh Steelers,99
Base,83,Terry Bradshaw,Pittsburgh Steelers,99
Base,84,Jimmy Garoppolo,San Francisco 49ers,99
Base,85,Joe Montana,San Francisco 49ers,99
Base,86,Russell Wilson,Seattle Seahawks,99
Base,87,Doug Baldwin,Seattle Seahawks,99
Base,88,Steve Largent,Seattle Seahawks,99
Base,89,Jameis Winston,Tampa Bay Buccaneers,99
Base,90,Mike Evans,Tampa Bay Buccaneers,99
Base,91,James Conner,Pittsburgh Steelers,99
Base,92,Mike Alstott,Tampa Bay Buccaneers,99
Base,93,Marcus Mariota,Tennessee Titans,99
Base,94,Derrick Henry,Tennessee Titans,99
Base,95,Eddie George,Tennessee Oilers,99
Base,96,Alex Smith,Washington Redskins,99
Base,97,Tyreek Hill,Kansas City Chiefs,99
Base,98,Josh Norman,Washington Redskins,99
Base,99,John Riggins,Washington Redskins,99
Base,100,Anthony Munoz,Cincinnati Bengals,99
Base Emerald,1,Johnny Unitas,Baltimore Colts,5
Base Emerald,2,Terrell Suggs,Baltimore Ravens,5
Base Emerald,3,Ray Lewis,Baltimore Ravens,5
Base Emerald,4,Kurt Warner,Arizona Cardinals,5
Base Emerald,5,Larry Fitzgerald,Arizona Cardinals,5
Base Emerald,6,David Johnson,Arizona Cardinals,5
Base Emerald,7,Matt Ryan,Atlanta Falcons,5
Base Emerald,8,Julio Jones,Atlanta Falcons,5
Base Emerald,9,Vic Beasley Jr.,Atlanta Falcons,5
Base Emerald,10,Jim Kelly,Buffalo Bills,5
Base Emerald,11,LeSean McCoy,Buffalo Bills,5
Base Emerald,12,George Kittle,San Francisco 49ers,5
Base Emerald,13,Cam Newton,Carolina Panthers,5
Base Emerald,14,Christian McCaffrey,Carolina Panthers,5
Base Emerald,15,Luke Kuechly,Carolina Panthers,5
Base Emerald,16,Mitchell Trubisky,Chicago Bears,5
Base Emerald,17,Brian Urlacher,Chicago Bears,5
Base Emerald,18,Jordan Howard,Chicago Bears,5
Base Emerald,19,A.J. Green,Cincinnati Bengals,5
Base Emerald,20,Andy Dalton,Cincinnati Bengals,5
Base Emerald,21,Myles Garrett,Cleveland Browns,5
Base Emerald,22,Jarvis Landry,Cleveland Browns,5
Base Emerald,23,Carlos Hyde,Jacksonville Jaguars,5
Base Emerald,24,Dak Prescott,Dallas Cowboys,5
Base Emerald,25,Ezekiel Elliott,Dallas Cowboys,5
Base Emerald,26,Emmitt Smith,Dallas Cowboys,5
Base Emerald,27,Von Miller,Denver Broncos,5
Base Emerald,28,John Elway,Denver Broncos,5
Base Emerald,29,Demaryius Thomas,Houston Texans,5
Base Emerald,30,Barry Sanders,Detroit Lions,5
Base Emerald,31,Matthew Stafford,Detroit Lions,5
Base Emerald,32,Golden Tate III,Philadelphia Eagles,5
Base Emerald,33,Bart Starr,Green Bay Packers,5
Base Emerald,34,Aaron Rodgers,Green Bay Packers,5
Base Emerald,35,Clay Matthews,Green Bay Packers,5
Base Emerald,36,Deshaun Watson,Houston Texans,5
Base Emerald,37,DeAndre Hopkins,Houston Texans,5
Base Emerald,38,J.J. Watt,Houston Texans,5
Base Emerald,39,Andrew Luck,Indianapolis Colts,5
Base Emerald,40,Peyton Manning,Indianapolis Colts,5
Base Emerald,41,T.Y. Hilton,Indianapolis Colts,5
Base Emerald,42,Stefon Diggs,Minnesota Vikings,5
Base Emerald,43,Jalen Ramsey,Jacksonville Jaguars,5
Base Emerald,44,Leonard Fournette,Jacksonville Jaguars,5
Base Emerald,45,Patrick Mahomes II,Kansas City Chiefs,5
Base Emerald,46,Case Keenum,Denver Broncos,5
Base Emerald,47,Tony Gonzalez,Kansas City Chiefs,5
Base Emerald,48,Joey Bosa,Los Angeles Chargers,5
Base Emerald,49,Philip Rivers,Los Angeles Chargers,5
Base Emerald,50,Melvin Gordon III,Los Angeles Chargers,5
Base Emerald,51,Todd Gurley II,Los Angeles Rams,5
Base Emerald,52,Jared Goff,Los Angeles Rams,5
Base Emerald,53,Aaron Donald,Los Angeles Rams,5
Base Emerald,54,Ryan Tannehill,Miami Dolphins,5
Base Emerald,55,Kenyan Drake,Miami Dolphins,5
Base Emerald,56,Dan Marino,Miami Dolphins,5
Base Emerald,57,Adrian Peterson,Washington Redskins,5
Base Emerald,58,Kirk Cousins,Minnesota Vikings,5
Base Emerald,59,Adam Thielen,Minnesota Vikings,5
Base Emerald,60,Tom Brady,New England Patriots,5
Base Emerald,61,Rob Gronkowski,New England Patriots,5
Base Emerald,62,Drew Bledsoe,New England Patriots,5
Base Emerald,63,Drew Brees,New Orleans Saints,5
Base Emerald,64,Michael Thomas,New Orleans Saints,5
Base Emerald,65,Alvin Kamara,New Orleans Saints,5
Base Emerald,66,Odell Beckham Jr.,New York Giants,5
Base Emerald,67,Eli Manning,New York Giants,5
Base Emerald,68,Lawrence Taylor,New York Giants,5
Base Emerald,69,Jamal Adams,New York Jets,5
Base Emerald,70,Joe Namath,New York Jets,5
Base Emerald,71,Curtis Martin,New York Jets,5
Base Emerald,72,Derek Carr,Oakland Raiders,5
Base Emerald,73,Khalil Mack,Chicago Bears,5
Base Emerald,74,Howie Long,Los Angeles Raiders,5
Base Emerald,75,Marshawn Lynch,Oakland Raiders,5
Base Emerald,76,Carson Wentz,Philadelphia Eagles,5
Base Emerald,77,Alshon Jeffery,Philadelphia Eagles,5
Base Emerald,78,Reggie White,Philadelphia Eagles,5
Base Emerald,79,Matt Breida,San Francisco 49ers,5
Base Emerald,80,Ben Roethlisberger,Pittsburgh Steelers,5
Base Emerald,81,Antonio Brown,Pittsburgh Steelers,5
Base Emerald,82,T.J. Watt,Pittsburgh Steelers,5
Base Emerald,83,Terry Bradshaw,Pittsburgh Steelers,5
Base Emerald,84,Jimmy Garoppolo,San Francisco 49ers,5
Base Emerald,85,Joe Montana,San Francisco 49ers,5
Base Emerald,86,Russell Wilson,Seattle Seahawks,5
Base Emerald,87,Doug Baldwin,Seattle Seahawks,5
Base Emerald,88,Steve Largent,Seattle Seahawks,5
Base Emerald,89,Jameis Winston,Tampa Bay Buccaneers,5
Base Emerald,90,Mike Evans,Tampa Bay Buccaneers,5
Base Emerald,91,James Conner,Pittsburgh Steelers,5
Base Emerald,92,Mike Alstott,Tampa Bay Buccaneers,5
Base Emerald,93,Marcus Mariota,Tennessee Titans,5
Base Emerald,94,Derrick Henry,Tennessee Titans,5
Base Emerald,95,Eddie George,Tennessee Oilers,5
Base Emerald,96,Alex Smith,Washington Redskins,5
Base Emerald,97,Tyreek Hill,Kansas City Chiefs,5
Base Emerald,98,Josh Norman,Washington Redskins,5
Base Emerald,99,John Riggins,Washington Redskins,5
Base Emerald,100,Anthony Munoz,Cincinnati Bengals,5
Base Gold,1,Johnny Unitas,Baltimore Colts,35
Base Gold,2,Terrell Suggs,Baltimore Ravens,35
Base Gold,3,Ray Lewis,Baltimore Ravens,35
Base Gold,4,Kurt Warner,Arizona Cardinals,35
Base Gold,5,Larry Fitzgerald,Arizona Cardinals,35
Base Gold,6,David Johnson,Arizona Cardinals,35
Base Gold,7,Matt Ryan,Atlanta Falcons,35
Base Gold,8,Julio Jones,Atlanta Falcons,35
Base Gold,9,Vic Beasley Jr.,Atlanta Falcons,35
Base Gold,10,Jim Kelly,Buffalo Bills,35
Base Gold,11,LeSean McCoy,Buffalo Bills,35
Base Gold,12,George Kittle,San Francisco 49ers,35
Base Gold,13,Cam Newton,Carolina Panthers,35
Base Gold,14,Christian McCaffrey,Carolina Panthers,35
Base Gold,15,Luke Kuechly,Carolina Panthers,35
Base Gold,16,Mitchell Trubisky,Chicago Bears,35
Base Gold,17,Brian Urlacher,Chicago Bears,35
Base Gold,18,Jordan Howard,Chicago Bears,35
Base Gold,19,A.J. Green,Cincinnati Bengals,35
Base Gold,20,Andy Dalton,Cincinnati Bengals,35
Base Gold,21,Myles Garrett,Cleveland Browns,35
Base Gold,22,Jarvis Landry,Cleveland Browns,35
Base Gold,23,Carlos Hyde,Jacksonville Jaguars,35
Base Gold,24,Dak Prescott,Dallas Cowboys,35
Base Gold,25,Ezekiel Elliott,Dallas Cowboys,35
Base Gold,26,Emmitt Smith,Dallas Cowboys,35
Base Gold,27,Von Miller,Denver Broncos,35
Base Gold,28,John Elway,Denver Broncos,35
Base Gold,29,Demaryius Thomas,Houston Texans,35
Base Gold,30,Barry Sanders,Detroit Lions,35
Base Gold,31,Matthew Stafford,Detroit Lions,35
Base Gold,32,Golden Tate III,Philadelphia Eagles,35
Base Gold,33,Bart Starr,Green Bay Packers,35
Base Gold,34,Aaron Rodgers,Green Bay Packers,35
Base Gold,35,Clay Matthews,Green Bay Packers,35
Base Gold,36,Deshaun Watson,Houston Texans,35
Base Gold,37,DeAndre Hopkins,Houston Texans,35
Base Gold,38,J.J. Watt,Houston Texans,35
Base Gold,39,Andrew Luck,Indianapolis Colts,35
Base Gold,40,Peyton Manning,Indianapolis Colts,35
Base Gold,41,T.Y. Hilton,Indianapolis Colts,35
Base Gold,42,Stefon Diggs,Minnesota Vikings,35
Base Gold,43,Jalen Ramsey,Jacksonville Jaguars,35
Base Gold,44,Leonard Fournette,Jacksonville Jaguars,35
Base Gold,45,Patrick Mahomes II,Kansas City Chiefs,35
Base Gold,46,Case Keenum,Denver Broncos,35
Base Gold,47,Tony Gonzalez,Kansas City Chiefs,35
Base Gold,48,Joey Bosa,Los Angeles Chargers,35
Base Gold,49,Philip Rivers,Los Angeles Chargers,35
Base Gold,50,Melvin Gordon III,Los Angeles Chargers,35
Base Gold,51,Todd Gurley II,Los Angeles Rams,35
Base Gold,52,Jared Goff,Los Angeles Rams,35
Base Gold,53,Aaron Donald,Los Angeles Rams,35
Base Gold,54,Ryan Tannehill,Miami Dolphins,35
Base Gold,55,Kenyan Drake,Miami Dolphins,35
Base Gold,56,Dan Marino,Miami Dolphins,35
Base Gold,57,Adrian Peterson,Washington Redskins,35
Base Gold,58,Kirk Cousins,Minnesota Vikings,35
Base Gold,59,Adam Thielen,Minnesota Vikings,35
Base Gold,60,Tom Brady,New England Patriots,35
Base Gold,61,Rob Gronkowski,New England Patriots,35
Base Gold,62,Drew Bledsoe,New England Patriots,35
Base Gold,63,Drew Brees,New Orleans Saints,35
Base Gold,64,Michael Thomas,New Orleans Saints,35
Base Gold,65,Alvin Kamara,New Orleans Saints,35
Base Gold,66,Odell Beckham Jr.,New York Giants,35
Base Gold,67,Eli Manning,New York Giants,35
Base Gold,68,Lawrence Taylor,New York Giants,35
Base Gold,69,Jamal Adams,New York Jets,35
Base Gold,70,Joe Namath,New York Jets,35
Base Gold,71,Curtis Martin,New York Jets,35
Base Gold,72,Derek Carr,Oakland Raiders,35
Base Gold,73,Khalil Mack,Chicago Bears,35
Base Gold,74,Howie Long,Los Angeles Raiders,35
Base Gold,75,Marshawn Lynch,Oakland Raiders,35
Base Gold,76,Carson Wentz,Philadelphia Eagles,35
Base Gold,77,Alshon Jeffery,Philadelphia Eagles,35
Base Gold,78,Reggie White,Philadelphia Eagles,35
Base Gold,79,Matt Breida,San Francisco 49ers,35
Base Gold,80,Ben Roethlisberger,Pittsburgh Steelers,35
Base Gold,81,Antonio Brown,Pittsburgh Steelers,35
Base Gold,82,T.J. Watt,Pittsburgh Steelers,35
Base Gold,83,Terry Bradshaw,Pittsburgh Steelers,35
Base Gold,84,Jimmy Garoppolo,San Francisco 49ers,35
Base Gold,85,Joe Montana,San Francisco 49ers,35
Base Gold,86,Russell Wilson,Seattle Seahawks,35
Base Gold,87,Doug Baldwin,Seattle Seahawks,35
Base Gold,88,Steve Largent,Seattle Seahawks,35
Base Gold,89,Jameis Winston,Tampa Bay Buccaneers,35
Base Gold,90,Mike Evans,Tampa Bay Buccaneers,35
Base Gold,91,James Conner,Pittsburgh Steelers,35
Base Gold,92,Mike Alstott,Tampa Bay Buccaneers,35
Base Gold,93,Marcus Mariota,Tennessee Titans,35
Base Gold,94,Derrick Henry,Tennessee Titans,35
Base Gold,95,Eddie George,Tennessee Oilers,35
Base Gold,96,Alex Smith,Washington Redskins,35
Base Gold,97,Tyreek Hill,Kansas City Chiefs,35
Base Gold,98,Josh Norman,Washington Redskins,35
Base Gold,99,John Riggins,Washington Redskins,35
Base Gold,100,Anthony Munoz,Cincinnati Bengals,35
Base Holo Gold,1,Johnny Unitas,Baltimore Colts,10
Base Holo Gold,2,Terrell Suggs,Baltimore Ravens,10
Base Holo Gold,3,Ray Lewis,Baltimore Ravens,10
Base Holo Gold,4,Kurt Warner,Arizona Cardinals,10
Base Holo Gold,5,Larry Fitzgerald,Arizona Cardinals,10
Base Holo Gold,6,David Johnson,Arizona Cardinals,10
Base Holo Gold,7,Matt Ryan,Atlanta Falcons,10
Base Holo Gold,8,Julio Jones,Atlanta Falcons,10
Base Holo Gold,9,Vic Beasley Jr.,Atlanta Falcons,10
Base Holo Gold,10,Jim Kelly,Buffalo Bills,10
Base Holo Gold,11,LeSean McCoy,Buffalo Bills,10
Base Holo Gold,12,George Kittle,San Francisco 49ers,10
Base Holo Gold,13,Cam Newton,Carolina Panthers,10
Base Holo Gold,14,Christian McCaffrey,Carolina Panthers,10
Base Holo Gold,15,Luke Kuechly,Carolina Panthers,10
Base Holo Gold,16,Mitchell Trubisky,Chicago Bears,10
Base Holo Gold,17,Brian Urlacher,Chicago Bears,10
Base Holo Gold,18,Jordan Howard,Chicago Bears,10
Base Holo Gold,19,A.J. Green,Cincinnati Bengals,10
Base Holo Gold,20,Andy Dalton,Cincinnati Bengals,10
Base Holo Gold,21,Myles Garrett,Cleveland Browns,10
Base Holo Gold,22,Jarvis Landry,Cleveland Browns,10
Base Holo Gold,23,Carlos Hyde,Jacksonville Jaguars,10
Base Holo Gold,24,Dak Prescott,Dallas Cowboys,10
Base Holo Gold,25,Ezekiel Elliott,Dallas Cowboys,10
Base Holo Gold,26,Emmitt Smith,Dallas Cowboys,10
Base Holo Gold,27,Von Miller,Denver Broncos,10
Base Holo Gold,28,John Elway,Denver Broncos,10
Base Holo Gold,29,Demaryius Thomas,Houston Texans,10
Base Holo Gold,30,Barry Sanders,Detroit Lions,10
Base Holo Gold,31,Matthew Stafford,Detroit Lions,10
Base Holo Gold,32,Golden Tate III,Philadelphia Eagles,10
Base Holo Gold,33,Bart Starr,Green Bay Packers,10
Base Holo Gold,34,Aaron Rodgers,Green Bay Packers,10
Base Holo Gold,35,Clay Matthews,Green Bay Packers,10
Base Holo Gold,36,Deshaun Watson,Houston Texans,10
Base Holo Gold,37,DeAndre Hopkins,Houston Texans,10
Base Holo Gold,38,J.J. Watt,Houston Texans,10
Base Holo Gold,39,Andrew Luck,Indianapolis Colts,10
Base Holo Gold,40,Peyton Manning,Indianapolis Colts,10
Base Holo Gold,41,T.Y. Hilton,Indianapolis Colts,10
Base Holo Gold,42,Stefon Diggs,Minnesota Vikings,10
Base Holo Gold,43,Jalen Ramsey,Jacksonville Jaguars,10
Base Holo Gold,44,Leonard Fournette,Jacksonville Jaguars,10
Base Holo Gold,45,Patrick Mahomes II,Kansas City Chiefs,10
Base Holo Gold,46,Case Keenum,Denver Broncos,10
Base Holo Gold,47,Tony Gonzalez,Kansas City Chiefs,10
Base Holo Gold,48,Joey Bosa,Los Angeles Chargers,10
Base Holo Gold,49,Philip Rivers,Los Angeles Chargers,10
Base Holo Gold,50,Melvin Gordon III,Los Angeles Chargers,10
Base Holo Gold,51,Todd Gurley II,Los Angeles Rams,10
Base Holo Gold,52,Jared Goff,Los Angeles Rams,10
Base Holo Gold,53,Aaron Donald,Los Angeles Rams,10
Base Holo Gold,54,Ryan Tannehill,Miami Dolphins,10
Base Holo Gold,55,Kenyan Drake,Miami Dolphins,10
Base Holo Gold,56,Dan Marino,Miami Dolphins,10
Base Holo Gold,57,Adrian Peterson,Washington Redskins,10
Base Holo Gold,58,Kirk Cousins,Minnesota Vikings,10
Base Holo Gold,59,Adam Thielen,Minnesota Vikings,10
Base Holo Gold,60,Tom Brady,New England Patriots,10
Base Holo Gold,61,Rob Gronkowski,New England Patriots,10
Base Holo Gold,62,Drew Bledsoe,New England Patriots,10
Base Holo Gold,63,Drew Brees,New Orleans Saints,10
Base Holo Gold,64,Michael Thomas,New Orleans Saints,10
Base Holo Gold,65,Alvin Kamara,New Orleans Saints,10
Base Holo Gold,66,Odell Beckham Jr.,New York Giants,10
Base Holo Gold,67,Eli Manning,New York Giants,10
Base Holo Gold,68,Lawrence Taylor,New York Giants,10
Base Holo Gold,69,Jamal Adams,New York Jets,10
Base Holo Gold,70,Joe Namath,New York Jets,10
Base Holo Gold,71,Curtis Martin,New York Jets,10
Base Holo Gold,72,Derek Carr,Oakland Raiders,10
Base Holo Gold,73,Khalil Mack,Chicago Bears,10
Base Holo Gold,74,Howie Long,Los Angeles Raiders,10
Base Holo Gold,75,Marshawn Lynch,Oakland Raiders,10
Base Holo Gold,76,Carson Wentz,Philadelphia Eagles,10
Base Holo Gold,77,Alshon Jeffery,Philadelphia Eagles,10
Base Holo Gold,78,Reggie White,Philadelphia Eagles,10
Base Holo Gold,79,Matt Breida,San Francisco 49ers,10
Base Holo Gold,80,Ben Roethlisberger,Pittsburgh Steelers,10
Base Holo Gold,81,Antonio Brown,Pittsburgh Steelers,10
Base Holo Gold,82,T.J. Watt,Pittsburgh Steelers,10
Base Holo Gold,83,Terry Bradshaw,Pittsburgh Steelers,10
Base Holo Gold,84,Jimmy Garoppolo,San Francisco 49ers,10
Base Holo Gold,85,Joe Montana,San Francisco 49ers,10
Base Holo Gold,86,Russell Wilson,Seattle Seahawks,10
Base Holo Gold,87,Doug Baldwin,Seattle Seahawks,10
Base Holo Gold,88,Steve Largent,Seattle Seahawks,10
Base Holo Gold,89,Jameis Winston,Tampa Bay Buccaneers,10
Base Holo Gold,90,Mike Evans,Tampa Bay Buccaneers,10
Base Holo Gold,91,James Conner,Pittsburgh Steelers,10
Base Holo Gold,92,Mike Alstott,Tampa Bay Buccaneers,10
Base Holo Gold,93,Marcus Mariota,Tennessee Titans,10
Base Holo Gold,94,Derrick Henry,Tennessee Titans,10
Base Holo Gold,95,Eddie George,Tennessee Oilers,10
Base Holo Gold,96,Alex Smith,Washington Redskins,10
Base Holo Gold,97,Tyreek Hill,Kansas City Chiefs,10
Base Holo Gold,98,Josh Norman,Washington Redskins,10
Base Holo Gold,99,John Riggins,Washington Redskins,10
Base Holo Gold,100,Anthony Munoz,Cincinnati Bengals,10
Base Holo Silver,1,Johnny Unitas,Baltimore Colts,25
Base Holo Silver,2,Terrell Suggs,Baltimore Ravens,25
Base Holo Silver,3,Ray Lewis,Baltimore Ravens,25
Base Holo Silver,4,Kurt Warner,Arizona Cardinals,25
Base Holo Silver,5,Larry Fitzgerald,Arizona Cardinals,25
Base Holo Silver,6,David Johnson,Arizona Cardinals,25
Base Holo Silver,7,Matt Ryan,Atlanta Falcons,25
Base Holo Silver,8,Julio Jones,Atlanta Falcons,25
Base Holo Silver,9,Vic Beasley Jr.,Atlanta Falcons,25
Base Holo Silver,10,Jim Kelly,Buffalo Bills,25
Base Holo Silver,11,LeSean McCoy,Buffalo Bills,25
Base Holo Silver,12,George Kittle,San Francisco 49ers,25
Base Holo Silver,13,Cam Newton,Carolina Panthers,25
Base Holo Silver,14,Christian McCaffrey,Carolina Panthers,25
Base Holo Silver,15,Luke Kuechly,Carolina Panthers,25
Base Holo Silver,16,Mitchell Trubisky,Chicago Bears,25
Base Holo Silver,17,Brian Urlacher,Chicago Bears,25
Base Holo Silver,18,Jordan Howard,Chicago Bears,25
Base Holo Silver,19,A.J. Green,Cincinnati Bengals,25
Base Holo Silver,20,Andy Dalton,Cincinnati Bengals,25
Base Holo Silver,21,Myles Garrett,Cleveland Browns,25
Base Holo Silver,22,Jarvis Landry,Cleveland Browns,25
Base Holo Silver,23,Carlos Hyde,Jacksonville Jaguars,25
Base Holo Silver,24,Dak Prescott,Dallas Cowboys,25
Base Holo Silver,25,Ezekiel Elliott,Dallas Cowboys,25
Base Holo Silver,26,Emmitt Smith,Dallas Cowboys,25
Base Holo Silver,27,Von Miller,Denver Broncos,25
Base Holo Silver,28,John Elway,Denver Broncos,25
Base Holo Silver,29,Demaryius Thomas,Houston Texans,25
Base Holo Silver,30,Barry Sanders,Detroit Lions,25
Base Holo Silver,31,Matthew Stafford,Detroit Lions,25
Base Holo Silver,32,Golden Tate III,Philadelphia Eagles,25
Base Holo Silver,33,Bart Starr,Green Bay Packers,25
Base Holo Silver,34,Aaron Rodgers,Green Bay Packers,25
Base Holo Silver,35,Clay Matthews,Green Bay Packers,25
Base Holo Silver,36,Deshaun Watson,Houston Texans,25
