Card Set,Number,Player,Team,Seq.
All Americans Mojo,75,Deebo Samuel,South Carolina Gamecocks,49
All Americans Mojo,90,Darrell Henderson,Memphis Tigers,49
All Americans Neon Green,5,Kyler Murray,Oklahoma Sooners,125
All Americans Neon Green,30,Marquise Brown,Oklahoma Sooners,125
All Americans Neon Green,45,Mecole Hardman Jr.,Georgia Bulldogs,125
All Americans Neon Green,75,Deebo Samuel,South Carolina Gamecocks,125
All Americans Neon Green,90,Darrell Henderson,Memphis Tigers,125
All Americans Neon Orange,5,Kyler Murray,Oklahoma Sooners,149
All Americans Neon Orange,30,Marquise Brown,Oklahoma Sooners,149
All Americans Neon Orange,45,Mecole Hardman Jr.,Georgia Bulldogs,149
All Americans Neon Orange,75,Deebo Samuel,South Carolina Gamecocks,149
All Americans Neon Orange,90,Darrell Henderson,Memphis Tigers,149
All Americans Orange,5,Kyler Murray,Oklahoma Sooners,
All Americans Orange,30,Marquise Brown,Oklahoma Sooners,
All Americans Orange,45,Mecole Hardman Jr.,Georgia Bulldogs,
All Americans Orange,75,Deebo Samuel,South Carolina Gamecocks,
All Americans Orange,90,Darrell Henderson,Memphis Tigers,
All Americans Orange Pulsar,5,Kyler Murray,Oklahoma Sooners,20
All Americans Orange Pulsar,30,Marquise Brown,Oklahoma Sooners,20
All Americans Orange Pulsar,45,Mecole Hardman Jr.,Georgia Bulldogs,20
All Americans Orange Pulsar,75,Deebo Samuel,South Carolina Gamecocks,20
All Americans Orange Pulsar,90,Darrell Henderson,Memphis Tigers,20
All Americans Pink Pulsar,5,Kyler Murray,Oklahoma Sooners,
All Americans Pink Pulsar,30,Marquise Brown,Oklahoma Sooners,
All Americans Pink Pulsar,45,Mecole Hardman Jr.,Georgia Bulldogs,
All Americans Pink Pulsar,75,Deebo Samuel,South Carolina Gamecocks,
All Americans Pink Pulsar,90,Darrell Henderson,Memphis Tigers,
All Americans Purple,5,Kyler Murray,Oklahoma Sooners,
All Americans Purple,30,Marquise Brown,Oklahoma Sooners,
All Americans Purple,45,Mecole Hardman Jr.,Georgia Bulldogs,
All Americans Purple,75,Deebo Samuel,South Carolina Gamecocks,
All Americans Purple,90,Darrell Henderson,Memphis Tigers,
All Americans Purple And Green,5,Kyler Murray,Oklahoma Sooners,199
All Americans Purple And Green,30,Marquise Brown,Oklahoma Sooners,199
All Americans Purple And Green,45,Mecole Hardman Jr.,Georgia Bulldogs,199
All Americans Purple And Green,75,Deebo Samuel,South Carolina Gamecocks,199
All Americans Purple And Green,90,Darrell Henderson,Memphis Tigers,199
All Americans Red,5,Kyler Murray,Oklahoma Sooners,
All Americans Red,30,Marquise Brown,Oklahoma Sooners,
All Americans Red,45,Mecole Hardman Jr.,Georgia Bulldogs,
All Americans Red,75,Deebo Samuel,South Carolina Gamecocks,
All Americans Red,90,Darrell Henderson,Memphis Tigers,
All Americans Red and Black Snake Skin,5,Kyler Murray,Oklahoma Sooners,
All Americans Red and Black Snake Skin,30,Marquise Brown,Oklahoma Sooners,
All Americans Red and Black Snake Skin,45,Mecole Hardman Jr.,Georgia Bulldogs,
All Americans Red and Black Snake Skin,75,Deebo Samuel,South Carolina Gamecocks,
All Americans Red and Black Snake Skin,90,Darrell Henderson,Memphis Tigers,
All Americans Red White and Blue,5,Kyler Murray,Oklahoma Sooners,99
All Americans Red White and Blue,30,Marquise Brown,Oklahoma Sooners,99
All Americans Red White and Blue,45,Mecole Hardman Jr.,Georgia Bulldogs,99
All Americans Red White and Blue,75,Deebo Samuel,South Carolina Gamecocks,99
All Americans Red White and Blue,90,Darrell Henderson,Memphis Tigers,99
All Americans Silver,5,Kyler Murray,Oklahoma Sooners,
All Americans Silver,30,Marquise Brown,Oklahoma Sooners,
All Americans Silver,45,Mecole Hardman Jr.,Georgia Bulldogs,
All Americans Silver,75,Deebo Samuel,South Carolina Gamecocks,
All Americans Silver,90,Darrell Henderson,Memphis Tigers,
All Americans White Sparkle,5,Kyler Murray,Oklahoma Sooners,
All Americans White Sparkle,30,Marquise Brown,Oklahoma Sooners,
All Americans White Sparkle,45,Mecole Hardman Jr.,Georgia Bulldogs,
All Americans White Sparkle,75,Deebo Samuel,South Carolina Gamecocks,
All Americans White Sparkle,90,Darrell Henderson,Memphis Tigers,
Base,1,A.J. Brown,Ole Miss Rebels,
Base,2,Aaron Jones,UTEP Miners,
Base,3,Aaron Rodgers,Cal Golden Bears,
Base,4,Alexander Mattison,Boise State Broncos,
Base,6,Alvin Kamara,Tennessee Volunteers,
Base,7,Amari Cooper,Alabama Crimson Tide,
Base,8,Austin Ekeler ,Western Colorado Mountaineers,
Base,9,Baker Mayfield,Oklahoma Sooners,
Base,11,Barry Sanders,Oklahoma State Cowboys,
Base,12,Brett Favre,Southern Miss Golden Eagles,
Base,13,Carson Wentz,North Dakota State Bison,
Base,14,Chris Carson,Oklahoma State Cowboys,
Base,16,Chris Godwin,Penn State Nittany Lions,
Base,17,Christian McCaffrey,Stanford Cardinal,
Base,18,Courtland Sutton,SMU Mustangs,
Base,19,Cooper Kupp,Eastern Washington Eagles,
Base,21,Dalvin Cook,Florida State Seminoles,
Base,22,Dan Marino,Pittsburgh Panthers,
Base,23,Daniel Jones,Duke Blue Devils,
Base,24,Dak Prescott,Mississippi State Bulldogs,
Base,26,Darius Slayton,Auburn Tigers,
Base,27,David Montgomery,Iowa State Cyclones,
Base,28,DeAndre Hopkins,Clemson Tigers,
Base,29,Deebo Samuel,South Carolina Gamecocks,
Base,31,George Kittle,Iowa Hawkeyes,
Base,32,Derek Carr,Fresno State Bulldogs,
Base,33,Derrick Henry,Alabama Crimson Tide,
Base,34,Deshaun Watson,Clemson Tigers,
Base,36,Devin Singletary,Florida Atlantic Owls,
Base,37,Diontae Johnson,Toledo Rockets,
Base,38,D.J. Chark Jr.,LSU Tigers,
Base,39,D.J. Moore,Maryland Terrapins,
Base,41,D.K. Metcalf,Ole Miss Rebels,
Base,42,Dwayne Haskins,Ohio State Buckeyes,
Base,43,Emmitt Smith,Florida Gators,
Base,44,Ezekiel Elliott,Ohio State Buckeyes,
Base,46,Gardner Minshew II,Washington State Cougars,
Base,47,Jacoby Brissett,NC State Wolfpack,
Base,48,Jared Goff,Cal Golden Bears,
Base,49,Jarrett Stidham,Auburn Tigers,
Base,51,Jerry Rice,Mississippi Valley State Delta Devils,
Base,52,Jimmy Garoppolo,Eastern Illinois Panthers,
Base,53,Joey Bosa,Ohio State Buckeyes,
Base,54,John Elway,Stanford Cardinal,
Base,56,Josh Allen,Wyoming Cowboys,
Base,57,Josh Jacobs,Alabama Crimson Tide,
Base,58,JuJu Smith-Schuster,USC Trojans,
Base,59,Julio Jones,Alabama Crimson Tide,
Base,61,Keenan Allen,Cal Golden Bears,
Base,62,Kyler Murray,Oklahoma Sooners,
Base,63,Lamar Jackson,Louisville Cardinals,
Base,64,Leonard Fournette,LSU Tigers,
Base,66,Mark Andrews,Oklahoma Sooners,
Base,67,Mark Ingram II,Alabama Crimson Tide,
Base,68,Marlon Mack,South Florida Bulls,
Base,69,Marquise Brown,Oklahoma Sooners,
Base,71,Matt Ryan,Boston College Eagles,
Base,72,Matthew Stafford,Georgia Bulldogs,
Base,73,Mecole Hardman Jr.,Georgia Bulldogs,
Base,74,Michael Thomas,Ohio State Buckeyes,
Base,76,Miles Sanders,Penn State Nittany Lions,
Base,77,Nick Bosa,Ohio State Buckeyes,
Base,78,Nick Chubb,Georgia Bulldogs,
Base,79,Odell Beckham Jr.,LSU Tigers,
Base,81,Patrick Mahomes II,Texas Tech Red Raiders,
Base,82,Peyton Manning,Tennessee Volunteers,
Base,83,Philip Rivers,NC State Wolfpack,
Base,84,Preston Williams,Colorado State Rams,
Base,86,Russell Wilson,Wisconsin Badgers,
Base,87,Sam Darnold,USC Trojans,
Base,88,Saquon Barkley,Penn State Nittany Lions,
Base,89,Sony Michel,Georgia Bulldogs,
Base,91,Stefon Diggs,Maryland Terrapins,
Base,92,Terry Bradshaw,Louisiana Tech Bulldogs,
Base,93,Terry McLaurin,Ohio State Buckeyes,
Base,94,T.J. Hockenson,Iowa Hawkeyes,
Base,96,Todd Gurley II,Georgia Bulldogs,
Base,97,Tom Brady,Michigan Wolverines,
Base,98,Tony Pollard,Memphis Tigers,
Base,99,Travis Kelce,Cincinnati Bearcats,
Base Black,1,A.J. Brown,Ole Miss Rebels,1
Base Black,2,Aaron Jones,UTEP Miners,1
Base Black,3,Aaron Rodgers,Cal Golden Bears,1
Base Black,4,Alexander Mattison,Boise State Broncos,1
Base Black,6,Alvin Kamara,Tennessee Volunteers,1
Base Black,7,Amari Cooper,Alabama Crimson Tide,1
Base Black,8,Austin Ekeler ,Western Colorado Mountaineers,1
Base Black,9,Baker Mayfield,Oklahoma Sooners,1
Base Black,11,Barry Sanders,Oklahoma State Cowboys,1
Base Black,12,Brett Favre,Southern Miss Golden Eagles,1
Base Black,13,Carson Wentz,North Dakota State Bison,1
Base Black,14,Chris Carson,Oklahoma State Cowboys,1
Base Black,16,Chris Godwin,Penn State Nittany Lions,1
Base Black,17,Christian McCaffrey,Stanford Cardinal,1
Base Black,18,Courtland Sutton,SMU Mustangs,1
Base Black,19,Cooper Kupp,Eastern Washington Eagles,1
Base Black,21,Dalvin Cook,Florida State Seminoles,1
Base Black,22,Dan Marino,Pittsburgh Panthers,1
Base Black,23,Daniel Jones,Duke Blue Devils,1
Base Black,24,Dak Prescott,Mississippi State Bulldogs,1
Base Black,26,Darius Slayton,Auburn Tigers,1
Base Black,27,David Montgomery,Iowa State Cyclones,1
Base Black,28,DeAndre Hopkins,Clemson Tigers,1
Base Black,29,Deebo Samuel,South Carolina Gamecocks,1
Base Black,31,George Kittle,Iowa Hawkeyes,1
Base Black,32,Derek Carr,Fresno State Bulldogs,1
Base Black,33,Derrick Henry,Alabama Crimson Tide,1
Base Black,34,Deshaun Watson,Clemson Tigers,1
Base Black,36,Devin Singletary,Florida Atlantic Owls,1
Base Black,37,Diontae Johnson,Toledo Rockets,1
Base Black,38,D.J. Chark Jr.,LSU Tigers,1
Base Black,39,D.J. Moore,Maryland Terrapins,1
Base Black,41,D.K. Metcalf,Ole Miss Rebels,1
Base Black,42,Dwayne Haskins,Ohio State Buckeyes,1
Base Black,43,Emmitt Smith,Florida Gators,1
Base Black,44,Ezekiel Elliott,Ohio State Buckeyes,1
Base Black,46,Gardner Minshew II,Washington State Cougars,1
Base Black,47,Jacoby Brissett,NC State Wolfpack,1
Base Black,48,Jared Goff,Cal Golden Bears,1
Base Black,49,Jarrett Stidham,Auburn Tigers,1
Base Black,51,Jerry Rice,Mississippi Valley State Delta Devils,1
Base Black,52,Jimmy Garoppolo,Eastern Illinois Panthers,1
Base Black,53,Joey Bosa,Ohio State Buckeyes,1
Base Black,54,John Elway,Stanford Cardinal,1
Base Black,56,Josh Allen,Wyoming Cowboys,1
Base Black,57,Josh Jacobs,Alabama Crimson Tide,1
Base Black,58,JuJu Smith-Schuster,USC Trojans,1
Base Black,59,Julio Jones,Alabama Crimson Tide,1
Base Black,61,Keenan Allen,Cal Golden Bears,1
Base Black,62,Kyler Murray,Oklahoma Sooners,1
Base Black,63,Lamar Jackson,Louisville Cardinals,1
Base Black,64,Leonard Fournette,LSU Tigers,1
Base Black,66,Mark Andrews,Oklahoma Sooners,1
Base Black,67,Mark Ingram II,Alabama Crimson Tide,1
Base Black,68,Marlon Mack,South Florida Bulls,1
Base Black,69,Marquise Brown,Oklahoma Sooners,1
Base Black,71,Matt Ryan,Boston College Eagles,1
Base Black,72,Matthew Stafford,Georgia Bulldogs,1
Base Black,73,Mecole Hardman Jr.,Georgia Bulldogs,1
Base Black,74,Michael Thomas,Ohio State Buckeyes,1
Base Black,76,Miles Sanders,Penn State Nittany Lions,1
Base Black,77,Nick Bosa,Ohio State Buckeyes,1
Base Black,78,Nick Chubb,Georgia Bulldogs,1
Base Black,79,Odell Beckham Jr.,LSU Tigers,1
Base Black,81,Patrick Mahomes II,Texas Tech Red Raiders,1
Base Black,82,Peyton Manning,Tennessee Volunteers,1
Base Black,83,Philip Rivers,NC State Wolfpack,1
Base Black,84,Preston Williams,Colorado State Rams,1
Base Black,86,Russell Wilson,Wisconsin Badgers,1
Base Black,87,Sam Darnold,USC Trojans,1
Base Black,88,Saquon Barkley,Penn State Nittany Lions,1
Base Black,89,Sony Michel,Georgia Bulldogs,1
Base Black,91,Stefon Diggs,Maryland Terrapins,1
Base Black,92,Terry Bradshaw,Louisiana Tech Bulldogs,1
Base Black,93,Terry McLaurin,Ohio State Buckeyes,1
Base Black,94,T.J. Hockenson,Iowa Hawkeyes,1
Base Black,96,Todd Gurley II,Georgia Bulldogs,1
Base Black,97,Tom Brady,Michigan Wolverines,1
Base Black,98,Tony Pollard,Memphis Tigers,1
Base Black,99,Travis Kelce,Cincinnati Bearcats,1
Base Black Ice,1,A.J. Brown,Ole Miss Rebels,1
Base Black Ice,2,Aaron Jones,UTEP Miners,1
Base Black Ice,3,Aaron Rodgers,Cal Golden Bears,1
Base Black Ice,4,Alexander Mattison,Boise State Broncos,1
Base Black Ice,6,Alvin Kamara,Tennessee Volunteers,1
Base Black Ice,7,Amari Cooper,Alabama Crimson Tide,1
Base Black Ice,8,Austin Ekeler ,Western Colorado Mountaineers,1
Base Black Ice,9,Baker Mayfield,Oklahoma Sooners,1
Base Black Ice,11,Barry Sanders,Oklahoma State Cowboys,1
Base Black Ice,12,Brett Favre,Southern Miss Golden Eagles,1
Base Black Ice,13,Carson Wentz,North Dakota State Bison,1
Base Black Ice,14,Chris Carson,Oklahoma State Cowboys,1
Base Black Ice,16,Chris Godwin,Penn State Nittany Lions,1
Base Black Ice,17,Christian McCaffrey,Stanford Cardinal,1
Base Black Ice,18,Courtland Sutton,SMU Mustangs,1
Base Black Ice,19,Cooper Kupp,Eastern Washington Eagles,1
Base Black Ice,21,Dalvin Cook,Florida State Seminoles,1
Base Black Ice,22,Dan Marino,Pittsburgh Panthers,1
Base Black Ice,23,Daniel Jones,Duke Blue Devils,1
Base Black Ice,24,Dak Prescott,Mississippi State Bulldogs,1
Base Black Ice,26,Darius Slayton,Auburn Tigers,1
Base Black Ice,27,David Montgomery,Iowa State Cyclones,1
Base Black Ice,28,DeAndre Hopkins,Clemson Tigers,1
Base Black Ice,29,Deebo Samuel,South Carolina Gamecocks,1
Base Black Ice,31,George Kittle,Iowa Hawkeyes,1
Base Black Ice,32,Derek Carr,Fresno State Bulldogs,1
Base Black Ice,33,Derrick Henry,Alabama Crimson Tide,1
Base Black Ice,34,Deshaun Watson,Clemson Tigers,1
Base Black Ice,36,Devin Singletary,Florida Atlantic Owls,1
Base Black Ice,37,Diontae Johnson,Toledo Rockets,1
Base Black Ice,38,D.J. Chark Jr.,LSU Tigers,1
Base Black Ice,39,D.J. Moore,Maryland Terrapins,1
Base Black Ice,41,D.K. Metcalf,Ole Miss Rebels,1
Base Black Ice,42,Dwayne Haskins,Ohio State Buckeyes,1
Base Black Ice,43,Emmitt Smith,Florida Gators,1
Base Black Ice,44,Ezekiel Elliott,Ohio State Buckeyes,1
Base Black Ice,46,Gardner Minshew II,Washington State Cougars,1
Base Black Ice,47,Jacoby Brissett,NC State Wolfpack,1
Base Black Ice,48,Jared Goff,Cal Golden Bears,1
Base Black Ice,49,Jarrett Stidham,Auburn Tigers,1
Base Black Ice,51,Jerry Rice,Mississippi Valley State Delta Devils,1
Base Black Ice,52,Jimmy Garoppolo,Eastern Illinois Panthers,1
Base Black Ice,53,Joey Bosa,Ohio State Buckeyes,1
Base Black Ice,54,John Elway,Stanford Cardinal,1
Base Black Ice,56,Josh Allen,Wyoming Cowboys,1
Base Black Ice,57,Josh Jacobs,Alabama Crimson Tide,1
Base Black Ice,58,JuJu Smith-Schuster,USC Trojans,1
Base Black Ice,59,Julio Jones,Alabama Crimson Tide,1
Base Black Ice,61,Keenan Allen,Cal Golden Bears,1
Base Black Ice,62,Kyler Murray,Oklahoma Sooners,1
Base Black Ice,63,Lamar Jackson,Louisville Cardinals,1
Base Black Ice,64,Leonard Fournette,LSU Tigers,1
Base Black Ice,66,Mark Andrews,Oklahoma Sooners,1
Base Black Ice,67,Mark Ingram II,Alabama Crimson Tide,1
Base Black Ice,68,Marlon Mack,South Florida Bulls,1
Base Black Ice,69,Marquise Brown,Oklahoma Sooners,1
Base Black Ice,71,Matt Ryan,Boston College Eagles,1
Base Black Ice,72,Matthew Stafford,Georgia Bulldogs,1
Base Black Ice,73,Mecole Hardman Jr.,Georgia Bulldogs,1
Base Black Ice,74,Michael Thomas,Ohio State Buckeyes,1
Base Black Ice,76,Miles Sanders,Penn State Nittany Lions,1
Base Black Ice,77,Nick Bosa,Ohio State Buckeyes,1
Base Black Ice,78,Nick Chubb,Georgia Bulldogs,1
Base Black Ice,79,Odell Beckham Jr.,LSU Tigers,1
Base Black Ice,81,Patrick Mahomes II,Texas Tech Red Raiders,1
Base Black Ice,82,Peyton Manning,Tennessee Volunteers,1
Base Black Ice,83,Philip Rivers,NC State Wolfpack,1
Base Black Ice,84,Preston Williams,Colorado State Rams,1
Base Black Ice,86,Russell Wilson,Wisconsin Badgers,1
Base Black Ice,87,Sam Darnold,USC Trojans,1
Base Black Ice,88,Saquon Barkley,Penn State Nittany Lions,1
Base Black Ice,89,Sony Michel,Georgia Bulldogs,1
Base Black Ice,91,Stefon Diggs,Maryland Terrapins,1
Base Black Ice,92,Terry Bradshaw,Louisiana Tech Bulldogs,1
Base Black Ice,93,Terry McLaurin,Ohio State Buckeyes,1
Base Black Ice,94,T.J. Hockenson,Iowa Hawkeyes,1
Base Black Ice,96,Todd Gurley II,Georgia Bulldogs,1
Base Black Ice,97,Tom Brady,Michigan Wolverines,1
Base Black Ice,98,Tony Pollard,Memphis Tigers,1
Base Black Ice,99,Travis Kelce,Cincinnati Bearcats,1
Base Black Mosaic,1,A.J. Brown,Ole Miss Rebels,1
Base Black Mosaic,2,Aaron Jones,UTEP Miners,1
Base Black Mosaic,3,Aaron Rodgers,Cal Golden Bears,1
Base Black Mosaic,4,Alexander Mattison,Boise State Broncos,1
Base Black Mosaic,6,Alvin Kamara,Tennessee Volunteers,1
Base Black Mosaic,7,Amari Cooper,Alabama Crimson Tide,1
Base Black Mosaic,8,Austin Ekeler ,Western Colorado Mountaineers,1
Base Black Mosaic,9,Baker Mayfield,Oklahoma Sooners,1
Base Black Mosaic,11,Barry Sanders,Oklahoma State Cowboys,1
Base Black Mosaic,12,Brett Favre,Southern Miss Golden Eagles,1
Base Black Mosaic,13,Carson Wentz,North Dakota State Bison,1
Base Black Mosaic,14,Chris Carson,Oklahoma State Cowboys,1
Base Black Mosaic,16,Chris Godwin,Penn State Nittany Lions,1
Base Black Mosaic,17,Christian McCaffrey,Stanford Cardinal,1
Base Black Mosaic,18,Courtland Sutton,SMU Mustangs,1
Base Black Mosaic,19,Cooper Kupp,Eastern Washington Eagles,1
Base Black Mosaic,21,Dalvin Cook,Florida State Seminoles,1
Base Black Mosaic,22,Dan Marino,Pittsburgh Panthers,1
Base Black Mosaic,23,Daniel Jones,Duke Blue Devils,1
Base Black Mosaic,24,Dak Prescott,Mississippi State Bulldogs,1
Base Black Mosaic,26,Darius Slayton,Auburn Tigers,1
Base Black Mosaic,27,David Montgomery,Iowa State Cyclones,1
Base Black Mosaic,28,DeAndre Hopkins,Clemson Tigers,1
Base Black Mosaic,29,Deebo Samuel,South Carolina Gamecocks,1
Base Black Mosaic,31,George Kittle,Iowa Hawkeyes,1
Base Black Mosaic,32,Derek Carr,Fresno State Bulldogs,1
Base Black Mosaic,33,Derrick Henry,Alabama Crimson Tide,1
Base Black Mosaic,34,Deshaun Watson,Clemson Tigers,1
Base Black Mosaic,36,Devin Singletary,Florida Atlantic Owls,1
Base Black Mosaic,37,Diontae Johnson,Toledo Rockets,1
Base Black Mosaic,38,D.J. Chark Jr.,LSU Tigers,1
Base Black Mosaic,39,D.J. Moore,Maryland Terrapins,1
Base Black Mosaic,41,D.K. Metcalf,Ole Miss Rebels,1
Base Black Mosaic,42,Dwayne Haskins,Ohio State Buckeyes,1
Base Black Mosaic,43,Emmitt Smith,Florida Gators,1
Base Black Mosaic,44,Ezekiel Elliott,Ohio State Buckeyes,1
Base Black Mosaic,46,Gardner Minshew II,Washington State Cougars,1
Base Black Mosaic,47,Jacoby Brissett,NC State Wolfpack,1
Base Black Mosaic,48,Jared Goff,Cal Golden Bears,1
Base Black Mosaic,49,Jarrett Stidham,Auburn Tigers,1
Base Black Mosaic,51,Jerry Rice,Mississippi Valley State Delta Devils,1
Base Black Mosaic,52,Jimmy Garoppolo,Eastern Illinois Panthers,1
Base Black Mosaic,53,Joey Bosa,Ohio State Buckeyes,1
Base Black Mosaic,54,John Elway,Stanford Cardinal,1
Base Black Mosaic,56,Josh Allen,Wyoming Cowboys,1
Base Black Mosaic,57,Josh Jacobs,Alabama Crimson Tide,1
Base Black Mosaic,58,JuJu Smith-Schuster,USC Trojans,1
Base Black Mosaic,59,Julio Jones,Alabama Crimson Tide,1
Base Black Mosaic,61,Keenan Allen,Cal Golden Bears,1
Base Black Mosaic,62,Kyler Murray,Oklahoma Sooners,1
Base Black Mosaic,63,Lamar Jackson,Louisville Cardinals,1
Base Black Mosaic,64,Leonard Fournette,LSU Tigers,1
Base Black Mosaic,66,Mark Andrews,Oklahoma Sooners,1
Base Black Mosaic,67,Mark Ingram II,Alabama Crimson Tide,1
Base Black Mosaic,68,Marlon Mack,South Florida Bulls,1
Base Black Mosaic,69,Marquise Brown,Oklahoma Sooners,1
Base Black Mosaic,71,Matt Ryan,Boston College Eagles,1
Base Black Mosaic,72,Matthew Stafford,Georgia Bulldogs,1
Base Black Mosaic,73,Mecole Hardman Jr.,Georgia Bulldogs,1
Base Black Mosaic,74,Michael Thomas,Ohio State Buckeyes,1
Base Black Mosaic,76,Miles Sanders,Penn State Nittany Lions,1
Base Black Mosaic,77,Nick Bosa,Ohio State Buckeyes,1
Base Black Mosaic,78,Nick Chubb,Georgia Bulldogs,1
Base Black Mosaic,79,Odell Beckham Jr.,LSU Tigers,1
Base Black Mosaic,81,Patrick Mahomes II,Texas Tech Red Raiders,1
Base Black Mosaic,82,Peyton Manning,Tennessee Volunteers,1
Base Black Mosaic,83,Philip Rivers,NC State Wolfpack,1
Base Black Mosaic,84,Preston Williams,Colorado State Rams,1
Base Black Mosaic,86,Russell Wilson,Wisconsin Badgers,1
Base Black Mosaic,87,Sam Darnold,USC Trojans,1
Base Black Mosaic,88,Saquon Barkley,Penn State Nittany Lions,1
