Card Set,Number,Player,Team,Seq.
2021 XRC Redemption,401,QB1,No Team,
2021 XRC Redemption,402,QB2,No Team,
2021 XRC Redemption,403,QB3,No Team,
2021 XRC Redemption,404,QB4,No Team,
2021 XRC Redemption,405,QB5,No Team,
2021 XRC Redemption,406,RB1,No Team,
2021 XRC Redemption,407,RB2,No Team,
2021 XRC Redemption,408,RB3,No Team,
2021 XRC Redemption,409,RB4,No Team,
2021 XRC Redemption,410,RB5,No Team,
2021 XRC Redemption,411,WR1,No Team,
2021 XRC Redemption,412,WR2,No Team,
2021 XRC Redemption,413,WR3,No Team,
2021 XRC Redemption,414,WR4,No Team,
2021 XRC Redemption,415,WR5,No Team,
2021 XRC Redemption,416,TE1,No Team,
2021 XRC Redemption,417,TE2,No Team,
2021 XRC Redemption,418,DEF1,No Team,
2021 XRC Redemption,419,DEF2,No Team,
2021 XRC Redemption,420,DEF3,No Team,
2021 XRC Redemption Silver,401,QB1,No Team,
2021 XRC Redemption Silver,402,QB2,No Team,
2021 XRC Redemption Silver,403,QB3,No Team,
2021 XRC Redemption Silver,404,QB4,No Team,
2021 XRC Redemption Silver,405,QB5,No Team,
2021 XRC Redemption Silver,406,RB1,No Team,
2021 XRC Redemption Silver,407,RB2,No Team,
2021 XRC Redemption Silver,408,RB3,No Team,
2021 XRC Redemption Silver,409,RB4,No Team,
2021 XRC Redemption Silver,410,RB5,No Team,
2021 XRC Redemption Silver,411,WR1,No Team,
2021 XRC Redemption Silver,412,WR2,No Team,
2021 XRC Redemption Silver,413,WR3,No Team,
2021 XRC Redemption Silver,414,WR4,No Team,
2021 XRC Redemption Silver,415,WR5,No Team,
2021 XRC Redemption Silver,416,TE1,No Team,
2021 XRC Redemption Silver,417,TE2,No Team,
2021 XRC Redemption Silver,418,DEF1,No Team,
2021 XRC Redemption Silver,419,DEF2,No Team,
2021 XRC Redemption Silver,420,DEF3,No Team,
2021 XRC Redemption Tie-Dye,401,QB1,No Team,25
2021 XRC Redemption Tie-Dye,402,QB2,No Team,25
2021 XRC Redemption Tie-Dye,403,QB3,No Team,25
2021 XRC Redemption Tie-Dye,404,QB4,No Team,25
2021 XRC Redemption Tie-Dye,405,QB5,No Team,25
2021 XRC Redemption Tie-Dye,406,RB1,No Team,25
2021 XRC Redemption Tie-Dye,407,RB2,No Team,25
2021 XRC Redemption Tie-Dye,408,RB3,No Team,25
2021 XRC Redemption Tie-Dye,409,RB4,No Team,25
2021 XRC Redemption Tie-Dye,410,RB5,No Team,25
2021 XRC Redemption Tie-Dye,411,WR1,No Team,25
2021 XRC Redemption Tie-Dye,412,WR2,No Team,25
2021 XRC Redemption Tie-Dye,413,WR3,No Team,25
2021 XRC Redemption Tie-Dye,414,WR4,No Team,25
2021 XRC Redemption Tie-Dye,415,WR5,No Team,25
2021 XRC Redemption Tie-Dye,416,TE1,No Team,25
2021 XRC Redemption Tie-Dye,417,TE2,No Team,25
2021 XRC Redemption Tie-Dye,418,DEF1,No Team,25
2021 XRC Redemption Tie-Dye,419,DEF2,No Team,25
2021 XRC Redemption Tie-Dye,420,DEF3,No Team,25
2021 XRC Redemption Black,401,QB1,No Team,1
2021 XRC Redemption Black,402,QB2,No Team,1
2021 XRC Redemption Black,403,QB3,No Team,1
2021 XRC Redemption Black,404,QB4,No Team,1
2021 XRC Redemption Black,405,QB5,No Team,1
2021 XRC Redemption Black,406,RB1,No Team,1
2021 XRC Redemption Black,407,RB2,No Team,1
2021 XRC Redemption Black,408,RB3,No Team,1
2021 XRC Redemption Black,409,RB4,No Team,1
2021 XRC Redemption Black,410,RB5,No Team,1
2021 XRC Redemption Black,411,WR1,No Team,1
2021 XRC Redemption Black,412,WR2,No Team,1
2021 XRC Redemption Black,413,WR3,No Team,1
2021 XRC Redemption Black,414,WR4,No Team,1
2021 XRC Redemption Black,415,WR5,No Team,1
2021 XRC Redemption Black,416,TE1,No Team,1
2021 XRC Redemption Black,417,TE2,No Team,1
2021 XRC Redemption Black,418,DEF1,No Team,1
2021 XRC Redemption Black,419,DEF2,No Team,1
2021 XRC Redemption Black,420,DEF3,No Team,1
2021 XRC Redemption Gold,401,QB1,No Team,10
2021 XRC Redemption Gold,402,QB2,No Team,10
2021 XRC Redemption Gold,403,QB3,No Team,10
2021 XRC Redemption Gold,404,QB4,No Team,10
2021 XRC Redemption Gold,405,QB5,No Team,10
2021 XRC Redemption Gold,406,RB1,No Team,10
2021 XRC Redemption Gold,407,RB2,No Team,10
2021 XRC Redemption Gold,408,RB3,No Team,10
2021 XRC Redemption Gold,409,RB4,No Team,10
2021 XRC Redemption Gold,410,RB5,No Team,10
2021 XRC Redemption Gold,411,WR1,No Team,10
2021 XRC Redemption Gold,412,WR2,No Team,10
2021 XRC Redemption Gold,413,WR3,No Team,10
2021 XRC Redemption Gold,414,WR4,No Team,10
2021 XRC Redemption Gold,415,WR5,No Team,10
2021 XRC Redemption Gold,416,TE1,No Team,10
2021 XRC Redemption Gold,417,TE2,No Team,10
2021 XRC Redemption Gold,418,DEF1,No Team,10
2021 XRC Redemption Gold,419,DEF2,No Team,10
2021 XRC Redemption Gold,420,DEF3,No Team,10
2021 XRC Mystery Autograph Redemption,421,XRCAUTO1,No Team,99
2021 XRC Mystery Autograph Redemption,422,XRCAUTO2,No Team,99
2021 XRC Mystery Autograph Redemption,423,XRCAUTO3,No Team,99
2021 XRC Mystery Autograph Redemption,424,XRCAUTO4,No Team,99
2021 XRC Mystery Autograph Redemption,425,XRCAUTO5,No Team,99
2021 XRC Mystery Autograph Redemption Black,421,XRCAUTO1,No Team,1
2021 XRC Mystery Autograph Redemption Black,422,XRCAUTO2,No Team,1
2021 XRC Mystery Autograph Redemption Black,423,XRCAUTO3,No Team,1
2021 XRC Mystery Autograph Redemption Black,424,XRCAUTO4,No Team,1
2021 XRC Mystery Autograph Redemption Black,425,XRCAUTO5,No Team,1
2021 XRC Mystery Autograph Redemption Gold,421,XRCAUTO1,No Team,10
2021 XRC Mystery Autograph Redemption Gold,422,XRCAUTO2,No Team,10
2021 XRC Mystery Autograph Redemption Gold,423,XRCAUTO3,No Team,10
2021 XRC Mystery Autograph Redemption Gold,424,XRCAUTO4,No Team,10
2021 XRC Mystery Autograph Redemption Gold,425,XRCAUTO5,No Team,10
2021 XRC Mystery Autograph Redemption Silver,421,XRCAUTO1,No Team,99
2021 XRC Mystery Autograph Redemption Silver,422,XRCAUTO2,No Team,99
2021 XRC Mystery Autograph Redemption Silver,423,XRCAUTO3,No Team,99
2021 XRC Mystery Autograph Redemption Silver,424,XRCAUTO4,No Team,99
2021 XRC Mystery Autograph Redemption Silver,425,XRCAUTO5,No Team,99
2021 XRC Mystery Autograph Redemption Tie-Dye,421,XRCAUTO1,No Team,25
2021 XRC Mystery Autograph Redemption Tie-Dye,422,XRCAUTO2,No Team,25
2021 XRC Mystery Autograph Redemption Tie-Dye,423,XRCAUTO3,No Team,25
2021 XRC Mystery Autograph Redemption Tie-Dye,424,XRCAUTO4,No Team,25
2021 XRC Mystery Autograph Redemption Tie-Dye,425,XRCAUTO5,No Team,25
Club Level,201,Tom Brady,Tampa Bay Buccaneers,
Club Level,202,Patrick Mahomes II,Kansas City Chiefs,
Club Level,203,Lamar Jackson,Baltimore Ravens,
Club Level,204,Russell Wilson,Seattle Seahawks,
Club Level,205,Dan Marino,Miami Dolphins,
Club Level,206,George Kittle,San Francisco 49ers,
Club Level,207,Christian McCaffrey,Carolina Panthers,
Club Level,208,Khalil Mack,Chicago Bears,
Club Level,209,Daniel Jones,New York Giants,
Club Level,210,Emmitt Smith,Dallas Cowboys,
Club Level,211,Matt Ryan,Atlanta Falcons,
Club Level,212,Aaron Rodgers,Green Bay Packers,
Club Level,213,Jared Allen,Minnesota Vikings,
Club Level,214,David Montgomery,Chicago Bears,
Club Level,215,Drew Brees,New Orleans Saints,
Club Level,216,D.K. Metcalf,Seattle Seahawks,
Club Level,217,Michael Vick,Atlanta Falcons,
Club Level,218,Jimmy Garoppolo,San Francisco 49ers,
Club Level,219,Joe Montana,San Francisco 49ers,
Club Level,220,Jerry Rice,San Francisco 49ers,
Club Level,221,Thomas Davis Sr.,Washington Football Team,
Club Level,222,Josh Allen,Buffalo Bills,
Club Level,223,Tyreek Hill,Kansas City Chiefs,
Club Level,224,Nick Bosa,San Francisco 49ers,
Club Level,225,Travis Kelce,Kansas City Chiefs,
Club Level,226,David Johnson,Houston Texans,
Club Level,227,Troy Aikman,Dallas Cowboys,
Club Level,228,Troy Polamalu,Pittsburgh Steelers,
Club Level,229,Barry Sanders,Detroit Lions,
Club Level,230,Kam Chancellor,Seattle Seahawks,
Club Level,231,Peyton Manning,Indianapolis Colts,
Club Level,232,Leighton Vander Esch,Dallas Cowboys,
Club Level,233,Alejandro Villanueva,Pittsburgh Steelers,
Club Level,234,Tony Gonzalez,Kansas City Chiefs,
Club Level,235,Mike Vrabel,New England Patriots,
Club Level,236,Cam Newton,New England Patriots,
Club Level,237,Michael Thomas,New Orleans Saints,
Club Level,238,DeMarcus Lawrence,Dallas Cowboys,
