Card Set,Number,Player,Team
Base,51,Joey Bart,San Francisco Giants
Base,52,Manny Machado,San Diego Padres
Base,53,Mike Clevinger,San Diego Padres
Base,54,Jorge Soler,Kansas City Royals
Base,55,Luis Castillo,Cincinnati Reds
Base,56,Jose Garcia,Cincinnati Reds
Base,57,Kris Bubic,Kansas City Royals
Base,58,Kris Bryant,Chicago Cubs
Base,59,Nate Pearson,Toronto Blue Jays
Base,60,J.D. Martinez,Boston Red Sox
Base,61,Mookie Betts,Los Angeles Dodgers
Base,62,Ronald Acuña Jr.,Atlanta Braves
Base,63,Ketel Marte,Arizona Diamondbacks
Base,64,Mike Yastrzemski,San Francisco Giants
Base,65,Gerrit Cole,New York Yankees
Base,66,Ke'Bryan Hayes,Pittsburgh Pirates
Base,67,Juan Soto,Washington Nationals
Base,68,Luis Campusano,San Diego Padres
Base,69,Keston Hiura,Milwaukee Brewers
Base,70,Yu Darvish,Chicago Cubs
Base,71,Jazz Chisholm,Miami Marlins
Base,72,Deivi Garcia,New York Yankees
Base,73,Vladimir Guerrero Jr.,Toronto Blue Jays
Base,74,Aaron Judge,New York Yankees
Base,75,Alex Kirilloff,Minnesota Twins
Base,76,Sean Murphy,Oakland Athletics
Base,77,Nick Madrigal,Chicago White Sox
Base,78,Yordan Alvarez,Houston Astros
Base,79,Triston McKenzie,Cleveland Indians
Base,80,Cody Bellinger,Los Angeles Dodgers
Base,81,Daulton Varsho,Arizona Diamondbacks
Base,82,Blake Snell,Tampa Bay Rays
Base,83,Cristian Javier,Houston Astros
Base,84,Jose Altuve,Houston Astros
Base,85,Shohei Ohtani,Los Angeles Angels
Base,86,Pete Alonso,New York Mets
Base,87,Fernando Tatis Jr.,San Diego Padres
Base,88,Javier Baez,Chicago Cubs
Base,89,Evan White,Seattle Mariners
Base,90,Bryce Harper,Philadelphia Phillies
Base,91,Nolan Arenado,Colorado Rockies
Base,92,Jose Abreu,Chicago White Sox
Base,93,Anthony Rendon,Los Angeles Angels
Base,94,Luis Robert,Chicago White Sox
Base,95,Paul Goldschmidt,St. Louis Cardinals
Base,96,Josh Donaldson,Minnesota Twins
Base,97,Gleyber Torres,New York Yankees
Base,98,Clarke Schmidt,New York Yankees
Base,99,Austin Meadows,Tampa Bay Rays
Base,100,Jesus Sanchez,Miami Marlins
Paper Prospects,BP-1,Bobby Witt Jr.,Kansas City Royals
Paper Prospects,BP-2,Freddy Zamora,Milwaukee Brewers
Paper Prospects,BP-3,Zac Veen,Colorado Rockies
Paper Prospects,BP-4,Riley Greene,Detroit Tigers
Paper Prospects,BP-5,Nick Maton,Philadelphia Phillies
Paper Prospects,BP-6,James Beard,Chicago White Sox
Paper Prospects,BP-7,Maximo Acosta,Texas Rangers
Paper Prospects,BP-8,Marco Luciano,San Francisco Giants
Paper Prospects,BP-9,Forrest Whitley,Houston Astros
Paper Prospects,BP-10,Brice Turang,Milwaukee Brewers
Paper Prospects,BP-11,Jeremy Pena,Houston Astros
Paper Prospects,BP-12,Ed Howard,Chicago Cubs
Paper Prospects,BP-13,Jasson Dominguez,New York Yankees
Paper Prospects,BP-14,CJ Abrams,San Diego Padres
Paper Prospects,BP-15,Colton Welker,Colorado Rockies
Paper Prospects,BP-16,Clayton Beeter,Los Angeles Dodgers
Paper Prospects,BP-17,Bryson Stott,Philadelphia Phillies
Paper Prospects,BP-18,Hunter Bishop,San Francisco Giants
Paper Prospects,BP-19,Vidal Brujan,Tampa Bay Rays
Paper Prospects,BP-20,Nick Lodolo,Cincinnati Reds
Paper Prospects,BP-21,Adinso Reyes,Detroit Tigers
Paper Prospects,BP-22,Pete Crow-Armstrong,New York Mets
Paper Prospects,BP-23,Ronny Mauricio,New York Mets
Paper Prospects,BP-24,Oneil Cruz,Pittsburgh Pirates
Paper Prospects,BP-25,Jeremy De La Rosa,Washington Nationals
Paper Prospects,BP-26,Reid Detmers,Los Angeles Angels
Paper Prospects,BP-27,Alek Manoah,Toronto Blue Jays
Paper Prospects,BP-28,Shea Langeliers,Atlanta Braves
Paper Prospects,BP-29,Matthew Liberatore,St. Louis Cardinals
Paper Prospects,BP-30,Jordyn Adams,Los Angeles Angels
Paper Prospects,BP-31,Alek Thomas,Arizona Diamondbacks
Paper Prospects,BP-32,Dax Fulton,Miami Marlins
Paper Prospects,BP-33,Eddy Diaz,Colorado Rockies
Paper Prospects,BP-34,Nick Gonzales,Pittsburgh Pirates
Paper Prospects,BP-35,Nolan Jones,Cleveland Indians
Paper Prospects,BP-36,Ismael Mena,San Diego Padres
Paper Prospects,BP-37,Jeisson Rosario,Boston Red Sox
Paper Prospects,BP-38,Josh Jung,Texas Rangers
Paper Prospects,BP-39,Kody Hoese,Los Angeles Dodgers
Paper Prospects,BP-40,Yolbert Sanchez,Chicago White Sox
Paper Prospects,BP-41,Justin Foscue,Texas Rangers
Paper Prospects,BP-42,Mick Abel,Philadelphia Phillies
Paper Prospects,BP-43,Jackson Kowar,Kansas City Royals
Paper Prospects,BP-44,Bryce Jarvis,Arizona Diamondbacks
Paper Prospects,BP-45,Robert Puason,Oakland Athletics
Paper Prospects,BP-46,Jonathan India,Cincinnati Reds
Paper Prospects,BP-47,Austin Wells,New York Yankees
Paper Prospects,BP-48,Braden Shewmake,Atlanta Braves
Paper Prospects,BP-49,Gunnar Henderson,Baltimore Orioles
Paper Prospects,BP-50,Oswald Peraza,New York Yankees
Paper Prospects,BP-51,Tyler Soderstrom,Oakland Athletics
Paper Prospects,BP-52,Liover Peguero,Pittsburgh Pirates
Paper Prospects,BP-53,Francisco Alvarez,New York Mets
Paper Prospects,BP-54,Daniel Lynch,Kansas City Royals
Paper Prospects,BP-55,Austin Hendrick,Cincinnati Reds
Paper Prospects,BP-56,Freudis Nova,Houston Astros
Paper Prospects,BP-57,Wander Franco,Tampa Bay Rays
Paper Prospects,BP-58,Logan Gilbert,Seattle Mariners
Paper Prospects,BP-59,Jake Vogel,Los Angeles Dodgers
Paper Prospects,BP-60,Seth Beer,Arizona Diamondbacks
Paper Prospects,BP-61,Jordan Balazovic,Minnesota Twins
Paper Prospects,BP-62,Isaiah Greene,New York Mets
Paper Prospects,BP-63,Royce Lewis,Minnesota Twins
Paper Prospects,BP-64,Andrew Dalquist,Chicago White Sox
Paper Prospects,BP-65,Brennen Davis,Chicago Cubs
Paper Prospects,BP-66,Max Meyer,Miami Marlins
Paper Prospects,BP-67,Brett Baty,New York Mets
Paper Prospects,BP-68,Ryan Vilade,Colorado Rockies
Paper Prospects,BP-69,Heliot Ramos,San Francisco Giants
Paper Prospects,BP-70,Jordan Groshans,Toronto Blue Jays
Paper Prospects,BP-71,Blaze Jordan,Boston Red Sox
Paper Prospects,BP-72,Dillon Dingler,Detroit Tigers
Paper Prospects,BP-73,Keoni Cavaco,Minnesota Twins
Paper Prospects,BP-74,Matthew Thompson,Chicago White Sox
Paper Prospects,BP-75,Bobby Miller,Los Angeles Dodgers
Paper Prospects,BP-76,Yusniel Diaz,Baltimore Orioles
Paper Prospects,BP-77,Carson Tucker,Cleveland Indians
Paper Prospects,BP-78,Emerson Hancock,Seattle Mariners
Paper Prospects,BP-79,Luis Garcia,Philadelphia Phillies
Paper Prospects,BP-80,Trevor Larnach,Minnesota Twins
Paper Prospects,BP-81,Drew Waters,Atlanta Braves
Paper Prospects,BP-82,Antonio Gomez,New York Yankees
Paper Prospects,BP-83,Asa Lacy,Kansas City Royals
Paper Prospects,BP-84,Triston Casas,Boston Red Sox
Paper Prospects,BP-85,Anthony Volpe,New York Yankees
Paper Prospects,BP-86,Julio Rodriguez,Seattle Mariners
Paper Prospects,BP-87,Austin Martin,Toronto Blue Jays
Paper Prospects,BP-88,Andrew Vaughn,Chicago White Sox
Paper Prospects,BP-89,Gabriel Arias,Cleveland Indians
Paper Prospects,BP-90,Nolan Gorman,St. Louis Cardinals
Paper Prospects,BP-91,Tyler Callihan,Cincinnati Reds
Paper Prospects,BP-92,Casey Martin,Philadelphia Phillies
Paper Prospects,BP-93,JJ Bleday,Miami Marlins
Paper Prospects,BP-94,Trent Deveaux,Los Angeles Angels
Paper Prospects,BP-95,Simeon Woods Richardson,Toronto Blue Jays
Paper Prospects,BP-96,Spencer Torkelson,Detroit Tigers
Paper Prospects,BP-97,Kevin Alcantara,New York Yankees
Paper Prospects,BP-98,Jordan Westburg,Baltimore Orioles
Paper Prospects,BP-99,Cade Cavalli,Washington Nationals
Paper Prospects,BP-100,Terrin Vavra,Colorado Rockies
Paper Prospects,BP-101,Xavier Edwards,Tampa Bay Rays
Paper Prospects,BP-102,Jarred Kelenic,Seattle Mariners
Paper Prospects,BP-103,Jackson Rutledge,Washington Nationals
Paper Prospects,BP-104,Blake Walston,Arizona Diamondbacks
Paper Prospects,BP-105,MacKenzie Gore,San Diego Padres
Paper Prospects,BP-106,Jared Kelley,Chicago White Sox
Paper Prospects,BP-107,Jeter Downs,Boston Red Sox
Paper Prospects,BP-108,Patrick Bailey,San Francisco Giants
Paper Prospects,BP-109,Geraldo Perdomo,Arizona Diamondbacks
Paper Prospects,BP-110,Jose Salas,Miami Marlins
Paper Prospects,BP-111,Matt Manning,Detroit Tigers
Paper Prospects,BP-112,Brandon Marsh,Los Angeles Angels
Paper Prospects,BP-113,C.J. Chatham,Boston Red Sox
Paper Prospects,BP-114,Nick Yorke,Boston Red Sox
Paper Prospects,BP-115,Logan Davidson,Oakland Athletics
Paper Prospects,BP-116,Elehuris Montero,St. Louis Cardinals
Paper Prospects,BP-117,George Kirby,Seattle Mariners
Paper Prospects,BP-118,Grayson Rodriguez,Baltimore Orioles
Paper Prospects,BP-119,Tyler Freeman,Cleveland Indians
Paper Prospects,BP-120,Robert Hassell,San Diego Padres
Paper Prospects,BP-121,Adley Rutschman,Baltimore Orioles
Paper Prospects,BP-122,DL Hall,Baltimore Orioles
Paper Prospects,BP-123,Daniel Espino,Cleveland Indians
Paper Prospects,BP-124,Bo Naylor,Cleveland Indians
Paper Prospects,BP-125,Aaron Sabato,Minnesota Twins
Paper Prospects,BP-126,Drew Romo,Colorado Rockies
Paper Prospects,BP-127,Hunter Greene,Cincinnati Reds
Paper Prospects,BP-128,Jose Tena,Cleveland Indians
Paper Prospects,BP-129,Garrett Mitchell,Milwaukee Brewers
Paper Prospects,BP-130,Hyun-il Choi,Los Angeles Dodgers
Paper Prospects,BP-131,Christopher Morel,Chicago Cubs
Paper Prospects,BP-132,Taylor Trammell,Seattle Mariners
Paper Prospects,BP-133,Mario Feliciano,Milwaukee Brewers
Paper Prospects,BP-134,Shane Baz,Tampa Bay Rays
Paper Prospects,BP-135,Jarren Duran,Boston Red Sox
Paper Prospects,BP-136,Kristian Robinson,Arizona Diamondbacks
Paper Prospects,BP-137,Michael Toglia,Colorado Rockies
Paper Prospects,BP-138,Heston Kjerstad,Baltimore Orioles
Paper Prospects,BP-139,Bayron Lora,Texas Rangers
Paper Prospects,BP-140,Yunior Severino,Minnesota Twins
Paper Prospects,BP-141,Edward Cabrera,Miami Marlins
Paper Prospects,BP-142,Corbin Carroll,Arizona Diamondbacks
Paper Prospects,BP-143,Nick Bitsko,Tampa Bay Rays
Paper Prospects,BP-144,Nick Loftin,Kansas City Royals
Paper Prospects,BP-145,Alexander Ramirez,Los Angeles Angels
Paper Prospects,BP-146,Jordan Walker,St. Louis Cardinals
Paper Prospects,BP-147,Nick Allen,Oakland Athletics
Paper Prospects,BP-148,Miguel Amaya,Chicago Cubs
Paper Prospects,BP-149,Ivan Johnson,Cincinnati Reds
Paper Prospects,BP-150,Josiah Gray,Los Angeles Dodgers
Chrome Prospects,BCP-1,Bobby Witt Jr.,Kansas City Royals
Chrome Prospects,BCP-2,Freddy Zamora,Milwaukee Brewers
Chrome Prospects,BCP-3,Zac Veen,Colorado Rockies
Chrome Prospects,BCP-4,Riley Greene,Detroit Tigers
Chrome Prospects,BCP-5,Nick Maton,Philadelphia Phillies
Chrome Prospects,BCP-6,James Beard,Chicago White Sox
Chrome Prospects,BCP-7,Maximo Acosta,Texas Rangers
Chrome Prospects,BCP-8,Marco Luciano,San Francisco Giants
Chrome Prospects,BCP-9,Forrest Whitley,Houston Astros
Chrome Prospects,BCP-10,Brice Turang,Milwaukee Brewers
Chrome Prospects,BCP-11,Jeremy Pena,Houston Astros
Chrome Prospects,BCP-12,Ed Howard,Chicago Cubs
Chrome Prospects,BCP-13,Jasson Dominguez,New York Yankees
Chrome Prospects,BCP-14,CJ Abrams,San Diego Padres
Chrome Prospects,BCP-15,Colton Welker,Colorado Rockies
Chrome Prospects,BCP-16,Clayton Beeter,Los Angeles Dodgers
Chrome Prospects,BCP-17,Bryson Stott,Philadelphia Phillies
Chrome Prospects,BCP-18,Hunter Bishop,San Francisco Giants
Chrome Prospects,BCP-19,Vidal Brujan,Tampa Bay Rays
Chrome Prospects,BCP-20,Nick Lodolo,Cincinnati Reds
Chrome Prospects,BCP-21,Adinso Reyes,Detroit Tigers
Chrome Prospects,BCP-22,Pete Crow-Armstrong,New York Mets
Chrome Prospects,BCP-23,Ronny Mauricio,New York Mets
Chrome Prospects,BCP-24,Oneil Cruz,Pittsburgh Pirates
Chrome Prospects,BCP-25,Jeremy De La Rosa,Washington Nationals
Chrome Prospects,BCP-26,Reid Detmers,Los Angeles Angels
Chrome Prospects,BCP-27,Alek Manoah,Toronto Blue Jays
Chrome Prospects,BCP-28,Shea Langeliers,Atlanta Braves
Chrome Prospects,BCP-29,Matthew Liberatore,St. Louis Cardinals
Chrome Prospects,BCP-30,Jordyn Adams,Los Angeles Angels
Chrome Prospects,BCP-31,Alek Thomas,Arizona Diamondbacks
Chrome Prospects,BCP-32,Dax Fulton,Miami Marlins
Chrome Prospects,BCP-33,Eddy Diaz,Colorado Rockies
Chrome Prospects,BCP-34,Nick Gonzales,Pittsburgh Pirates
Chrome Prospects,BCP-35,Nolan Jones,Cleveland Indians
Chrome Prospects,BCP-36,Ismael Mena,San Diego Padres
Chrome Prospects,BCP-37,Jeisson Rosario,Boston Red Sox
Chrome Prospects,BCP-38,Josh Jung,Texas Rangers
Chrome Prospects,BCP-39,Kody Hoese,Los Angeles Dodgers
Chrome Prospects,BCP-40,Yolbert Sanchez,Chicago White Sox
Chrome Prospects,BCP-41,Justin Foscue,Texas Rangers
Chrome Prospects,BCP-42,Mick Abel,Philadelphia Phillies
Chrome Prospects,BCP-43,Jackson Kowar,Kansas City Royals
Chrome Prospects,BCP-44,Bryce Jarvis,Arizona Diamondbacks
Chrome Prospects,BCP-45,Robert Puason,Oakland Athletics
Chrome Prospects,BCP-46,Jonathan India,Cincinnati Reds
Chrome Prospects,BCP-47,Austin Wells,New York Yankees
Chrome Prospects,BCP-48,Braden Shewmake,Atlanta Braves
Chrome Prospects,BCP-49,Gunnar Henderson,Baltimore Orioles
Chrome Prospects,BCP-50,Oswald Peraza,New York Yankees
Chrome Prospects,BCP-51,Tyler Soderstrom,Oakland Athletics
Chrome Prospects,BCP-52,Liover Peguero,Pittsburgh Pirates
Chrome Prospects,BCP-53,Francisco Alvarez,New York Mets
Chrome Prospects,BCP-54,Daniel Lynch,Kansas City Royals
Chrome Prospects,BCP-55,Austin Hendrick,Cincinnati Reds
Chrome Prospects,BCP-56,Freudis Nova,Houston Astros
Chrome Prospects,BCP-57,Wander Franco,Tampa Bay Rays
Chrome Prospects,BCP-58,Logan Gilbert,Seattle Mariners
Chrome Prospects,BCP-59,Jake Vogel,Los Angeles Dodgers
Chrome Prospects,BCP-60,Seth Beer,Arizona Diamondbacks
Chrome Prospects,BCP-61,Jordan Balazovic,Minnesota Twins
Chrome Prospects,BCP-62,Isaiah Greene,New York Mets
Chrome Prospects,BCP-63,Royce Lewis,Minnesota Twins
Chrome Prospects,BCP-64,Andrew Dalquist,Chicago White Sox
Chrome Prospects,BCP-65,Brennen Davis,Chicago Cubs
Chrome Prospects,BCP-66,Max Meyer,Miami Marlins
Chrome Prospects,BCP-67,Brett Baty,New York Mets
Chrome Prospects,BCP-68,Ryan Vilade,Colorado Rockies
Chrome Prospects,BCP-69,Heliot Ramos,San Francisco Giants
Chrome Prospects,BCP-70,Jordan Groshans,Toronto Blue Jays
Chrome Prospects,BCP-71,Blaze Jordan,Boston Red Sox
Chrome Prospects,BCP-72,Dillon Dingler,Detroit Tigers
Chrome Prospects,BCP-73,Keoni Cavaco,Minnesota Twins
Chrome Prospects,BCP-74,Matthew Thompson,Chicago White Sox
Chrome Prospects,BCP-75,Bobby Miller,Los Angeles Dodgers
Chrome Prospects,BCP-76,Yusniel Diaz,Baltimore Orioles
Chrome Prospects,BCP-77,Carson Tucker,Cleveland Indians
Chrome Prospects,BCP-78,Emerson Hancock,Seattle Mariners
Chrome Prospects,BCP-79,Luis Garcia,Philadelphia Phillies
Chrome Prospects,BCP-80,Trevor Larnach,Minnesota Twins
Chrome Prospects,BCP-81,Drew Waters,Atlanta Braves
Chrome Prospects,BCP-82,Antonio Gomez,New York Yankees
Chrome Prospects,BCP-83,Asa Lacy,Kansas City Royals
Chrome Prospects,BCP-84,Triston Casas,Boston Red Sox
Chrome Prospects,BCP-85,Anthony Volpe,New York Yankees
Chrome Prospects,BCP-86,Julio Rodriguez,Seattle Mariners
Chrome Prospects,BCP-87,Austin Martin,Toronto Blue Jays
Chrome Prospects,BCP-88,Andrew Vaughn,Chicago White Sox
Chrome Prospects,BCP-89,Gabriel Arias,Cleveland Indians
Chrome Prospects,BCP-90,Nolan Gorman,St. Louis Cardinals
Chrome Prospects,BCP-91,Tyler Callihan,Cincinnati Reds
Chrome Prospects,BCP-92,Casey Martin,Philadelphia Phillies
Chrome Prospects,BCP-93,JJ Bleday,Miami Marlins
Chrome Prospects,BCP-94,Trent Deveaux,Los Angeles Angels
Chrome Prospects,BCP-95,Simeon Woods Richardson,Toronto Blue Jays
Chrome Prospects,BCP-96,Spencer Torkelson,Detroit Tigers
Chrome Prospects,BCP-97,Kevin Alcantara,New York Yankees
Chrome Prospects,BCP-98,Jordan Westburg,Baltimore Orioles
Chrome Prospects,BCP-99,Cade Cavalli,Washington Nationals
Chrome Prospects,BCP-100,Terrin Vavra,Colorado Rockies
Chrome Prospects,BCP-101,Xavier Edwards,Tampa Bay Rays
Chrome Prospects,BCP-102,Jarred Kelenic,Seattle Mariners
Chrome Prospects,BCP-103,Jackson Rutledge,Washington Nationals
Chrome Prospects,BCP-104,Blake Walston,Arizona Diamondbacks
Chrome Prospects,BCP-105,MacKenzie Gore,San Diego Padres
Chrome Prospects,BCP-106,Jared Kelley,Chicago White Sox
Chrome Prospects,BCP-107,Jeter Downs,Boston Red Sox
Chrome Prospects,BCP-108,Patrick Bailey,San Francisco Giants
Chrome Prospects,BCP-109,Geraldo Perdomo,Arizona Diamondbacks
Chrome Prospects,BCP-110,Jose Salas,Miami Marlins
Chrome Prospects,BCP-111,Matt Manning,Detroit Tigers
Chrome Prospects,BCP-112,Brandon Marsh,Los Angeles Angels
Chrome Prospects,BCP-113,C.J. Chatham,Boston Red Sox
Chrome Prospects,BCP-114,Nick Yorke,Boston Red Sox
Chrome Prospects,BCP-115,Logan Davidson,Oakland Athletics
Chrome Prospects,BCP-116,Elehuris Montero,St. Louis Cardinals
Chrome Prospects,BCP-117,George Kirby,Seattle Mariners
Chrome Prospects,BCP-118,Grayson Rodriguez,Baltimore Orioles
Chrome Prospects,BCP-119,Tyler Freeman,Cleveland Indians
Chrome Prospects,BCP-120,Robert Hassell,San Diego Padres
Chrome Prospects,BCP-121,Adley Rutschman,Baltimore Orioles
Chrome Prospects,BCP-122,DL Hall,Baltimore Orioles
Chrome Prospects,BCP-123,Daniel Espino,Cleveland Indians
Chrome Prospects,BCP-124,Bo Naylor,Cleveland Indians
Chrome Prospects,BCP-125,Aaron Sabato,Minnesota Twins
Chrome Prospects,BCP-126,Drew Romo,Colorado Rockies
Chrome Prospects,BCP-127,Hunter Greene,Cincinnati Reds
Chrome Prospects,BCP-128,Jose Tena,Cleveland Indians
Chrome Prospects,BCP-129,Garrett Mitchell,Milwaukee Brewers
Chrome Prospects,BCP-130,Hyun-il Choi,Los Angeles Dodgers
Chrome Prospects,BCP-131,Christopher Morel,Chicago Cubs
Chrome Prospects,BCP-132,Taylor Trammell,Seattle Mariners
Chrome Prospects,BCP-133,Mario Feliciano,Milwaukee Brewers
Chrome Prospects,BCP-134,Shane Baz,Tampa Bay Rays
Chrome Prospects,BCP-135,Jarren Duran,Boston Red Sox
Chrome Prospects,BCP-136,Kristian Robinson,Arizona Diamondbacks
Chrome Prospects,BCP-137,Michael Toglia,Colorado Rockies
Chrome Prospects,BCP-138,Heston Kjerstad,Baltimore Orioles
Chrome Prospects,BCP-139,Bayron Lora,Texas Rangers
Chrome Prospects,BCP-140,Yunior Severino,Minnesota Twins
Chrome Prospects,BCP-141,Edward Cabrera,Miami Marlins
Chrome Prospects,BCP-142,Corbin Carroll,Arizona Diamondbacks
Chrome Prospects,BCP-143,Nick Bitsko,Tampa Bay Rays
Chrome Prospects,BCP-144,Nick Loftin,Kansas City Royals
Chrome Prospects,BCP-145,Alexander Ramirez,Los Angeles Angels
Chrome Prospects,BCP-146,Jordan Walker,St. Louis Cardinals
Chrome Prospects,BCP-147,Nick Allen,Oakland Athletics
Chrome Prospects,BCP-148,Miguel Amaya,Chicago Cubs
Chrome Prospects,BCP-149,Ivan Johnson,Cincinnati Reds
Chrome Prospects,BCP-150,Josiah Gray,Los Angeles Dodgers
Chrome Prospects Prospector's Die-Cut Variation,CPDC-AH,Austin Hendrick,Cincinnati Reds
Chrome Prospects Prospector's Die-Cut Variation,CPDC-AL,Asa Lacy,Kansas City Royals
Chrome Prospects Prospector's Die-Cut Variation,CPDC-AM,Austin Martin,Toronto Blue Jays
Chrome Prospects Prospector's Die-Cut Variation,CPDC-AR,Adley Rutschman,Baltimore Orioles
Chrome Prospects Prospector's Die-Cut Variation,CPDC-AS,Aaron Sabato,Minnesota Twins
Chrome Prospects Prospector's Die-Cut Variation,CPDC-BJ,Blaze Jordan,Boston Red Sox
Chrome Prospects Prospector's Die-Cut Variation,CPDC-BWJ,Bobby Witt Jr.,Kansas City Royals
Chrome Prospects Prospector's Die-Cut Variation,CPDC-EH,Ed Howard,Chicago Cubs
Chrome Prospects Prospector's Die-Cut Variation,CPDC-GM,Garrett Mitchell,Milwaukee Brewers
Chrome Prospects Prospector's Die-Cut Variation,CPDC-HK,Heston Kjerstad,Baltimore Orioles
Chrome Prospects Prospector's Die-Cut Variation,CPDC-JD,Jasson Dominguez,New York Yankees
Chrome Prospects Prospector's Die-Cut Variation,CPDC-JDO,Jeter Downs,Boston Red Sox
Chrome Prospects Prospector's Die-Cut Variation,CPDC-MA,Mick Abel,Philadelphia Phillies
Chrome Prospects Prospector's Die-Cut Variation,CPDC-ML,Marco Luciano,San Francisco Giants
Chrome Prospects Prospector's Die-Cut Variation,CPDC-MM,Max Meyer,Miami Marlins
Chrome Prospects Prospector's Die-Cut Variation,CPDC-NG,Nick Gonzales,Pittsburgh Pirates
Chrome Prospects Prospector's Die-Cut Variation,CPDC-RH,Robert Hassell,San Diego Padres
Chrome Prospects Prospector's Die-Cut Variation,CPDC-ST,Spencer Torkelson,Detroit Tigers
Chrome Prospects Prospector's Die-Cut Variation,CPDC-WF,Wander Franco,Tampa Bay Rays
Chrome Prospects Prospector's Die-Cut Variation,CPDC-ZV,Zac Veen,Colorado Rockies
Bowman Scouts Top 100,BTP-1,Wander Franco,Tampa Bay Rays
Bowman Scouts Top 100,BTP-2,Gavin Lux,Los Angeles Dodgers
Bowman Scouts Top 100,BTP-3,Luis Robert,Chicago White Sox
Bowman Scouts Top 100,BTP-4,Adley Rutschman,Baltimore Orioles
Bowman Scouts Top 100,BTP-5,MacKenzie Gore,San Diego Padres
Bowman Scouts Top 100,BTP-6,Jo Adell,Los Angeles Angels
Bowman Scouts Top 100,BTP-7,Spencer Torkelson,Detroit Tigers
Bowman Scouts Top 100,BTP-8,Casey Mize,Detroit Tigers
Bowman Scouts Top 100,BTP-9,Nate Pearson,Toronto Blue Jays
Bowman Scouts Top 100,BTP-10,Royce Lewis,Minnesota Twins
Bowman Scouts Top 100,BTP-11,Bobby Witt Jr.,Kansas City Royals
Bowman Scouts Top 100,BTP-12,Jarred Kelenic,Seattle Mariners
Bowman Scouts Top 100,BTP-13,Jesus Luzardo,Oakland Athletics
Bowman Scouts Top 100,BTP-14,Cristian Pache,Atlanta Braves
Bowman Scouts Top 100,BTP-15,Joey Bart,San Francisco Giants
Bowman Scouts Top 100,BTP-16,Brendan McKay,Tampa Bay Rays
Bowman Scouts Top 100,BTP-17,Andrew Vaughn,Chicago White Sox
Bowman Scouts Top 100,BTP-18,Dylan Carlson,St. Louis Cardinals
Bowman Scouts Top 100,BTP-19,Julio Rodriguez,Seattle Mariners
Bowman Scouts Top 100,BTP-20,Austin Martin,Toronto Blue Jays
Bowman Scouts Top 100,BTP-21,Forrest Whitley,Houston Astros
Bowman Scouts Top 100,BTP-22,Sixto Sanchez,Miami Marlins
Bowman Scouts Top 100,BTP-23,Matt Manning,Detroit Tigers
Bowman Scouts Top 100,BTP-24,CJ Abrams,San Diego Padres
Bowman Scouts Top 100,BTP-25,Drew Waters,Atlanta Braves
Bowman Scouts Top 100,BTP-26,Luis Patiño,San Diego Padres
Bowman Scouts Top 100,BTP-27,JJ Bleday,Miami Marlins
Bowman Scouts Top 100,BTP-28,Alec Bohm,Philadelphia Phillies
Bowman Scouts Top 100,BTP-29,Riley Greene,Detroit Tigers
