Card Set,Number,Player,Team
1987 Topps Baseball Rookies and Trades,US87-28,Marcell Ozuna,Miami Marlins
1987 Topps Baseball Rookies and Trades,US87-29,Chris Sale,Boston Red Sox
1987 Topps Baseball Rookies and Trades,US87-30,Christian Arroyo,San Francisco Giants
1987 Topps Baseball Rookies and Trades,US87-31,Edwin Encarnacion,Cleveland Indians
1987 Topps Baseball Rookies and Trades,US87-32,Yonder Alonso,Oakland Athletics
1987 Topps Baseball Rookies and Trades,US87-33,Jose Ramirez,Atlanta Braves
1987 Topps Baseball Rookies and Trades,US87-34,Cody Bellinger,Los Angeles Dodgers
1987 Topps Baseball Rookies and Trades,US87-35,Aaron Judge,New York Yankees
1987 Topps Baseball Rookies and Trades,US87-36,Eric Thames,Milwaukee Brewers
1987 Topps Baseball Rookies and Trades,US87-37,Christian Yelich,Miami Marlins
1987 Topps Baseball Rookies and Trades,US87-38,Lucas Giolito,Chicago White Sox
1987 Topps Baseball Rookies and Trades,US87-39,Corey Seager,Los Angeles Dodgers
1987 Topps Baseball Rookies and Trades,US87-40,Ian Desmond,Colorado Rockies
1987 Topps Baseball Rookies and Trades,US87-41,Aroldis Chapman,New York Yankees
1987 Topps Baseball Rookies and Trades,US87-42,Jordan Montgomery,New York Yankees
1987 Topps Baseball Rookies and Trades,US87-43,Khris Davis,Oakland Athletics
1987 Topps Baseball Rookies and Trades,US87-44,Joey Gallo,Texas Rangers
1987 Topps Baseball Rookies and Trades,US87-45,Franklin Barreto,Oakland Athletics
1987 Topps Baseball Rookies and Trades,US87-46,Bradley Zimmer,Cleveland Indians
1987 Topps Baseball Rookies and Trades,US87-47,Lewis Brinson,Milwaukee Brewers
1987 Topps Baseball Rookies and Trades,US87-48,Ian Happ,Chicago Cubs
1987 Topps Baseball Rookies and Trades,US87-49,Sean Newcomb,Atlanta Braves
1987 Topps Baseball Rookies and Trades,US87-50,Adalberto Mejia,Minnesota Twins
1987 Topps Baseball Autographs,87A-AA,Anthony Alford,Toronto Blue Jays
1987 Topps Baseball Autographs,87A-ABE,Andrew Benintendi,Boston Red Sox
1987 Topps Baseball Autographs,87A-ABR,Alex Bregman,Houston Astros
1987 Topps Baseball Autographs,87A-AG,Amir Garrett,Cincinnati Reds
1987 Topps Baseball Autographs,87A-AJ,Aaron Judge,New York Yankees
1987 Topps Baseball Autographs,87A-AS,Antonio Senzatela,Colorado Rockies
1987 Topps Baseball Autographs,87A-BH,Bryce Harper,Washington Nationals
1987 Topps Baseball Autographs,87A-BPH,Brett Phillips,Milwaukee Brewers
1987 Topps Baseball Autographs,87A-BZ,Bradley Zimmer,Cleveland Indians
1987 Topps Baseball Autographs,87A-CA,Christian Arroyo,San Francisco Giants
1987 Topps Baseball Autographs,87A-CB,Cody Bellinger,Los Angeles Dodgers
1987 Topps Baseball Autographs,87A-CE,Carl Edwards Jr.,Chicago Cubs
1987 Topps Baseball Autographs,87A-CSA,Chris Sale,Boston Red Sox
1987 Topps Baseball Autographs,87A-CSE,Corey Seager,Los Angeles Dodgers
1987 Topps Baseball Autographs,87A-DL,Dinelson Lamet,San Diego Padres
1987 Topps Baseball Autographs,87A-EE,Edwin Encarnacion,Cleveland Indians
1987 Topps Baseball Autographs,87A-ERS,Eddie Rosario,Minnesota Twins
1987 Topps Baseball Autographs,87A-ET,Eric Thames,Milwaukee Brewers
1987 Topps Baseball Autographs,87A-FB,Franklin Barreto,Oakland Athletics
1987 Topps Baseball Autographs,87A-IH,Ian Happ,Chicago Cubs
1987 Topps Baseball Autographs,87A-JBN,Jorge Bonifacio,Kansas City Royals
1987 Topps Baseball Autographs,87A-JJ,Joe Jimenez,Detroit Tigers
1987 Topps Baseball Autographs,87A-JM,Jordan Montgomery,New York Yankees
1987 Topps Baseball Autographs,87A-JW,Jesse Winker,Cincinnati Reds
1987 Topps Baseball Autographs,87A-KB,Kris Bryant,Chicago Cubs
1987 Topps Baseball Autographs,87A-KD,Khris Davis,Oakland Athletics
1987 Topps Baseball Autographs,87A-KGL,Koda Glover,Washington Nationals
1987 Topps Baseball Autographs,87A-LB,Lewis Brinson,Milwaukee Brewers
1987 Topps Baseball Autographs,87A-MS,Magneuris Sierra,St. Louis Cardinals
1987 Topps Baseball Autographs,87A-MT,Mike Trout,Los Angeles Angels
1987 Topps Baseball Autographs,87A-NS,Noah Syndergaard,New York Mets
1987 Topps Baseball Autographs,87A-PD,Paul DeJong,St. Louis Cardinals
1987 Topps Baseball Autographs,87A-PV,Pat Valaika,Colorado Rockies
1987 Topps Baseball Autographs,87A-RSE,Rob Segedin,Los Angeles Dodgers
1987 Topps Baseball Autographs,87A-SN,Sean Newcomb,Atlanta Braves
1987 Topps Baseball Autographs,87A-ST,Sam Travis,Boston Red Sox
1987 Topps Baseball Autographs,87A-YM,Yoan Moncada,Chicago White Sox
All-Star Jumbo Patch Autographs,ASJA-AJ,Aaron Judge,New York Yankees
All-Star Jumbo Patch Autographs,ASJA-BH,Bryce Harper,Washington Nationals
All-Star Jumbo Patch Autographs,ASJA-BP,Buster Posey,San Francisco Giants
All-Star Jumbo Patch Autographs,ASJA-CB,Cody Bellinger,Los Angeles Dodgers
All-Star Jumbo Patch Autographs,ASJA-CC,Carlos Correa,Houston Astros
All-Star Jumbo Patch Autographs,ASJA-CK,Clayton Kershaw,Los Angeles Dodgers
All-Star Jumbo Patch Autographs,ASJA-CS,Corey Seager,Los Angeles Dodgers
All-Star Jumbo Patch Autographs,ASJA-FL,Francisco Lindor,Cleveland Indians
All-Star Jumbo Patch Autographs,ASJA-JV,Joey Votto,Cincinnati Reds
All-Star Jumbo Patches,ASJ-AJ,Aaron Judge,New York Yankees
All-Star Jumbo Patches,ASJ-AM,Andrew Miller,Cleveland Indians
All-Star Jumbo Patches,ASJ-BH,Bryce Harper,Washington Nationals
All-Star Jumbo Patches,ASJ-BP,Buster Posey,San Francisco Giants
All-Star Jumbo Patches,ASJ-CB,Cody Bellinger,Los Angeles Dodgers
All-Star Jumbo Patches,ASJ-CBL,Charlie Blackmon,Colorado Rockies
All-Star Jumbo Patches,ASJ-CC,Carlos Correa,Houston Astros
All-Star Jumbo Patches,ASJ-CD,Corey Dickerson,Tampa Bay Rays
All-Star Jumbo Patches,ASJ-CK,Clayton Kershaw,Los Angeles Dodgers
All-Star Jumbo Patches,ASJ-CKI,Craig Kimbrel,Boston Red Sox
All-Star Jumbo Patches,ASJ-CKL,Corey Kluber,Cleveland Indians
All-Star Jumbo Patches,ASJ-CM,Carlos Martinez,St. Louis Cardinals
All-Star Jumbo Patches,ASJ-CS,Corey Seager,Los Angeles Dodgers
All-Star Jumbo Patches,ASJ-CSA,Chris Sale,Boston Red Sox
All-Star Jumbo Patches,ASJ-DB,Dellin Betances,New York Yankees
All-Star Jumbo Patches,ASJ-DK,Dallas Keuchel,Houston Astros
All-Star Jumbo Patches,ASJ-DM,Daniel Murphy,Washington Nationals
All-Star Jumbo Patches,ASJ-FL,Francisco Lindor,Cleveland Indians
All-Star Jumbo Patches,ASJ-GS,Giancarlo Stanton,Miami Marlins
All-Star Jumbo Patches,ASJ-GSA,Gary Sanchez,New York Yankees
All-Star Jumbo Patches,ASJ-GSP,George Springer,Houston Astros
All-Star Jumbo Patches,ASJ-JA,Jose Altuve,Houston Astros
All-Star Jumbo Patches,ASJ-JL,Jake Lamb,Arizona Diamondbacks
All-Star Jumbo Patches,ASJ-JR,Jose Ramirez,Cleveland Indians
All-Star Jumbo Patches,ASJ-JSM,Justin Smoak,Toronto Blue Jays
All-Star Jumbo Patches,ASJ-JT,Justin Turner,Los Angeles Dodgers
All-Star Jumbo Patches,ASJ-JU,Justin Upton,Detroit Tigers
All-Star Jumbo Patches,ASJ-JVO,Joey Votto,Cincinnati Reds
All-Star Jumbo Patches,ASJ-KJ,Kenley Jansen,Los Angeles Dodgers
All-Star Jumbo Patches,ASJ-LM,Lance McCullers,Houston Astros
All-Star Jumbo Patches,ASJ-LS,Luis Severino,New York Yankees
All-Star Jumbo Patches,ASJ-MB,Mookie Betts,Boston Red Sox
All-Star Jumbo Patches,ASJ-MBR,Michael Brantley,Cleveland Indians
All-Star Jumbo Patches,ASJ-MC,Michael Conforto,New York Mets
All-Star Jumbo Patches,ASJ-MF,Michael Fulmer,Detroit Tigers
All-Star Jumbo Patches,ASJ-MM,Mike Moustakas,Kansas City Royals
All-Star Jumbo Patches,ASJ-MO,Marcell Ozuna,Miami Marlins
All-Star Jumbo Patches,ASJ-MS,Max Scherzer,Washington Nationals
All-Star Jumbo Patches,ASJ-MSA,Miguel Sano,Minnesota Twins
All-Star Jumbo Patches,ASJ-NA,Nolan Arenado,Colorado Rockies
All-Star Jumbo Patches,ASJ-NC,Nelson Cruz,Seattle Mariners
All-Star Jumbo Patches,ASJ-PG,Paul Goldschmidt,Arizona Diamondbacks
All-Star Jumbo Patches,ASJ-RC,Robinson Cano,Seattle Mariners
All-Star Jumbo Patches,ASJ-RZ,Ryan Zimmerman,Washington Nationals
All-Star Jumbo Patches,ASJ-SC,Starlin Castro,New York Yankees
All-Star Jumbo Patches,ASJ-SP,Salvador Perez,Kansas City Royals
All-Star Jumbo Patches,ASJ-SS,Stephen Strasburg,Washington Nationals
All-Star Jumbo Patches,ASJ-YD,Yu Darvish,Texas Rangers
All-Star Jumbo Patches,ASJ-YM,Yadier Molina,St. Louis Cardinals
All-Star Jumbo Patches,ASJ-ZG,Zack Greinke,Arizona Diamondbacks
All-Star Stitches Relics,ASR-AG,Avisail Garcia,Chicago White Sox
All-Star Stitches Relics,ASR-AJ,Aaron Judge,New York Yankees
All-Star Stitches Relics,ASR-AM,Andrew Miller,Cleveland Indians
All-Star Stitches Relics,ASR-AW,Alex Wood,Los Angeles Dodgers
All-Star Stitches Relics,ASR-BH,Bryce Harper,Washington Nationals
All-Star Stitches Relics,ASR-BHA,Brad Hand,San Diego Padres
All-Star Stitches Relics,ASR-BK,Brandon Kintzler,Minnesota Twins
All-Star Stitches Relics,ASR-BP,Buster Posey,San Francisco Giants
All-Star Stitches Relics,ASR-CA,Chris Archer,Tampa Bay Rays
All-Star Stitches Relics,ASR-CB,Cody Bellinger,Los Angeles Dodgers
All-Star Stitches Relics,ASR-CBL,Charlie Blackmon,Colorado Rockies
All-Star Stitches Relics,ASR-CC,Carlos Correa,Houston Astros
All-Star Stitches Relics,ASR-CD,Corey Dickerson,Tampa Bay Rays
All-Star Stitches Relics,ASR-CK,Clayton Kershaw,Los Angeles Dodgers
All-Star Stitches Relics,ASR-CKI,Craig Kimbrel,Boston Red Sox
All-Star Stitches Relics,ASR-CKL,Corey Kluber,Cleveland Indians
All-Star Stitches Relics,ASR-CKN,Corey Knebel,Milwaukee Brewers
All-Star Stitches Relics,ASR-CM,Carlos Martinez,St. Louis Cardinals
All-Star Stitches Relics,ASR-CS,Corey Seager,Los Angeles Dodgers
All-Star Stitches Relics,ASR-CSA,Chris Sale,Boston Red Sox
All-Star Stitches Relics,ASR-DB,Dellin Betances,New York Yankees
All-Star Stitches Relics,ASR-DK,Dallas Keuchel,Houston Astros
All-Star Stitches Relics,ASR-DL,DJ LeMahieu,Colorado Rockies
All-Star Stitches Relics,ASR-DM,Daniel Murphy,Washington Nationals
All-Star Stitches Relics,ASR-EI,Ender Inciarte,Atlanta Braves
All-Star Stitches Relics,ASR-ES,Ervin Santana,Minnesota Twins
All-Star Stitches Relics,ASR-FL,Francisco Lindor,Cleveland Indians
All-Star Stitches Relics,ASR-GH,Greg Holland,Colorado Rockies
All-Star Stitches Relics,ASR-GS,Giancarlo Stanton,Miami Marlins
All-Star Stitches Relics,ASR-GSA,Gary Sanchez,New York Yankees
All-Star Stitches Relics,ASR-GSP,George Springer,Houston Astros
All-Star Stitches Relics,ASR-JA,Jose Altuve,Houston Astros
All-Star Stitches Relics,ASR-JH,Josh Harrison,Pittsburgh Pirates
All-Star Stitches Relics,ASR-JL,Jake Lamb,Arizona Diamondbacks
All-Star Stitches Relics,ASR-JR,Jose Ramirez,Cleveland Indians
All-Star Stitches Relics,ASR-JS,Jonathan Schoop,Baltimore Orioles
All-Star Stitches Relics,ASR-JSM,Justin Smoak,Toronto Blue Jays
All-Star Stitches Relics,ASR-JT,Justin Turner,Los Angeles Dodgers
All-Star Stitches Relics,ASR-JU,Justin Upton,Detroit Tigers
All-Star Stitches Relics,ASR-JV,Jason Vargas,Kansas City Royals
All-Star Stitches Relics,ASR-JVO,Joey Votto,Cincinnati Reds
All-Star Stitches Relics,ASR-KJ,Kenley Jansen,Los Angeles Dodgers
All-Star Stitches Relics,ASR-LM,Lance McCullers,Houston Astros
All-Star Stitches Relics,ASR-LS,Luis Severino,New York Yankees
All-Star Stitches Relics,ASR-MB,Mookie Betts,Boston Red Sox
All-Star Stitches Relics,ASR-MBR,Michael Brantley,Cleveland Indians
All-Star Stitches Relics,ASR-MC,Michael Conforto,New York Mets
All-Star Stitches Relics,ASR-MF,Michael Fulmer,Detroit Tigers
All-Star Stitches Relics,ASR-MM,Mike Moustakas,Kansas City Royals
All-Star Stitches Relics,ASR-MO,Marcell Ozuna,Miami Marlins
All-Star Stitches Relics,ASR-MS,Max Scherzer,Washington Nationals
All-Star Stitches Relics,ASR-MSA,Miguel Sano,Minnesota Twins
All-Star Stitches Relics,ASR-NA,Nolan Arenado,Colorado Rockies
All-Star Stitches Relics,ASR-NC,Nelson Cruz,Seattle Mariners
All-Star Stitches Relics,ASR-PG,Paul Goldschmidt,Arizona Diamondbacks
All-Star Stitches Relics,ASR-RC,Robinson Cano,Seattle Mariners
All-Star Stitches Relics,ASR-RO,Roberto Osuna,Toronto Blue Jays
All-Star Stitches Relics,ASR-RR,Robbie Ray,Arizona Diamondbacks
All-Star Stitches Relics,ASR-RZ,Ryan Zimmerman,Washington Nationals
All-Star Stitches Relics,ASR-SC,Starlin Castro,New York Yankees
All-Star Stitches Relics,ASR-SP,Salvador Perez,Kansas City Royals
All-Star Stitches Relics,ASR-SS,Stephen Strasburg,Washington Nationals
All-Star Stitches Relics,ASR-WD,Wade Davis,Chicago Cubs
All-Star Stitches Relics,ASR-YA,Yonder Alonso,Oakland Athletics
All-Star Stitches Relics,ASR-YD,Yu Darvish,Texas Rangers
All-Star Stitches Relics,ASR-YM,Yadier Molina,St. Louis Cardinals
All-Star Stitches Relics,ASR-ZC,Zack Cozart,Cincinnati Reds
All-Star Stitches Relics,ASR-ZG,Zack Greinke,Arizona Diamondbacks
All-Star Stitches Autographs,ASAR-AJ,Aaron Judge,New York Yankees
All-Star Stitches Autographs,ASAR-BH,Bryce Harper,Washington Nationals
All-Star Stitches Autographs,ASAR-BP,Buster Posey,San Francisco Giants
All-Star Stitches Autographs,ASAR-CB,Cody Bellinger,Los Angeles Dodgers
All-Star Stitches Autographs,ASAR-CBL,Charlie Blackmon,Colorado Rockies
All-Star Stitches Autographs,ASAR-CC,Carlos Correa,Houston Astros
All-Star Stitches Autographs,ASAR-CK,Clayton Kershaw,Los Angeles Dodgers
All-Star Stitches Autographs,ASAR-CS,Corey Seager,Los Angeles Dodgers
All-Star Stitches Autographs,ASAR-CSA,Chris Sale,Boston Red Sox
All-Star Stitches Autographs,ASAR-FL,Francisco Lindor,Cleveland Indians
All-Star Stitches Autographs,ASAR-GS,George Springer,Houston Astros
All-Star Stitches Autographs,ASAR-JA,Jose Altuve,Houston Astros
All-Star Stitches Autographs,ASAR-JV,Joey Votto,Cincinnati Reds
All-Star Stitches Autographs,ASAR-MC,Michael Conforto,New York Mets
All-Star Stitches Autographs,ASAR-MS,Miguel Sano,Minnesota Twins
All-Star Stitches Dual Autographs,ASDA-AC,Jose Altuve,Houston Astros
All-Star Stitches Dual Autographs,ASDA-AC,Carlos Correa,Houston Astros
All-Star Stitches Dual Autographs,ASDA-AS,Jose Altuve,Houston Astros
All-Star Stitches Dual Autographs,ASDA-AS,George Springer,Houston Astros
All-Star Stitches Dual Autographs,ASDA-BS,Cody Bellinger,Los Angeles Dodgers
All-Star Stitches Dual Autographs,ASDA-BS,Corey Seager,Los Angeles Dodgers
All-Star Stitches Dual Autographs,ASDA-JB,Cody Bellinger,Los Angeles Dodgers
All-Star Stitches Dual Autographs,ASDA-JB,Aaron Judge,New York Yankees
All-Star Stitches Dual Autographs,ASDA-KS,Clayton Kershaw,Los Angeles Dodgers
All-Star Stitches Dual Autographs,ASDA-KS,Corey Seager,Los Angeles Dodgers
All-Star Stitches Dual Autographs,ASDA-LK,Corey Kluber,Cleveland Indians
All-Star Stitches Dual Autographs,ASDA-LK,Francisco Lindor,Cleveland Indians
All-Star Stitches Dual,ASD-AC,Jose Altuve,Houston Astros
All-Star Stitches Dual,ASD-AC,Carlos Correa,Houston Astros
All-Star Stitches Dual,ASD-BS,Cody Bellinger,Los Angeles Dodgers
All-Star Stitches Dual,ASD-BS,Corey Seager,Los Angeles Dodgers
All-Star Stitches Dual,ASD-CS,George Springer,Houston Astros
All-Star Stitches Dual,ASD-CS,Carlos Correa,Houston Astros
All-Star Stitches Dual,ASD-JB,Cody Bellinger,Los Angeles Dodgers
All-Star Stitches Dual,ASD-JB,Aaron Judge,New York Yankees
All-Star Stitches Dual,ASD-JS,Gary Sanchez,New York Yankees
All-Star Stitches Dual,ASD-JS,Aaron Judge,New York Yankees
All-Star Stitches Dual,ASD-MC,Mookie Betts,Boston Red Sox
All-Star Stitches Dual,ASD-MC,Chris Sale,Boston Red Sox
All-Star Stitches Dual,ASD-OS,Giancarlo Stanton,Miami Marlins
All-Star Stitches Dual,ASD-OS,Marcell Ozuna,Miami Marlins
All-Star Stitches Dual,ASD-SS,Stephen Strasburg,Washington Nationals
All-Star Stitches Dual,ASD-SS,Max Scherzer,Washington Nationals
All-Star Stitches Triple,AST-ACS,George Springer,Houston Astros
All-Star Stitches Triple,AST-ACS,Jose Altuve,Houston Astros
All-Star Stitches Triple,AST-ACS,Carlos Correa,Houston Astros
All-Star Stitches Triple,AST-CMC,Mookie Betts,Boston Red Sox
All-Star Stitches Triple,AST-CMC,Chris Sale,Boston Red Sox
All-Star Stitches Triple,AST-CMC,Craig Kimbrel,Boston Red Sox
All-Star Stitches Triple,AST-GGL,Paul Goldschmidt,Arizona Diamondbacks
All-Star Stitches Triple,AST-GGL,Zack Greinke,Arizona Diamondbacks
All-Star Stitches Triple,AST-GGL,Jake Lamb,Arizona Diamondbacks
All-Star Stitches Triple,AST-KBS,Cody Bellinger,Los Angeles Dodgers
All-Star Stitches Triple,AST-KBS,Clayton Kershaw,Los Angeles Dodgers
All-Star Stitches Triple,AST-KBS,Corey Seager,Los Angeles Dodgers
All-Star Stitches Triple,AST-KLR,Jose Ramirez,Cleveland Indians
All-Star Stitches Triple,AST-KLR,Corey Kluber,Cleveland Indians
All-Star Stitches Triple,AST-KLR,Francisco Lindor,Cleveland Indians
All-Star Stitches Triple,AST-PHB,Buster Posey,San Francisco Giants
All-Star Stitches Triple,AST-PHB,Cody Bellinger,Los Angeles Dodgers
All-Star Stitches Triple,AST-PHB,Bryce Harper,Washington Nationals
All-Star Stitches Triple,AST-SHS,Bryce Harper,Washington Nationals
All-Star Stitches Triple,AST-SHS,Stephen Strasburg,Washington Nationals
All-Star Stitches Triple,AST-SHS,Max Scherzer,Washington Nationals
All-Star Stitches Triple,AST-SJS,Gary Sanchez,New York Yankees
All-Star Stitches Triple,AST-SJS,Aaron Judge,New York Yankees
All-Star Stitches Triple,AST-SJS,Luis Severino,New York Yankees
All-Star Stitches Triple,AST-SKS,Chris Sale,Boston Red Sox
All-Star Stitches Triple,AST-SKS,Max Scherzer,Washington Nationals
All-Star Stitches Triple,AST-SKS,Clayton Kershaw,Los Angeles Dodgers
All-Star Stitches Triple,AST-ZHM,Ryan Zimmerman,Washington Nationals
All-Star Stitches Triple,AST-ZHM,Daniel Murphy,Washington Nationals
All-Star Stitches Triple,AST-ZHM,Bryce Harper,Washington Nationals
Base,US1,Aaron Judge,New York Yankees
Base,US2,Domingo German,New York Yankees
Base,US3,Paul Sewald,New York Mets
Base,US3,Tyler Pill,New York Mets
Base,US4,Matt Chapman,Oakland Athletics
Base,US5,Casey Fien,Philadelphia Phillies
Base,US6,Ramon Torres,Kansas City Royals
Base,US7,Willy Garcia,Chicago White Sox
Base,US7,Adam Engel,Chicago White Sox
Base,US8,Yulieski Gurriel,Houston Astros
Base,US9,George Springer,Houston Astros
Base,US10,Ian Happ,Chicago Cubs
Base,US11,Gary Sanchez,New York Yankees
Base,US12,Lisalverto Bonilla,Cincinnati Reds
Base,US13,Brian McCann,Houston Astros
Base,US14,BLAST OFF!,Houston Astros
Base,US15,Kyle Higashioka,New York Yankees
Base,US16,Rafael Bautista,Washington Nationals
Base,US17,Chris Archer,Tampa Bay Rays
Base,US18,Mookie Betts,Boston Red Sox
Base,US19,Eric Skoglund,Kansas City Royals
Base,US20,Jason Vargas,Kansas City Royals
Base,US21,Christian Arroyo,San Francisco Giants
Base,US22,Hunter Renfroe,San Diego Padres
Base,US23,Derek Holland,Chicago White Sox
Base,US24,Joe Smith,Toronto Blue Jays
Base,US25,Christian Arroyo,San Francisco Giants
Base,US26,Steve Pearce,Toronto Blue Jays
Base,US27,Nolan Arenado,Colorado Rockies
Base,US28,Drew Robinson,Texas Rangers
Base,US29,Drew Steckenrider,Miami Marlins
Base,US30,Danny Ortiz,Pittsburgh Pirates
Base,US31,Danny Santana,Atlanta Braves
Base,US32,Luis Torrens,San Diego Padres
Base,US33,Salvador Perez,Kansas City Royals
Base,US34,Nelson Cruz,Seattle Mariners
Base,US35,Dinelson Lamet,San Diego Padres
Base,US36,Adam Lind,Washington Nationals
Base,US37,Ian Happ,Chicago Cubs
Base,US38,Cody Bellinger,Los Angeles Dodgers
Base,US39,Charlie Morton,Houston Astros
Base,US40,Pat Neshek,Philadelphia Phillies
Base,US41,Mitch Haniger,Arizona Diamondbacks
Base,US42,Seth Smith,Baltimore Orioles
Base,US43,Joey Votto,Cincinnati Reds
Base,US44,Chicago Cubs,Chicago Cubs
Base,US45,Johan Camargo,Atlanta Braves
Base,US46,Dylan Covey,Chicago White Sox
Base,US47,Yadier Molina,St. Louis Cardinals
Base,US48,Ariel Hernandez,Cincinnati Reds
Base,US49,Austin Bibens-Dirkx,Texas Rangers
Base,US50,Cody Bellinger,Los Angeles Dodgers
Base,US51,Jorge Bonifacio,Kansas City Royals
Base,US52,Michael Fulmer,Detroit Tigers
Base,US53,Barrett Astin,Cincinnati Reds
Base,US54,Ronald Torreyes,New York Yankees
Base,US55,Luis Severino,New York Yankees
Base,US56,Jake Junis,Kansas City Royals
Base,US57,CHARGED-UP BATTERY,Toronto Blue Jays
Base,US58,Ervin Santana,Minnesota Twins
Base,US59,Matt Joyce,Oakland Athletics
Base,US60,Kyle Freeland,Colorado Rockies
Base,US61,Matt Szczur,San Diego Padres
Base,US62,Travis Wood,Kansas City Royals
Base,US63,Andrew Cashner,Texas Rangers
Base,US64,Corey Kluber,Cleveland Indians
Base,US65,Giancarlo Stanton,Miami Marlins
Base,US66,Jose Osuna,Pittsburgh Pirates
Base,US67,Avisail Garcia,Chicago White Sox
Base,US68,Jered Weaver,San Diego Padres
Base,US69,Alex Avila,Detroit Tigers
Base,US70,Josh Reddick,Houston Astros
Base,US71,Junichi Tazawa,Miami Marlins
Base,US72,Joaquin Benoit,Philadelphia Phillies
Base,US73,Jason Grilli,Texas Rangers
Base,US74,Ryne Stanek,Tampa Bay Rays
Base,US75,Jake Buchanan,Cincinnati Reds
Base,US76,Miguel Montero,Toronto Blue Jays
Base,US77,Mike Moustakas,Kansas City Royals
Base,US78,Jarlin Garcia,Miami Marlins
Base,US79,Nick Goody,Cleveland Indians
Base,US80,Ichiro,Miami Marlins
Base,US81,Clay Buchholz,Philadelphia Phillies
Base,US82,Matt Boyd,Detroit Tigers
Base,US83,Carlos Ruiz,Seattle Mariners
Base,US84,Michael Brantley,Cleveland Indians
Base,US85,Tommy Milone,New York Mets
Base,US86,Clayton Richard,San Diego Padres
Base,US87,Chris Sale,Boston Red Sox
Base,US88,Jorge Soler,Kansas City Royals
Base,US89,Casey Lawrence,Seattle Mariners
Base,US90,Derek Fisher,Houston Astros
Base,US91,Jordan Montgomery,New York Yankees
Base,US92,Anthony Alford,Toronto Blue Jays
Base,US93,Jesse Chavez,Los Angeles Angels
Base,US94,Justin Upton,Detroit Tigers
Base,US95,Stephen Strasburg,Washington Nationals
Base,US96,Brett Phillips,Milwaukee Brewers
Base,US97,Alexi Amarista,Colorado Rockies
Base,US98,Andrew Moore,Seattle Mariners
Base,US99,Aaron Judge,New York Yankees
Base,US100,Chris Sale,Boston Red Sox
Base,US101,Magneuris Sierra,St. Louis Cardinals
Base,US102,Dovydas Neverauskas,Pittsburgh Pirates
Base,US103,Matt Adams,Atlanta Braves
Base,US104,Sam Gaviglio,Seattle Mariners
Base,US105,John Brebbia,St. Louis Cardinals
Base,US106,Kendrys Morales,Toronto Blue Jays
Base,US107,Andrew Bailey,Los Angeles Angels
Base,US108,Wilson Ramos,Tampa Bay Rays
Base,US109,Ben Revere,Los Angeles Angels
Base,US110,Corey Seager,Los Angeles Dodgers
Base,US111,MEAT OF THE METS,New York Mets
Base,US112,Ryan Zimmerman,Washington Nationals
Base,US113,Franklin Barreto,Oakland Athletics
Base,US114,Pat Neshek,Philadelphia Phillies
Base,US115,M IS FOR MASHING,American League
Base,US116,Tyler Glasnow,Pittsburgh Pirates
Base,US117,Neftali Feliz,Kansas City Royals
Base,US118,Bradley Zimmer,Cleveland Indians
Base,US119,Greg Holland,Colorado Rockies
