Card Set,Number,Player,Team
Base,39,Jose Bautista,Toronto Blue Jays
Base,40,Mark Melancon,San Francisco Giants
Base,41,Corey Kluber,Cleveland Indians
Base,42,Mitch Haniger,Seattle Mariners
Base,43,Carson Fulmer,Chicago White Sox
Base,44,Jordan Montgomery,New York Yankees
Base,45,Joe Musgrove,Houston Astros
Base,46,Felix Hernandez,Seattle Mariners
Base,47,Zach Britton,Baltimore Orioles
Base,48,Anthony Rizzo,Chicago Cubs
Base,49,Rougned Odor,Texas Rangers
Base,50,Yoan Moncada,Chicago White Sox
Base,51,Josh Donaldson,Toronto Blue Jays
Base,52,Trea Turner,Washington Nationals
Base,53,Manny Margot,San Diego Padres
Base,54,Brian Dozier,Minnesota Twins
Base,55,Trevor Story,Colorado Rockies
Base,56,Aaron Judge,New York Yankees
Base,57,Yulieski Gurriel,Houston Astros
Base,58,Michael Fulmer,Detroit Tigers
Base,59,Braden Shipley,Arizona Diamondbacks
Base,60,Odubel Herrera,Philadelphia Phillies
Base,61,Jeff Hoffman,Colorado Rockies
Base,62,Joey Votto,Cincinnati Reds
Base,63,Mookie Betts,Boston Red Sox
Base,64,Gary Sanchez,New York Yankees
Base,65,Aroldis Chapman,New York Yankees
Base,66,Giancarlo Stanton,Miami Marlins
Base,67,Noah Syndergaard,New York Mets
Base,68,Andrew Benintendi,Boston Red Sox
Base,69,Chris Archer,Tampa Bay Rays
Base,70,Josh Bell,Pittsburgh Pirates
Base,71,Aledmys Diaz,St. Louis Cardinals
Base,72,Nolan Arenado,Colorado Rockies
Base,73,Evan Longoria,Tampa Bay Rays
Base,74,Ryan Schimpf,San Diego Padres
Base,75,Jose De Leon,Tampa Bay Rays
Base,76,Max Scherzer,Washington Nationals
Base,77,Orlando Arcia,Milwaukee Brewers
Base,78,Jose Abreu,Chicago White Sox
Base,79,Jonathan Villar,Milwaukee Brewers
Base,80,Tyler Glasnow,Pittsburgh Pirates
Base,81,Robert Gsellman,New York Mets
Base,82,Carlos Correa,Houston Astros
Base,83,Khris Davis,Oakland Athletics
Base,84,Jorge Alfaro,Philadelphia Phillies
Base,85,Raimel Tapia,Colorado Rockies
Base,86,Dansby Swanson,Atlanta Braves
Base,87,Jose Altuve,Houston Astros
Base,88,Hunter Renfroe,San Diego Padres
Base,89,Freddie Freeman,Atlanta Braves
Base,90,Gregory Polanco,Pittsburgh Pirates
Base,91,Buster Posey,San Francisco Giants
Base,92,Gerrit Cole,Pittsburgh Pirates
Base,93,Clayton Kershaw,Los Angeles Dodgers
Base,94,Danny Duffy,Kansas City Royals
Base,95,Amir Garrett,Cincinnati Reds
Base,96,Bryce Harper,Washington Nationals
Base,97,Adrian Beltre,Texas Rangers
Base,98,Eric Hosmer,Kansas City Royals
Base,99,Matt Kemp,Atlanta Braves
Base,100,Mike Trout,Los Angeles Angels
Chrome Prospect Autographs,CPA-AA,Albert Abreu,New York Yankees
Chrome Prospect Autographs,CPA-ACA,Andrew Calica,Cleveland Indians
Chrome Prospect Autographs,CPA-AH,Austin Hays,Baltimore Orioles
Chrome Prospect Autographs,CPA-AI,Andy Ibanez,Texas Rangers
Chrome Prospect Autographs,CPA-AK,Anthony Kay,New York Mets
Chrome Prospect Autographs,CPA-AM,Adrian Morejon,San Diego Padres
Chrome Prospect Autographs,CPA-AR,Alfredo Rodriguez,Cincinnati Reds
Chrome Prospect Autographs,CPA-AT,Anderson Tejeda,Texas Rangers
Chrome Prospect Autographs,CPA-ATI,Alberto Tirado,Philadelphia Phillies
Chrome Prospect Autographs,CPA-BB,Bryson Brigman,Seattle Mariners
Chrome Prospect Autographs,CPA-BBI,Braden Bishop,Seattle Mariners
Chrome Prospect Autographs,CPA-BM,Brian Mundell,Colorado Rockies
Chrome Prospect Autographs,CPA-CF,Clint Frazier,New York Yankees
Chrome Prospect Autographs,CPA-CP,Chris Paddack,San Diego Padres
Chrome Prospect Autographs,CPA-CS,Cole Stobbe,Philadelphia Phillies
Chrome Prospect Autographs,CPA-CWH,Chih-Wei Hu,Tampa Bay Rays
Chrome Prospect Autographs,CPA-DF,David Fletcher,Los Angeles Angels
Chrome Prospect Autographs,CPA-DG,Daniel Gossett,Oakland Athletics
Chrome Prospect Autographs,CPA-DL,Dawel Lugo,Arizona Diamondbacks
Chrome Prospect Autographs,CPA-DLA,Dinelson Lamet,San Diego Padres
Chrome Prospect Autographs,CPA-FJ,Felix Jorge,Minnesota Twins
Chrome Prospect Autographs,CPA-FM,Francisco Mejia,Cleveland Indians
Chrome Prospect Autographs,CPA-GH,Gage Hinsz,Pittsburgh Pirates
Chrome Prospect Autographs,CPA-GJ,Griffin Jax,Minnesota Twins
Chrome Prospect Autographs,CPA-GL,Grayson Long,Los Angeles Angels
Chrome Prospect Autographs,CPA-HQ,Heath Quinn,San Francisco Giants
Chrome Prospect Autographs,CPA-IW,Isaiah White,Cincinnati Reds
Chrome Prospect Autographs,CPA-JAZ,Jose Azocar,Detroit Tigers
Chrome Prospect Autographs,CPA-JC,Jazz Chisholm,Arizona Diamondbacks
Chrome Prospect Autographs,CPA-JD,Jon Duplantier,Arizona Diamondbacks
Chrome Prospect Autographs,CPA-JF,Jameson Fisher,Chicago White Sox
Chrome Prospect Autographs,CPA-JO,Jorge Ona,San Diego Padres
Chrome Prospect Autographs,CPA-JS,Jesus Sanchez,Tampa Bay Rays
Chrome Prospect Autographs,CPA-JSB,Josh Sborz,Los Angeles Dodgers
Chrome Prospect Autographs,CPA-JT,Jose Trevino,Texas Rangers
Chrome Prospect Autographs,CPA-KA,Keegan Akin,Baltimore Orioles
Chrome Prospect Autographs,CPA-KL,Khalil Lee,Kansas City Royals
Chrome Prospect Autographs,CPA-LA,Luis Arraez,Minnesota Twins
Chrome Prospect Autographs,CPA-LA,Lazarito Armenteros,Oakland Athletics
Chrome Prospect Autographs,CPA-LAB,Luis Alexander Basabe,Chicago White Sox
Chrome Prospect Autographs,CPA-LB,Lewis Brinson,Milwaukee Brewers
Chrome Prospect Autographs,CPA-LI,Logan Ice,Cleveland Indians
Chrome Prospect Autographs,CPA-LT,Leody Taveras,Texas Rangers
Chrome Prospect Autographs,CPA-MG,Miguel Gomez,San Francisco Giants
Chrome Prospect Autographs,CPA-MK,Michael Kopech,Chicago White Sox
Chrome Prospect Autographs,CPA-MK,Mitch Keller,Pittsburgh Pirates
Chrome Prospect Autographs,CPA-MS,Magneuris Sierra,St. Louis Cardinals
Chrome Prospect Autographs,CPA-MSC,Max Schrock,Oakland Athletics
Chrome Prospect Autographs,CPA-MV,Meibrys Viloria,Kansas City Royals
Chrome Prospect Autographs,CPA-MW,Mitchell White,Los Angeles Dodgers
Chrome Prospect Autographs,CPA-NB,Nick Banks,Washington Nationals
Chrome Prospect Autographs,CPA-OP,Ofelky Peralta,Baltimore Orioles
Chrome Prospect Autographs,CPA-RH,Ryan Howard,San Francisco Giants
Chrome Prospect Autographs,CPA-ROH,Ryan O'Hearn,Kansas City Royals
Chrome Prospect Autographs,CPA-SD,Steven Duggar,San Francisco Giants
Chrome Prospect Autographs,CPA-SH,Starling Heredia,Los Angeles Dodgers
Chrome Prospect Autographs,CPA-SS,Sixto Sanchez,Philadelphia Phillies
Chrome Prospect Autographs,CPA-TC,Trevor Clifton,Chicago Cubs
Chrome Prospect Autographs,CPA-TH,Torii Hunter Jr.,Los Angeles Angels
Chrome Prospect Autographs,CPA-TN,Tomas Nido,New York Mets
Chrome Prospect Autographs,CPA-VG,Vladimir Gutierrez,Cincinnati Reds
Chrome Prospect Autographs,CPA-WJ,Wander Javier,Minnesota Twins
Chrome Prospect Autographs,CPA-YD,Yusniel Diaz,Los Angeles Dodgers
Chrome Prospects,BCP151,Amed Rosario,New York Mets
Chrome Prospects,BCP152,Andrew Moore,Seattle Mariners
Chrome Prospects,BCP153,Albert Abreu,New York Yankees
Chrome Prospects,BCP154,Max Schrock,Oakland Athletics
Chrome Prospects,BCP155,Jonathan Arauz,Houston Astros
Chrome Prospects,BCP156,Max Fried,Atlanta Braves
Chrome Prospects,BCP157,Bobby Bradley,Cleveland Indians
Chrome Prospects,BCP158,Leody Taveras,Texas Rangers
Chrome Prospects,BCP159,Jacob Nottingham,Milwaukee Brewers
Chrome Prospects,BCP160,Fernando Tatis Jr.,San Diego Padres
Chrome Prospects,BCP161,Austin Riley,Atlanta Braves
Chrome Prospects,BCP162,Trevor Clifton,Chicago Cubs
Chrome Prospects,BCP163,Anthony Banda,Arizona Diamondbacks
Chrome Prospects,BCP164,Richard Urena,Toronto Blue Jays
Chrome Prospects,BCP165,Reggie Lawson,San Diego Padres
Chrome Prospects,BCP166,Felix Jorge,Minnesota Twins
Chrome Prospects,BCP167,Clint Frazier,New York Yankees
Chrome Prospects,BCP168,Jorge Ona,San Diego Padres
Chrome Prospects,BCP169,Brandon Woodruff,Milwaukee Brewers
Chrome Prospects,BCP170,Sam Travis,Boston Red Sox
Chrome Prospects,BCP171,Derek Fisher,Houston Astros
Chrome Prospects,BCP172,Touki Toussaint,Atlanta Braves
Chrome Prospects,BCP173,Forrest Whitley,Houston Astros
Chrome Prospects,BCP174,Scott Kingery,Philadelphia Phillies
Chrome Prospects,BCP175,Jorge Mateo,New York Yankees
Chrome Prospects,BCP176,Joshua Lowe,Tampa Bay Rays
Chrome Prospects,BCP177,Rowdy Tellez,Toronto Blue Jays
Chrome Prospects,BCP178,Kevin Kramer,Pittsburgh Pirates
Chrome Prospects,BCP179,Desmond Lindsay,New York Mets
Chrome Prospects,BCP180,Juan Soto,Washington Nationals
Chrome Prospects,BCP181,Isan Diaz,Milwaukee Brewers
Chrome Prospects,BCP182,Rob Kaminsky,Cleveland Indians
Chrome Prospects,BCP183,Domingo Acevedo,New York Yankees
Chrome Prospects,BCP184,Brian Anderson,Miami Marlins
Chrome Prospects,BCP185,Andy Yerzy,Arizona Diamondbacks
Chrome Prospects,BCP186,Brent Honeywell,Tampa Bay Rays
Chrome Prospects,BCP187,Tirso Ornelas,San Diego Padres
Chrome Prospects,BCP188,Rafael Devers,Boston Red Sox
Chrome Prospects,BCP189,Adam Ravenelle,Detroit Tigers
Chrome Prospects,BCP190,Mitchell White,Los Angeles Dodgers
Chrome Prospects,BCP191,Dawel Lugo,Arizona Diamondbacks
Chrome Prospects,BCP192,Vladimir Gutierrez,Cincinnati Reds
Chrome Prospects,BCP193,Max Povse,Seattle Mariners
Chrome Prospects,BCP194,Delvin Perez,St. Louis Cardinals
Chrome Prospects,BCP195,Jacob Nix,San Diego Padres
Chrome Prospects,BCP196,Josh Sborz,Los Angeles Dodgers
Chrome Prospects,BCP197,Torii Hunter Jr.,Los Angeles Angels
Chrome Prospects,BCP198,Jaime Schultz,Tampa Bay Rays
Chrome Prospects,BCP199,Yasel Antuna,Washington Nationals
Chrome Prospects,BCP200,Jason Groome,Boston Red Sox
Chrome Prospects,BCP201,Nick Gordon,Minnesota Twins
Chrome Prospects,BCP202,Brett Phillips,Milwaukee Brewers
Chrome Prospects,BCP203,Yairo Munoz,Oakland Athletics
Chrome Prospects,BCP204,Bryan Reynolds,San Francisco Giants
Chrome Prospects,BCP205,Dakota Hudson,St. Louis Cardinals
Chrome Prospects,BCP206,Miguelangel Sierra,Houston Astros
Chrome Prospects,BCP207,Jazz Chisholm,Arizona Diamondbacks
Chrome Prospects,BCP208,DJ Peters,Los Angeles Dodgers
Chrome Prospects,BCP209,Jacob Faria,Tampa Bay Rays
Chrome Prospects,BCP210,Sixto Sanchez,Philadelphia Phillies
Chrome Prospects,BCP211,Braden Bishop,Seattle Mariners
Chrome Prospects,BCP212,Ryan O'Hearn,Kansas City Royals
Chrome Prospects,BCP213,Garrett Stubbs,Houston Astros
Chrome Prospects,BCP214,Paul DeJong,St. Louis Cardinals
Chrome Prospects,BCP215,Trent Clark,Milwaukee Brewers
Chrome Prospects,BCP216,Jose Albertos,Chicago Cubs
Chrome Prospects,BCP217,Ryan McMahon,Colorado Rockies
Chrome Prospects,BCP218,Khalil Lee,Kansas City Royals
Chrome Prospects,BCP219,Victor Robles,Washington Nationals
Chrome Prospects,BCP220,Steven Duggar,San Francisco Giants
Chrome Prospects,BCP221,Franklin Perez,Houston Astros
Chrome Prospects,BCP222,Tomas Nido,New York Mets
Chrome Prospects,BCP223,Justin Dunn,New York Mets
Chrome Prospects,BCP224,Austin Hays,Baltimore Orioles
Chrome Prospects,BCP225,Nick Senzel,Cincinnati Reds
Chrome Prospects,BCP226,Starling Heredia,Los Angeles Dodgers
Chrome Prospects,BCP227,Bryson Brigman,Seattle Mariners
Chrome Prospects,BCP228,Jesus Sanchez,Tampa Bay Rays
Chrome Prospects,BCP229,Yusniel Diaz,Los Angeles Dodgers
Chrome Prospects,BCP230,Eloy Jimenez,Chicago Cubs
Chrome Prospects,BCP231,Brendan Rodgers,Colorado Rockies
Chrome Prospects,BCP232,Ian Anderson,Atlanta Braves
Chrome Prospects,BCP233,Mark Zagunis,Chicago Cubs
Chrome Prospects,BCP234,Jameson Fisher,Chicago White Sox
Chrome Prospects,BCP235,Michael Kopech,Chicago White Sox
Chrome Prospects,BCP236,Keegan Akin,Baltimore Orioles
Chrome Prospects,BCP237,James Kaprielian,New York Yankees
Chrome Prospects,BCP238,Jeisson Rosario,San Diego Padres
Chrome Prospects,BCP239,Carter Kieboom,Washington Nationals
Chrome Prospects,BCP240,Nick Williams,Philadelphia Phillies
Chrome Prospects,BCP241,Brandon Marsh,Los Angeles Angels
Chrome Prospects,BCP242,Wander Javier,Minnesota Twins
Chrome Prospects,BCP243,Chris Paddack,San Diego Padres
Chrome Prospects,BCP244,Luis Alexander Basabe,Chicago White Sox
Chrome Prospects,BCP245,Zack Burdi,Chicago White Sox
Chrome Prospects,BCP246,Anthony Kay,New York Mets
Chrome Prospects,BCP247,Anderson Tejeda,Texas Rangers
Chrome Prospects,BCP248,Daniel Gossett,Oakland Athletics
Chrome Prospects,BCP249,Heath Quinn,San Francisco Giants
Chrome Prospects,BCP250,Gleyber Torres,New York Yankees
Bowman Scouts Updates,BSU-AH,Alec Hansen,Chicago White Sox
Bowman Scouts Updates,BSU-AM,Adonis Medina,Philadelphia Phillies
Bowman Scouts Updates,BSU-AR,Adrian Rondon,Tampa Bay Rays
Bowman Scouts Updates,BSU-BB,Bo Bichette,Toronto Blue Jays
Bowman Scouts Updates,BSU-CA,Chance Adams,New York Yankees
Bowman Scouts Updates,BSU-CK,Carson Kelly,St. Louis Cardinals
Bowman Scouts Updates,BSU-DC,Dylan Cozens,Philadelphia Phillies
Bowman Scouts Updates,BSU-DD,Dane Dunning,Chicago White Sox
Bowman Scouts Updates,BSU-DF,Dustin Fowler,New York Yankees
Bowman Scouts Updates,BSU-FR,Fernando Romero,Minnesota Twins
Bowman Scouts Updates,BSU-GH,Garrett Hampson,Colorado Rockies
Bowman Scouts Updates,BSU-ID,Isan Diaz,Milwaukee Brewers
Bowman Scouts Updates,BSU-JJ,Joe Jimenez,Detroit Tigers
Bowman Scouts Updates,BSU-LC,Luis Castillo,Cincinnati Reds
Bowman Scouts Updates,BSU-LE,Lucas Erceg,Milwaukee Brewers
Bowman Scouts Updates,BSU-LG,Luiz Gohara,Atlanta Braves
Bowman Scouts Updates,BSU-MM,Michael Matuella,Texas Rangers
Bowman Scouts Updates,BSU-MS,Mike Soroka,Atlanta Braves
Bowman Scouts Updates,BSU-PDJ,Paul DeJong,St. Louis Cardinals
Bowman Scouts Updates,BSU-RA,Ronald Acuña Jr.,Atlanta Braves
Bowman Scouts Updates,BSU-RR,Roniel Raudes,Boston Red Sox
Bowman Scouts Updates,BSU-SG,Stephen Gonsalves,Minnesota Twins
Bowman Scouts Updates,BSU-TS,Thomas Szapucki,New York Mets
Bowman Scouts Updates,BSU-TT,Taylor Trammell,Cincinnati Reds
Bowman Scouts Updates,BSU-WB,Walker Buehler,Los Angeles Dodgers
Bowman Scouts Updates Autographs,BSU-AH,Alec Hansen,Chicago White Sox
Bowman Scouts Updates Autographs,BSU-AR,Adrian Rondon,Tampa Bay Rays
Bowman Scouts Updates Autographs,BSU-BB,Bo Bichette,Toronto Blue Jays
Bowman Scouts Updates Autographs,BSU-CK,Carson Kelly,St. Louis Cardinals
Bowman Scouts Updates Autographs,BSU-DC,Dylan Cozens,Philadelphia Phillies
Bowman Scouts Updates Autographs,BSU-DD,Dane Dunning,Chicago White Sox
Bowman Scouts Updates Autographs,BSU-DF,Dustin Fowler,New York Yankees
Bowman Scouts Updates Autographs,BSU-GH,Garrett Hampson,Chicago Cubs
Bowman Scouts Updates Autographs,BSU-JJ,Joe Jimenez,Detroit Tigers
Bowman Scouts Updates Autographs,BSU-LE,Lucas Erceg,Milwaukee Brewers
Bowman Scouts Updates Autographs,BSU-MM,Michael Matuella,Texas Rangers
Bowman Scouts Updates Autographs,BSU-PDJ,Paul DeJong,St. Louis Cardinals
Bowman Scouts Updates Autographs,BSU-RA,Ronald Acuña Jr.,Atlanta Braves
Bowman Scouts Updates Autographs,BSU-RR,Roniel Raudes,Boston Red Sox
Bowman Scouts Updates Autographs,BSU-TS,Thomas Szapucki,New York Mets
Bowman Scouts Updates Autographs,BSU-TT,Taylor Trammell,Cincinnati Reds
Bowman Scouts Updates Autographs,BSU-WB,Walker Buehler,Los Angeles Dodgers
Chrome Autograph Relics,CAR-AR,Amed Rosario,New York Mets
Chrome Autograph Relics,CAR-AV,Alex Verdugo,Los Angeles Dodgers
Chrome Autograph Relics,CAR-CWH,Chih-Wei Hu,Tampa Bay Rays
Chrome Autograph Relics,CAR-DC,Dylan Cozens,Philadelphia Phillies
Chrome Autograph Relics,CAR-DL,Dawel Lugo,Arizona Diamondbacks
Chrome Autograph Relics,CAR-EJ,Eloy Jimenez,Chicago Cubs
Chrome Autograph Relics,CAR-FB,Franklin Barreto,Oakland Athletics
Chrome Autograph Relics,CAR-FR,Francisco Rios,Toronto Blue Jays
Chrome Autograph Relics,CAR-GB,Greg Bird,New York Yankees
Chrome Autograph Relics,CAR-GT,Gleyber Torres,New York Yankees
Chrome Autograph Relics,CAR-JJ,Joe Jimenez,Detroit Tigers
Chrome Autograph Relics,CAR-PD,Paul DeJong,St. Louis Cardinals
Chrome Autograph Relics,CAR-SN,Sean Newcomb,Atlanta Braves
Chrome Autograph Relics,CAR-TO,Tyler O'Neill,Seattle Mariners
Chrome Autograph Relics,CAR-WC,Willie Calhoun,Los Angeles Dodgers
Chrome Rookie Autographs,BCAR-AB,Alex Bregman,Houston Astros
Chrome Rookie Autographs,BCAR-AG,Amir Garrett,Cincinnati Reds
Chrome Rookie Autographs,BCAR-BZ,Bradley Zimmer,Cleveland Indians
Chrome Rookie Autographs,BCAR-CA,Christian Arroyo,San Francisco Giants
Chrome Rookie Autographs,BCAR-CB,Cody Bellinger,Los Angeles Dodgers
Chrome Rookie Autographs,BCAR-GC,Gavin Cecchini,New York Mets
Chrome Rookie Autographs,BCAR-HD,Hunter Dozier,Kansas City Royals
Chrome Rookie Autographs,BCAR-JDL,Jose De Leon,Tampa Bay Rays
Chrome Rookie Autographs,BCAR-JH,Jeff Hoffman,Colorado Rockies
Chrome Rookie Autographs,BCAR-JHA,Josh Hader,Milwaukee Brewers
Chrome Rookie Autographs,BCAR-JT,Jake Thompson,Philadelphia Phillies
Chrome Rookie Autographs,BCAR-MM,Manny Margot,San Diego Padres
Chrome Rookie Autographs,BCAR-RG,Robert Gsellman,New York Mets
Chrome Rookie Autographs,BCAR-RL,Reynaldo Lopez,Chicago White Sox
Chrome Rookie Autographs,BCAR-TM,Trey Mancini,Baltimore Orioles
Chrome Rookie Autographs,BCAR-YG,Yulieski Gurriel,Houston Astros
Chrome Rookie Autographs,BCAR-YM,Yoan Moncada,Chicago White Sox
Chrome Sensation Autographs,CSA-AA,Albert Abreu,New York Yankees
Chrome Sensation Autographs,CSA-AE,Anderson Espinoza,San Diego Padres
Chrome Sensation Autographs,CSA-BR,Blake Rutherford,New York Yankees
Chrome Sensation Autographs,CSA-CR,Corey Ray,Milwaukee Brewers
Chrome Sensation Autographs,CSA-GT,Gleyber Torres,New York Yankees
Chrome Sensation Autographs,CSA-IA,Ian Anderson,Atlanta Braves
Chrome Sensation Autographs,CSA-JG,Jason Groome,Boston Red Sox
Chrome Sensation Autographs,CSA-JM,Jorge Mateo,New York Yankees
Chrome Sensation Autographs,CSA-KL,Kyle Lewis,Seattle Mariners
Chrome Sensation Autographs,CSA-KM,Kevin Maitan,Atlanta Braves
Chrome Sensation Autographs,CSA-LA,Lazarito Armenteros,Oakland Athletics
Chrome Sensation Autographs,CSA-LG,Lourdes Gurriel Jr.,Toronto Blue Jays
