BASE,,,
671,Joe Ross,Washington Nationals,
672,Luke Maile,Tampa Bay Rays,
673,Joe Panik,San Francisco Giants,
674,Martin Prado,Miami Marlins,
675,Buster Posey,San Francisco Giants,
676,Eric Hosmer,Kansas City Royals,
677,Cheslor Cuthbert,Kansas City Royals,
678,Ervin Santana,Minnesota Twins,
679,Jung Ho Kang,Pittsburgh Pirates,
680,Mike Pelfrey,Detroit Tigers,
681,Mike Napoli,Texas Rangers,
682,James Shields,Chicago White Sox,
683,Mac Williamson,San Francisco Giants,
684,Jorge Polanco,Minnesota Twins,
685,Enrique Hernandez,Los Angeles Dodgers,
686,Luis Sardinas,San Diego Padres,
687,Tyler Collins,Detroit Tigers,
688,Mike Clevinger,Cleveland Indians,
689,Jason Vargas,Kansas City Royals,
690,Andres Blanco,Philadelphia Phillies,
691,Richard Bleier,Baltimore Orioles,
692,Rob Refsnyder,New York Yankees,
693,Matt Cain,San Francisco Giants,
694,Matt Wieters,Washington Nationals,
695,Jon Jay,Chicago Cubs,
696,Jeff Mathis,Arizona Diamondbacks,
697,Christian Bethancourt,San Diego Padres,
698,Tony Cingrani,Cincinnati Reds,
699,Ichiro,Miami Marlins,
700,Ryan Goins,Toronto Blue Jays,
INSERT,,,
TOPPS SALUTE,,,
S-101,Bobby Abreu,Philadelphia Phillies,
S-102,Hunter Dozier,Kansas City Royals,Rookie
S-103,Addison Russell,Chicago Cubs,
S-104,Tyler Naquin,Cleveland Indians,

S-105,Steven Matz,New York Mets,
S-106,Jason Kipnis,Cleveland Indians,
S-107,Alex Gordon,Kansas City Royals,
S-108,Eddie Mathews,Milwaukee Braves,
S-109,Dave Winfield,New York Yankees,
S-110,Bryce Harper,Washington Nationals,
S-111,Aledmys Diaz,St. Louis Cardinals,
S-112,David Ortiz,Boston Red Sox,
S-113,Jose Canseco,Oakland Athletics,
S-114,Yoan Moncada,Chicago White Sox,Rookie
S-115,Trey Mancini,Baltimore Orioles,Rookie
S-116,Gary Sanchez,New York Yankees,
S-117,Bob Feller,Cleveland Indians,
S-118,Joey Rickard,Baltimore Orioles,
S-119,Orlando Cepeda,San Francisco Giants,
S-120,Kris Bryant,Chicago Cubs,
S-121,Juan Marichal,San Francisco Giants,
S-122,Byron Buxton,Minnesota Twins,
S-123,Matt Olson,Oakland Athletics,Rookie
S-124,Matt Strahm,Kansas City Royals,Rookie
S-125,Mike Trout,Angels,
S-126,David Dahl,Colorado Rockies,Rookie
S-127,Warren Spahn,Milwaukee Braves,
S-128,Trey Mancini,Baltimore Orioles,Rookie
S-129,Josh Donaldson,Toronto Blue Jays,
S-130,Carlos Correa,Houston Astros,
S-131,Robert Gsellman,New York Mets,Rookie
S-132,Aaron Judge,New York Yankees,Rookie
S-133,Andrew Toles,Los Angeles Dodgers,Rookie
S-134,Fergie Jenkins,Chicago Cubs,
S-135,Jake Thompson,Philadelphia Phillies,Rookie
S-136,Tyler Austin,New York Yankees,Rookie
S-137,Gary Carter,New York Mets,
S-138,JaCoby Jones,Detroit Tigers,Rookie
S-139,Tim Anderson,Chicago White Sox,
S-140,Todd Frazier,Chicago White Sox,
S-141,Alex Bregman,Houston Astros,Rookie
S-142,Harmon Killebrew,Minnesota Twins,
S-143,Brian Dozier,Minnesota Twins,
S-144,Anthony Rizzo,Chicago Cubs,
S-145,Ken Griffey Jr.,Seattle Mariners,
S-146,Noah Syndergaard,New York Mets,
S-147,Jorge Alfaro,Philadelphia Phillies,Rookie
S-148,Tommy Lasorda,Los Angeles Dodgers,
S-149,Jeff Bagwell,Houston Astros,
S-150,Clayton Kershaw,Los Angeles Dodgers,
S-151,Joe Panik,San Francisco Giants,
S-152,Buster Posey,San Francisco Giants,
S-153,Roberto Alomar,Toronto Blue Jays,
S-154,Josh Donaldson,Toronto Blue Jays,
S-155,Jose De Leon,Tampa Bay Rays,Rookie
S-156,Maikel Franco,Philadelphia Phillies,

S-157,Javier Baez,Chicago Cubs,
S-158,Willie Stargell,Pittsburgh Pirates,
S-159,Tim Raines,Montreal Expos,
S-160,Dansby Swanson,Atlanta Braves,Rookie
S-161,Stephen Piscotty,St. Louis Cardinals,
S-162,Yulieski Gurriel,Houston Astros,Rookie
S-163,George Brett,Kansas City Royals,
S-164,Eddie Murray,Baltimore Orioles,
S-165,Jered Weaver,Angels,
S-166,Adam Duvall,Cincinnati Reds,
S-167,Joey Votto,Cincinnati Reds,
S-168,Frank Thomas,Chicago White Sox,
S-169,Jharel Cotton,Oakland Athletics,Rookie
S-170,Tyler Glasnow,Pittsburgh Pirates,Rookie
S-171,Dan Vogelbach,Seattle Mariners,Rookie
S-172,Ty Blach,San Francisco Giants,Rookie
S-173,Duke Snider,Brooklyn Dodgers,
S-174,Willie McCovey,San Francisco Giants,
S-175,Anthony Rizzo,Chicago Cubs,
S-176,Raimel Tapia,Colorado Rockies,Rookie
S-177,Starling Marte,Pittsburgh Pirates,
S-178,Reynaldo Lopez,Chicago White Sox,Rookie
S-179,Jacob deGrom,New York Mets,
S-180,Corey Seager,Los Angeles Dodgers,
S-181,Anthony Rendon,Washington Nationals,
S-182,Manny Margot,San Diego Padres,Rookie
S-183,Mookie Betts,Boston Red Sox,
S-184,Manny Machado,Baltimore Orioles,
S-185,Braden Shipley,Arizona Diamondbacks,Rookie
S-186,Addison Russell,Chicago Cubs,
S-187,Kenny Lofton,Cleveland Indians,
S-188,Renato Nunez,Oakland Athletics,Rookie
S-189,Alex Reyes,St. Louis Cardinals,Rookie
S-190,Teoscar Hernandez,Houston Astros,Rookie
S-191,Jeff Hoffman,Colorado Rockies,Rookie
S-192,Francisco Lindor,Cleveland Indians,
S-193,Aledmys Diaz,St. Louis Cardinals,
S-194,Josh Bell,Pittsburgh Pirates,Rookie
S-195,Tyler Glasnow,Pittsburgh Pirates,Rookie
S-196,Randal Grichuk,St. Louis Cardinals,
S-197,Gavin Cecchini,New York Mets,Rookie
S-198,Gregory Polanco,Pittsburgh Pirates,
S-199,Andrew Benintendi,Boston Red Sox,Rookie
S-200,Derek Jeter,New York Yankees,
MEMORABE MOMENTS,,,
MM-1,Lou Gehrig,New York Yankees,
MM-2,Anthony Rizzo,Chicago Cubs,
MM-3,Babe Ruth,Boston Red Sox,
MM-4,Steve Carlton,Philadelphia Phillies,
MM-5,Roger Clemens,Boston Red Sox,
MM-6,Sandy Koufax,Los Angeles Dodgers,

MM-7,Roger Maris,New York Yankees,
MM-8,Carlton Fisk,Boston Red Sox,
MM-9,Ted Williams,Boston Red Sox,
MM-10,Aaron Boone,New York Yankees,
MM-11,Ichiro,Seattle Mariners,
MM-12,Ozzie Smith,St. Louis Cardinals,
MM-13,Roberto Clemente,Pittsburgh Pirates,
MM-14,Mark McGwire,St. Louis Cardinals,
MM-15,Nolan Ryan,Houston Astros,
MM-16,Bill Mazeroski,Pittsburgh Pirates,
MM-17,Jackie Robinson,Brooklyn Dodgers,
MM-18,Bo Jackson,Kansas City Royals,
MM-19,Ty Cobb,Detroit Tigers,
MM-20,Ted Williams,Boston Red Sox,
MM-21,Luis Gonzalez,Arizona Diamondbacks,
MM-22,Willie Stargell,Pittsburgh Pirates,
MM-23,Mike Piazza,New York Mets,
MM-24,Derek Jeter,New York Yankees,
MM-25,Jackie Robinson,Brooklyn Dodgers,
MM-26,Jimmie Foxx,Philadelphia Athletics,
MM-27,Nolan Ryan,Texas Rangers,
MM-28,Ken Griffey Jr.,Seattle Mariners,
MM-29,Carl Yastrzemski,Boston Red Sox,
MM-30,Miguel Cabrera,Detroit Tigers,
MM-31,Derek Jeter,New York Yankees,
MM-32,Ty Cobb,Detroit Tigers,
MM-33,Jackie Robinson,Brooklyn Dodgers,
MM-34,Topps,Topps,
MM-35,Lou Gehrig,New York Yankees,
MM-36,Satchel Paige,Cleveland Indians,
MM-37,Ted Williams,Boston Red Sox,
MM-38,Brooks Robinson,Baltimore Orioles,
MM-39,Fernando Valenzuela,Los Angeles Dodgers,
MM-40,Cal Ripken Jr.,Baltimore Orioles,
MM-41,Reggie Jackson,New York Yankees,
MM-42,Babe Ruth,New York Yankees,
MM-43,Rickey Henderson,Oakland Athletics,
MM-44,Babe Ruth,New York Yankees,
MM-45,Ichiro,Seattle Mariners,
MM-46,Hank Aaron,Atlanta Braves,
MM-47,Johnny Damon,Boston Red Sox,
MM-48,Ken Griffey Jr.,Seattle Mariners,
MM-49,Cal Ripken Jr.,Baltimore Orioles,
MM-50,Mike Trout,Angels,Rookie
MAJOR LEAGUE MILESTONES,,,
MLM-1,Miguel Cabrera,Detroit Tigers,
MLM-2,Albert Pujols,Angels,
MLM-3,Trevor Story,Colorado Rockies,
MLM-4,Adrian Gonzalez,Los Angeles Dodgers,
MLM-5,Jose Bautista,Toronto Blue Jays,
MLM-6,Corey Seager,Los Angeles Dodgers,

MLM-7,Alex Rodriguez,New York Yankees,
MLM-8,Miguel Cabrera,Detroit Tigers,
MLM-9,Ichiro,Miami Marlins,
MLM-10,Max Scherzer,Washington Nationals,
MLM-11,Adrian Beltre,Texas Rangers,
MLM-12,Jake Arrieta,Chicago Cubs,
MLM-13,David Ortiz,Boston Red Sox,
MLM-14,Justin Verlander,Detroit Tigers,
MLM-15,Felix Hernandez,Seattle Mariners,
MLM-16,Cole Hamels,Texas Rangers,
MLM-17,Kris Bryant,Chicago Cubs,
MLM-18,Mark Teixeira,New York Yankees,
MLM-19,Ichiro,Miami Marlins,
MLM-20,David Ortiz,Boston Red Sox,
1987 TOPPS,BASEBALL ALL STAR & ROOKIE EDITION,,
87-101,Josh Donaldson,Toronto Blue Jays,All-Star
87-102,Manny Margot,San Diego Padres,Rookie
87-103,Corey Seager,Los Angeles Dodgers,All-Star
87-104,Tyler Glasnow,Pittsburgh Pirates,Rookie
87-105,Alex Bregman,Houston Astros,Rookie
87-106,Jose Altuve,Houston Astros,All-Star
87-107,Braden Shipley,Arizona Diamondbacks,Rookie
87-108,Cal Ripken Jr.,Baltimore Orioles,All-Star
87-109,Matt Carpenter,St. Louis Cardinals,All-Star
87-110,Gavin Cecchini,New York Mets,Rookie
87-111,Chad Pinder,Oakland Athletics,Rookie
87-112,Reggie Jackson,New York Yankees,All-Star
87-113,Josh Bell,Pittsburgh Pirates,Rookie
87-114,Carl Yastrzemski,Boston Red Sox,All-Star
87-115,Max Scherzer,Washington Nationals,All-Star
87-116,Jake Thompson,Philadelphia Phillies,Rookie
87-117,Kris Bryant,Chicago Cubs,All-Star
87-118,Reynaldo Lopez,Chicago White Sox,Rookie
87-119,Buster Posey,San Francisco Giants,All-Star
87-120,Clayton Kershaw,Los Angeles Dodgers,All-Star
87-121,David Ortiz,Boston Red Sox,All-Star
87-122,Raimel Tapia,Colorado Rockies,Rookie
87-123,Bo Jackson,Kansas City Royals,All-Star
87-124,Dustin Pedroia,Boston Red Sox,All-Star
87-125,Ken Griffey Jr.,Seattle Mariners,All-Star
87-126,Noah Syndergaard,New York Mets,All-Star
87-127,Robert Gsellman,New York Mets,Rookie
87-128,Ryne Sandberg,Chicago Cubs,All-Star
87-129,Matt Strahm,Kansas City Royals,Rookie
87-130,Jose Canseco,Oakland Athletics,All-Star
87-131,Jose De Leon,Tampa Bay Rays,Rookie
87-132,Ivan Rodriguez,Texas Rangers,All-Star
87-133,Francisco Lindor,Cleveland Indians,All-Star
87-134,Miguel Cabrera,Detroit Tigers,All-Star
87-135,Sandy Koufax,Los Angeles Dodgers,All-Star

87-136,Chipper Jones,Atlanta Braves,All-Star
87-137,Yulieski Gurriel,Houston Astros,Rookie
87-138,Corey Kluber,Cleveland Indians,All-Star
87-139,Dansby Swanson,Atlanta Braves,Rookie
87-140,Jason Varitek,Boston Red Sox,All-Star
87-141,Randy Johnson,Seattle Mariners,All-Star
87-142,Matt Olson,Oakland Athletics,Rookie
87-143,Hank Aaron,Atlanta Braves,All-Star
87-144,Anthony Rizzo,Chicago Cubs,All-Star
87-145,Chris Sale,Chicago White Sox,All-Star
87-146,Omar Vizquel,Cleveland Indians,All-Star
87-147,Adam Jones,Baltimore Orioles,All-Star
87-148,Roger Clemens,Boston Red Sox,All-Star
87-149,Andrew Toles,Los Angeles Dodgers,Rookie
87-150,Mike Trout,Angels,All-Star
87-151,Jorge Alfaro,Philadelphia Phillies,Rookie
87-152,Eric Hosmer,Kansas City Royals,All-Star
87-153,Don Mattingly,New York Yankees,All-Star
87-154,John Smoltz,Atlanta Braves,All-Star
87-155,Yoan Moncada,Chicago White Sox,Rookie
87-156,Rickey Henderson,New York Yankees,All-Star
87-157,Tom Glavine,Atlanta Braves,All-Star
87-158,Robinson Cano,Seattle Mariners,All-Star
87-159,Nolan Arenado,Colorado Rockies,All-Star
87-160,Seth Lugo,New York Mets,Rookie
87-161,David Dahl,Colorado Rockies,Rookie
87-162,Carlos Gonzalez,Colorado Rockies,All-Star
87-163,Dave Winfield,New York Yankees,All-Star
87-164,Andrew Benintendi,Boston Red Sox,Rookie
87-165,Alex Reyes,St. Louis Cardinals,Rookie
87-166,German Marquez,Colorado Rockies,Rookie
87-167,Manny Machado,Baltimore Orioles,All-Star
87-168,Mike Piazza,Los Angeles Dodgers,All-Star
87-169,Ozzie Smith,St. Louis Cardinals,All-Star
87-170,Rob Zastryzny,Chicago Cubs,Rookie
87-171,Ichiro,Seattle Mariners,All-Star
87-172,Bryce Harper,Washington Nationals,All-Star
87-173,Renato Nunez,Oakland Athletics,Rookie
87-174,George Brett,Kansas City Royals,All-Star
87-175,Frank Thomas,Chicago White Sox,All-Star
87-176,Greg Maddux,Chicago Cubs,All-Star
87-177,Aaron Judge,New York Yankees,Rookie
87-178,Hunter Dozier,Kansas City Royals,Rookie
87-179,Johnny Damon,Boston Red Sox,All-Star
87-180,Andres Galarraga,Colorado Rockies,All-Star
87-181,Aledmys Diaz,St. Louis Cardinals,All-Star
87-182,Barry Larkin,Cincinnati Reds,All-Star
87-183,Dan Vogelbach,Seattle Mariners,Rookie
87-184,Bruce Maxwell,Oakland Athletics,Rookie
87-185,Roman Quinn,Philadelphia Phillies,Rookie
87-186,Ty Blach,San Francisco Giants,Rookie
87-187,Nolan Ryan,Houston Astros,All-Star

