BASE,,,
253,Tucker Barnhart,Cincinnati Reds®,
254,Wade LeBlanc,Pittsburgh Pirates®,
255,Orlando Arcia,Milwaukee BrewersTM,Rookie
256,Tony Watson,Pittsburgh Pirates®,
257,Corey Kluber,Cleveland Indians®,League Leaders
258,Matt Adams,St. Louis Cardinals®,

259,Taijuan Walker,Seattle MarinersTM,
260,Stephen Piscotty,St. Louis Cardinals®,
261,Nathan Eovaldi,New York Yankees®,
262,Liam Hendriks,Oakland AthleticsTM,
263,Addison Russell,Chicago Cubs®,
264,Cory Spangenberg,San Diego PadresTM,
265,Charlie Blackmon,Colorado RockiesTM,
266,Tampa Bay Rays,Tampa Bay RaysTM,
267,Clay Buchholz,Boston Red Sox®,
268,Anthony Gose,Detroit Tigers®,
269,Jose De Leon,Los Angeles Dodgers®,Rookie
270,Jake Arrieta,Chicago Cubs®,League Leaders
271,Nelson Cruz,Seattle MarinersTM,League Leaders
272,Pat Neshek,Houston Astros®,
273,A.J. Reed,Houston Astros®,
274,Matt Strahm,Kansas City Royals®,Rookie
275,Dallas Keuchel,Houston Astros®,
276,Big Fish,Miami Marlins®,Combo Card
277,Kris Bryant,Chicago Cubs®,League Leaders
278,Julio Teheran,Atlanta BravesTM,
279,Leonys Martin,Seattle MarinersTM,
280,Adrian Beltre,Texas Rangers®,
281,Coco Crisp,Cleveland Indians®,
282,Tyler Flowers,Atlanta BravesTM,
283,Andrew Benintendi,Boston Red Sox®,Rookie
284,Elvis Andrus,Texas Rangers®,
285,Tyler White,Houston Astros®,
286,Drew Pomeranz,Boston Red Sox®,
287,Aaron Judge,New York Yankees®,Rookie
288,Joey Votto,Cincinnati Reds®,
289,Brian Goodwin,Washington Nationals®,Rookie
290,Shin-Soo Choo,Texas Rangers®,
291,Khris Davis,Oakland AthleticsTM,League Leaders
292,Fernando Rodney,Miami Marlins®,
293,Aledmys Diaz,St. Louis Cardinals®,
294,Kole Calhoun,Angels®,
295,Matt Kemp,Atlanta BravesTM,League Leaders
296,Tyler Clippard,New York Yankees®,
297,Anthony DeSclafani,Cincinnati Reds®,
298,New Blake Street BombersColorado RockiesTM,,Combo Card
299,Yulieski Gurriel,Houston Astros®,Rookie
300,Arodys Vizcaino,Atlanta BravesTM,
301,Jeurys Familia,New York Mets®,
302,David Freese,Pittsburgh Pirates®,
303,Pedro Strop,Chicago Cubs®,
304,Minnesota Twins,Minnesota Twins®,
305,Tyler Duffey,Minnesota Twins®,
306,David Dahl,Colorado RockiesTM,Rookie
307,Zach Duke,St. Louis Cardinals®,
308,Yovani Gallardo,Baltimore Orioles®,
309,Craig Kimbrel,Boston Red Sox®,
310,Scott Schebler,Cincinnati Reds®,

311,Tyler Chatwood,Colorado RockiesTM,
312,Brandon Guyer,Cleveland Indians®,
313,Robbie Grossman,Minnesota Twins®,
314,Ryan Flaherty,Baltimore Orioles®,
315,Carlos Beltran,Texas Rangers®,
316,Justin Smoak,Toronto Blue Jays®,
317,Mitch Moreland,Texas Rangers®,
318,Matt Carasiti,Colorado RockiesTM,Rookie
