BASE,,
BASE CARDS,,
BD-117,Anderson Tejeda,Texas Rangers®
BD-118,Quentin Holmes,Cleveland Indians®
BD-119,Nate Pearson,Toronto Blue Jays®
BD-120,Kyle Wright,Atlanta BravesTM
BD-121,Matthew Whatley,Texas Rangers®
BD-122,Brent Rooker,Minnesota Twins®
BD-123,Daulton Jefferies,Oakland AthleticsTM
BD-124,Taylor Ward,Angels®
BD-125,Triston McKenzie,Cleveland Indians®
BD-126,Scott Hurst,St. Louis Cardinals®
BD-127,Noah Bremer,Texas Rangers®
BD-128,Angel Perdomo,Toronto Blue Jays®
BD-129,Touki Toussaint,Atlanta BravesTM
BD-130,A.J. Puckett,Chicago White Sox®
BD-131,Lucas Erceg,Milwaukee BrewersTM
BD-132,Riley Mahan,Miami Marlins®
BD-133,Corbin Martin,Houston Astros®
BD-134,Jordan Sheffield,Los Angeles Dodgers®
BD-135,Lazarito Armenteros,Oakland AthleticsTM
BD-136,Dylan Cease,Chicago White Sox®
BD-137,Kevin Newman,Pittsburgh Pirates®
BD-138,Hagen Danner,Toronto Blue Jays®
BD-139,Mark Vientos,New York Mets®
BD-140,Justus Sheffield,New York Yankees®
BD-141,Bubba Thompson,Texas Rangers®
BD-142,Desmond Lindsay,New York Mets®
BD-143,J.B. Bukauskas,Houston Astros®
BD-144,Freddy Tarnok,Atlanta BravesTM
BD-145,Blake Hunt,San Diego PadresTM
BD-146,David Thompson,New York Mets®
BD-147,Delvin Perez,St. Louis Cardinals®
BD-148,Peter Solomon,Houston Astros®
BD-149,Brendan Murphy,Milwaukee BrewersTM
BD-150,Vladimir Guerrero Jr.,Toronto Blue Jays®
BD-151,Yusniel Diaz,Los Angeles Dodgers®
BD-152,Dillon Tate,New York Yankees®
BD-153,Nonie Williams,Angels®

BD-154,Kyle Lewis,Seattle MarinersTM
BD-155,Bobby Dalbec,Boston Red Sox®
BD-156,Ian Anderson,Atlanta BravesTM
BD-157,Brendan Rodgers,Colorado RockiesTM
BD-158,Drew Ellis,Arizona Diamondbacks®
BD-159,Joseph Dunand,Miami Marlins®
BD-160,Kevin Maitan,Atlanta BravesTM
BD-161,Kramer Robertson,St. Louis Cardinals®
BD-162,Juan Soto,Washington Nationals®
BD-163,Chris Okey,Cincinnati Reds®
BD-164,Tristen Lutz,Milwaukee BrewersTM
BD-165,Wil Crowe,Washington Nationals®
BD-166,Taylor Trammell,Cincinnati Reds®
BD-167,Trevor Stephan,New York Yankees®
BD-168,Matt Tabor,Arizona Diamondbacks®
BD-169,James Marinan,Los Angeles Dodgers®
BD-170,Cody Sedlock,Baltimore Orioles®
BD-171,Gavin Lux,Los Angeles Dodgers®
BD-172,MJ Melendez,Kansas City Royals®
BD-173,Kade McClure,Chicago White Sox®
BD-174,Dylan Busby,Pittsburgh Pirates®
BD-175,Kevin Merrell,Oakland AthleticsTM
BD-176,Dawel Lugo,Detroit Tigers®
BD-177,Jake Burger,Chicago White Sox®
BD-178,Evan White,Seattle MarinersTM
BD-179,Carl Stajduhar,New York Mets®
BD-180,Connor Wong,Los Angeles Dodgers®
BD-181,Canaan Smith,New York Yankees®
BD-182,Nick Raquet,Washington Nationals®
BD-183,Kyle Tucker,Houston Astros®
BD-184,Sam Carlson,Seattle MarinersTM
BD-185,Wuilmer Becerra,New York Mets®
BD-186,Dane Dunning,Chicago White Sox®
BD-187,Joe Perez,Houston Astros®
BD-188,Brendon Little,Chicago Cubs®
BD-189,Will Craig,Pittsburgh Pirates®
BD-190,Ricardo De La Torre,Minnesota Twins®
BD-191,Nick Gordon,Minnesota Twins®
BD-192,Kevin Smith,Toronto Blue Jays®
BD-193,Cole Brannen,Boston Red Sox®
BD-194,Logan Warmoth,Toronto Blue Jays®
BD-195,Pavin Smith,Arizona Diamondbacks®
BD-196,Colton Hock,Miami Marlins®
BD-197,Clarke Schmidt,New York Yankees®
BD-198,Cash Case,Cincinnati Reds®
BD-199,Luis Ortiz,Milwaukee BrewersTM
BD-200,Gleyber Torres,New York Yankees®
INSERT,,

CHROME BASE CARDS,,
BDC-1,Royce Lewis,Minnesota Twins®
BDC-2,Jacob Gonzalez,San Francisco Giants®
BDC-3,Seth Elledge,Seattle MarinersTM
BDC-4,Stuart Fairchild,Cincinnati Reds®
BDC-5,Franklin Perez,Houston Astros®
BDC-6,Jeter Downs,Cincinnati Reds®
BDC-7,Yu-Cheng Chang,Cleveland Indians®
BDC-8,T.J. Friedl,Cincinnati Reds®
BDC-9,Alex Scherff,Boston Red Sox®
BDC-10,Nick Solak,New York Yankees®
BDC-11,Lincoln Henzman,Chicago White Sox®
BDC-12,Heliot Ramos,San Francisco Giants®
BDC-13,Riley Adams,Toronto Blue Jays®
BDC-14,Wyatt Mills,Seattle MarinersTM
BDC-15,Alex Faedo,Detroit Tigers®
BDC-16,Marcos Diplan,Milwaukee BrewersTM
BDC-17,Daulton Varsho,Arizona Diamondbacks®
BDC-18,Jacob Heatherly,Cincinnati Reds®
BDC-19,Lourdes Gurriel Jr.,Toronto Blue Jays®
BDC-20,Zach Kirtley,St. Louis Cardinals®
BDC-21,Cal Quantrill,San Diego PadresTM
BDC-22,Jacob Heyward,San Francisco Giants®
BDC-23,Alec Hansen,Chicago White Sox®
BDC-24,Quinn Brodey,New York Mets®
BDC-25,MacKenzie Gore,San Diego PadresTM
BDC-26,Mitch Keller,Pittsburgh Pirates®
BDC-27,Joey Morgan,Detroit Tigers®
BDC-28,Juan Hillman,Cleveland Indians®
BDC-29,Freddy Peralta,Milwaukee BrewersTM
BDC-30,Morgan Cooper,Los Angeles Dodgers®
BDC-31,Brett Netzer,Boston Red Sox®
BDC-32,Alex Lange,Chicago Cubs®
BDC-33,Hans Crouse,Texas Rangers®
BDC-34,Michael Kopech,Chicago White Sox®
BDC-35,Cole Ragans,Texas Rangers®
BDC-36,Kolby Allard,Atlanta BravesTM
BDC-37,Matt Manning,Detroit Tigers®
BDC-38,Bo Bichette,Toronto Blue Jays®
BDC-39,Ronald Acuna,Atlanta BravesTM
BDC-40,Cristian Pache,Atlanta BravesTM
BDC-41,Ryan Vilade,Colorado RockiesTM
BDC-42,Tyler Freeman,Cleveland Indians®
BDC-43,Cory Abbott,Chicago Cubs®
BDC-44,Shane Baz,Pittsburgh Pirates®
BDC-45,Brian Miller,Miami Marlins®
BDC-46,Luis Campusano,San Diego PadresTM
BDC-47,A.J. Puk,Oakland AthleticsTM
BDC-48,Griffin Canning,Angels®
BDC-49,Justin Dunn,New York Mets®
BDC-50,Jorge Mateo,Oakland AthleticsTM
BDC-51,Trevor Clifton,Chicago Cubs®

BDC-52,Carter Kieboom,Washington Nationals®
BDC-53,Trevor Rogers,Miami Marlins®
BDC-54,Tommy Doyle,Colorado RockiesTM
BDC-55,Adam Hall,Baltimore Orioles®
BDC-56,Will Benson,Cleveland Indians®
BDC-57,Ariel Jurado,Texas Rangers®
BDC-58,Forrest Whitley,Houston Astros®
BDC-59,Daniel Tillo,Kansas City Royals®
BDC-60,Austin Beck,Oakland AthleticsTM
BDC-61,Jahmai Jones,Angels®
BDC-62,Adonis Medina,Philadelphia Phillies®
BDC-63,Blayne Enlow,Minnesota Twins®
BDC-64,Ryley Widell,Minnesota Twins®
BDC-65,Tanner Houck,Boston Red Sox®
BDC-66,Caden Lemons,Milwaukee BrewersTM
BDC-67,Buddy Reed,San Diego PadresTM
BDC-68,T.J. Zeuch,Toronto Blue Jays®
BDC-69,Vladimir Gutierrez,Cincinnati Reds®
BDC-70,Anderson Espinoza,San Diego PadresTM
BDC-71,Fernando Tatis Jr.,San Diego PadresTM
BDC-72,Eloy Jimenez,Chicago White Sox®
BDC-73,Jose Taveras,Philadelphia Phillies®
BDC-74,Christopher Seise,Texas Rangers®
BDC-75,Keston Hiura,Milwaukee BrewersTM
BDC-76,Charlie Barnes,Minnesota Twins®
BDC-77,Connor Seabold,Philadelphia Phillies®
BDC-78,David Peterson,New York Mets®
BDC-79,Seth Corry,San Francisco Giants®
BDC-80,Blake Rutherford,Chicago White Sox®
BDC-81,Conner Uselton,Pittsburgh Pirates®
BDC-82,D.L. Hall,Baltimore Orioles®
BDC-83,Peter Alonso,New York Mets®
BDC-84,Glenn Otto,New York Yankees®
BDC-85,Gavin Sheets,Chicago White Sox®
BDC-86,Luis Gonzalez,Chicago White Sox®
BDC-87,Taylor Walls,Tampa Bay RaysTM
BDC-88,Ernie Clement,Cleveland Indians®
BDC-89,Dylan Carlson,St. Louis Cardinals®
BDC-90,Drew Waters,Atlanta BravesTM
BDC-91,Christin Stewart,Detroit Tigers®
BDC-92,Cal Mitchell,Pittsburgh Pirates®
BDC-93,Troy Bacon,Atlanta BravesTM
BDC-94,Zac Lowther,Baltimore Orioles®
BDC-95,Jo Adell,Angels®
BDC-96,Francisco Rios,Toronto Blue Jays®
BDC-97,Mason House,San Diego PadresTM
BDC-98,Corey Ray,Milwaukee BrewersTM
BDC-99,Anfernee Grier,Arizona Diamondbacks®
BDC-100,Brendan McKay,Tampa Bay RaysTM
BDC-101,Kacy Clemens,Toronto Blue Jays®
BDC-102,Isan Diaz,Milwaukee BrewersTM
BDC-103,Drew Strotman,Tampa Bay RaysTM

BDC-104,Will Gaddis,Colorado RockiesTM
BDC-105,Jacob Pearson,Angels®
BDC-106,Tyler Ivey,Houston Astros®
BDC-107,Nick Allen,Oakland AthleticsTM
BDC-108,Andy Ibanez,Texas Rangers®
BDC-109,J.J. Matijevic,Houston Astros®
BDC-110,KJ Harrison,Milwaukee BrewersTM
BDC-111,Riley Pint,Colorado RockiesTM
BDC-112,Franklyn Kilome,Philadelphia Phillies®
BDC-113,Peyton Remy,Chicago Cubs®
BDC-114,Scott Kingery,Philadelphia Phillies®
BDC-115,Adam Haseley,Philadelphia Phillies®
BDC-116,Will Smith,Los Angeles Dodgers®
BDC-117,Anderson Tejeda,Texas Rangers®
BDC-118,Quentin Holmes,Cleveland Indians®
BDC-119,Nate Pearson,Toronto Blue Jays®
BDC-120,Kyle Wright,Atlanta BravesTM
BDC-121,Matthew Whatley,Texas Rangers®
BDC-122,Brent Rooker,Minnesota Twins®
