Card Set,Number,Player,Team
Base,16,Tyler White,Houston Astros
Base,17,Felix Hernandez,Seattle Mariners
Base,18,Noah Syndergaard,New York Mets
Base,19,Josh Donaldson,Toronto Blue Jays
Base,20,Aledmys Diaz,St. Louis Cardinals
Base,21,Troy Tulowitzki,Toronto Blue Jays
Base,22,Mookie Betts,Boston Red Sox
Base,23,Paul Goldschmidt,Arizona Diamondbacks
Base,24,Dustin Pedroia,Boston Red Sox
Base,25,Kenta Maeda,Los Angeles Dodgers
Base,26,Zack Greinke,Arizona Diamondbacks
Base,27,Miguel Sano,Minnesota Twins
Base,28,Andrew McCutchen,Pittsburgh Pirates
Base,29,Jon Gray,Colorado Rockies
Base,30,Aaron Nola,Philadelphia Phillies
Base,31,Kyle Schwarber,Chicago Cubs
Base,32,Francisco Lindor,Cleveland Indians
Base,33,Jose Abreu,Chicago White Sox
Base,34,Robinson Cano,Seattle Mariners
Base,35,Evan Longoria,Tampa Bay Rays
Base,36,Mallex Smith,Atlanta Braves
Base,37,Ichiro,Miami Marlins
Base,38,Dallas Keuchel,Houston Astros
Base,39,Carlos Correa,Houston Astros
Base,40,Corey Seager,Los Angeles Dodgers
Base,41,Michael Fulmer,Detroit Tigers
Base,42,Tyson Ross,San Diego Padres
Base,43,Adam Jones,Baltimore Orioles
Base,44,Jason Heyward,Chicago Cubs
Base,45,Anthony Rizzo,Chicago Cubs
Base,46,Carl Edwards Jr.,Chicago Cubs
Base,47,Yu Darvish,Texas Rangers
Base,48,Stephen Piscotty,St. Louis Cardinals
Base,49,David Price,Boston Red Sox
Base,50,Clayton Kershaw,Los Angeles Dodgers
Base,51,Trea Turner,Washington Nationals
Base,52,Nelson Cruz,Seattle Mariners
Base,53,Chris Sale,Chicago White Sox
Base,54,Buster Posey,San Francisco Giants
Base,55,Jose Berrios,Minnesota Twins
Base,56,Salvador Perez,Kansas City Royals
Base,57,Trevor Story,Colorado Rockies
Base,58,Madison Bumgarner,San Francisco Giants
Base,59,Evan Gattis,Houston Astros
Base,60,Julio Urias,Los Angeles Dodgers
Base,61,Todd Frazier,Chicago White Sox
Base,62,Yadier Molina,St. Louis Cardinals
Base,63,Dellin Betances,New York Yankees
Base,64,J.D. Martinez,Detroit Tigers
Base,65,Chris Archer,Tampa Bay Rays
Base,66,Adam Wainwright,St. Louis Cardinals
Base,67,Luis Severino,New York Yankees
Base,68,Henry Owens,Boston Red Sox
Base,69,Aroldis Chapman,New York Yankees
Base,70,Kris Bryant,Chicago Cubs
Base,71,Sean Manaea,Oakland Athletics
Base,72,Yoenis Cespedes,New York Mets
Base,73,Ryan Braun,Milwaukee Brewers
Base,74,Eric Hosmer,Kansas City Royals
Base,75,Jacoby Ellsbury,New York Yankees
Base,76,Adrian Gonzalez,Los Angeles Dodgers
Base,77,Edwin Encarnacion,Toronto Blue Jays
Base,78,Adrian Beltre,Texas Rangers
Base,79,Max Scherzer,Washington Nationals
Base,80,Joey Votto,Cincinnati Reds
Base,81,Masahiro Tanaka,New York Yankees
Base,82,Michael Conforto,New York Mets
Base,83,Albert Almora,Chicago Cubs
Base,84,A.J. Pollock,Arizona Diamondbacks
Base,85,Sonny Gray,Oakland Athletics
Base,86,Miguel Cabrera,Detroit Tigers
Base,87,Jose Bautista,Toronto Blue Jays
Base,88,James Shields,Chicago White Sox
Base,89,Jake Arrieta,Chicago Cubs
Base,90,Gary Sanchez,New York Yankees
Base,91,Giancarlo Stanton,Miami Marlins
Base,92,Hector Olivera,Atlanta Braves
Base,93,Aaron Blair,Atlanta Braves
Base,94,Byron Buxton,Minnesota Twins
Base,95,Justin Upton,Detroit Tigers
Base,96,Nolan Arenado,Colorado Rockies
Base,97,Craig Kimbrel,Boston Red Sox
Base,98,Blake Snell,Tampa Bay Rays
Base,99,Robert Stephenson,Cincinnati Reds
Base,100,Bryce Harper,Washington Nationals
Chrome Prospects,BCP151,Jose De Leon,Los Angeles Dodgers
Chrome Prospects,BCP152,Willy Adames,Tampa Bay Rays
Chrome Prospects,BCP153,Dustin Fowler,New York Yankees
Chrome Prospects,BCP154,Chad Kuhl,Pittsburgh Pirates
Chrome Prospects,BCP155,Roman Quinn,Philadelphia Phillies
Chrome Prospects,BCP156,Yeudy Garcia,Pittsburgh Pirates
Chrome Prospects,BCP157,Cody Reed,Cincinnati Reds
Chrome Prospects,BCP158,Sam Howard,Colorado Rockies
Chrome Prospects,BCP159,Josh Staumont,Kansas City Royals
Chrome Prospects,BCP160,Franklin Barreto,Oakland Athletics
Chrome Prospects,BCP161,Shane Dawson,Toronto Blue Jays
Chrome Prospects,BCP162,Austin Gomber,St. Louis Cardinals
Chrome Prospects,BCP163,Blake Trahan,Cincinnati Reds
Chrome Prospects,BCP164,Wilkerman Garcia,New York Yankees
Chrome Prospects,BCP165,Austin Rei,Boston Red Sox
Chrome Prospects,BCP166,Todd Hankins,Cleveland Indians
Chrome Prospects,BCP167,Ben Lively,Philadelphia Phillies
Chrome Prospects,BCP168,Victor Alcantara,Los Angeles Angels
Chrome Prospects,BCP169,Willie Calhoun,Los Angeles Dodgers
Chrome Prospects,BCP170,D.J. Wilson,Chicago Cubs
Chrome Prospects,BCP171,Dylan Cease,Chicago Cubs
Chrome Prospects,BCP172,Connor Sadzeck,Texas Rangers
Chrome Prospects,BCP173,Donny Sands,New York Yankees
Chrome Prospects,BCP174,Kyle Freeland,Colorado Rockies
Chrome Prospects,BCP175,David Dahl,Colorado Rockies
Chrome Prospects,BCP176,Junior Fernandez,St. Louis Cardinals
Chrome Prospects,BCP177,Antonio Santillan,Cincinnati Reds
Chrome Prospects,BCP178,Jahmai Jones,Los Angeles Angels
Chrome Prospects,BCP179,Forrest Wall,Colorado Rockies
Chrome Prospects,BCP180,Andrew Stevenson,Washington Nationals
Chrome Prospects,BCP181,Clayton Blackburn,San Francisco Giants
Chrome Prospects,BCP182,Cody Bellinger,Los Angeles Dodgers
Chrome Prospects,BCP183,Raffy Ozuna,St. Louis Cardinals
Chrome Prospects,BCP184,Anderson Miller,Kansas City Royals
Chrome Prospects,BCP185,Travis Blankenhorn,Minnesota Twins
Chrome Prospects,BCP186,Jacob Faria,Tampa Bay Rays
Chrome Prospects,BCP187,George Iskenderian,Milwaukee Brewers
Chrome Prospects,BCP188,Alex Verdugo,Los Angeles Dodgers
Chrome Prospects,BCP189,Brent Honeywell,Tampa Bay Rays
Chrome Prospects,BCP190,Spencer Adams,Chicago White Sox
Chrome Prospects,BCP191,Ryan McKenna,Baltimore Orioles
Chrome Prospects,BCP192,Chance Adams,New York Yankees
Chrome Prospects,BCP193,Jaime Schultz,Tampa Bay Rays
Chrome Prospects,BCP194,Michael Soroka,Atlanta Braves
Chrome Prospects,BCP195,Helmis Rodriguez,Colorado Rockies
Chrome Prospects,BCP196,Juan Hillman,Cleveland Indians
Chrome Prospects,BCP197,Jermaine Palacios,Minnesota Twins
Chrome Prospects,BCP198,Reese McGuire,Pittsburgh Pirates
Chrome Prospects,BCP199,Yohander Mendez,Texas Rangers
Chrome Prospects,BCP200,Eloy Jimenez,Chicago Cubs
Chrome Prospects,BCP201,Hoy-Jun Park,New York Yankees
Chrome Prospects,BCP202,Austin Riley,Atlanta Braves
Chrome Prospects,BCP203,Isaiah White,Miami Marlins
Chrome Prospects,BCP204,Oneal Cruz,Los Angeles Dodgers
Chrome Prospects,BCP205,Mac Marshall,San Francisco Giants
Chrome Prospects,BCP206,Jalen Miller,San Francisco Giants
Chrome Prospects,BCP207,Mitch Keller,Pittsburgh Pirates
Chrome Prospects,BCP208,Franklin Reyes,Chicago White Sox
Chrome Prospects,BCP209,Josh Sborz,Los Angeles Dodgers
Chrome Prospects,BCP210,Manuel Margot,San Diego Padres
Chrome Prospects,BCP211,Tyler Beede,San Francisco Giants
Chrome Prospects,BCP212,Magneuris Sierra,St. Louis Cardinals
Chrome Prospects,BCP213,David Paulino,Houston Astros
Chrome Prospects,BCP214,Bradley Zimmer,Cleveland Indians
Chrome Prospects,BCP215,Ray Black,San Francisco Giants
Chrome Prospects,BCP216,Josh Hader,Milwaukee Brewers
Chrome Prospects,BCP217,Zach Eflin,Philadelphia Phillies
Chrome Prospects,BCP218,Ali Sanchez,New York Mets
Chrome Prospects,BCP219,Yadir Drake,Los Angeles Dodgers
Chrome Prospects,BCP220,Jose Adames,Miami Marlins
Chrome Prospects,BCP221,Ryan Williams,Chicago Cubs
Chrome Prospects,BCP222,Conner Greene,Toronto Blue Jays
Chrome Prospects,BCP223,Zack Erwin,Oakland Athletics
Chrome Prospects,BCP224,Sean Reid-Foley,Toronto Blue Jays
Chrome Prospects,BCP225,Joe Jimenez,Detroit Tigers
Chrome Prospects,BCP226,Nick Burdi,Minnesota Twins
Chrome Prospects,BCP227,Jairo Beras,Texas Rangers
Chrome Prospects,BCP228,Blake Perkins,Washington Nationals
Chrome Prospects,BCP229,Sam Travis,Boston Red Sox
Chrome Prospects,BCP230,Stephen Gonsalves,Minnesota Twins
Chrome Prospects,BCP231,Dakota Chalmers,Oakland Athletics
Chrome Prospects,BCP232,Isan Diaz,Milwaukee Brewers
Chrome Prospects,BCP233,Taylor Guerrieri,Tampa Bay Rays
Chrome Prospects,BCP234,Andrew Moore,Seattle Mariners
Chrome Prospects,BCP235,Tyler Alexander,Detroit Tigers
Chrome Prospects,BCP236,Gleyber Torres,Chicago Cubs
Chrome Prospects,BCP237,Kohl Stewart,Minnesota Twins
Chrome Prospects,BCP238,Demi Orimoloye,Milwaukee Brewers
Chrome Prospects,BCP239,Hunter Renfroe,San Diego Padres
Chrome Prospects,BCP240,Jonah Arenado,San Francisco Giants
Chrome Prospects,BCP241,Mike Gerber,Detroit Tigers
Chrome Prospects,BCP242,Nellie Rodriguez,Cleveland Indians
Chrome Prospects,BCP243,Braden Bishop,Seattle Mariners
Chrome Prospects,BCP244,Jacob Nottingham,Milwaukee Brewers
Chrome Prospects,BCP245,Bryce Denton,St. Louis Cardinals
Chrome Prospects,BCP246,Harold Ramirez,Pittsburgh Pirates
Chrome Prospects,BCP247,Luis Ortiz,Texas Rangers
Chrome Prospects,BCP248,Ricardo Pinto,Philadelphia Phillies
Chrome Prospects,BCP249,Triston McKenzie,Cleveland Indians
Chrome Prospects,BCP250,Austin Meadows,Pittsburgh Pirates
Bowman Scouts Top 100 Updates,BSU-AJ,Ariel Jurado,Texas Rangers
Bowman Scouts Top 100 Updates,BSU-AR,Austin Riley,Atlanta Braves
Bowman Scouts Top 100 Updates,BSU-AS,Antonio Senzatela,Colorado Rockies
Bowman Scouts Top 100 Updates,BSU-AV,Alex Verdugo,Los Angeles Dodgers
Bowman Scouts Top 100 Updates,BSU-CB,Cody Bellinger,Los Angeles Dodgers
Bowman Scouts Top 100 Updates,BSU-CE,Chris Ellis,Atlanta Braves
Bowman Scouts Top 100 Updates,BSU-CS,Connor Sadzeck,Texas Rangers
Bowman Scouts Top 100 Updates,BSU-DJ,Drew Jackson,Seattle Mariners
Bowman Scouts Top 100 Updates,BSU-DU,Duane Underwood,Chicago Cubs
Bowman Scouts Top 100 Updates,BSU-JC,Jharel Cotton,Los Angeles Dodgers
Bowman Scouts Top 100 Updates,BSU-JF,Jack Flaherty,St. Louis Cardinals
Bowman Scouts Top 100 Updates,BSU-JG,Jarlin Garcia,Miami Marlins
Bowman Scouts Top 100 Updates,BSU-JM,Joe Musgrove,Houston Astros
Bowman Scouts Top 100 Updates,BSU-JN,Jacob Nottingham,Milwaukee Brewers
Bowman Scouts Top 100 Updates,BSU-JO,Jhailyn Ortiz,Philadelphia Phillies
Bowman Scouts Top 100 Updates,BSU-KN,Kevin Newman,Pittsburgh Pirates
Bowman Scouts Top 100 Updates,BSU-MC,Mike Clevinger,Cleveland Indians
Bowman Scouts Top 100 Updates,BSU-MS,Michael Soroka,Atlanta Braves
Bowman Scouts Top 100 Updates,BSU-NP,Nick Plummer,St. Louis Cardinals
Bowman Scouts Top 100 Updates,BSU-RG,Ruddy Giron,San Diego Padres
Bowman Scouts Top 100 Updates,BSU-RL,Reynaldo Lopez,Washington Nationals
Bowman Scouts Top 100 Updates,BSU-TM,Trey Mancini,Baltimore Orioles
Bowman Scouts Top 100 Updates,BSU-TO,Tyler O'Neill,Seattle Mariners
Bowman Scouts Top 100 Updates,BSU-TW,Taylor Ward,Los Angeles Angels
Bowman Scouts Top 100 Updates,BSU-YA,Yadier Alvarez,Los Angeles Dodgers
Bowman Scouts Top 100 Updates Autographs,BSU-AJ,Ariel Jurado,Texas Rangers
Bowman Scouts Top 100 Updates Autographs,BSU-AR,Austin Riley,Atlanta Braves
Bowman Scouts Top 100 Updates Autographs,BSU-CS,Connor Sadzeck,Texas Rangers
Bowman Scouts Top 100 Updates Autographs,BSU-DJ,Drew Jackson,Seattle Mariners
Bowman Scouts Top 100 Updates Autographs,BSU-JC,Jharel Cotton,Los Angeles Dodgers
Bowman Scouts Top 100 Updates Autographs,BSU-JO,Jhailyn Ortiz,Philadelphia Phillies
Bowman Scouts Top 100 Updates Autographs,BSU-KN,Kevin Newman,Pittsburgh Pirates
Bowman Scouts Top 100 Updates Autographs,BSU-MC,Mike Clevinger,Cleveland Indians
Bowman Scouts Top 100 Updates Autographs,BSU-MS,Michael Soroka,Atlanta Braves
Bowman Scouts Top 100 Updates Autographs,BSU-NP,Nick Plummer,St. Louis Cardinals
Bowman Scouts Top 100 Updates Autographs,BSU-TM,Trey Mancini,Baltimore Orioles
Bowman Scouts Top 100 Updates Autographs,BSU-TO,Tyler O'Neill,Seattle Mariners
Bowman Scouts Top 100 Updates Autographs,BSU-TW,Taylor Ward,Los Angeles Angels
Bowman Scouts Top 100 Updates Autographs,BSU-YA,Yadier Alvarez,Los Angeles Dodgers
Chrome Prospect Autographs,CPA-AEN,Adam Engel,Chicago White Sox
Chrome Prospect Autographs,CPA-ABA,Anthony Banda,Arizona Diamondbacks
Chrome Prospect Autographs,BCAP-ASA,Antonio Santillan,Cincinnati Reds
Chrome Prospect Autographs,BCAP-AG,Austin Gomber,St. Louis Cardinals
Chrome Prospect Autographs,CPA-BM,Billy McKinney,Chicago Cubs
Chrome Prospect Autographs,BCAP-CK,Chad Kuhl,Pittsburgh Pirates
Chrome Prospect Autographs,BCAP-CG,Conner Greene,Toronto Blue Jays
Chrome Prospect Autographs,BCAP-CS,Connor Sadzeck,Texas Rangers
Chrome Prospect Autographs,CPA-CB,Corey Black,Chicago Cubs
Chrome Prospect Autographs,BCAP-CZ,Corey Zangari,Chicago White Sox
Chrome Prospect Autographs,BCAP-CR,Cornelius Randolph,Philadelphia Phillies
Chrome Prospect Autographs,CPA-DP,Daniel Poncedeleon,St. Louis Cardinals
Chrome Prospect Autographs,CPA-DH,David Hess,Baltimore Orioles
Chrome Prospect Autographs,BCAP-DP,David Paulino,Houston Astros
Chrome Prospect Autographs,CPA-DL,Domingo Leyba,Arizona Diamondbacks
Chrome Prospect Autographs,BCAP-DFO,Dustin Fowler,New York Yankees
Chrome Prospect Autographs,BCAP-EJM,Eddy Julio Martinez,Chicago Cubs
Chrome Prospect Autographs,CPA-FT,Fernando Tatis Jr.,Chicago White Sox
Chrome Prospect Autographs,BCAP-FR,Franklin Reyes,Chicago White Sox
Chrome Prospect Autographs,CPA-HB,Harrison Bader,St. Louis Cardinals
Chrome Prospect Autographs,BCAP-HJP,Hoy-Jun Park,New York Yankees
Chrome Prospect Autographs,BCAP-ID,Isan Diaz,Milwaukee Brewers
Chrome Prospect Autographs,BCAP-JFA,Jacob Faria,Tampa Bay Rays
Chrome Prospect Autographs,BCAP-JJ,Jahmai Jones,Los Angeles Angels
Chrome Prospect Autographs,BCAP-JS,Jaime Schultz,Tampa Bay Rays
Chrome Prospect Autographs,BCAP-JGU,Javier Guerra,San Diego Padres
Chrome Prospect Autographs,BCAP-JG,Jeison Guzman,Kansas City Royals
Chrome Prospect Autographs,BCAP-JP,Jermaine Palacios,Minnesota Twins
Chrome Prospect Autographs,CPA-JT,Jesus Tinoco,Colorado Rockies
Chrome Prospect Autographs,CPA-JMU,Joe Musgrove,Houston Astros
Chrome Prospect Autographs,CPA-JN,John Norwood,Miami Marlins
Chrome Prospect Autographs,BCAP-JA,Jonah Arenado,San Francisco Giants
Chrome Prospect Autographs,CPA-JGU,Jordan Guerrero,Chicago White Sox
Chrome Prospect Autographs,CPA-JP,Jordan Patterson,Colorado Rockies
Chrome Prospect Autographs,BCAP-JOS,Jordan Stephens,Chicago White Sox
Chrome Prospect Autographs,CPA-JS,Juan Soto,Washington Nationals
Chrome Prospect Autographs,BCAP-JF,Junior Fernandez,St. Louis Cardinals
Chrome Prospect Autographs,CPA-MC,Mike Clevinger,Cleveland Indians
Chrome Prospect Autographs,BCAP-MG,Mike Gerber,Detroit Tigers
