BASE,,
CHROME BASE 2016 MLB DRAFT PICKS,,
BDC-112,Zack Burdi,Chicago White Sox®
BDC-113,Nolan Williams,Angels®
BDC-114,Mark Ecker,Detroit Tigers®
BDC-115,Michael Paez,New York Mets®
BDC-116,Zach Jackson,Toronto Blue Jays®
BDC-117,Joe Rizzo,Seattle MarinersTM
BDC-118,Ryan Boldt,Tampa Bay RaysTM
BDC-119,Mikey York,Tampa Bay RaysTM
BDC-120,Ian Anderson,Atlanta BravesTM
CHROME BASE TOP PROSPECTS,,
BDC-121,Austin Meadows,Pittsburgh Pirates®
BDC-122,Nick Gordon,Minnesota Twins®
BDC-123,Forrest Wall,Colorado RockiesTM
BDC-124,Antonio Senzatela,Colorado RockiesTM
BDC-125,Justus Sheffield,New York Yankees®
BDC-126,Christian Arroyo,San Francisco Giants®
BDC-127,Dylan Cease,Chicago Cubs®
BDC-128,Scott Kingery,Philadelphia Phillies®
BDC-129,Daniel Palka,Minnesota Twins®
BDC-130,Bradley Zimmer,Cleveland Indians®
BDC-131,Amir Garrett,Cincinnati Reds®
BDC-132,Dillon Tate,New York Yankees®
BDC-133,Domingo Leyba,Arizona Diamondbacks®
BDC-134,Tyler Jay,Minnesota Twins®
BDC-135,Sean Reid-Foley,Toronto Blue Jays®
BDC-136,James Kaprielian,New York Yankees®
BDC-137,Kyle Tucker,Houston Astros®
BDC-138,Derek Fisher,Houston Astros®
BDC-139,Tyler O'Neill,Seattle MarinersTM
BDC-140,Anderson Espinoza,San Diego PadresTM
BDC-141,Christin Stewart,Detroit Tigers®
BDC-142,Grant Holmes,Oakland AthleticsTM
BDC-143,Gleyber Torres,New York Yankees®
BDC-144,Mitch Keller,Pittsburgh Pirates®
BDC-145,Francis Martes,Houston Astros®
BDC-146,Nellie Rodriguez,Cleveland Indians®
BDC-147,Chih-Wei Hu,Tampa Bay RaysTM
BDC-148,Anthony Banda,Arizona Diamondbacks®
BDC-149,Trent Clark,Milwaukee BrewersTM
BDC-150,Brendan Rodgers,Colorado RockiesTM

BDC-151,Ryan Cordell,Milwaukee BrewersTM
BDC-152,Daz Cameron,Houston Astros®
BDC-153,Billy McKinney,New York Yankees®
BDC-154,Jomar Reyes,Baltimore Orioles®
BDC-155,Jake Bauers,Tampa Bay RaysTM
BDC-156,Willy Adames,Tampa Bay RaysTM
BDC-157,Josh Hader,Milwaukee BrewersTM
BDC-158,Luis Ortiz,Milwaukee BrewersTM
BDC-159,Erick Fedde,Washington Nationals®
BDC-160,Rafael Devers,Boston Red Sox®
BDC-161,Francisco Mejia,Cleveland Indians®
BDC-162,Kolby Allard,Atlanta BravesTM
BDC-163,Ronnie Williams,St. Louis Cardinals®
BDC-164,Matt Chapman,Oakland AthleticsTM
BDC-165,Austin Riley,Atlanta BravesTM
BDC-166,Austin Dean,Miami Marlins®
BDC-167,Ryan McMahon,Colorado RockiesTM
BDC-168,Anfernee Seymour,Atlanta BravesTM
BDC-169,Marcos Diplan,Milwaukee BrewersTM
BDC-170,Anthony Alford,Toronto Blue Jays®
BDC-171,Nick Neidert,Seattle MarinersTM
BDC-172,Bobby Bradley,Cleveland Indians®
BDC-173,Tyler Wade,New York Yankees®
BDC-174,Chase De Jong,Los Angeles Dodgers®
BDC-175,Brett Phillips,Milwaukee BrewersTM
BDC-176,Dominic Smith,New York Mets®
BDC-177,Touki Toussaint,Atlanta BravesTM
BDC-178,Reese McGuire,Toronto Blue Jays®
BDC-179,Franklin Barreto,Oakland AthleticsTM
BDC-180,Ian Happ,Chicago Cubs®
BDC-181,Javier Guerra,San Diego PadresTM
BDC-182,Tyler Beede,San Francisco Giants®
BDC-183,Drew Jackson,Seattle MarinersTM
BDC-184,Brent Honeywell,Tampa Bay RaysTM
BDC-185,Michael Gettys,San Diego PadresTM
BDC-186,Rhys Hoskins,Philadelphia Phillies®
BDC-187,Dylan Cozens,Philadelphia Phillies®
BDC-188,Jon Harris,Toronto Blue Jays®
BDC-189,Phil Bickford,Milwaukee BrewersTM
BDC-190,Amed Rosario,New York Mets®
BDC-191,Eloy Jimenez,Chicago Cubs®
BDC-192,Jack Flaherty,St. Louis Cardinals®
BDC-193,Alex Young,Arizona Diamondbacks®
BDC-194,Andrew Sopko,Los Angeles Dodgers®
BDC-195,Rafael Bautista,Washington Nationals®
BDC-196,Chris Shaw,San Francisco Giants®
BDC-197,Mike Gerber,Detroit Tigers®
BDC-198,Kevin Newman,Pittsburgh Pirates®
BDC-199,Ryan Mountcastle,Baltimore Orioles®
BDC-200,Lucius Fox,Tampa Bay RaysTM
BASE CARDS 2016 MLB DRAFT PICKS,,

BD-1,Mickey Moniak,Philadelphia Phillies®
BD-2,Thomas Jones,Miami Marlins®
BD-3,Dylan Carlson,St. Louis Cardinals®
BD-4,Cole Irvin,Philadelphia Phillies®
BD-5,Kevin Gowdy,Philadelphia Phillies®
BD-6,Dakota Hudson,St. Louis Cardinals®
BD-7,Walker Robbins,St. Louis Cardinals®
BD-8,Khalil Lee,Kansas City Royals®
BD-9,Logan Ice,Cleveland Indians®
BD-10,Braxton Garrett,Miami Marlins®
BD-11,Anfernee Grier,Arizona Diamondbacks®
BD-12,Kyle Hart,Boston Red Sox®
BD-13,Taylor Trammell,Cincinnati Reds®
BD-14,Brian Serven,Colorado RockiesTM
BD-15,Buddy Reed,San Diego PadresTM
BD-16,Carter Kieboom,Washington Nationals®
BD-17,Jimmy Lambert,Chicago White Sox®
BD-18,Nick Solak,New York Yankees®
BD-19,Alexis Torres,Baltimore Orioles®
BD-20,Cal Quantrill,San Diego PadresTM
BD-21,JaVon Shelby,Oakland AthleticsTM
BD-22,Kyle Funkhouser,Detroit Tigers®
BD-23,Dom Thompson-Williams,New York Yankees®
BD-24,Jeremy Martinez,St. Louis Cardinals®
BD-25,A.J. Puk,Oakland AthleticsTM
