Card Set,Number,Player,Team
Chrome Draft Picks,BDC-54,Nick Hanson,Cincinnati Reds
Chrome Draft Picks,BDC-55,Forrest Whitley,Houston Astros
Chrome Draft Picks,BDC-56,Ryan Hendrix,Cincinnati Reds
Chrome Draft Picks,BDC-57,Eric Lauer,San Diego Padres
Chrome Draft Picks,BDC-58,Tyson Miller,Chicago Cubs
Chrome Draft Picks,BDC-59,Jesus Luzardo,Washington Nationals
Chrome Draft Picks,BDC-60,Kyle Lewis,Seattle Mariners
Chrome Draft Picks,BDC-61,Connor Justus,Los Angeles Angels
Chrome Draft Picks,BDC-62,Cole Stobbe,Philadelphia Phillies
Chrome Draft Picks,BDC-63,Garrett Hampson,Colorado Rockies
Chrome Draft Picks,BDC-64,Cole Ragans,Texas Rangers
Chrome Draft Picks,BDC-65,Kyle Muller,Atlanta Braves
Chrome Draft Picks,BDC-66,Logan Shore,Oakland Athletics
Chrome Draft Picks,BDC-67,Gavin Lux,Los Angeles Dodgers
Chrome Draft Picks,BDC-68,Shane Bieber,Cleveland Indians
Chrome Draft Picks,BDC-69,T.J. Zeuch,Toronto Blue Jays
Chrome Draft Picks,BDC-70,Joshua Lowe,Tampa Bay Rays
Chrome Draft Picks,BDC-71,Justin Alleman,San Francisco Giants
Chrome Draft Picks,BDC-72,Ryan Howard,San Francisco Giants
Chrome Draft Picks,BDC-73,Jake Fraley,Tampa Bay Rays
Chrome Draft Picks,BDC-74,Bo Bichette,Toronto Blue Jays
Chrome Draft Picks,BDC-75,DJ Peters,Los Angeles Dodgers
Chrome Draft Picks,BDC-76,Jake Rogers,Houston Astros
Chrome Draft Picks,BDC-77,Bryan Reynolds,San Francisco Giants
Chrome Draft Picks,BDC-78,Colton Welker,Colorado Rockies
Chrome Draft Picks,BDC-79,Nick Banks,Washington Nationals
Chrome Draft Picks,BDC-80,Will Benson,Cleveland Indians
Chrome Draft Picks,BDC-81,Cavan Biggio,Toronto Blue Jays
Chrome Draft Picks,BDC-82,Braden Webb,Milwaukee Brewers
Chrome Draft Picks,BDC-83,Chris Okey,Cincinnati Reds
Chrome Draft Picks,BDC-84,Will Smith,Los Angeles Dodgers
Chrome Draft Picks,BDC-85,A.J. Puckett,Kansas City Royals
Chrome Draft Picks,BDC-86,Colby Woodmansee,New York Mets
Chrome Draft Picks,BDC-87,Andy Yerzy,Arizona Diamondbacks
Chrome Draft Picks,BDC-88,J.B. Woodman,Toronto Blue Jays
Chrome Draft Picks,BDC-89,Corbin Burnes,Milwaukee Brewers
Chrome Draft Picks,BDC-90,Alex Kirilloff,Minnesota Twins
Chrome Draft Picks,BDC-91,Robert Tyler,Colorado Rockies
Chrome Draft Picks,BDC-92,Pete Alonso,New York Mets
Chrome Draft Picks,BDC-93,Alec Hansen,Chicago White Sox
Chrome Draft Picks,BDC-94,Daniel Johnson,Washington Nationals
Chrome Draft Picks,BDC-95,Mike Shawaryn,Boston Red Sox
Chrome Draft Picks,BDC-96,Daulton Jefferies,Oakland Athletics
Chrome Draft Picks,BDC-97,Jordan Sheffield,Los Angeles Dodgers
Chrome Draft Picks,BDC-98,Conner Capel,Cleveland Indians
Chrome Draft Picks,BDC-99,Bobby Dalbec,Boston Red Sox
Chrome Draft Picks,BDC-100,Corey Ray,Milwaukee Brewers
Chrome Draft Picks,BDC-101,Ben Rortvedt,Minnesota Twins
Chrome Draft Picks,BDC-102,Tim Lynch,New York Yankees
Chrome Draft Picks,BDC-103,Charles Leblanc,Texas Rangers
Chrome Draft Picks,BDC-104,Dane Dunning,Washington Nationals
Chrome Draft Picks,BDC-105,Bryson Brigman,Seattle Mariners
Chrome Draft Picks,BDC-106,Nolan Martinez,New York Yankees
Chrome Draft Picks,BDC-107,Connor Jones,St. Louis Cardinals
Chrome Draft Picks,BDC-108,Alex Call,Chicago White Sox
Chrome Draft Picks,BDC-109,Reggie Lawson,San Diego Padres
Chrome Draft Picks,BDC-110,Matt Thaiss,Los Angeles Angels
Chrome Draft Picks,BDC-111,Bryse Wilson,Atlanta Braves
Chrome Draft Picks,BDC-112,Zack Burdi,Chicago White Sox
Chrome Draft Picks,BDC-113,Nolan Williams,Los Angeles Angels
Chrome Draft Picks,BDC-114,Mark Ecker,Detroit Tigers
Chrome Draft Picks,BDC-115,Michael Paez,New York Mets
Chrome Draft Picks,BDC-116,Zach Jackson,Toronto Blue Jays
Chrome Draft Picks,BDC-117,Joe Rizzo,Seattle Mariners
Chrome Draft Picks,BDC-118,Ryan Boldt,Tampa Bay Rays
Chrome Draft Picks,BDC-119,Mikey York,Tampa Bay Rays
Chrome Draft Picks,BDC-120,Ian Anderson,Atlanta Braves
Base,BD-1,Mickey Moniak,Philadelphia Phillies
Base,BD-2,Thomas Jones,Miami Marlins
Base,BD-3,Dylan Carlson,St. Louis Cardinals
Base,BD-4,Cole Irvin,Philadelphia Phillies
Base,BD-5,Kevin Gowdy,Philadelphia Phillies
Base,BD-6,Dakota Hudson,St. Louis Cardinals
Base,BD-7,Walker Robbins,St. Louis Cardinals
Base,BD-8,Khalil Lee,Kansas City Royals
Base,BD-9,Logan Ice,Cleveland Indians
Base,BD-10,Braxton Garrett,Miami Marlins
Base,BD-11,Anfernee Grier,Arizona Diamondbacks
Base,BD-12,Kyle Hart,Boston Red Sox
Base,BD-13,Taylor Trammell,Cincinnati Reds
Base,BD-14,Brian Serven,Colorado Rockies
Base,BD-15,Buddy Reed,San Diego Padres
Base,BD-16,Carter Kieboom,Washington Nationals
Base,BD-17,Jimmy Lambert,Chicago White Sox
Base,BD-18,Nick Solak,New York Yankees
Base,BD-19,Alexis Torres,Baltimore Orioles
Base,BD-20,Cal Quantrill,San Diego Padres
Base,BD-21,JaVon Shelby,Oakland Athletics
Base,BD-22,Kyle Funkhouser,Detroit Tigers
Base,BD-23,Dom Thompson-Williams,New York Yankees
Base,BD-24,Jeremy Martinez,St. Louis Cardinals
Base,BD-25,A.J. Puk,Oakland Athletics
Base,BD-26,Brett Cumberland,Atlanta Braves
Base,BD-27,Mason Thompson,San Diego Padres
Base,BD-28,Easton McGee,Tampa Bay Rays
Base,BD-29,Justin Dunn,New York Mets
Base,BD-30,Matt Manning,Detroit Tigers
Base,BD-31,Delvin Perez,St. Louis Cardinals
Base,BD-32,Nolan Jones,Cleveland Indians
Base,BD-33,Matt Krook,San Francisco Giants
Base,BD-34,Stephen Alemais,Pittsburgh Pirates
Base,BD-35,Joey Wentz,Atlanta Braves
Base,BD-36,Ben Bowden,Colorado Rockies
Base,BD-37,Drew Harrington,Atlanta Braves
Base,BD-38,C.J. Chatham,Boston Red Sox
Base,BD-39,Will Craig,Pittsburgh Pirates
Base,BD-40,Zack Collins,Chicago White Sox
Base,BD-41,Skylar Szynski,Oakland Athletics
Base,BD-42,Sheldon Neuse,Washington Nationals
Base,BD-43,Nicholas Lopez,Kansas City Royals
Base,BD-44,Heath Quinn,San Francisco Giants
Base,BD-45,Alex Speas,Texas Rangers
Base,BD-46,Cody Sedlock,Baltimore Orioles
Base,BD-47,Blake Tiberi,New York Mets
Base,BD-48,Mario Feliciano,Milwaukee Brewers
Base,BD-49,Brett Adcock,Houston Astros
Base,BD-50,Riley Pint,Colorado Rockies
Base,BD-51,Jacob Heyward,San Francisco Giants
Base,BD-52,Hudson Potts,San Diego Padres
Base,BD-53,Ronnie Dawson,Houston Astros
Base,BD-54,Nick Hanson,Cincinnati Reds
Base,BD-55,Forrest Whitley,Houston Astros
Base,BD-56,Ryan Hendrix,Cincinnati Reds
Base,BD-57,Eric Lauer,San Diego Padres
Base,BD-58,Tyson Miller,Chicago Cubs
Base,BD-59,Jesus Luzardo,Washington Nationals
Base,BD-60,Kyle Lewis,Seattle Mariners
Base,BD-61,Connor Justus,Los Angeles Angels
Base,BD-62,Cole Stobbe,Philadelphia Phillies
Base,BD-63,Garrett Hampson,Colorado Rockies
Base,BD-64,Cole Ragans,Texas Rangers
Base,BD-65,Kyle Muller,Atlanta Braves
Base,BD-66,Logan Shore,Oakland Athletics
Base,BD-67,Gavin Lux,Los Angeles Dodgers
Base,BD-68,Shane Bieber,Cleveland Indians
Base,BD-69,T.J. Zeuch,Toronto Blue Jays
Base,BD-70,Joshua Lowe,Tampa Bay Rays
Base,BD-71,Justin Alleman,San Francisco Giants
Base,BD-72,Ryan Howard,San Francisco Giants
Base,BD-73,Jake Fraley,Tampa Bay Rays
Base,BD-74,Bo Bichette,Toronto Blue Jays
Base,BD-75,D.J. Peters,Los Angeles Dodgers
Base,BD-76,Jake Rogers,Houston Astros
Base,BD-77,Bryan Reynolds,San Francisco Giants
Base,BD-78,Colton Welker,Colorado Rockies
Base,BD-79,Nick Banks,Washington Nationals
Base,BD-80,Will Benson,Cleveland Indians
Base,BD-81,Cavan Biggio,Toronto Blue Jays
Base,BD-82,Braden Webb,Milwaukee Brewers
Base,BD-83,Chris Okey,Cincinnati Reds
Base,BD-84,Will Smith,Los Angeles Dodgers
Base,BD-85,A.J. Puckett,Kansas City Royals
Base,BD-86,Colby Woodmansee,New York Mets
Base,BD-87,Andy Yerzy,Arizona Diamondbacks
Base,BD-88,J.B. Woodman,Toronto Blue Jays
Base,BD-89,Corbin Burnes,Milwaukee Brewers
Base,BD-90,Alex Kirilloff,Minnesota Twins
Base,BD-91,Robert Tyler,Colorado Rockies
Base,BD-92,Pete Alonso,New York Mets
Base,BD-93,Alec Hansen,Chicago White Sox
Base,BD-94,Daniel Johnson,Washington Nationals
Base,BD-95,Mike Shawaryn,Boston Red Sox
Base,BD-96,Daulton Jefferies,Oakland Athletics
Base,BD-97,Jordan Sheffield,Los Angeles Dodgers
Base,BD-98,Conner Capel,Cleveland Indians
Base,BD-99,Bobby Dalbec,Boston Red Sox
Base,BD-100,Corey Ray,Milwaukee Brewers
Base,BD-101,Ben Rortvedt,Minnesota Twins
Base,BD-102,Tim Lynch,New York Yankees
Base,BD-103,Charles Leblanc,Texas Rangers
Base,BD-104,Dane Dunning,Washington Nationals
Base,BD-105,Bryson Brigman,Seattle Mariners
Base,BD-106,Nolan Martinez,New York Yankees
Base,BD-107,Connor Jones,St. Louis Cardinals
Base,BD-108,Alex Call,Chicago White Sox
Base,BD-109,Reggie Lawson,San Diego Padres
Base,BD-110,Matt Thaiss,Los Angeles Angels
Base,BD-111,Bryse Wilson,Atlanta Braves
Base,BD-112,Zack Burdi,Chicago White Sox
Base,BD-113,Nolan Williams,Los Angeles Angels
Base,BD-114,Mark Ecker,Detroit Tigers
Base,BD-115,Michael Paez,New York Mets
Base,BD-116,Zach Jackson,Toronto Blue Jays
Base,BD-117,Joe Rizzo,Seattle Mariners
Base,BD-118,Ryan Boldt,Tampa Bay Rays
Base,BD-119,Mikey York,Tampa Bay Rays
Base,BD-120,Ian Anderson,Atlanta Braves
Base,BD-121,Austin Meadows,Pittsburgh Pirates
Base,BD-122,Nick Gordon,Minnesota Twins
Base,BD-123,Forrest Wall,Colorado Rockies
Base,BD-124,Antonio Senzatela,Colorado Rockies
Base,BD-125,Justus Sheffield,New York Yankees
Base,BD-126,Christian Arroyo,San Francisco Giants
Base,BD-127,Dylan Cease,Chicago Cubs
Base,BD-128,Scott Kingery,Philadelphia Phillies
Base,BD-129,Daniel Palka,Minnesota Twins
Base,BD-130,Bradley Zimmer,Cleveland Indians
Base,BD-131,Amir Garrett,Cincinnati Reds
Base,BD-132,Dillon Tate,New York Yankees
Base,BD-133,Domingo Leyba,Arizona Diamondbacks
Base,BD-134,Tyler Jay,Minnesota Twins
Base,BD-135,Sean Reid-Foley,Toronto Blue Jays
Base,BD-136,James Kaprielian,New York Yankees
Base,BD-137,Kyle Tucker,Houston Astros
Base,BD-138,Derek Fisher,Houston Astros
Base,BD-139,Tyler O'Neill,Seattle Mariners
Base,BD-140,Anderson Espinoza,San Diego Padres
Base,BD-141,Christin Stewart,Detroit Tigers
Base,BD-142,Grant Holmes,Oakland Athletics
Base,BD-143,Rafael Devers,Boston Red Sox
Base,BD-144,Mitch Keller,Pittsburgh Pirates
Base,BD-145,Francis Martes,Houston Astros
Base,BD-146,Nellie Rodriguez,Cleveland Indians
Base,BD-147,Chih-Wei Hu,Tampa Bay Rays
Base,BD-148,Anthony Banda,Arizona Diamondbacks
Base,BD-149,Trent Clark,Milwaukee Brewers
Base,BD-150,Brendan Rodgers,Colorado Rockies
Base,BD-151,Ryan Cordell,Milwaukee Brewers
Base,BD-152,Daz Cameron,Houston Astros
Base,BD-153,Billy McKinney,New York Yankees
Base,BD-154,Jomar Reyes,Baltimore Orioles
Base,BD-155,Jake Bauers,Tampa Bay Rays
Base,BD-156,Willy Adames,Tampa Bay Rays
Base,BD-157,Josh Hader,Milwaukee Brewers
Base,BD-158,Luis Ortiz,Milwaukee Brewers
Base,BD-159,Erick Fedde,Washington Nationals
Base,BD-160,Gleyber Torres,New York Yankees
Base,BD-161,Francisco Mejia,Cleveland Indians
Base,BD-162,Kolby Allard,Atlanta Braves
Base,BD-163,Ronnie Williams,St. Louis Cardinals
Base,BD-164,Matt Chapman,Oakland Athletics
Base,BD-165,Austin Riley,Atlanta Braves
Base,BD-166,Austin Dean,Miami Marlins
Base,BD-167,Ryan McMahon,Colorado Rockies
Base,BD-168,Anfernee Seymour,Atlanta Braves
Base,BD-169,Marcos Diplan,Milwaukee Brewers
Base,BD-170,Anthony Alford,Toronto Blue Jays
Base,BD-171,Nick Neidert,Seattle Mariners
Base,BD-172,Bobby Bradley,Cleveland Indians
Base,BD-173,Tyler Wade,New York Yankees
Base,BD-174,Chase De Jong,Los Angeles Dodgers
Base,BD-175,Brett Phillips,Milwaukee Brewers
Base,BD-176,Dominic Smith,New York Mets
Base,BD-177,Touki Toussaint,Atlanta Braves
Base,BD-178,Reese McGuire,Toronto Blue Jays
Base,BD-179,Franklin Barreto,Oakland Athletics
Base,BD-180,Ian Happ,Chicago Cubs
Base,BD-181,Javier Guerra,San Diego Padres
Base,BD-182,Tyler Beede,San Francisco Giants
Base,BD-183,Drew Jackson,Seattle Mariners
Base,BD-184,Brent Honeywell,Tampa Bay Rays
Base,BD-185,Michael Gettys,San Diego Padres
Base,BD-186,Rhys Hoskins,Philadelphia Phillies
Base,BD-187,Dylan Cozens,Philadelphia Phillies
Base,BD-188,Jon Harris,Toronto Blue Jays
Base,BD-189,Phil Bickford,Milwaukee Brewers
Base,BD-190,Amed Rosario,New York Mets
Base,BD-191,Eloy Jimenez,Chicago Cubs
Base,BD-192,Jack Flaherty,St. Louis Cardinals
Base,BD-193,Alex Young,Arizona Diamondbacks
Base,BD-194,Andrew Sopko,Los Angeles Dodgers
Base,BD-195,Rafael Bautista,Washington Nationals
Base,BD-196,Chris Shaw,San Francisco Giants
Base,BD-197,Mike Gerber,Detroit Tigers
Base,BD-198,Kevin Newman,Pittsburgh Pirates
Base,BD-199,Ryan Mountcastle,Baltimore Orioles
Base,BD-200,Lucius Fox,Tampa Bay Rays
Bowman Scouts Fantasy Impact,BSI-AM,Austin Meadows,Pittsburgh Pirates
Bowman Scouts Fantasy Impact,BSI-AP,A.J. Puk,Oakland Athletics
Bowman Scouts Fantasy Impact,BSI-BM,Billy McKinney,New York Yankees
Bowman Scouts Fantasy Impact,BSI-BZ,Bradley Zimmer,Cleveland Indians
Bowman Scouts Fantasy Impact,BSI-CA,Christian Arroyo,San Francisco Giants
Bowman Scouts Fantasy Impact,BSI-CD,Chase De Jong,Los Angeles Dodgers
Bowman Scouts Fantasy Impact,BSI-CQ,Cal Quantrill,San Diego Padres
Bowman Scouts Fantasy Impact,BSI-CR,Corey Ray,Milwaukee Brewers
Bowman Scouts Fantasy Impact,BSI-DC,Dylan Cozens,Philadelphia Phillies
Bowman Scouts Fantasy Impact,BSI-DS,Dominic Smith,New York Mets
Bowman Scouts Fantasy Impact,BSI-FB,Franklin Barreto,Oakland Athletics
Bowman Scouts Fantasy Impact,BSI-FM,Francis Martes,Houston Astros
Bowman Scouts Fantasy Impact,BSI-JD,Justin Dunn,New York Mets
Bowman Scouts Fantasy Impact,BSI-KL,Kyle Lewis,Seattle Mariners
Bowman Scouts Fantasy Impact,BSI-MT,Matt Thaiss,Los Angeles Angels
Bowman Scouts Fantasy Impact,BSI-TB,Tyler Beede,San Francisco Giants
Bowman Scouts Fantasy Impact,BSI-TZ,T.J. Zeuch,Toronto Blue Jays
Bowman Scouts Fantasy Impact,BSI-WC,Will Craig,Pittsburgh Pirates
Bowman Scouts Fantasy Impact,BSI-ZB,Zack Burdi,Chicago White Sox
Bowman Scouts Fantasy Impact,BSI-ZC,Zack Collins,Chicago White Sox
Bowman Scouts Fantasy Impact Autographs,BSI-AP,A.J. Puk,Oakland Athletics
Bowman Scouts Fantasy Impact Autographs,BSI-BM,Billy McKinney,New York Yankees
Bowman Scouts Fantasy Impact Autographs,BSI-CD,Chase De Jong,Los Angeles Dodgers
Bowman Scouts Fantasy Impact Autographs,BSI-CQ,Cal Quantrill,San Diego Padres
Bowman Scouts Fantasy Impact Autographs,BSI-CR,Corey Ray,Milwaukee Brewers
Bowman Scouts Fantasy Impact Autographs,BSI-DS,Dominic Smith,New York Mets
Bowman Scouts Fantasy Impact Autographs,BSI-JD,Justin Dunn,New York Mets
Bowman Scouts Fantasy Impact Autographs,BSI-TB,Tyler Beede,San Francisco Giants
Bowman Scouts Fantasy Impact Autographs,BSI-ZB,Zack Burdi,Chicago White Sox
Bowman Scouts Fantasy Impact Autographs,BSI-ZC,Zack Collins,Chicago White Sox
Chrome Prospects,BDC-121,Austin Meadows,Pittsburgh Pirates
Chrome Prospects,BDC-122,Nick Gordon,Minnesota Twins
Chrome Prospects,BDC-123,Forrest Wall,Colorado Rockies
Chrome Prospects,BDC-124,Antonio Senzatela,Colorado Rockies
Chrome Prospects,BDC-125,Justus Sheffield,New York Yankees
Chrome Prospects,BDC-126,Christian Arroyo,San Francisco Giants
Chrome Prospects,BDC-127,Dylan Cease,Chicago Cubs
Chrome Prospects,BDC-128,Scott Kingery,Philadelphia Phillies
Chrome Prospects,BDC-129,Daniel Palka,Minnesota Twins
Chrome Prospects,BDC-130,Bradley Zimmer,Cleveland Indians
Chrome Prospects,BDC-131,Amir Garrett,Cincinnati Reds
Chrome Prospects,BDC-132,Dillon Tate,New York Yankees
Chrome Prospects,BDC-133,Domingo Leyba,Arizona Diamondbacks
Chrome Prospects,BDC-134,Tyler Jay,Minnesota Twins
Chrome Prospects,BDC-135,Sean Reid-Foley,Toronto Blue Jays
Chrome Prospects,BDC-136,James Kaprielian,New York Yankees
Chrome Prospects,BDC-137,Kyle Tucker,Houston Astros
Chrome Prospects,BDC-138,Derek Fisher,Houston Astros
Chrome Prospects,BDC-139,Tyler O'Neill,Seattle Mariners
Chrome Prospects,BDC-140,Anderson Espinoza,San Diego Padres
Chrome Prospects,BDC-141,Christin Stewart,Detroit Tigers
Chrome Prospects,BDC-142,Grant Holmes,Oakland Athletics
Chrome Prospects,BDC-143,Gleyber Torres,New York Yankees
Chrome Prospects,BDC-144,Mitch Keller,Pittsburgh Pirates
Chrome Prospects,BDC-145,Francis Martes,Houston Astros
Chrome Prospects,BDC-146,Nellie Rodriguez,Cleveland Indians
Chrome Prospects,BDC-147,Chih-Wei Hu,Tampa Bay Rays
Chrome Prospects,BDC-148,Anthony Banda,Arizona Diamondbacks
Chrome Prospects,BDC-149,Trent Clark,Milwaukee Brewers
Chrome Prospects,BDC-150,Brendan Rodgers,Colorado Rockies
Chrome Prospects,BDC-151,Ryan Cordell,Milwaukee Brewers
Chrome Prospects,BDC-152,Daz Cameron,Houston Astros
Chrome Prospects,BDC-153,Billy McKinney,New York Yankees
Chrome Prospects,BDC-154,Jomar Reyes,Baltimore Orioles
Chrome Prospects,BDC-155,Jake Bauers,Tampa Bay Rays
Chrome Prospects,BDC-156,Willy Adames,Tampa Bay Rays
Chrome Prospects,BDC-157,Josh Hader,Milwaukee Brewers
Chrome Prospects,BDC-158,Luis Ortiz,Milwaukee Brewers
Chrome Prospects,BDC-159,Erick Fedde,Washington Nationals
Chrome Prospects,BDC-160,Rafael Devers,Boston Red Sox
Chrome Prospects,BDC-161,Francisco Mejia,Cleveland Indians
Chrome Prospects,BDC-162,Kolby Allard,Atlanta Braves
Chrome Prospects,BDC-163,Ronnie Williams,St. Louis Cardinals
Chrome Prospects,BDC-164,Matt Chapman,Oakland Athletics
Chrome Prospects,BDC-165,Austin Riley,Atlanta Braves
Chrome Prospects,BDC-166,Austin Dean,Miami Marlins
Chrome Prospects,BDC-167,Ryan McMahon,Colorado Rockies
Chrome Prospects,BDC-168,Anfernee Seymour,Atlanta Braves
Chrome Prospects,BDC-169,Marcos Diplan,Milwaukee Brewers
Chrome Prospects,BDC-170,Anthony Alford,Toronto Blue Jays
Chrome Prospects,BDC-171,Nick Neidert,Seattle Mariners
Chrome Prospects,BDC-172,Bobby Bradley,Cleveland Indians
Chrome Prospects,BDC-173,Tyler Wade,New York Yankees
Chrome Prospects,BDC-174,Chase De Jong,Los Angeles Dodgers
Chrome Prospects,BDC-175,Brett Phillips,Milwaukee Brewers
Chrome Prospects,BDC-176,Dominic Smith,New York Mets
Chrome Prospects,BDC-177,Touki Toussaint,Atlanta Braves
Chrome Prospects,BDC-178,Reese McGuire,Toronto Blue Jays
Chrome Prospects,BDC-179,Franklin Barreto,Oakland Athletics
Chrome Prospects,BDC-180,Ian Happ,Chicago Cubs
Chrome Prospects,BDC-181,Javier Guerra,San Diego Padres
Chrome Prospects,BDC-182,Tyler Beede,San Francisco Giants
Chrome Prospects,BDC-183,Drew Jackson,Seattle Mariners
Chrome Prospects,BDC-184,Brent Honeywell,Tampa Bay Rays
Chrome Prospects,BDC-185,Michael Gettys,San Diego Padres
Chrome Prospects,BDC-186,Rhys Hoskins,Philadelphia Phillies
Chrome Prospects,BDC-187,Dylan Cozens,Philadelphia Phillies
Chrome Prospects,BDC-188,Jon Harris,Toronto Blue Jays
Chrome Prospects,BDC-189,Phil Bickford,Milwaukee Brewers
Chrome Prospects,BDC-190,Amed Rosario,New York Mets
Chrome Prospects,BDC-191,Eloy Jimenez,Chicago Cubs
Chrome Prospects,BDC-192,Jack Flaherty,St. Louis Cardinals
Chrome Prospects,BDC-193,Alex Young,Arizona Diamondbacks
Chrome Prospects,BDC-194,Andrew Sopko,Los Angeles Dodgers
Chrome Prospects,BDC-195,Rafael Bautista,Washington Nationals
Chrome Prospects,BDC-196,Chris Shaw,San Francisco Giants
Chrome Prospects,BDC-197,Mike Gerber,Detroit Tigers
Chrome Prospects,BDC-198,Kevin Newman,Pittsburgh Pirates
Chrome Prospects,BDC-199,Ryan Mountcastle,Baltimore Orioles
Chrome Prospects,BDC-200,Lucius Fox,Tampa Bay Rays
Chrome Draft Pick Autographs,CDA-AG,Anfernee Grier,Arizona Diamondbacks
Chrome Draft Pick Autographs,CDA-AH,Alec Hansen,Chicago White Sox
Chrome Draft Pick Autographs,CDA-AK,Alex Kirilloff,Minnesota Twins
Chrome Draft Pick Autographs,CDA-AP,A.J. Puk,Oakland Athletics
Chrome Draft Pick Autographs,CDA-AY,Andy Yerzy,Arizona Diamondbacks
Chrome Draft Pick Autographs,CDA-BB,Ben Bowden,Colorado Rockies
Chrome Draft Pick Autographs,CDA-BD,Bobby Dalbec,Boston Red Sox
Chrome Draft Pick Autographs,CDA-BG,Braxton Garrett,Miami Marlins
Chrome Draft Pick Autographs,CDA-BOB,Bo Bichette,Toronto Blue Jays
Chrome Draft Pick Autographs,CDA-BRE,Buddy Reed,San Diego Padres
Chrome Draft Pick Autographs,CDA-BRR,Bryan Reynolds,San Francisco Giants
Chrome Draft Pick Autographs,CDA-BW,Bryse Wilson,Atlanta Braves
Chrome Draft Pick Autographs,CDA-CB,Cavan Biggio,Toronto Blue Jays
