2016 Topps Baseball Series 1,,
"BASE (Cards are in no particular order, and numbers will be added once the winner of Card No. 1 is announced)",,
,Clayton Kershaw,Los Angeles Dodgers,
,Victor Martinez,Detroit Tigers,
,Josh Hamilton,Texas Rangers,
,Jayson Werth,Washington Nationals,
,Drew Hutchison,Toronto Blue Jays,
,Jonathan Lucroy,Milwaukee Brewers,
,Yonder Alonso,San Diego Padres,
,Corey Kluber,Cleveland Indians,League Leaders
,Dallas Keuchel,Houston Astros,League Leaders
,Marco Estrada,Toronto Blue Jays,League Leaders
,Jason Grilli,Atlanta Braves,
,Seth Smith,Seattle Mariners,
,Ben Revere,Toronto Blue Jays,
,Chase Utley,Los Angeles Dodgers,
INSERT,,,
BERGER'S BEST,,,
BB-1,Willie Mays,New York Giants,
BB-2,Satchel Paige,St. Louis Browns,
BB-3,Henry Aaron,Milwaukee Braves,
BB-4,Sandy Koufax,Brooklyn Dodgers,
BB-5,Jackie Robinson,Brooklyn Dodgers,
BB-6,Ted Williams,Boston Red Sox,
BB-7,Roger Maris,Cleveland Indians,
BB-8,Roberto Clemente,Pittsburgh Pirates,
BB-9,Willie McCovey,San Francisco Giants,
BB-10,Bill Mazeroski,Pittsburgh Pirates,
BB-11,Roger Maris,New York Yankees,
BB-12,Brooks Robinson,Baltimore Orioles,
BB-13,Whitey Ford,New York Yankees,
BB-14,Hank Aaron,Milwaukee Braves,
BB-15,Jim Palmer,Baltimore Orioles,
BB-16,Steve Carlton,St. Louis Cardinals,
BB-17,Rod Carew,Minnesota Twins,
BB-18,Reggie Jackson,Oakland Athletics,
BB-19,Johnny Bench,Cincinnati Reds,
BB-20,Nolan Ryan,New York Mets,
BB-21,Tom Seaver,New York Mets,
BB-22,Joe Morgan,Cincinnati Reds,
BB-23,Dave Winfield,San Diego Padres,
BB-24,George Brett,Kansas City Royals,
BB-25,Dennis Eckersley,Cleveland Indians,
BB-26,Robin Yount,Milwaukee Brewers,
BB-27,Eddie Murray,Baltimore Orioles,
BB-28,Ozzie Smith,San Diego Padres,
BB-29,Rickey Henderson,Oakland Athletics,
BB-30,Harold Baines,Chicago White Sox,
BB-31,Cal Ripken Jr.,Baltimore Orioles,
BB-32,Tony Gwynn,San Diego Padres,
BB-33,Don Mattingly,New York Yankees,
BB-34,Dwight Gooden,New York Mets,
BB-35,Roger Clemens,Boston Red Sox,
BB-36,Bo Jackson,Kansas City Royals,
BB-37,Wade Boggs,Boston Red Sox,
BB-38,Ken Griffey Jr.,Seattle Mariners,

BB-39,George Brett,Kansas City Royals
BB-40,Frank Thomas,Chicago White Sox
BB-41,Cal Ripken Jr.,Baltimore Orioles
BB-42,Randy Johnson,Seattle Mariners
BB-43,Mike Piazza,Los Angeles Dodgers
BB-44,Barry Larkin,Cincinnati Reds
BB-45,John Smoltz,Atlanta Braves
BB-46,Livan Hernandez,Florida Marlins
BB-47,Alex Rodriguez,Seattle Mariners
BB-48,Josh Hamilton,Tampa Bay Devil RaysTM
BB-49,Miguel Cabrera,Florida Marlins
BB-50,Albert Pujols,St. Louis Cardinals
BB-51,Joe Mauer,Minnesota Twins
BB-52,Robinson Cano,New York Yankees
BB-53,Yadier Molina,St. Louis Cardinals
BB-54,Justin Verlander,Detroit Tigers
BB-55,Hanley Ramirez,Florida Marlins
BB-56,Daisuke Matsuzaka,Boston Red Sox
BB-57,Clayton Kershaw,Los Angeles Dodgers
BB-58,David Price,Tampa Bay Rays
BB-59,Stephen Strasburg,Washington Nationals
BB-60,Mike Trout,Los Angeles Angels
BB-61,Bryce Harper,Washington Nationals
BB-62,Mike Trout,Los Angeles Angels
BB-63,Masahiro Tanaka,New York Yankees
BB-64,Kris Bryant,Chicago Cubs
BB-65,Buster Posey,San Francisco Giants
PERSPECTIVES,,
P-1,Andrew McCutchen,Pittsburgh Pirates
P-2,Adrian Gonzalez,Los Angeles Dodgers
P-3,Robinson Cano,Seattle Mariners
P-4,Bryce Harper,Washington Nationals
P-5,Rusney Castillo,Boston Red Sox
P-6,Byron Buxton,Minnesota Twins
P-7,Yasiel Puig,Los Angeles Dodgers
P-8,Troy Tulowitzki,Toronto Blue Jays
P-9,Jhonny Peralta,St. Louis Cardinals
P-10,Jung Ho Kang,Pittsburgh Pirates
P-11,Kris Bryant,Chicago Cubs
P-12,David Ortiz,Boston Red Sox
P-13,Ichiro,Miami Marlins
P-14,Justin Upton,San Diego Padres
P-15,Yadier Molina,St. Louis Cardinals
P-16,Gregory Polanco,Pittsburgh Pirates
P-17,Evan Longoria,Tampa Bay Rays
P-18,Mark Teixeira,New York Yankees
P-19,Ryan Braun,Milwaukee Brewers
P-20,Ryan Howard,Philadelphia Phillies
P-21,Cal Ripken Jr.,Baltimore Orioles
P-22,Randy Johnson,Arizona Diamondbacks
P-23,Craig Biggio,Houston Astros
TOPPS LASER CARDS,,
TL-1,Mike Trout,Los Angeles Angels
TL-2,Paul Goldschmidt,Arizona Diamondbacks
TL-3,Kyle Schwarber,Chicago Cubs
TL-4,David Ortiz,Boston Red Sox
TL-5,Hanley Ramirez,Boston Red Sox
TL-6,Kris Bryant,Chicago Cubs

TL-7,Jose Abreu,Chicago White Sox
TL-8,Ichiro,Miami Marlins
TL-9,Clayton Kershaw,Los Angeles Dodgers
TL-10,Ryan Braun,Milwaukee Brewers
TL-11,Matt Harvey,New York Mets
TL-12,Buster Posey,San Francisco Giants
TL-13,Robinson Cano,Seattle Mariners
TL-14,Prince Fielder,Texas Rangers
TL-15,Jason Heyward,St. Louis Cardinals
TL-16,Bryce Harper,Washington Nationals
TL-17,Miguel Cabrera,Detroit Tigers
TL-18,Eric Hosmer,Kansas City Royals
TL-19,Yasiel Puig,Los Angeles Dodgers
TL-20,Giancarlo Stanton,Miami Marlins
TL-21,Masahiro Tanaka,New York Yankees
TL-22,Andrew McCutchen,Pittsburgh Pirates
TL-23,Madison Bumgarner,San Francisco Giants
TL-24,Yadier Molina,St. Louis Cardinals
TL-25,Jose Bautista,Toronto Blue Jays
BACK TO BACK,,
B2B-1,Ryan Braun,Milwaukee Brewers
,Prince Fielder,Milwaukee Brewers
B2B-2,Kris Bryant,Chicago Cubs
,Anthony Rizzo,Chicago Cubs
B2B-3,Buster Posey,San Francisco Giants
,Brandon Belt,San Francisco Giants
B2B-4,Ken Griffey Jr.,Seattle Mariners
,Edgar Martinez,Seattle Mariners
B2B-5,Brandon Phillips,Cincinnati Reds
,Joey Votto,Cincinnati Reds
B2B-6,Joc Pederson,Los Angeles Dodgers
,Adrian Gonzalez,Los Angeles Dodgers
B2B-7,Jeff Bagwell,Houston Astros
,Craig Biggio,Houston Astros
B2B-8,Paul Molitor,Milwaukee Brewers
,Robin Yount,Milwaukee Brewers
B2B-9,Red Schoendienst,St. Louis Cardinals
,Stan Musial,St. Louis Cardinals
B2B-10,Victor Martinez,Detriot Tigers
,Miguel Cabrera,Detriot Tigers
B2B-11,Albert Pujols,Los Angeles Angels
,Mike Trout,Los Angeles Angels
B2B-12,Babe Ruth,New York Yankees
,Lou Gehrig,New York Yankees
B2B-13,Bobby Doerr,Boston Red Sox
,Ted Williams,Boston Red Sox
B2B-14,Eddie Murray,Baltimore Orioles
,Cal Ripken Jr.,Baltimore Orioles
B2B-15,Troy Tulowitzki,Toronto Blue Jays
,Josh Donaldson,Toronto Blue Jays
PRESSED INTO SERVICE,,
PIS-1,Mitch Moreland,Texas Rangers
PIS-2,Wade Boggs,New York Yankees
PIS-3,Jose Canseco,Texas Rangers
PIS-4,Michael Cuddyer,Minnesota Twins
PIS-5,Paul O'Neill,Cincinnati Reds
PIS-6,Stan Musial,St. Louis Cardinals
PIS-7,Josh Harrison,Pittsburgh Pirates

PIS-8,Garrett Jones,New York Yankees
PIS-9,Ichiro,Miami Marlins
PIS-10,Nick Swisher,New York Yankees
100 YEARS AT WRIGLEY,,
WRIG-1,Kris Bryant,Chicago Cubs
WRIG-2,Ryne Sandberg,Chicago Cubs
WRIG-3,Greg Maddux,Chicago Cubs
WRIG-4,Mark Grace,Chicago Cubs
WRIG-5,Jake Arrieta,Chicago Cubs
WRIG-6,Mark Prior,Chicago Cubs
WRIG-7,Bruce Sutter,Chicago Cubs
WRIG-8,Fergie Jenkins,Chicago Cubs
WRIG-9,Goose Gossage,Chicago Cubs
WRIG-10,Stan Musial,St. Louis Cardinals
WRIG-11,Andre Dawson,Chicago Cubs
WRIG-12,Anthony Rizzo,Chicago Cubs
WRIG-13,Addison Russell,Chicago Cubs
WRIG-14,Wrigley FieldTM Marquee Installed,
WRIG-15,Cubs Park Becomes Wrigley FieldTM,
WRIG-16,Take Me Out to the Ballgame  Tradition Begins,
WRIG-17,Jimmie Foxx,Philadelphia Athletics
WRIG-18,William Wrigley Jr. becomes majority shareholder of the Cubs,
WRIG-19,Babe Ruth,New York Yankees
WRIG-20,Aramis Ramirez,Chicago Cubs
WRIG-21,Cole Hamels,Philadelphia Phillies
WRIG-22,Rafael Palmeiro,Chicago Cubs
WRIG-23,Ted Williams,Boston Red Sox
WRIG-24,ClarkTM,Chicago Cubs
WRIG-25,Kyle Schwarber,Chicago Cubs
WALK OFF WINS,,
WOW-1,Luis Gonzalez,Arizona Diamondbacks
WOW-2,David Ortiz,Boston Red Sox
WOW-3,Evan Longoria,Tampa Bay Rays
WOW-4,Bill Mazeroski,Pittsburgh Pirates
WOW-5,David Freese,St. Louis Cardinals
WOW-6,Manny Machado,Baltimore Orioles
WOW-7,Wilmer Flores,New York Mets
WOW-8,Allen Craig,St. Louis Cardinals
WOW-9,Nomar Garciaparra,Los Angeles Dodgers
WOW-10,Jose Abreu,Chicago White Sox
WOW-11,Todd Frazier,Cincinnati Reds
WOW-12,Starling Marte,Pittsburgh Pirates
WOW-13,Ozzie Smith,St. Louis Cardinals
WOW-14,Carlton Fisk,Boston Red Sox
WOW-15,Henry Urrutia,Baltimore Orioles
RELIC,,
SCOUTING REPORT RELICS,,
SRR-AG,Adrian Gonzalez,Los Angeles Dodgers
SRR-AM,Andrew McCutchen,Pittsburgh Pirates
SRR-APU,Albert Pujols,Los Angeles Angels
SRR-AR,Anthony Rizzo,Chicago Cubs
SRR-BH,Bryce Harper,Washington Nationals
SRR-BP,Buster Posey,San Francisco Giants
SRR-CD,Chris Davis,Baltimore Orioles

SRR-CKE,Clayton Kershaw,Los Angeles Dodgers
SRR-CKL,Corey Kluber,Cleveland Indians
SRR-CSA,CC Sabathia,New York Yankees
SRR-DO,David Ortiz,Boston Red Sox
SRR-DPR,David Price,Toronto Blue Jays
SRR-FF,Freddie Freeman,Atlanta Braves
SRR-FH,Felix Hernandez,Seattle Mariners
SRR-GS,Giancarlo Stanton,Miami Marlins
SRR-HR,Hanley Ramirez,Boston Red Sox
SRR-I,Ichiro,Miami Marlins
SRR-JC,Johnny Cueto,Kansas City Royals
SRR-JDE,Jacob deGrom,New York Mets
SRR-JDO,Josh Donaldson,Toronto Blue Jays
SRR-JM,Joe Mauer,Minnesota Twins
SRR-JP,Joc Pederson,Los Angeles Dodgers
SRR-JVE,Justin Verlander,Detroit Tigers
SRR-KP,Kevin Plawecki,New York Mets
SRR-LM,Leonys Martin,Texas Rangers
SRR-MA,Matt Adams,St. Louis Cardinals
SRR-MB,Madison Bumgarner,San Francisco Giants
SRR-MBR,Michael Brantley,Cleveland Indians
SRR-MC,Miguel Cabrera,Detroit Tigers
SRR-MHA,Matt Harvey,New York Mets
SRR-MHO,Matt Holliday,St. Louis Cardinals
SRR-MS,Max Scherzer,Washington Nationals
SRR-MT,Mark Teixeira,New York Yankees
SRR-MW,Michael Wacha,St. Louis Cardinals
SRR-NC,Nelson Cruz,Seattle Mariners
SRR-NS,Noah Syndergaard,New York Mets
SRR-PF,Prince Fielder,Texas Rangers
SRR-RP,Rick Porcello,Boston Red Sox
SRR-SMA,Starling Marte,Pittsburgh Pirates
SRR-YC,Yoenis Cespedes,New York Mets
SRR-YD,Yu Darvish,Texas Rangers
SRR-YM,Yadier Molina,St. Louis Cardinals
SRR-YP,Yasiel Puig,Los Angeles Dodgers
SRR-YT,Yasmany Tomas,Arizona Diamondbacks
SRR-ZG,Zack Greinke,Los Angeles Dodgers
BERGER'S BEST RELICS,,
BBR-AP,Albert Pujols,St. Louis Cardinals
BBR-BH,Bryce Harper,Washington Nationals
BBR-BP,Buster Posey,San Francisco Giants
BBR-CK,Clayton Kershaw,Los Angeles Dodgers
BBR-DE,Dennis Eckersley,Cleveland Indians
BBR-DP,David Price,Tampa Bay Rays
BBR-EM,Eddie Murray,Baltimore Orioles
BBR-HR,Hanley Ramirez,Florida Marlins
BBR-JM,Joe Mauer,Minnesota Twins
BBR-JV,Justin Verlander,Detroit Tigers
BBR-KB,Kris Bryant,Chicago Cubs
BBR-KG,Ken Griffey Jr.,Seattle Mariners
BBR-MC,Miguel Cabrera,Florida Marlins
BBR-MP,Mike Piazza,Los Angeles Dodgers
BBR-RCA,Robinson Cano,New York Yankees
BBR-RCL,Roger Clemens,Boston Red Sox
BBR-SC,Steve Carlton,St. Louis Cardinals
BBR-SS,Stephen Strasburg,Washington Nationals
BBR-TG,Tony Gwynn,San Diego Padres
BBR-YM,Yadier Molina,St. Louis Cardinals

TOPPS LASER RELIC CARDS,,,
TLR-AM,,Andrew McCutchen,Pittsburgh Pirates
TLR-BP,,Buster Posey,San Francisco Giants
TLR-CK,,Clayton Kershaw,Los Angeles Dodgers
TLR-DO,,David Ortiz,Boston Red Sox
TLR-JA,,Jose Abreu,Chicago White Sox
