BASE,,,
BCAP-MDL,Michael DE LEON,Texas Rangers
BCAP-MRA,Milton Ramos,New York Mets
BCAP-MS,Mallex Smith,Atlanta Braves™
BCAP-MY,Mike Yastrzemski,Baltimore Orioles
BCAP-NP,Nick Pivetta,Washington Nationals
BCAP-NS,Nolan Sanburn,Chicago White Sox
BCAP-PS,Pedro Severino,Washington Nationals
BCAP-RL,Reynaldo Lopez,Washington Nationals
BCAP-RW,Ronnie Williams,St. Louis Cardinals
BCAP-SA,Sergio Alcantara,Arizona Diamondbacks
BCAP-SB,Stephen Bruno,Chicago Cubs
BCAP-SK,Spencer Kieboom,Washington Nationals
BCAP-SM,Simon Mercedes,Boston Red Sox
BCAP-SO,Steven Okert,San Francisco Giants
BCAP-STU,Spencer Turnbull,Detroit Tigers
BCAP-TL,Trace Loehr,Oakland Athletics™
BCAP-VA,Victor Arano,Philadelphia Phillies
BCAP-VC,Victor Caratini,Chicago Cubs
BCAP-WA,Willy Adames,Tampa Bay Rays™
BCAP-WD,Wimer Difo,Washington Nationals
BCAP-WG,Wilkerman Garcia,New York Yankees
BCAP-YL,Yoan Lopez,Arizona Diamondbacks
BCAP-ZB,Zach Bird,Los Angeles Dodgers
BCAP-ZR,Zac Reininger,Detroit Tigers
CHROME ROOKIE AUTOGRAPH,,
BCAR-AB,Archie Bradley,Arizona Diamondbacks
BCAR-BB,Byron Buxton,Minnesota Twins
BCAR-BBR,Bryce Brentz,Boston Red Sox
BCAR-CR,Carlos Rodon,Chicago White Sox
BCAR-DT,Devon Travis,Toronto Blue Jays
BCAR-FL,Francisco Lindor,Cleveland Indians
BCAR-JHK,Jung Ho Kang,Pittsburgh Pirates
BCAR-JM,James McCann,Detroit Tigers
BCAR-JPE,Joc Pederson,Los Angeles Dodgers
BCAR-JSO,Jorge Soler,Chicago Cubs
BCAR-KB,Kris Bryant,Chicago Cubs
BCAR-KG,Kendall Graveman,Oakland Athletics™
BCAR-NS,Noah Syndergaard,New York Mets
BCAR-RI,Raisel Iglesias,Cincinnati Reds
BCAR-YT,Yasmany Tomas,Arizona Diamondbacks
PRIME POSITION AUTOGRAPHS,,
PPA-AJ,Alex Jackson,Seattle Mariners™
PPA-AM,Austin Meadows,Pittsburgh Pirates
PPA-BB,Byron Buxton,Minnesota Twins
PPA-BS,Blake Swihart,Boston Red Sox
PPA-CC,Carlos Correa,Houston Astros
PPA-CF,Clint Frazier,Cleveland Indians
PPA-DP,D.J. Peterson,Seattle Mariners™
PPA-DS,Dominic Smith,New York Mets
PPA-FL,Francisco Lindor,Cleveland Indians
PPA-KS,Kyle Schwarber,Chicago Cubs
PPA-LG,Lucas Giolito,Washington Nationals
PPA-MO,Matt Olson,Oakland Athletics™
PPA-RS,Robert Stephenson,Cincinnati Reds
PPA-TG,Tyler Glasnow,Pittsburgh Pirates
BOWMAN SCOUTS UPDATES DIE CUT AUTOGRAPH PARALLEL,,
BSU-AC,A.J. Cole,Washington Nationals
BSU-CM,Colin Moran,Houston Astros
BSU-DS,Dominic Smith,New York Mets
BSU-EF,Erick Fedde,Washington Nationals
BSU-FW,Forrest Wall,Colorado Rockies™
BSU-MF,Michael Feliz,Houston Astros
BSU-RM,Reese McGuire,Pittsburgh Pirates
BSU-SA,Spencer Adams,Chicago White Sox
SERIES NEXT DIE CUT AUTOGRAPH PARALLEL,,
SN-AB,Archie Bradley,Arizona Diamondbacks
SN-AR,Addison Russell,Chicago Cubs
SN-BF,Brandon Finnegan,Kansas City Royals
SN-BHA,Bryce Harper,Washington Nationals
SN-BS,Blake Swihart,Boston Red Sox
SN-DN,Daniel Norris,Toronto Blue Jays
SN-GP,Gregory Polanco,Pittsburgh Pirates
SN-JB,Javier Baez,Chicago Cubs
SN-JD,Jacob deGrom,New York Mets
SN-JF,Jose Fernandez,Miami Marlins
SN-KP,Kevin Plawecki,New York Mets
SN-KV,Kennys Vargas,Minnesota Twins
SN-MT,Mike Trout,Los Angeles Angels
SN-RC,Rusney Castillo,Boston Red Sox
SN-SG,Sonny Gray,Oakland Athletics™
SUPERFRACTORS THAT NEVER WERE AUTOGRAPHS,,
,David Wright,New York Mets
,David Ortiz,Minnesota Twins
,Mariano Rivera,New York Yankees
,Frank Thomas,Chicago White Sox
,Ken Griffey Jr.,Seattle Mariners™
,Albert Pujols,St. Louis Cardinals
,Hank Aaron,Milwaukee Braves™
DUAL AUTOGRAPHS,,
BDA-AR,Willy Adames,Tampa Bay Rays™
,Adrian Rondon,Tampa Bay Rays™
BDA-BR,Kris Bryant,Chicago Cubs
,Anthony Rizzo,Chicago Cubs
BDA-BS,Javier Baez,Chicago Cubs
,Jorge Soler,Chicago Cubs
BDA-BSA,Byron Buxton,Minnesota Twins
,Miguel Sano,Minnesota Twins
BDA-BT,Kris Bryant,Chicago Cubs
,Mike Trout,Los Angeles Angels
BDA-DG,Carlos Gonzalez,Colorado Rockies™
,David Dahl,Colorado Rockies™
BDA-DN,Aaron Sanchez,Toronto Blue Jays
,Daniel Norris,Toronto Blue Jays
BDA-DS,Jacob deGrom,New York Mets
,Noah Syndergaard,New York Mets
BDA-GS,Max Scherzer,Washington Nationals
,Lucas Giolito,Washington Nationals
BDA-JC,Robinson Cano,Seattle Mariners™
,Alex Jackson,Seattle Mariners™
BDA-KF,Tyler Kolek,Miami Marlins
,Jose Fernandez,Miami Marlins
BDA-OP,Rick Porcello,Boston Red Sox
,Henry Owens,Boston Red Sox
BDA-RA,Carlos Rodon,Chicago White Sox
,Jose Abreu,Chicago White Sox
BDA-SJ,Aaron Judge,New York Yankees
,Luis Severino,New York Yankees
BDA-TC,Yasmany Tomas,Arizona Diamondbacks
,Rusney Castillo,Boston Red Sox
BDA-TG,Yasmany Tomas,Arizona Diamondbacks
,Paul Goldschmidt,Arizona Diamondbacks
BOWMAN BLACK CONTINUITY AUTOGRAPHS,,
BBC-BP,Brett Phillips,Houston Astros
BBC-CG,Casey Gillaspie,Tampa Bay Rays™
BBC-DG,Dermis Garcia,New York Yankees
BBC-GG,Grayson Greiner,Detroit Tigers
BBC-GT,Gleyber Torres,Chicago Cubs
BBC-JHK,Jung Ho Kang,Pittsburgh Pirates
BBC-NS,Nolan Sanburn,Chicago White Sox
BBC-PS,Pedro Severino,Washington Nationals
BBC-VC,Victor Caratini,Chicago Cubs
ALL-AMERICA GAME AUTOGRAPHS,,
,Brendan Rodgers,
,Carson Fulmer,
,Ashe Russell,
,Beau Burrows,
,Jameis Winston,
ICHIRO AUTOGRAPHED BUYBACKS,,
,Ichiro,
INSERT,,
CHROME PROSPECTS,,
BCP151,Kyle Lloyd,San Diego Padres™
BCP152,Matt Olson,Oakland Athletics™
BCP153,J.P. Crawford,Philadelphia Phillies
BCP154,Tony Kemp,Houston Astros
BCP155,Alen Hanson,Pittsburgh Pirates
BCP156,C.J. Edwards,Chicago Cubs
BCP157,Christian Arroyo,San Francisco Giants
BCP158,Amir Garrett,Cincinnati Reds
BCP159,Justin Steele,Chicago Cubs
BCP160,D.J. Peterson,Seattle Mariners™
BCP161,Edwin Diaz,Seattle Mariners™
BCP162,Max Pentecost,Toronto Blue Jays
BCP163,Jon Moscot,Cincinnati Reds
BCP164,Carson Smith,Seattle Mariners™
BCP165,Luiz Gohara,Seattle Mariners™
BCP166,Nick Wells,Toronto Blue Jays
BCP167,Trace Loehr,Oakland Athletics™
BCP168,Kodi Medeiros,Milwaukee Brewers™
BCP169,Stephen Piscotty,St. Louis Cardinals
BCP170,Jorge Alfaro,Texas Rangers
BCP171,Dan Vogelbach,Chicago Cubs
BCP172,Bobby Wahl,Oakland Athletics™
BCP173,Parker Bridwell,Baltimore Orioles
BCP174,Joe Wendle,Oakland Athletics™
BCP175,Rowan Wick,St. Louis Cardinals
BCP176,Pierce Johnson,Chicago Cubs
BCP177,Nolan Sanburn,Chicago White Sox
BCP178,Mitch Keller,Pittsburgh Pirates
BCP179,Tyrell Jenkins,Atlanta Braves™
BCP180,Brandon Nimmo,New York Mets
BCP181,Bobby Bradley,Cleveland Indians
BCP182,Sean Newcomb,Los Angeles Angels
BCP183,Antonio Senzatela,Colorado Rockies™
BCP184,Dawel Lugo,Toronto Blue Jays
BCP185,Endrys Briceno,Detroit Tigers
BCP186,Eloy Jimenez,Chicago Cubs
BCP187,Kyle Freeland,Colorado Rockies™
BCP188,Max Fried,Atlanta Braves™
BCP189,Daniel Carbonell,San Francisco Giants
BCP190,Chance Sisco,Baltimore Orioles
BCP191,Amaurys Minier,Minnesota Twins
BCP192,Jake Thompson,Texas Rangers
BCP193,Justin O'Conner,Tampa Bay Rays™
BCP194,Andrew Velazquez,Tampa Bay Rays™
BCP195,Derek Hill,Detroit Tigers
BCP196,Brandon Drury,Arizona Diamondbacks
BCP197,Kohl Stewart,Minnesota Twins
BCP198,Luis Ysla,San Francisco Giants
BCP199,Mallex Smith,Atlanta Braves™
BCP200,Lucas Giolito,Washington Nationals
BCP201,Luke Jackson,Texas Rangers
BCP202,Nick Kingham,Pittsburgh Pirates
BCP203,Tyler Glasnow,Pittsburgh Pirates
BCP204,Jake Cave,New York Yankees
BCP205,Jefry Rodriguez,Washington Nationals
BCP206,Monte Harrison,Milwaukee Brewers™
BCP207,Jesse Winker,Cincinnati Reds
BCP208,Alex Jackson,Seattle Mariners™
BCP209,Eric Jagielo,New York Yankees
BCP210,Correlle Prime,Colorado Rockies™
BCP211,Lucas Sims,Atlanta Braves™
BCP212,Ian Clarkin,New York Yankees
BCP213,Austin Brice,Miami Marlins
BCP214,J.D. Davis,Houston Astros
BCP215,Simon Mercedes,Boston Red Sox
BCP216,Casey Gillaspie,Tampa Bay Rays™
BCP217,Spencer Kieboom,Washington Nationals
BCP218,Michael Conforto,New York Mets
BCP219,Stephen Bruno,Chicago Cubs
BCP220,Victor Caratini,Chicago Cubs
BCP221,Spencer Turnbull,Detroit Tigers
BCP222,Tyler Danish,Chicago White Sox
BCP223,Bradley Zimmer,Cleveland Indians
BCP224,Dominic Smith,New York Mets
BCP225,Matt Chapman,Oakland Athletics™
BCP226,Miguel Almonte,Kansas City Royals
BCP227,Franklin Barreto,Oakland Athletics™
BCP228,Braden Shipley,Arizona Diamondbacks
BCP229,Luis Ortiz,Texas Rangers
BCP230,Manuel Margot,Boston Red Sox
BCP231,Amed Rosario,New York Mets
BCP232,Felix Jorge,Minnesota Twins
BCP233,Cody Reed,Arizona Diamondbacks
BCP234,Raul Mondesi,Kansas City Royals
BCP235,Kyle Crick,San Francisco Giants
BCP236,Jeff Hoffman,Toronto Blue Jays
BCP237,Grant Holmes,Los Angeles Dodgers
BCP238,Billy McKinney,Chicago Cubs
BCP239,Jake Gatewood,Milwaukee Brewers™
BCP240,Clint Frazier,Cleveland Indians
BCP241,Wilmer Difo,Washington Nationals
BCP242,Alex Blandino,Cincinnati Reds
BCP243,Zac Reininger,Detroit Tigers
BCP244,Austin Cousino,Seattle Mariners™
BCP245,Grayson Greiner,Detroit Tigers
BCP246,Reynaldo Lopez,Washington Nationals
BCP247,Jameson Taillon,Pittsburgh Pirates
BCP248,Daniel Robertson,Tampa Bay Rays™
BCP249,Michael De Leon,Texas Rangers
BCP250,Corey Seager,Los Angeles Dodgers
PROSPECT PROFILES MINIS,,
PP-1,Byron Buxton,Minnesota Twins
PP-2,Carlos Correa,Houston Astros
PP-3,Corey Seager,Los Angeles Dodgers
PP-4,Joey Gallo,Texas Rangers
PP-5,Lucas Giolito,Washington Nationals
PP-6,Francisco Lindor,Cleveland Indians
PP-7,Julio Urias,Los Angeles Dodgers
PP-8,Miguel Sano,Minnesota Twins
PP-9,Tyler Glasnow,Pittsburgh Pirates
PP-10,Kyle Schwarber,Chicago Cubs
PP-11,Alex Jackson,Seattle Mariners™
PP-12,Robert Stephenson,Cincinnati Reds
PP-13,Braden Shipley,Arizona Diamondbacks
PP-14,Jameson Taillon,Pittsburgh Pirates
PP-15,Mark Appel,Houston Astros
PP-16,Steven Matz,New York Mets
PP-17,Raul Mondesi,Kansas City Royals
PP-18,Luis Severino,New York Yankees
PP-19,Jose Berrios,Minnesota Twins
PP-20,Tyler Kolek,Miami Marlins
PP-21,Aaron Judge,New York Yankees
PP-22,Hunter Harvey,Baltimore Orioles
PP-23,Jose Peraza,Atlanta Braves™
PP-24,Henry Owens,Boston Red Sox
PP-25,Nick Gordon,Minnesota Twins
SUPERFRACTORS THAT NEVER WERE,,
,Joe Mauer,Minnesota Twins
,David Wright,New York Mets
,Derek Jeter,New York Yankees
,David Ortiz,Minnesota Twins
,Mariano Rivera,New York Yankees
,Frank Thomas,Chicago White Sox
,Hank Aaron,Milwaukee Braves™
,Ken Griffey Jr.,Seattle Mariners™
,Albert Pujols,St. Louis Cardinals
,Willie Mays,New York Giants™
BOWMAN SCOUTS UPDATES,,
BSU-AC,A.J. Cole,Washington Nationals
BSU-AG,Alex Gonzalez,Texas Rangers
BSU-AH,Alen Hanson,Pittsburgh Pirates
BSU-AR,Amed Rosario,New York Mets
BSU-BN,Brandon Nimmo,New York Mets
BSU-CM,Colin Moran,Houston Astros
BSU-DS,Dominic Smith,New York Mets
BSU-EF,Erick Fedde,Washington Nationals
BSU-FW,Forrest Wall,Colorado Rockies™
BSU-GB,Greg Bird,New York Yankees
BSU-HD,Hunter Dozier,Kansas City Royals
BSU-HR,Hunter Renfroe,San Diego Padres™
BSU-JW,Jesse Winker,Cincinnati Reds
BSU-LJ,Luke Jackson,Texas Rangers
BSU-MF,Michael Feliz,Houston Astros
BSU-MH,Monte Harrison,Milwaukee Brewers™
BSU-NM,Nomar Mazara,Texas Rangers
BSU-NW,Nick Williams,Texas Rangers
BSU-OA,Orlando Arcia,Milwaukee Brewers™
BSU-RK,Rob Kaminsky,St. Louis Cardinals
BSU-RM,Reese McGuire,Pittsburgh Pirates
BSU-RR,Rob Refsnyder,New York Yankees
BSU-RT,Raimel Tapia,Colorado Rockies™
BSU-SA,Spencer Adams,Chicago White Sox
BSU-YT,Yasmany Tomas,Arizona Diamondbacks
SERIES NEXT DIE CUT,,
SN-AB,Archie Bradley,Arizona Diamondbacks
SN-AR,Addison Russell,Chicago Cubs
SN-BF,Brandon Finnegan,Kansas City Royals
SN-BH,Billy Hamilton,Cincinnati Reds
SN-BHA,Bryce Harper,Washington Nationals
SN-BS,Blake Swihart,Boston Red Sox
SN-CR,Carlos Rodon,Chicago White Sox
SN-CY,Christian Yelich,Miami Marlins
SN-DB,Dellin Betances,New York Yankees
SN-DN,Daniel Norris,Toronto Blue Jays
SN-DT,Devon Travis,Toronto Blue Jays
SN-GC,Gerrit Cole,Pittsburgh Pirates
SN-GP,Gregory Polanco,Pittsburgh Pirates
SN-GS,George Springer,Houston Astros
SN-JA,Jose Abreu,Chicago White Sox
SN-JB,Javier Baez,Chicago Cubs
SN-JD,Jacob deGrom,New York Mets
SN-JF,Jose Fernandez,Miami Marlins
SN-JP,Joc Pederson,Los Angeles Dodgers
SN-JPA,Joe Panik,San Francisco Giants
SN-JS,Jorge Soler,Chicago Cubs
SN-JT,Julio Teheran,Atlanta Braves™
SN-KB,Kris Bryant,Chicago Cubs
SN-KP,Kevin Plawecki,New York Mets
SN-KV,Kennys Vargas,Minnesota Twins
SN-KW,Kolten Wong,St. Louis Cardinals
SN-MAT,Masahiro Tanaka,New York Yankees
SN-MBE,Mookie Betts,Boston Red Sox
SN-MF,Maikel Franco,Philadelphia Phillies
SN-MT,Mike Trout,Los Angeles Angels
SN-RC,Rusney Castillo,Boston Red Sox
SN-SG,Sonny Gray,Oakland Athletics™
SN-TW,Taijuan Walker,Seattle Mariners™
SN-XB,Xander Bogaerts,Boston Red Sox
SN-YP,Yasiel Puig,Los Angeles Dodgers
