Card Set,Number,Player,Team
Base Sparkle Variations,US-203,Jesse Hahn,Oakland Athletics
Base Sparkle Variations,US-224,Ezequiel Carrera,Toronto Blue Jays
Base Sparkle Variations,US-228,Geovany Soto,Chicago White Sox
Base Sparkle Variations,US-237,Craig Kimbrel,San Diego Padres
Base Sparkle Variations,US-244,Colby Rasmus,Houston Astros
Base Sparkle Variations,US-245,Rubby De La Rossa,Arizona Diamondbacks
Base Sparkle Variations,US-257,Josh Hamilton,Texas Rangers
Base Sparkle Variations,US-260,Andrew Miller,New York Yankees
Base Sparkle Variations,US-284,Matt Wisler,Atlanta Braves
Base Sparkle Variations,US-315,Kyle Kendrick,Colorado Rockies
Base Sparkle Variations,US-317,Luis Sardinas,Milwaukee Brewers
Base Sparkle Variations,US-320,Josh Donaldson,Toronto Blue Jays
Base Sparkle Variations,US-325,Matt Kemp,San Diego Padres
Base Sparkle Variations,US-335,Norichika Aoki,San Francisco Giants
Base Sparkle Variations,US-341,Eddie Rosario,Minnesota Twins
Base Sparkle Variations,US-350,Didi Gregorious,New York Yankees
Base Sparkle Variations,US-356,Miguel Montero,Chicago Cubs
Base Sparkle Variations,US-362,Rick Porcello,Boston Red Sox
Base Sparkle Variations,US-374,Tyler Moore,Washington Nationals
Base Sparkle Variations,US-379,Cameron Maybin,Atlanta Braves
Base Sparkle Variations,US-384,Melvin Upton Jr.,San Diego Padres
Base Sparkle Variations,US-387,Jonny Gomes,Atlanta Braves
Base Sparkle Variations,US-395,Dexter Fowler,Chicago Cubs
Base Sparkle Variations,US-396,Ichiro,Miami Marlins
Base Image Variations,US-32,Blake Swihart,Boston Red Sox
Base Image Variations,US-92,Justin Upton,San Diego Padres
Base Image Variations,US-103,Joey Gallo,Texas Rangers
Base Image Variations,US-127,Eduardo Rodriguez,Boston Red Sox
Base Image Variations,US-135,Jason Heyward,St. Louis Cardinals
Base Image Variations,US-151,Colby Lewis,Texas Rangers
Base Image Variations,US-155,Yoenis Cespedes,New York Mets
Base Image Variations,US-157,Noah Syndergaard,New York Mets
Base Image Variations,US-161,Jeff Samardzija,Chicago White Sox
Base Image Variations,US-167,Derek Norris,San Diego Padres
Base Image Variations,US-174,Carlos Correa,Houston Astros
Base Image Variations,US-190,Shelby Miller,Atlanta Braves
Base Image Variations,US-220,Addison Russell,Chicago Cubs
Base Image Variations,US-237,Craig Kimbrel,San Diego Padres
Base Image Variations,US-260,Andrew Miller,New York Yankees
Base Image Variations,US-265,Brett Lawrie,Oakland Athletics
Base Image Variations,US-309,Howie Kendrick,Los Angeles Dodgers
Base Image Variations,US-318,Phillippe Aumont,Philadelphia Phillies
Base Image Variations,US-324,Carlos Rodon,Chicago White Sox
Base Image Variations,US-325,Matt Kemp,San Diego Padres
Base Image Variations,US-335,Norichika Aoki,San Francisco Giants
Base Image Variations,US-337,Martin Prado,Miami Marlins
Base Image Variations,US-350,Didi Gregorious,New York Yankees
Base Image Variations,US-395,Dexter Fowler,Chicago Cubs
Base Image Variations,US-396,Ichiro,Miami Marlins
Base Throwback Variations,US-15,Joey Votto,Cincinnati Reds
Base Throwback Variations,US-23,Michael Bourn,Cleveland Indians
Base Throwback Variations,US-42,Todd Frazier,Cincinnati Reds
Base Throwback Variations,US-43,Starlin Castro,Chicago Cubs
Base Throwback Variations,US-47,Anthony Rizzo,Chicago Cubs
Base Throwback Variations,US-78,Yordano Ventura,Kansas City Royals
Base Throwback Variations,US-92,Ian Kinsler,Detroit Tigers
Base Throwback Variations,US-111,Trevor Bauer,Cleveland Indians
Base Throwback Variations,US-200,Miguel Cabrera,Detroit Tigers
Base Throwback Variations,US-221,Jason Kipnis,Cleveland Indians
Base Throwback Variations,US-239,Jose Iglesias,Detroit Tigers
Base Throwback Variations,US-266,Brandon Phillips,Cincinnati Reds
Base Throwback Variations,US-286,Trevor Rosenthal,St. Louis Cardinals
Base Throwback Variations,US-300,Mike Trout,Los Angeles Angels
Base Throwback Variations,US-301,Zack Cozart,Cincinnati Reds
Base Throwback Variations,US-311,Jhonny Peralta,St. Louis Cardinals
Base Throwback Variations,US-318,George Springer,Houston Astros
Base Throwback Variations,US-325,Feliz Hernandez,Seattle Mariners
Base Throwback Variations,US-326,C.J. Wilson,Los Angeles Angels
Base Throwback Variations,US-327,Xander Bogaerts,Boston Red Sox
Base Throwback Variations,US-333,Billy Hamilton,Cincinnati Reds
Base Throwback Variations,US-336,Matt Carpenter,St. Louis Cardinals
Base Throwback Variations,US-348,Carlos Santana,Cleveland Indians
Base Throwback Variations,US-371,Koji Uehara,Boston Red Sox
Base Throwback Variations,US-389,Mookie Betts,Boston Red Sox
Base Throwback Variations,US-401,Chris Coghlan,Chicago Cubs
Base Throwback Variations,US-406,Jon Lester,Chicago Cubs
Base Throwback Variations,US-412,Hector Rondon,Chicago Cubs
Base Throwback Variations,US-450,Robinson Cano,Seattle Mariners
Base Throwback Variations,US-456,Alex Gordon,Kansas City Royals
Base Throwback Variations,US-458,Junichi Tazawa,Boston Red Sox
Base Throwback Variations,US-477,Dallas Keuchel,Houston Astros
Base Throwback Variations,US-500,David Ortiz,Boston Red Sox
Base Throwback Variations,US-515,Victor Martinez,Detroit Tigers
Base Throwback Variations,US-518,Rajai Davis,Detroit Tigers
Base Throwback Variations,US-525,Luke Gregerson,Houston Astros
Base Throwback Variations,US-599,Michael Brantley,Cleveland Indians
Base Throwback Variations,US-616,Kris Bryant,Chicago Cubs
Base Throwback Variations,US-620,Jose Altuve,Houston Astros
Base Throwback Variations,US-626,Hanley Ramirez,Boston Red Sox
Base Throwback Variations,US-654,Alfredo Simon,Detroit Tigers
Base Throwback Variations,US-7,Brad Miller,Seattle Mariners
Base Throwback Variations,US-11,Evan Gattis,Houston Astros
Base Throwback Variations,US-32,Blake Swihart,Boston Red Sox
Base Throwback Variations,US-69,Zach McAllister,Cleveland Indians
Base Throwback Variations,US-264,Brock Holt,Boston Red Sox
Base Throwback Variations,US-129,David Ross,Chicago Cubs
Base Throwback Variations,US-161,Jeff Samardzija,Chicago Cubs
Base Throwback Variations,US-362,Rick Porcello,Boston Red Sox
Base Throwback Variations,US-395,Dexter Fowler,Chicago Cubs
