Card Set,Number,Player,Team
Base,199,Josh Harrison,Pittsburgh Pirates
Base,199,Andrew McCutchen,Pittsburgh Pirates
Base,200,Freddie Freeman,Atlanta Braves
Base,201,Jason Heyward,St. Louis Cardinals
Base,202,Martin Perez,Texas Rangers
Base,203,Jed Lowrie,Oakland Athletics
Base,204,Chicago Cubs,Chicago Cubs
Base,205,Jorge De La Rosa,Colorado Rockies
Base,206,Jarrod Dyson,Kansas City Royals
Base,207,Chase Headley,New York Yankees
Base,208,Devin Mesoraco,Cincinnati Reds
Base,209,Buck Farmer,Detroit Tigers
Base,209,Kyle Lobstein,Detroit Tigers
Base,210,Neil Walker,Pittsburgh Pirates
Base,211,C.J. Cron,Los Angeles Angels
Base,212,Matt Carpenter,St. Louis Cardinals
Base,213,Joakim Soria,Detroit Tigers
Base,214,Allen Craig,Boston Red Sox
Base,215,Justin Morneau,Colorado Rockies
Base,215,Andrew McCutchen,Pittsburgh Pirates
Base,215,Josh Harrison,Pittsburgh Pirates
Base,216,Michael Brantley,Cleveland Indians
Base,216,Jose Altuve,Houston Astros
Base,216,Victor Martinez,Detroit Tigers
Base,217,Lucas Duda,New York Mets
Base,217,Anthony Rizzo,Chicago Cubs
Base,217,Giancarlo Stanton,Miami Marlins
Base,218,Chris Carter,Houston Astros
Base,218,Jose Abreu,Chicago White Sox
Base,218,Nelson Cruz,Baltimore Orioles
Base,219,Justin Upton,Atlanta Braves
Base,219,Giancarlo Stanton,Miami Marlins
Base,219,Adrian Gonzalez,Los Angeles Dodgers
Base,220,Nelson Cruz,Baltimore Orioles
Base,220,Miguel Cabrera,Detroit Tigers
Base,220,Mike Trout,Los Angeles Angels
Base,221,Johnny Cueto,Cincinnati Reds
Base,221,Adam Wainwright,St. Louis Cardinals
Base,221,Clayton Kershaw,Los Angeles Dodgers
Base,222,Corey Kluber,Cleveland Indians
Base,222,Chris Sale,Chicago White Sox
Base,222,Felix Hernandez,Seattle Mariners
Base,223,Adam Wainwright,St. Louis Cardinals
Base,223,Clayton Kershaw,Los Angeles Dodgers
Base,223,Johnny Cueto,Cincinnati Reds
Base,224,Max Scherzer,Detroit Tigers
Base,224,Jered Weaver,Los Angeles Angels
Base,224,Corey Kluber,Cleveland Indians
Base,225,Clayton Kershaw,Los Angeles Dodgers
Base,225,Johnny Cueto,Cincinnati Reds
Base,225,Stephen Strasburg,Washington Nationals
Base,226,Felix Hernandez,Seattle Mariners
Base,226,Max Scherzer,Detroit Tigers
Base,226,Corey Kluber,Cleveland Indians
Base,226,David Price,Detroit Tigers
Base,227,Austin Jackson,Seattle Mariners
Base,228,Yonder Alonso,San Diego Padres
Base,229,Buck Showalter,Baltimore Orioles
Base,230,Ben Revere,Philadelphia Phillies
Base,231,Brock Holt,Boston Red Sox
Base,232,Martin Prado,New York Yankees
Base,233,Spencer Patton,Texas Rangers
Base,233,Eric Jokisch,Chicago Cubs
Base,234,Jose Pirela,New York Yankees
Base,234,Bryan Mitchell,New York Yankees
Base,235,Kevin Gausman,Baltimore Orioles
Base,236,Ervin Santana,Atlanta Braves
Base,237,Dustin Ackley,Seattle Mariners
Base,238,Los Angeles Dodgers,238 Los Angeles Dodgers
Base,239,LaTroy Hawkins,Colorado Rockies
Base,240,Kurt Suzuki,Minnesota Twins
Base,241,Ivan Nova,New York Yankees
Base,242,Kendrys Morales,Kansas City Royals
Base,243,Pablo Sandoval,Boston Red Sox
Base,244,Nick Tropeano,Los Angeles Angels
Base,244,Mike Foltynewicz,Houston Astros
Base,245,Matt Adams,St. Louis Cardinals
Base,246,Kyle Gibson,Minnesota Twins
Base,247,A.J. Pollock,Arizona Diamondbacks
Base,248,Wade Miley,Boston Red Sox
Base,249,Mike Scioscia,Los Angeles Angels
Base,250,Johnny Cueto,Cincinnati Reds
Base,251,David Peralta,Arizona Diamondbacks
Base,252,Chase Anderson,Arizona Diamondbacks
Base,253,Arismendy Alcantara,Chicago Cubs
Base,254,Maikel Franco,Philadelphia Phillies
Base,254,Miguel Alfredo Gonzalez,Philadelphia Phillies
Base,255,Drew Stubbs,Colorado Rockies
Base,256,Starling Marte,Pittsburgh Pirates
Base,257,Danny Salazar,Cleveland Indians
Base,258,Chris Archer,Tampa Bay Rays
Base,259,Boston Red Sox,Boston Red Sox
Base,260,Madison Bumgarner,San Francisco Giants
Base,261,Mark Melancon,Pittsburgh Pirates
Base,262,Huston Street,Los Angeles Angels
Base,263,Randal Grichuk,St. Louis Cardinals
Base,264,Trevor May,Minnesota Twins
Base,264,A.J. Achter,Minnesota Twins
Base,265,Marlon Byrd,Philadelphia Phillies
Base,266,Lonnie Chisenhall,Cleveland Indians
Base,267,Santiago Casilla,San Francisco Giants
Base,268,Nick Castellanos,Detroit Tigers
Base,269,Bryan Price,Cincinnati Reds
Base,270,Hyun-Jin Ryu,Los Angeles Dodgers
Base,271,J.J. Hardy,Baltimore Orioles
Base,272,Wei-Yin Chen,Baltimore Orioles
Base,273,Clayton Kershaw,Los Angeles Dodgers
Base,273,Adam Wainwright,St. Louis Cardinals
Base,274,Hector Rondon,Chicago Cubs
Base,275,Yadier Molina,St. Louis Cardinals
Base,276,Addison Reed,Arizona Diamondbacks
Base,277,Josh Collmenter,Arizona Diamondbacks
Base,278,Mike Morse,Miami Marlins
Base,279,John Gibbons,Toronto Blue Jays
Base,280,Howie Kendrick,Los Angeles Dodgers
Base,281,Mike Napoli,Boston Red Sox
Base,282,Tanner Roark,Washington Nationals
Base,283,Daniel Hudson,Arizona Diamondbacks
Base,284,Nathan Eovaldi,Miami Marlins
Base,285,Omar Infante,Kansas City Royals
Base,286,Colby Lewis,Texas Rangers
Base,287,R.A. Dickey,Toronto Blue Jays
Base,288,Melvin Mercedes,Detroit Tigers
Base,288,Yimi Garcia,Los Angeles Dodgers
Base,289,Will Middlebrooks,Boston Red Sox
Base,290,Luis Valbuena,Chicago Cubs
Base,291,John Lackey,St. Louis Cardinals
Base,292,Taijuan Walker,Seattle Mariners
Base,293,Rick Porcello,Boston Red Sox
Base,294,J.A. Happ,Seattle Mariners
Base,295,Jayson Werth,Washington Nationals
Base,296,Joe Girardi,New York Yankees
Base,297,Colby Rasmus,Toronto Blue Jays
Base,298,Carlos Martinez,St. Louis Cardinals
Base,299,Justin Morneau,Colorado Rockies
Base,300,Andrew McCutchen,Pittsburgh Pirates
Base,301,Erick Aybar,Los Angeles Angels
Base,302,Miguel Gonzalez,Baltimore Orioles
Base,303,Cleveland Indians,Cleveland Indians
Base,304,Yusmeiro Petit,San Francisco Giants
Base,305,Chris Young,Seattle Mariners
Base,306,Jackson Williams,Los Angeles Angels
Base,306,Rafael Ynoa,Colorado Rockies
Base,307,Alfredo Simon,Detroit Tigers
Base,308,Salvador Perez,Kansas City Royals
Base,309,Dioner Navarro,Toronto Blue Jays
Base,310,Adam Jones,Baltimore Orioles
Base,311,Daniel Corcino,Cincinnati Reds
Base,311,Yorman Rodriguez,Cincinnati Reds
Base,312,Jon Singleton,Houston Astros
Base,313,Gregor Blanco,San Francisco Giants
Base,314,Alex Rios,Texas Rangers
Base,315,Koji Uehara,Boston Red Sox
Base,316,Hector Santiago,Los Angeles Angels
Base,317,Tommy La Stella,Chicago Cubs
Base,318,Clint Hurdle,Pittsburgh Pirates
Base,319,Mike Zunino,Seattle Mariners
Base,320,Michael Wacha,St. Louis Cardinals
Base,321,Aramis Ramirez,Milwaukee Brewers
Base,322,Tsuyoshi Wada,Chicago Cubs
Base,323,Andrew Cashner,San Diego Padres
Base,324,Alexei Ramirez,Chicago White Sox
Base,325,Michael Bourn,Cleveland Indians
Base,326,Atlanta Braves,326 Atlanta Braves
Base,327,Elvis Andrus,Texas Rangers
Base,328,Denard Span,Washington Nationals
Base,329,Michael Saunders,Toronto Blue Jays
Base,330,Carl Crawford,Los Angeles Dodgers
Base,331,Henderson Alvarez,Miami Marlins
Base,332,Brian McCann,New York Yankees
Base,333,Dalton Pompey,Toronto Blue Jays
Base,333,Daniel Norris,Toronto Blue Jays
Base,334,Alex Wood,Atlanta Braves
Base,335,Charlie Blackmon,Colorado Rockies
Base,336,Fernando Rodney,Seattle Mariners
Base,337,Billy Butler,Oakland Athletics
Base,338,Pat Neshek,Houston Astros
Base,339,Alcides Escobar,Kansas City Royals
Base,340,Garrett Richards,Los Angeles Angels
Base,341,Terry Collins,New York Mets
Base,342,Tyler Matzek,Colorado Rockies
Base,343,Cliff Lee,Philadelphia Phillies
Base,344,Jedd Gyorko,San Diego Padres
Base,345,Scott Van Slyke,Los Angeles Dodgers
Base,346,Jurickson Profar,Texas Rangers
Base,347,Danny Santana,Minnesota Twins
Base,348,Baltimore Orioles,348 Baltimore Orioles
Base,349,Dallas Keuchel,Houston Astros
Base,350,Masahiro Tanaka,New York Yankees
Base,351,Aaron Sanchez,Toronto Blue Jays
Base,352,Seth Smith,San Diego Padres
Base,353,CC Sabathia,New York Yankees
Base,354,James Paxton,Seattle Mariners
Base,355,David Robertson,Chicago White Sox
Base,356,Anthony Ranaudo,Boston Red Sox
Base,356,Rusney Castillo,Boston Red Sox
Base,357,Khris Davis,Milwaukee Brewers
Base,358,Shane Greene,Detroit Tigers
Base,359,Steve Cishek,Miami Marlins
Base,360,Daniel Murphy,New York Mets
Base,361,Zack Wheeler,New York Mets
Base,362,Carlos Beltran,New York Yankees
Base,363,Bud Black,San Diego Padres
Base,364,Ryan Howard,Philadelphia Phillies
Base,365,Brett Gardner,New York Yankees
Base,366,Alex Cobb,Tampa Bay Rays
Base,367,Kyle Hendricks,Chicago Cubs
Base,368,Chris Coghlan,Chicago Cubs
Base,369,Brandon Belt,San Francisco Giants
Base,370,Zack Cozart,Cincinnati Reds
Base,371,Homer Bailey,Cincinnati Reds
Base,372,Juan Lagares,New York Mets
Base,373,Gary Brown,San Francisco Giants
Base,373,Hunter Strickland,San Francisco Giants
Base,374,Jimmy Rollins,Los Angeles Dodgers
Base,375,Josh Harrison,Pittsburgh Pirates
Base,376,Wily Peralta,Milwaukee Brewers
Base,377,Nick Swisher,Cleveland Indians
Base,378,Ricky Nolasco,Minnesota Twins
Base,379,St. Louis Cardinals,St. Louis Cardinals
Base,380,Daniel Nava,Boston Red Sox
Base,381,Eric Hosmer,Kansas City Royals
Base,382,Mat Latos,Miami Marlins
Base,383,Mike Moustakas,Kansas City Royals
Base,384,Jake Arrieta,Chicago Cubs
Base,385,Wilson Ramos,Washington Nationals
Base,386,Matt Williams,Washington Nationals
Base,387,Shelby Miller,Atlanta Braves
Base,388,Dellin Betances,New York Yankees
Base,389,Shin-Soo Choo,Texas Rangers
Base,390,Chris Davis,Baltimore Orioles
Base,391,Christian Vazquez,Boston Red Sox
Base,392,Carlos Frias,Los Angeles Dodgers
Base,392,Kendall Graveman,Oakland Athletics
Base,393,Tyson Ross,San Diego Padres
Base,394,Pedro Alvarez,Pittsburgh Pirates
Base,395,Lucas Duda,New York Mets
Base,396,Jose Quintana,Chicago White Sox
Base,397,Kyle Kendrick,Philadelphia Phillies
Base,398,Travis Wood,Chicago Cubs
Base,399,Tony Watson,Pittsburgh Pirates
Base,400,Joe Mauer,Minnesota Twins
Base,401,Hector Neris,Philadelphia Phillies
Base,401,Chris Heston,San Francisco Giants
Base,402,Dayan Viciedo,Chicago White Sox
Base,403,Adam Lind,Milwaukee Brewers
Base,404,Pittsburgh Pirates,Pittsburgh Pirates
Base,405,C.J. Wilson,Los Angeles Angels
Base,406,Tom Koehler,Miami Marlins
Base,407,Scott Feldman,Houston Astros
Base,408,Coco Crisp,Oakland Athletics
Base,409,Jarrod Saltalamacchia,Miami Marlins
Base,410,Rajai Davis,Detroit Tigers
Base,411,Ryne Sandberg,Philadelphia Phillies
Base,412,Rougned Odor,Texas Rangers
Base,413,Travis d'Arnaud,New York Mets
Base,414,Alex Rodriguez,New York Yankees
Base,415,David Murphy,Cleveland Indians
Base,416,Glen Perkins,Minnesota Twins
Base,417,Shawn O'Malley,Los Angeles Angels
Base,417,Jairo Diaz,Los Angeles Angels
Base,418,Matt Garza,Milwaukee Brewers
Base,419,Vance Worley,Pittsburgh Pirates
Base,420,Matt Cain,San Francisco Giants
Base,421,Gerardo Parra,Milwaukee Brewers
Base,422,Curtis Granderson,New York Mets
Base,423,Matt den Dekker,New York Mets
Base,424,Brandon Finnegan,Kansas City Royals
Base,424,Terrance Gore,Kansas City Royals
Base,425,Gerrit Cole,Pittsburgh Pirates
Base High Numbered Short Prints,426,Giancarlo Stanton,Miami Marlins
Base High Numbered Short Prints,427,Xander Bogaerts,Boston Red Sox
Base High Numbered Short Prints,428,Evan Longoria,Tampa Bay Rays
Base High Numbered Short Prints,429,Jacob deGrom,New York Mets
Base High Numbered Short Prints,430,Prince Fielder,Texas Rangers
Base High Numbered Short Prints,431,Billy Hamilton,Cincinnati Reds
Base High Numbered Short Prints,432,Adam LaRoche,Chicago White Sox
Base High Numbered Short Prints,433,Jered Weaver,Los Angeles Angels
Base High Numbered Short Prints,434,Todd Frazier,Cincinnati Reds
Base High Numbered Short Prints,435,Gregory Polanco,Pittsburgh Pirates
Base High Numbered Short Prints,436,Justin Upton,Atlanta Braves
Base High Numbered Short Prints,437,Josh Hamilton,Los Angeles Angels
Base High Numbered Short Prints,438,Hanley Ramirez,Boston Red Sox
Base High Numbered Short Prints,439,Carlos Gonzalez,Colorado Rockies
Base High Numbered Short Prints,440,Bryce Harper,Washington Nationals
Base High Numbered Short Prints,441,Dee Gordon,Miami Marlins
Base High Numbered Short Prints,442,Robinson Cano,Seattle Mariners
Base High Numbered Short Prints,443,Kenley Jansen,Los Angeles Dodgers
Base High Numbered Short Prints,444,Jose Bautista,Toronto Blue Jays
Base High Numbered Short Prints,445,Jonathan Lucroy,Milwaukee Brewers
Base High Numbered Short Prints,446,Adrian Beltre,Texas Rangers
Base High Numbered Short Prints,447,Chris Sale,Chicago White Sox
Base High Numbered Short Prints,448,Carlos Santana,Cleveland Indians
Base High Numbered Short Prints,449,Matt Harvey,New York Mets
Base High Numbered Short Prints,450,Yasiel Puig,Los Angeles Dodgers
Base High Numbered Short Prints,451,Joey Votto,Cincinnati Reds
Base High Numbered Short Prints,452,Jordan Zimmermann,Washington Nationals
Base High Numbered Short Prints,453,Troy Tulowitzki,Colorado Rockies
Base High Numbered Short Prints,454,Manny Machado,Baltimore Orioles
Base High Numbered Short Prints,455,Jose Altuve,Houston Astros
Base High Numbered Short Prints,456,Doug Fister,Washington Nationals
Base High Numbered Short Prints,457,Ian Kinsler,Detroit Tigers
Base High Numbered Short Prints,458,Jon Lester,Chicago Cubs
Base High Numbered Short Prints,459,David Wright,New York Mets
Base High Numbered Short Prints,460,James Shields,Kansas City Royals
Base High Numbered Short Prints,461,Anthony Rendon,Washington Nationals
Base High Numbered Short Prints,462,Felix Hernandez,Seattle Mariners
Base High Numbered Short Prints,463,Jose Fernandez,Miami Marlins
Base High Numbered Short Prints,464,Jose Reyes,Toronto Blue Jays
Base High Numbered Short Prints,465,David Price,Detroit Tigers
Base High Numbered Short Prints,466,Corey Dickerson,Colorado Rockies
Base High Numbered Short Prints,467,Paul Goldschmidt,Arizona Diamondbacks
Base High Numbered Short Prints,468,Zack Greinke,Los Angeles Dodgers
Base High Numbered Short Prints,469,Max Scherzer,Detroit Tigers
Base High Numbered Short Prints,470,Nelson Cruz,Seattle Mariners
Base High Numbered Short Prints,471,Alex Gordon,Kansas City Royals
Base High Numbered Short Prints,472,Craig Kimbrel,Atlanta Braves
Base High Numbered Short Prints,473,Adrian Gonzalez,Los Angeles Dodgers
Base High Numbered Short Prints,474,Ryan Braun,Milwaukee Brewers
Base High Numbered Short Prints,475,Miguel Cabrera,Detroit Tigers
Base High Numbered Short Prints,476,Greg Holland,Kansas City Royals
Base High Numbered Short Prints,477,Ian Desmond,Washington Nationals
Base High Numbered Short Prints,478,Sonny Gray,Oakland Athletics
Base High Numbered Short Prints,479,Yordano Ventura,Kansas City Royals
Base High Numbered Short Prints,480,David Ortiz,Boston Red Sox
Base High Numbered Short Prints,481,Hisashi Iwakuma,Seattle Mariners
Base High Numbered Short Prints,482,Carlos Gomez,Milwaukee Brewers
Base High Numbered Short Prints,483,Adam Wainwright,St. Louis Cardinals
Base High Numbered Short Prints,484,Corey Kluber,Cleveland Indians
Base High Numbered Short Prints,485,Chris Carter,Houston Astros
Base High Numbered Short Prints,486,Christian Yelich,Miami Marlins
Base High Numbered Short Prints,487,Edwin Encarnacion,Toronto Blue Jays
Base High Numbered Short Prints,488,Hunter Pence,San Francisco Giants
Base High Numbered Short Prints,489,Jason Kipnis,Cleveland Indians
Base High Numbered Short Prints,490,Cole Hamels,Philadelphia Phillies
Base High Numbered Short Prints,491,Victor Martinez,Detroit Tigers
Base High Numbered Short Prints,492,Jeff Samardzija,Chicago White Sox
Base High Numbered Short Prints,493,Kyle Seager,Seattle Mariners
Base High Numbered Short Prints,494,Starlin Castro,Chicago Cubs
Base High Numbered Short Prints,495,Justin Verlander,Detroit Tigers
Base High Numbered Short Prints,496,Albert Pujols,Los Angeles Angels
Base High Numbered Short Prints,497,Yu Darvish,Texas Rangers
Base High Numbered Short Prints,498,Stephen Strasburg,Washington Nationals
Base High Numbered Short Prints,499,Dustin Pedroia,Boston Red Sox
Base High Numbered Short Prints,500,Mike Trout,Los Angeles Angels
Base Mini Variations,1,Buster Posey,San Francisco Giants
Base Mini Variations,10,Julio Teheran,Atlanta Braves
Base Mini Variations,25,Jose Abreu,Chicago White Sox
Base Mini Variations,50,Jacoby Ellsbury,New York Yankees
Base Mini Variations,60,Matt Holliday,St. Louis Cardinals
Base Mini Variations,70,Yoenis Cespedes,Detroit Tigers
Base Mini Variations,75,Matt Kemp,Los Angeles Dodgers
Base Mini Variations,100,Clayton Kershaw,Los Angeles Dodgers
Base Mini Variations,110,Anthony Rizzo,Chicago Cubs
Base Mini Variations,140,Aroldis Chapman,Cincinnati Reds
