Card Set,Number,Player,Team
Chrome Prospects,40,Chase Ingram,New York Mets
Chrome Prospects,41,Lucas Herbert,Atlanta Braves
Chrome Prospects,42,Trey Supak,Pittsburgh Pirates
Chrome Prospects,43,Blake Trahan,Cincinnati Reds
Chrome Prospects,44,Jeff Degano,New York Yankees
Chrome Prospects,45,Desmond Lindsay,New York Mets
Chrome Prospects,46,Walker Buehler,Los Angeles Dodgers
Chrome Prospects,47,Cody Ponce,Milwaukee Brewers
Chrome Prospects,48,Adam Brett Walker,Minnesota Twins
Chrome Prospects,49,Tyler Danish,Chicago White Sox
Chrome Prospects,50,Dillon Tate,Texas Rangers
Chrome Prospects,51,Thomas Szapucki,New York Mets
Chrome Prospects,52,Spencer Adams,Chicago White Sox
Chrome Prospects,53,Kevin Duchene,Oakland Athletics
Chrome Prospects,54,Blake Perkins,Washington Nationals
Chrome Prospects,55,Thomas Eshelman,Houston Astros
Chrome Prospects,56,Lucas Williams,Philadelphia Phillies
Chrome Prospects,57,David Fletcher,Los Angeles Angels
Chrome Prospects,58,James Kaprielian,New York Yankees
Chrome Prospects,59,Preston Morrison,Chicago Cubs
Chrome Prospects,60,Ryan Burr,Arizona Diamondbacks
Chrome Prospects,61,Brett Lilek,Miami Marlins
Chrome Prospects,62,Trevor Megill,San Diego Padres
Chrome Prospects,63,Jordy Lara,Seattle Mariners
Chrome Prospects,64,Kevin Newman,Pittsburgh Pirates
Chrome Prospects,65,Luis Ortiz,Texas Rangers
Chrome Prospects,66,Cornelius Randolph,Philadelphia Phillies
Chrome Prospects,67,Domingo Leyba,Arizona Diamondbacks
Chrome Prospects,68,Sean Reid-Foley,Toronto Blue Jays
Chrome Prospects,69,Josh Naylor,Miami Marlins
Chrome Prospects,70,Michael Matuella,Texas Rangers
Chrome Prospects,71,Cole Tucker,Pittsburgh Pirates
Chrome Prospects,72,Kyle Wilcox,Seattle Mariners
Chrome Prospects,73,Forrest Wall,Colorado Rockies
Chrome Prospects,74,Alex Jackson,Seattle Mariners
Chrome Prospects,75,Kyle Tucker,Houston Astros
Chrome Prospects,76,Hunter Harvey,Baltimore Orioles
Chrome Prospects,77,Brandon Waddell,Pittsburgh Pirates
Chrome Prospects,78,Travis Neubeck,Miami Marlins
Chrome Prospects,79,Ronnie Jebavy,San Francisco Giants
Chrome Prospects,80,Ryan Mountcastle,Baltimore Orioles
Chrome Prospects,81,Kyle Zimmer,Kansas City Royals
Chrome Prospects,82,A.J. Reed,Houston Astros
Chrome Prospects,83,Alex Reyes,St. Louis Cardinals
Chrome Prospects,84,Garrett Whitley,Tampa Bay Rays
Chrome Prospects,85,Derek Hill,Detroit Tigers
Chrome Prospects,86,Ryan Clark,Atlanta Braves
Chrome Prospects,87,Andrew Sopko,Los Angeles Dodgers
Chrome Prospects,88,Breckin Williams,Arizona Diamondbacks
Chrome Prospects,89,Tate Matheny,Boston Red Sox
Chrome Prospects,90,Kyle Crick,San Francisco Giants
Chrome Prospects,91,Andrew Moore,Seattle Mariners
Chrome Prospects,92,Hutton Moyer,Los Angeles Angels
Chrome Prospects,93,Jordan Ramsey,Cincinnati Reds
Chrome Prospects,94,Javier Medina,Colorado Rockies
Chrome Prospects,95,Jack Wynkoop,Colorado Rockies
Chrome Prospects,96,Triston McKenzie,Cleveland Indians
Chrome Prospects,97,Jose De Leon,Los Angeles Dodgers
Chrome Prospects,98,Justin Cohen,Miami Marlins
Chrome Prospects,99,Mark Mathias,Cleveland Indians
Chrome Prospects,100,Julio Urias,Los Angeles Dodgers
Chrome Prospects,101,Jared Foster,Los Angeles Angels
Chrome Prospects,102,Roman Quinn,Philadelphia Phillies
Chrome Prospects,103,Max Wotell,New York Mets
Chrome Prospects,104,Jake Gatewood,Milwaukee Brewers
Chrome Prospects,105,Willy Adames,Tampa Bay Rays
Chrome Prospects,106,Rafael Devers,Boston Red Sox
Chrome Prospects,107,Blake Snell,Tampa Bay Rays
Chrome Prospects,108,Cody Poteet,Miami Marlins
Chrome Prospects,109,Bryce Denton,St. Louis Cardinals
Chrome Prospects,110,Nolan Watson,Kansas City Royals
Chrome Prospects,111,Tyler Nevin,Colorado Rockies
Chrome Prospects,112,Antonio Santillan,Cincinnati Reds
Chrome Prospects,113,Mac Marshall,San Francisco Giants
Chrome Prospects,114,Mariano Rivera,Washington Nationals
Chrome Prospects,115,Grant Hockin,Cleveland Indians
Chrome Prospects,116,Raul Mondesi,Kansas City Royals
Chrome Prospects,117,Richie Martin,Oakland Athletics
Chrome Prospects,118,Carson Fulmer,Chicago White Sox
Chrome Prospects,119,Mikey White,Oakland Athletics
Chrome Prospects,120,Lucas Sims,Atlanta Braves
Chrome Prospects,121,Peter Lambert,Colorado Rockies
Chrome Prospects,122,Roman Collins,Kansas City Royals
Chrome Prospects,123,Austin Allen,San Diego Padres
Chrome Prospects,124,David Thompson,New York Mets
Chrome Prospects,125,Ka'Ai Tom,Cleveland Indians
Chrome Prospects,126,Renato Nunez,Oakland Athletics
Chrome Prospects,127,Zech Lemond,San Diego Padres
Chrome Prospects,128,Nick Gordon,Minnesota Twins
Chrome Prospects,129,Phil Bickford,San Francisco Giants
Chrome Prospects,130,Taylor Ward,Los Angeles Angels
Chrome Prospects,131,Corey Taylor,New York Mets
Chrome Prospects,132,Chris Ellis,Los Angeles Angels
Chrome Prospects,133,Michael Chavis,Boston Red Sox
Chrome Prospects,134,Cody Jones,Kansas City Royals
Chrome Prospects,135,Tyrone Taylor,Milwaukee Brewers
Chrome Prospects,136,Tyler Jay,Minnesota Twins
Chrome Prospects,137,Ke'Bryan Hayes,Pittsburgh Pirates
Chrome Prospects,138,Scott Kingery,Philadelphia Phillies
Chrome Prospects,139,Carl Wise,Toronto Blue Jays
Chrome Prospects,140,Juan Hillman,Cleveland Indians
Chrome Prospects,141,Bowdien Derby,Oakland Athletics
Chrome Prospects,142,D.J. Peterson,Seattle Mariners
Chrome Prospects,143,Jacob Nix,San Diego Padres
Chrome Prospects,144,Josh Staumont,Kansas City Royals
Chrome Prospects,145,Nathan Kirby,Milwaukee Brewers
Chrome Prospects,146,DJ Stewart,Baltimore Orioles
Chrome Prospects,147,Matt Hall,Detroit Tigers
Chrome Prospects,148,Kohl Stewart,Minnesota Twins
Chrome Prospects,149,Drew Jackson,Seattle Mariners
Chrome Prospects,150,Aaron Judge,New York Yankees
Chrome Prospects,151,Nick Plummer,St. Louis Cardinals
Chrome Prospects,152,David Dahl,Colorado Rockies
Chrome Prospects,153,Brian Mundell,Colorado Rockies
Chrome Prospects,154,Bradley Zimmer,Cleveland Indians
Chrome Prospects,155,Tanner Rainey,Cincinnati Reds
Chrome Prospects,156,JC Cardenas,Toronto Blue Jays
Chrome Prospects,157,Austin Riley,Atlanta Braves
Chrome Prospects,158,Kevin Kramer,Pittsburgh Pirates
Chrome Prospects,159,Hunter Renfroe,San Diego Padres
Chrome Prospects,160,Grant Holmes,Los Angeles Dodgers
Chrome Prospects,161,Isaiah White,Miami Marlins
Chrome Prospects,162,Justin Jacome,Miami Marlins
Chrome Prospects,163,Amed Rosario,New York Mets
Chrome Prospects,164,Josh Bell,Pittsburgh Pirates
Chrome Prospects,165,Eric Jenkins,Texas Rangers
Chrome Prospects,166,Reese McGuire,Pittsburgh Pirates
Chrome Prospects,167,Sean Newcomb,Los Angeles Angels
Chrome Prospects,168,Reynaldo Lopez,Washington Nationals
Chrome Prospects,169,Conor Biggio,Houston Astros
Chrome Prospects,170,Andrew Suarez,San Francisco Giants
Chrome Prospects,171,Trey Ball,Boston Red Sox
Chrome Prospects,172,Austin Rei,Boston Red Sox
Chrome Prospects,173,Drew Finley,New York Yankees
Chrome Prospects,174,Skye Bolt,Oakland Athletics
Chrome Prospects,175,Daniel Robertson,Tampa Bay Rays
Chrome Prospects,176,Avery Romero,Miami Marlins
Chrome Prospects,177,Jon Harris,Toronto Blue Jays
Chrome Prospects,178,Christin Stewart,Detroit Tigers
Chrome Prospects,179,Nelson Rodriguez,Cleveland Indians
Chrome Prospects,180,Austin Smith,San Diego Padres
Chrome Prospects,181,Michael Soroka,Atlanta Braves
Chrome Prospects,182,Andrew Benintendi,Boston Red Sox
Chrome Prospects,183,Matt Crownover,Washington Nationals
Chrome Prospects,184,Franklin Barreto,Oakland Athletics
Chrome Prospects,185,Willie Calhoun,Los Angeles Dodgers
Chrome Prospects,186,Braxton Davidson,Atlanta Braves
Chrome Prospects,187,Jake Woodford,St. Louis Cardinals
Chrome Prospects,188,Ryan McKenna,Baltimore Orioles
Chrome Prospects,189,Ryan Helsley,St. Louis Cardinals
Chrome Prospects,190,Carson Sands,Chicago Cubs
Chrome Prospects,191,Tyler Beede,San Francisco Giants
Chrome Prospects,192,Jeff Hendrix,New York Yankees
Chrome Prospects,193,Nick Howard,Cincinnati Reds
Chrome Prospects,194,Chris Betts,Tampa Bay Rays
Chrome Prospects,195,Jagger Rusconi,Boston Red Sox
Chrome Prospects,196,Matt Olson,Oakland Athletics
Chrome Prospects,197,Jake Cronenworth,Tampa Bay Rays
Chrome Prospects,198,Alex Robinson,Minnesota Twins
Chrome Prospects,199,Albert Almora,Chicago Cubs
Chrome Prospects,200,Brendan Rodgers,Colorado Rockies
Chrome Draft Pick Prospect Autographs,BCA-AB,Andrew Benintendi,Boston Red Sox
Chrome Draft Pick Prospect Autographs,BCA-AR,Ashe Russell,Kansas City Royals
Chrome Draft Pick Prospect Autographs,BCA-ARI,Austin Riley,Atlanta Braves
Chrome Draft Pick Prospect Autographs,BCA-ASM,Austin Smith,San Diego Padres
Chrome Draft Pick Prospect Autographs,BCA-ASU,Andrew Suarez,San Francisco Giants
Chrome Draft Pick Prospect Autographs,BCA-AY,Alex Young,Arizona Diamondbacks
Chrome Draft Pick Prospect Autographs,BCA-BB,Beau Burrows,Detroit Tigers
Chrome Draft Pick Prospect Autographs,BCA-BL,Brett Lilek,Miami Marlins
Chrome Draft Pick Prospect Autographs,BCA-BR,Brendan Rodgers,Colorado Rockies
Chrome Draft Pick Prospect Autographs,BCA-CB,Chris Betts,Tampa Bay Rays
Chrome Draft Pick Prospect Autographs,BCA-CBI,Conor Biggio,Houston Astros
Chrome Draft Pick Prospect Autographs,BCA-CF,Carson Fulmer,Chicago White Sox
Chrome Draft Pick Prospect Autographs,BCA-CG,Cam Gibson,Detroit Tigers
Chrome Draft Pick Prospect Autographs,BCA-CP,Cody Ponce,Milwaukee Brewers
Chrome Draft Pick Prospect Autographs,BCA-CS,Chris Shaw,San Francisco Giants
Chrome Draft Pick Prospect Autographs,BCA-CST,Christin Stewart,Detroit Tigers
Chrome Draft Pick Prospect Autographs,BCA-DD,Donnie Dewees,Chicago Cubs
Chrome Draft Pick Prospect Autographs,BCA-DF,Drew Finley,New York Yankees
Chrome Draft Pick Prospect Autographs,BCA-DL,Desmond Lindsay,New York Mets
Chrome Draft Pick Prospect Autographs,BCA-DS,Dansby Swanson,Arizona Diamondbacks
Chrome Draft Pick Prospect Autographs,BCA-DST,DJ Stewart,Baltimore Orioles
Chrome Draft Pick Prospect Autographs,BCA-DT,Dillon Tate,Texas Rangers
Chrome Draft Pick Prospect Autographs,BCA-EJ,Eric Jenkins,Texas Rangers
Chrome Draft Pick Prospect Autographs,BCA-GW,Garrett Whitley,Tampa Bay Rays
Chrome Draft Pick Prospect Autographs,BCA-IH,Ian Happ,Chicago Cubs
Chrome Draft Pick Prospect Autographs,BCA-JD,Jeff Degano,New York Yankees
Chrome Draft Pick Prospect Autographs,BCA-JHI,Juan Hillman,Cleveland Indians
Chrome Draft Pick Prospect Autographs,BCA-JK,James Kaprielian,New York Yankees
Chrome Draft Pick Prospect Autographs,BCA-JN,Josh Naylor,Miami Marlins
Chrome Draft Pick Prospect Autographs,BCA-JNI,Jacob Nix,San Diego Padres
Chrome Draft Pick Prospect Autographs,BCA-JW,Jake Woodford,St. Louis Cardinals
Chrome Draft Pick Prospect Autographs,BCA-KA,Kolby Allard,Atlanta Braves
Chrome Draft Pick Prospect Autographs,BCA-KH,Kyle Holder,New York Yankees
Chrome Draft Pick Prospect Autographs,BCA-KHA,Ke'Bryan Hayes,Pittsburgh Pirates
Chrome Draft Pick Prospect Autographs,BCA-KN,Kevin Newman,Pittsburgh Pirates
Chrome Draft Pick Prospect Autographs,BCA-KT,Kyle Tucker,Houston Astros
Chrome Draft Pick Prospect Autographs,BCA-LH,Lucas Herbert,Atlanta Braves
Chrome Draft Pick Prospect Autographs,BCA-MM,Michael Matuella,Texas Rangers
Chrome Draft Pick Prospect Autographs,BCA-MR,Mariano Rivera,Washington Nationals
Chrome Draft Pick Prospect Autographs,BCA-MS,Michael Soroka,Atlanta Braves
Chrome Draft Pick Prospect Autographs,BCA-MW,Mike Nikorak,Colorado Rockies
Chrome Draft Pick Prospect Autographs,BCA-MWO,Max Wotell,New York Mets
Chrome Draft Pick Prospect Autographs,BCA-NK,Nathan Kirby,Milwaukee Brewers
Chrome Draft Pick Prospect Autographs,BCA-NN,Nick Neidert,Seattle Mariners
Chrome Draft Pick Prospect Autographs,BCA-NP,Nick Plummer,St. Louis Cardinals
Chrome Draft Pick Prospect Autographs,BCA-NW,Nolan Watson,Kansas City Royals
Chrome Draft Pick Prospect Autographs,BCA-PB,Phil Bickford,San Francisco Giants
Chrome Draft Pick Prospect Autographs,BCA-PL,Peter Lambert,Colorado Rockies
Chrome Draft Pick Prospect Autographs,BCA-RM,Richie Martin,Oakland Athletics
Chrome Draft Pick Prospect Autographs,BCA-RMO,Ryan Mountcastle,Baltimore Orioles
Chrome Draft Pick Prospect Autographs,BCA-SK,Scott Kingery,Philadelphia Phillies
Chrome Draft Pick Prospect Autographs,BCA-TC,Trent Clark,Milwaukee Brewers
Chrome Draft Pick Prospect Autographs,BCA-TE,Thomas Eshelman,Houston Astros
Chrome Draft Pick Prospect Autographs,BCA-TJ,Tyler Jay,Minnesota Twins
Chrome Draft Pick Prospect Autographs,BCA-TMA,Tate Matheny,Boston Red Sox
Chrome Draft Pick Prospect Autographs,BCA-TN,Tyler Nevin,Colorado Rockies
Chrome Draft Pick Prospect Autographs,BCA-TR,Tanner Rainey,Cincinnati Reds
Chrome Draft Pick Prospect Autographs,BCA-TS,Tyler Stephenson,Cincinnati Reds
Chrome Draft Pick Prospect Autographs,BCA-TW,Taylor Ward,Los Angeles Angels
Chrome Draft Pick Prospect Autographs,BCA-WB,Walker Buehler,Los Angeles Dodgers
Bowman Scouts Fantasy Impact,BSI-AB,Andrew Benintendi,Boston Red Sox
Bowman Scouts Fantasy Impact,BSI-CF,Carson Fulmer,Chicago White Sox
Bowman Scouts Fantasy Impact,BSI-DS,Dansby Swanson,Arizona Diamondbacks
Bowman Scouts Fantasy Impact,BSI-DT,Dillon Tate,Texas Rangers
Bowman Scouts Fantasy Impact,BSI-IH,Ian Happ,Chicago Cubs
Bowman Scouts Fantasy Impact,BSI-JA,Jorge Alfaro,Philadelphia Phillies
Bowman Scouts Fantasy Impact,BSI-JC,J.P. Crawford,Philadelphia Phillies
Bowman Scouts Fantasy Impact,BSI-JK,James Kaprielian,New York Yankees
Bowman Scouts Fantasy Impact,BSI-KF,Kyle Freeland,Colorado Rockies
Bowman Scouts Fantasy Impact,BSI-KN,Kevin Newman,Pittsburgh Pirates
Bowman Scouts Fantasy Impact,BSI-MO,Matt Olson,Oakland Athletics
Bowman Scouts Fantasy Impact,BSI-TE,Thomas Eshelman,Houston Astros
Bowman Scouts Fantasy Impact,BSI-TG,Tyler Glasnow,Pittsburgh Pirates
Bowman Scouts Fantasy Impact,BSI-TJ,Tyler Jay,Minnesota Twins
Bowman Scouts Fantasy Impact,BSI-WB,Walker Buehler,Los Angeles Dodgers
Draft Dividends,DD-LW,Luke Weaver,St. Louis Cardinals
Draft Dividends,DD-AB,Andrew Benintendi,Boston Red Sox
Draft Dividends,DD-ABL,Alex Blandino,Cincinnati Reds
Draft Dividends,DD-BZ,Bradley Zimmer,Cleveland Indians
Draft Dividends,DD-CA,Chris Anderson,Los Angeles Dodgers
Draft Dividends,DD-DS,Dansby Swanson,Arizona Diamondbacks
Draft Dividends,DD-DST,DJ Stewart,Baltimore Orioles
Draft Dividends,DD-EF,Erick Fedde,Washington Nationals
Draft Dividends,DD-EJ,Eric Jagielo,New York Yankees
Draft Dividends,DD-HR,Hunter Renfroe,San Diego Padres
Draft Dividends,DD-JH,Jon Harris,Toronto Blue Jays
Draft Dividends,DD-JK,James Kaprielian,New York Yankees
Draft Dividends Autographs,DD-LW,Luke Weaver,St. Louis Cardinals
Draft Dividends Autographs,DD-MP,Mike Papi,Cleveland Indians
Draft Dividends Autographs,DD-RM,Richie Martin,Oakland Athletics
Draft Dividends Autographs,DD-TW,Taylor Ward,Los Angeles Angels
Draft Dividends Autographs,DD-AB,Andrew Benintendi,Boston Red Sox
Draft Dividends Autographs,DD-BZ,Bradley Zimmer,Cleveland Indians
Draft Dividends Autographs,DD-CA,Chris Anderson,Los Angeles Dodgers
Draft Dividends Autographs,DD-DS,Dansby Swanson,Arizona Diamondbacks
Draft Dividends Autographs,DD-DST,DJ Stewart,Baltimore Orioles
Draft Dividends Autographs,DD-HR,Hunter Renfroe,San Diego Padres
Draft Dividends Autographs,DD-JK,James Kaprielian,New York Yankees
Draft Dividends Autographs,DD-RM,Richie Martin,Oakland Athletics
Draft Dividends Autographs,DD-TW,Taylor Ward,Los Angeles Angels
Draft Night,DN-1,Brendan Rodgers,Colorado Rockies
Draft Night,DN-2,Mike Nikorak,Colorado Rockies
Draft Night,DN-3,Ashe Russell,Kansas City Royals
Draft Night,DN-4,Garrett Whitley,Tampa Bay Rays
All-Star Futures Game Relics,FGR-BN,Brandon Nimmo,New York Mets
All-Star Futures Game Relics,FGR-BS,Blake Snell,Tampa Bay Rays
All-Star Futures Game Relics,FGR-BZ,Bradley Zimmer,Cleveland Indians
All-Star Futures Game Relics,FGR-JB,Josh Bell,Pittsburgh Pirates
All-Star Futures Game Relics,FGR-JC,J.P. Crawford,Philadelphia Phillies
All-Star Futures Game Relics,FGR-KM,Keury Mella,San Francisco Giants
All-Star Futures Game Relics,FGR-LG,Lucas Giolito,Washington Nationals
All-Star Futures Game Relics,FGR-MM,Manuel Margot,Boston Red Sox
All-Star Futures Game Relics,FGR-MO,Matt Olson,Oakland Athletics
All-Star Futures Game Relics,FGR-NM,Nomar Mazara,Texas Rangers
All-Star Futures Game Relics,FGR-ORA,Orlando Arcia,Milwaukee Brewers
All-Star Futures Game Relics,FGR-RD,Rafael Devers,Boston Red Sox
All-Star Futures Game Relics,FGR-RT,Raimel Tapia,Colorado Rockies
All-Star Futures Game Relics,FGR-SN,Sean Newcomb,Los Angeles Angels
All-Star Futures Game Relics,FGR-TB,Tyler Beede,San Francisco Giants
Paper Prospects,1,Dansby Swanson,Arizona Diamondbacks
Paper Prospects,2,Yoan Lopez,Arizona Diamondbacks
Paper Prospects,3,Bailey Falter,Philadelphia Phillies
Paper Prospects,4,Casey Gillaspie,Tampa Bay Rays
Paper Prospects,5,Demi Orimoloye,Milwaukee Brewers
Paper Prospects,6,Steven Duggar,San Francisco Giants
Paper Prospects,7,Tyler Alexander,Detroit Tigers
Paper Prospects,8,Courtney Hawkins,Chicago White Sox
Paper Prospects,9,Casey Hughston,Pittsburgh Pirates
Paper Prospects,10,Kolby Allard,Atlanta Braves
Paper Prospects,11,Austin Meadows,Pittsburgh Pirates
Paper Prospects,12,Joe McCarthy,Tampa Bay Rays
Paper Prospects,13,Tyler Stephenson,Cincinnati Reds
Paper Prospects,14,Ashe Russell,Kansas City Royals
Paper Prospects,15,Dylan Moore,Texas Rangers
Paper Prospects,16,Donnie Dewees,Chicago Cubs
Paper Prospects,17,Beau Burrows,Detroit Tigers
Paper Prospects,18,Greg Pickett,Philadelphia Phillies
Paper Prospects,19,Parker French,Colorado Rockies
Paper Prospects,20,Cam Gibson,Detroit Tigers
Paper Prospects,21,Braden Bishop,Seattle Mariners
Paper Prospects,22,Ryan Kellogg,Chicago Cubs
Paper Prospects,23,Monte Harrison,Milwaukee Brewers
Paper Prospects,24,Zack Erwin,Chicago White Sox
Paper Prospects,25,J.P. Crawford,Philadelphia Phillies
Paper Prospects,26,Ryan McMahon,Colorado Rockies
Paper Prospects,27,Kyle Holder,New York Yankees
Paper Prospects,28,Ian Happ,Chicago Cubs
Paper Prospects,29,Anthony Hermelyn,Houston Astros
Paper Prospects,30,Jimmy Herget,Cincinnati Reds
Paper Prospects,31,Mike Nikorak,Colorado Rockies
Paper Prospects,32,Alex Young,Arizona Diamondbacks
Paper Prospects,33,Tyler Mark,Arizona Diamondbacks
Paper Prospects,34,Trent Clark,Milwaukee Brewers
Paper Prospects,35,Benton Moss,Tampa Bay Rays
Paper Prospects,36,Matt Withrow,Atlanta Braves
Paper Prospects,37,Chris Shaw,San Francisco Giants
Paper Prospects,38,Manuel Margot,Boston Red Sox
Paper Prospects,39,Lucas Giolito,Washington Nationals
Paper Prospects,40,Chase Ingram,New York Mets
Paper Prospects,41,Lucas Herbert,Atlanta Braves
Paper Prospects,42,Trey Supak,Pittsburgh Pirates
Paper Prospects,43,Blake Trahan,Cincinnati Reds
Paper Prospects,44,Jeff Degano,New York Yankees
Paper Prospects,45,Desmond Lindsay,New York Mets
Paper Prospects,46,Walker Buehler,Los Angeles Dodgers
Paper Prospects,47,Cody Ponce,Milwaukee Brewers
Paper Prospects,48,Adam Brett Walker,Minnesota Twins
Paper Prospects,49,Tyler Danish,Chicago White Sox
Paper Prospects,50,Dillon Tate,Texas Rangers
Paper Prospects,51,Thomas Szapucki,New York Mets
Paper Prospects,52,Spencer Adams,Chicago White Sox
