Card Set,Number,Player,Team,Seq.
All Clear for Takeoff Holo,1,LeBron James,Los Angeles Lakers,
All Clear for Takeoff Holo,2,Victor Oladipo,Indiana Pacers,
All Clear for Takeoff Holo,3,Dominique Wilkins,Atlanta Hawks,
All Clear for Takeoff Holo,4,Larry Nance Jr.,Cleveland Cavaliers,
All Clear for Takeoff Holo,5,Zach LaVine,Chicago Bulls,
All Clear for Takeoff Holo,6,Russell Westbrook,Oklahoma City Thunder,
All Clear for Takeoff Holo,7,Spud Webb,Atlanta Hawks,
All Clear for Takeoff Holo,8,Dwight Howard,Washington Wizards,
All Clear for Takeoff Holo,9,Shawn Kemp,Seattle Supersonics,
All Clear for Takeoff Holo,10,Tracy McGrady,Toronto Raptors,
All Clear for Takeoff Holo,11,Blake Griffin,Detroit Pistons,
All Clear for Takeoff Holo,12,Donovan Mitchell,Utah Jazz,
All Clear for Takeoff Holo,13,Julius Erving,Philadelphia 76ers,
All Clear for Takeoff Holo,14,Dennis Smith Jr.,Dallas Mavericks,
All Clear for Takeoff Holo,15,Kobe Bryant,Los Angeles Lakers,
All Clear for Takeoff Red,1,LeBron James,Los Angeles Lakers,99
All Clear for Takeoff Red,2,Victor Oladipo,Indiana Pacers,99
All Clear for Takeoff Red,3,Dominique Wilkins,Atlanta Hawks,99
All Clear for Takeoff Red,4,Larry Nance Jr.,Cleveland Cavaliers,99
All Clear for Takeoff Red,5,Zach LaVine,Chicago Bulls,99
All Clear for Takeoff Red,6,Russell Westbrook,Oklahoma City Thunder,99
All Clear for Takeoff Red,7,Spud Webb,Atlanta Hawks,99
All Clear for Takeoff Red,8,Dwight Howard,Washington Wizards,99
All Clear for Takeoff Red,9,Shawn Kemp,Seattle Supersonics,99
All Clear for Takeoff Red,10,Tracy McGrady,Toronto Raptors,99
All Clear for Takeoff Red,11,Blake Griffin,Detroit Pistons,99
All Clear for Takeoff Red,12,Donovan Mitchell,Utah Jazz,99
All Clear for Takeoff Red,13,Julius Erving,Philadelphia 76ers,99
All Clear for Takeoff Red,14,Dennis Smith Jr.,Dallas Mavericks,99
All Clear for Takeoff Red,15,Kobe Bryant,Los Angeles Lakers,99
All Heart,1,Allen Iverson,Philadelphia 76ers,
All Heart,2,Jimmy Butler,Philadelphia 76ers,
All Heart,3,Dwyane Wade,Miami Heat,
All Heart,4,Giannis Antetokounmpo,Milwaukee Bucks,
All Heart,5,Kevin Durant,Golden State Warriors,
All Heart,6,Draymond Green,Golden State Warriors,
All Heart,7,Paul Pierce,Boston Celtics,
All Heart,8,James Harden,Houston Rockets,
All Heart,9,Kevin Garnett,Minnesota Timberwolves,
All Heart,10,Russell Westbrook,Oklahoma City Thunder,
All Heart,11,Dirk Nowitzki,Dallas Mavericks,
All Heart,12,Andrew Wiggins,Minnesota Timberwolves,
All Heart,13,LeBron James,Los Angeles Lakers,
All Heart,14,Dennis Rodman,Chicago Bulls,
All Heart,15,Donovan Mitchell,Utah Jazz,
All Heart,16,Chris Paul,Houston Rockets,
All Heart,17,John Wall,Washington Wizards,
All Heart,18,Rudy Gay,San Antonio Spurs,
All Heart,19,Kobe Bryant,Los Angeles Lakers,
All Heart,20,Stephen Curry,Golden State Warriors,
All Heart Blue,1,Allen Iverson,Philadelphia 76ers,49
All Heart Blue,2,Jimmy Butler,Philadelphia 76ers,49
All Heart Blue,3,Dwyane Wade,Miami Heat,49
All Heart Blue,4,Giannis Antetokounmpo,Milwaukee Bucks,49
All Heart Blue,5,Kevin Durant,Golden State Warriors,49
All Heart Blue,6,Draymond Green,Golden State Warriors,49
All Heart Blue,7,Paul Pierce,Boston Celtics,49
All Heart Blue,8,James Harden,Houston Rockets,49
All Heart Blue,9,Kevin Garnett,Minnesota Timberwolves,49
All Heart Blue,10,Russell Westbrook,Oklahoma City Thunder,49
All Heart Blue,11,Dirk Nowitzki,Dallas Mavericks,49
All Heart Blue,12,Andrew Wiggins,Minnesota Timberwolves,49
All Heart Blue,13,LeBron James,Los Angeles Lakers,49
All Heart Blue,14,Dennis Rodman,Chicago Bulls,49
All Heart Blue,15,Donovan Mitchell,Utah Jazz,49
All Heart Blue,16,Chris Paul,Houston Rockets,49
All Heart Blue,17,John Wall,Washington Wizards,49
All Heart Blue,18,Rudy Gay,San Antonio Spurs,49
All Heart Blue,19,Kobe Bryant,Los Angeles Lakers,49
All Heart Blue,20,Stephen Curry,Golden State Warriors,49
All Heart Fast Break Holo,1,Allen Iverson,Philadelphia 76ers,
All Heart Fast Break Holo,2,Jimmy Butler,Philadelphia 76ers,
All Heart Fast Break Holo,3,Dwyane Wade,Miami Heat,
All Heart Fast Break Holo,4,Giannis Antetokounmpo,Milwaukee Bucks,
All Heart Fast Break Holo,5,Kevin Durant,Golden State Warriors,
All Heart Fast Break Holo,6,Draymond Green,Golden State Warriors,
All Heart Fast Break Holo,7,Paul Pierce,Boston Celtics,
All Heart Fast Break Holo,8,James Harden,Houston Rockets,
All Heart Fast Break Holo,9,Kevin Garnett,Minnesota Timberwolves,
All Heart Fast Break Holo,10,Russell Westbrook,Oklahoma City Thunder,
All Heart Fast Break Holo,11,Dirk Nowitzki,Dallas Mavericks,
All Heart Fast Break Holo,12,Andrew Wiggins,Minnesota Timberwolves,
All Heart Fast Break Holo,13,LeBron James,Los Angeles Lakers,
All Heart Fast Break Holo,14,Dennis Rodman,Chicago Bulls,
All Heart Fast Break Holo,15,Donovan Mitchell,Utah Jazz,
All Heart Fast Break Holo,16,Chris Paul,Houston Rockets,
All Heart Fast Break Holo,17,John Wall,Washington Wizards,
All Heart Fast Break Holo,18,Rudy Gay,San Antonio Spurs,
All Heart Fast Break Holo,19,Kobe Bryant,Los Angeles Lakers,
All Heart Fast Break Holo,20,Stephen Curry,Golden State Warriors,
All Heart Gold,1,Allen Iverson,Philadelphia 76ers,10
All Heart Gold,2,Jimmy Butler,Philadelphia 76ers,10
All Heart Gold,3,Dwyane Wade,Miami Heat,10
All Heart Gold,4,Giannis Antetokounmpo,Milwaukee Bucks,10
All Heart Gold,5,Kevin Durant,Golden State Warriors,10
All Heart Gold,6,Draymond Green,Golden State Warriors,10
All Heart Gold,7,Paul Pierce,Boston Celtics,10
All Heart Gold,8,James Harden,Houston Rockets,10
All Heart Gold,9,Kevin Garnett,Minnesota Timberwolves,10
All Heart Gold,10,Russell Westbrook,Oklahoma City Thunder,10
All Heart Gold,11,Dirk Nowitzki,Dallas Mavericks,10
All Heart Gold,12,Andrew Wiggins,Minnesota Timberwolves,10
All Heart Gold,13,LeBron James,Los Angeles Lakers,10
All Heart Gold,14,Dennis Rodman,Chicago Bulls,10
All Heart Gold,15,Donovan Mitchell,Utah Jazz,10
All Heart Gold,16,Chris Paul,Houston Rockets,10
All Heart Gold,17,John Wall,Washington Wizards,10
All Heart Gold,18,Rudy Gay,San Antonio Spurs,10
All Heart Gold,19,Kobe Bryant,Los Angeles Lakers,10
All Heart Gold,20,Stephen Curry,Golden State Warriors,10
All Heart Gold Vinyl,1,Allen Iverson,Philadelphia 76ers,1
All Heart Gold Vinyl,2,Jimmy Butler,Philadelphia 76ers,1
All Heart Gold Vinyl,3,Dwyane Wade,Miami Heat,1
All Heart Gold Vinyl,4,Giannis Antetokounmpo,Milwaukee Bucks,1
All Heart Gold Vinyl,5,Kevin Durant,Golden State Warriors,1
All Heart Gold Vinyl,6,Draymond Green,Golden State Warriors,1
All Heart Gold Vinyl,7,Paul Pierce,Boston Celtics,1
All Heart Gold Vinyl,8,James Harden,Houston Rockets,1
All Heart Gold Vinyl,9,Kevin Garnett,Minnesota Timberwolves,1
All Heart Gold Vinyl,10,Russell Westbrook,Oklahoma City Thunder,1
All Heart Gold Vinyl,11,Dirk Nowitzki,Dallas Mavericks,1
All Heart Gold Vinyl,12,Andrew Wiggins,Minnesota Timberwolves,1
All Heart Gold Vinyl,13,LeBron James,Los Angeles Lakers,1
All Heart Gold Vinyl,14,Dennis Rodman,Chicago Bulls,1
All Heart Gold Vinyl,15,Donovan Mitchell,Utah Jazz,1
All Heart Gold Vinyl,16,Chris Paul,Houston Rockets,1
All Heart Gold Vinyl,17,John Wall,Washington Wizards,1
All Heart Gold Vinyl,18,Rudy Gay,San Antonio Spurs,1
All Heart Gold Vinyl,19,Kobe Bryant,Los Angeles Lakers,1
All Heart Gold Vinyl,20,Stephen Curry,Golden State Warriors,1
All Heart Green,1,Allen Iverson,Philadelphia 76ers,5
All Heart Green,2,Jimmy Butler,Philadelphia 76ers,5
All Heart Green,3,Dwyane Wade,Miami Heat,5
All Heart Green,4,Giannis Antetokounmpo,Milwaukee Bucks,5
All Heart Green,5,Kevin Durant,Golden State Warriors,5
All Heart Green,6,Draymond Green,Golden State Warriors,5
All Heart Green,7,Paul Pierce,Boston Celtics,5
All Heart Green,8,James Harden,Houston Rockets,5
All Heart Green,9,Kevin Garnett,Minnesota Timberwolves,5
All Heart Green,10,Russell Westbrook,Oklahoma City Thunder,5
All Heart Green,11,Dirk Nowitzki,Dallas Mavericks,5
All Heart Green,12,Andrew Wiggins,Minnesota Timberwolves,5
All Heart Green,13,LeBron James,Los Angeles Lakers,5
All Heart Green,14,Dennis Rodman,Chicago Bulls,5
All Heart Green,15,Donovan Mitchell,Utah Jazz,5
All Heart Green,16,Chris Paul,Houston Rockets,5
All Heart Green,17,John Wall,Washington Wizards,5
All Heart Green,18,Rudy Gay,San Antonio Spurs,5
All Heart Green,19,Kobe Bryant,Los Angeles Lakers,5
All Heart Green,20,Stephen Curry,Golden State Warriors,5
All Heart Holo,1,Allen Iverson,Philadelphia 76ers,
All Heart Holo,2,Jimmy Butler,Philadelphia 76ers,
All Heart Holo,3,Dwyane Wade,Miami Heat,
All Heart Holo,4,Giannis Antetokounmpo,Milwaukee Bucks,
All Heart Holo,5,Kevin Durant,Golden State Warriors,
All Heart Holo,6,Draymond Green,Golden State Warriors,
All Heart Holo,7,Paul Pierce,Boston Celtics,
All Heart Holo,8,James Harden,Houston Rockets,
All Heart Holo,9,Kevin Garnett,Minnesota Timberwolves,
All Heart Holo,10,Russell Westbrook,Oklahoma City Thunder,
All Heart Holo,11,Dirk Nowitzki,Dallas Mavericks,
All Heart Holo,12,Andrew Wiggins,Minnesota Timberwolves,
All Heart Holo,13,LeBron James,Los Angeles Lakers,
All Heart Holo,14,Dennis Rodman,Chicago Bulls,
All Heart Holo,15,Donovan Mitchell,Utah Jazz,
All Heart Holo,16,Chris Paul,Houston Rockets,
All Heart Holo,17,John Wall,Washington Wizards,
All Heart Holo,18,Rudy Gay,San Antonio Spurs,
All Heart Holo,19,Kobe Bryant,Los Angeles Lakers,
All Heart Holo,20,Stephen Curry,Golden State Warriors,
All Heart Red,1,Allen Iverson,Philadelphia 76ers,99
All Heart Red,2,Jimmy Butler,Philadelphia 76ers,99
All Heart Red,3,Dwyane Wade,Miami Heat,99
All Heart Red,4,Giannis Antetokounmpo,Milwaukee Bucks,99
All Heart Red,5,Kevin Durant,Golden State Warriors,99
All Heart Red,6,Draymond Green,Golden State Warriors,99
All Heart Red,7,Paul Pierce,Boston Celtics,99
All Heart Red,8,James Harden,Houston Rockets,99
All Heart Red,9,Kevin Garnett,Minnesota Timberwolves,99
All Heart Red,10,Russell Westbrook,Oklahoma City Thunder,99
All Heart Red,11,Dirk Nowitzki,Dallas Mavericks,99
All Heart Red,12,Andrew Wiggins,Minnesota Timberwolves,99
All Heart Red,13,LeBron James,Los Angeles Lakers,99
All Heart Red,14,Dennis Rodman,Chicago Bulls,99
All Heart Red,15,Donovan Mitchell,Utah Jazz,99
All Heart Red,16,Chris Paul,Houston Rockets,99
All Heart Red,17,John Wall,Washington Wizards,99
All Heart Red,18,Rudy Gay,San Antonio Spurs,99
All Heart Red,19,Kobe Bryant,Los Angeles Lakers,99
All Heart Red,20,Stephen Curry,Golden State Warriors,99
All-Stars,1,LeBron James,Cleveland Cavaliers,
All-Stars,2,Kevin Durant,Golden State Warriors,
All-Stars,3,Russell Westbrook,Oklahoma City Thunder,
All-Stars,4,Kyrie Irving,Boston Celtics,
All-Stars,5,Anthony Davis,New Orleans Pelicans,
All-Stars,6,Paul George,Oklahoma City Thunder,
All-Stars,7,Andre Drummond,Detroit Pistons,
All-Stars,8,Bradley Beal,Washington Wizards,
All-Stars,9,Victor Oladipo,Indiana Pacers,
All-Stars,10,Kemba Walker,Charlotte Hornets,
All-Stars,11,James Harden,Houston Rockets,
All-Stars,12,DeMar DeRozan,Toronto Raptors,
All-Stars,13,Stephen Curry,Golden State Warriors,
All-Stars,14,Giannis Antetokounmpo,Milwaukee Bucks,
All-Stars,15,Joel Embiid,Philadelphia 76ers,
All-Stars,16,Kyle Lowry,Toronto Raptors,
All-Stars,17,Klay Thompson,Golden State Warriors,
All-Stars,18,Damian Lillard,Portland Trail Blazers,
All-Stars,19,Draymond Green,Golden State Warriors,
All-Stars,20,Karl-Anthony Towns,Minnesota Timberwolves,
All-Stars Blue,1,LeBron James,Cleveland Cavaliers,49
All-Stars Blue,2,Kevin Durant,Golden State Warriors,49
All-Stars Blue,3,Russell Westbrook,Oklahoma City Thunder,49
All-Stars Blue,4,Kyrie Irving,Boston Celtics,49
All-Stars Blue,5,Anthony Davis,New Orleans Pelicans,49
All-Stars Blue,6,Paul George,Oklahoma City Thunder,49
All-Stars Blue,7,Andre Drummond,Detroit Pistons,49
All-Stars Blue,8,Bradley Beal,Washington Wizards,49
All-Stars Blue,9,Victor Oladipo,Indiana Pacers,49
All-Stars Blue,10,Kemba Walker,Charlotte Hornets,49
All-Stars Blue,11,James Harden,Houston Rockets,49
All-Stars Blue,12,DeMar DeRozan,Toronto Raptors,49
All-Stars Blue,13,Stephen Curry,Golden State Warriors,49
All-Stars Blue,14,Giannis Antetokounmpo,Milwaukee Bucks,49
All-Stars Blue,15,Joel Embiid,Philadelphia 76ers,49
All-Stars Blue,16,Kyle Lowry,Toronto Raptors,49
All-Stars Blue,17,Klay Thompson,Golden State Warriors,49
All-Stars Blue,18,Damian Lillard,Portland Trail Blazers,49
All-Stars Blue,19,Draymond Green,Golden State Warriors,49
All-Stars Blue,20,Karl-Anthony Towns,Minnesota Timberwolves,49
All-Stars Fast Break Holo,1,LeBron James,Cleveland Cavaliers,
All-Stars Fast Break Holo,2,Kevin Durant,Golden State Warriors,
All-Stars Fast Break Holo,3,Russell Westbrook,Oklahoma City Thunder,
All-Stars Fast Break Holo,4,Kyrie Irving,Boston Celtics,
All-Stars Fast Break Holo,5,Anthony Davis,New Orleans Pelicans,
All-Stars Fast Break Holo,6,Paul George,Oklahoma City Thunder,
All-Stars Fast Break Holo,7,Andre Drummond,Detroit Pistons,
All-Stars Fast Break Holo,8,Bradley Beal,Washington Wizards,
All-Stars Fast Break Holo,9,Victor Oladipo,Indiana Pacers,
All-Stars Fast Break Holo,10,Kemba Walker,Charlotte Hornets,
All-Stars Fast Break Holo,11,James Harden,Houston Rockets,
All-Stars Fast Break Holo,12,DeMar DeRozan,Toronto Raptors,
All-Stars Fast Break Holo,13,Stephen Curry,Golden State Warriors,
All-Stars Fast Break Holo,14,Giannis Antetokounmpo,Milwaukee Bucks,
All-Stars Fast Break Holo,15,Joel Embiid,Philadelphia 76ers,
All-Stars Fast Break Holo,16,Kyle Lowry,Toronto Raptors,
All-Stars Fast Break Holo,17,Klay Thompson,Golden State Warriors,
All-Stars Fast Break Holo,18,Damian Lillard,Portland Trail Blazers,
All-Stars Fast Break Holo,19,Draymond Green,Golden State Warriors,
All-Stars Fast Break Holo,20,Karl-Anthony Towns,Minnesota Timberwolves,
All-Stars Gold,1,LeBron James,Cleveland Cavaliers,10
All-Stars Gold,2,Kevin Durant,Golden State Warriors,10
All-Stars Gold,3,Russell Westbrook,Oklahoma City Thunder,10
All-Stars Gold,4,Kyrie Irving,Boston Celtics,10
All-Stars Gold,5,Anthony Davis,New Orleans Pelicans,10
All-Stars Gold,6,Paul George,Oklahoma City Thunder,10
All-Stars Gold,7,Andre Drummond,Detroit Pistons,10
All-Stars Gold,8,Bradley Beal,Washington Wizards,10
All-Stars Gold,9,Victor Oladipo,Indiana Pacers,10
All-Stars Gold,10,Kemba Walker,Charlotte Hornets,10
All-Stars Gold,11,James Harden,Houston Rockets,10
All-Stars Gold,12,DeMar DeRozan,Toronto Raptors,10
All-Stars Gold,13,Stephen Curry,Golden State Warriors,10
All-Stars Gold,14,Giannis Antetokounmpo,Milwaukee Bucks,10
All-Stars Gold,15,Joel Embiid,Philadelphia 76ers,10
All-Stars Gold,16,Kyle Lowry,Toronto Raptors,10
All-Stars Gold,17,Klay Thompson,Golden State Warriors,10
All-Stars Gold,18,Damian Lillard,Portland Trail Blazers,10
All-Stars Gold,19,Draymond Green,Golden State Warriors,10
All-Stars Gold,20,Karl-Anthony Towns,Minnesota Timberwolves,10
All-Stars Gold Vinyl,1,LeBron James,Cleveland Cavaliers,1
All-Stars Gold Vinyl,2,Kevin Durant,Golden State Warriors,1
All-Stars Gold Vinyl,3,Russell Westbrook,Oklahoma City Thunder,1
All-Stars Gold Vinyl,4,Kyrie Irving,Boston Celtics,1
All-Stars Gold Vinyl,5,Anthony Davis,New Orleans Pelicans,1
All-Stars Gold Vinyl,6,Paul George,Oklahoma City Thunder,1
All-Stars Gold Vinyl,7,Andre Drummond,Detroit Pistons,1
All-Stars Gold Vinyl,8,Bradley Beal,Washington Wizards,1
All-Stars Gold Vinyl,9,Victor Oladipo,Indiana Pacers,1
All-Stars Gold Vinyl,10,Kemba Walker,Charlotte Hornets,1
All-Stars Gold Vinyl,11,James Harden,Houston Rockets,1
All-Stars Gold Vinyl,12,DeMar DeRozan,Toronto Raptors,1
All-Stars Gold Vinyl,13,Stephen Curry,Golden State Warriors,1
All-Stars Gold Vinyl,14,Giannis Antetokounmpo,Milwaukee Bucks,1
All-Stars Gold Vinyl,15,Joel Embiid,Philadelphia 76ers,1
All-Stars Gold Vinyl,16,Kyle Lowry,Toronto Raptors,1
All-Stars Gold Vinyl,17,Klay Thompson,Golden State Warriors,1
All-Stars Gold Vinyl,18,Damian Lillard,Portland Trail Blazers,1
All-Stars Gold Vinyl,19,Draymond Green,Golden State Warriors,1
All-Stars Gold Vinyl,20,Karl-Anthony Towns,Minnesota Timberwolves,1
All-Stars Green,1,LeBron James,Cleveland Cavaliers,5
All-Stars Green,2,Kevin Durant,Golden State Warriors,5
All-Stars Green,3,Russell Westbrook,Oklahoma City Thunder,5
All-Stars Green,4,Kyrie Irving,Boston Celtics,5
All-Stars Green,5,Anthony Davis,New Orleans Pelicans,5
All-Stars Green,6,Paul George,Oklahoma City Thunder,5
All-Stars Green,7,Andre Drummond,Detroit Pistons,5
All-Stars Green,8,Bradley Beal,Washington Wizards,5
All-Stars Green,9,Victor Oladipo,Indiana Pacers,5
All-Stars Green,10,Kemba Walker,Charlotte Hornets,5
All-Stars Green,11,James Harden,Houston Rockets,5
All-Stars Green,12,DeMar DeRozan,Toronto Raptors,5
All-Stars Green,13,Stephen Curry,Golden State Warriors,5
All-Stars Green,14,Giannis Antetokounmpo,Milwaukee Bucks,5
All-Stars Green,15,Joel Embiid,Philadelphia 76ers,5
All-Stars Green,16,Kyle Lowry,Toronto Raptors,5
All-Stars Green,17,Klay Thompson,Golden State Warriors,5
All-Stars Green,18,Damian Lillard,Portland Trail Blazers,5
All-Stars Green,19,Draymond Green,Golden State Warriors,5
All-Stars Green,20,Karl-Anthony Towns,Minnesota Timberwolves,5
All-Stars Holo,1,LeBron James,Cleveland Cavaliers,
All-Stars Holo,2,Kevin Durant,Golden State Warriors,
All-Stars Holo,3,Russell Westbrook,Oklahoma City Thunder,
All-Stars Holo,4,Kyrie Irving,Boston Celtics,
All-Stars Holo,5,Anthony Davis,New Orleans Pelicans,
All-Stars Holo,6,Paul George,Oklahoma City Thunder,
All-Stars Holo,7,Andre Drummond,Detroit Pistons,
All-Stars Holo,8,Bradley Beal,Washington Wizards,
All-Stars Holo,9,Victor Oladipo,Indiana Pacers,
All-Stars Holo,10,Kemba Walker,Charlotte Hornets,
All-Stars Holo,11,James Harden,Houston Rockets,
All-Stars Holo,12,DeMar DeRozan,Toronto Raptors,
All-Stars Holo,13,Stephen Curry,Golden State Warriors,
All-Stars Holo,14,Giannis Antetokounmpo,Milwaukee Bucks,
All-Stars Holo,15,Joel Embiid,Philadelphia 76ers,
All-Stars Holo,16,Kyle Lowry,Toronto Raptors,
All-Stars Holo,17,Klay Thompson,Golden State Warriors,
All-Stars Holo,18,Damian Lillard,Portland Trail Blazers,
All-Stars Holo,19,Draymond Green,Golden State Warriors,
All-Stars Holo,20,Karl-Anthony Towns,Minnesota Timberwolves,
All-Stars Red,1,LeBron James,Cleveland Cavaliers,99
All-Stars Red,2,Kevin Durant,Golden State Warriors,99
All-Stars Red,3,Russell Westbrook,Oklahoma City Thunder,99
All-Stars Red,4,Kyrie Irving,Boston Celtics,99
All-Stars Red,5,Anthony Davis,New Orleans Pelicans,99
All-Stars Red,6,Paul George,Oklahoma City Thunder,99
All-Stars Red,7,Andre Drummond,Detroit Pistons,99
All-Stars Red,8,Bradley Beal,Washington Wizards,99
