Card Set,Number,Player,Team
Base,BFE-92,Dane Dunning,Chicago White Sox
Base,BFE-93,Royce Lewis,Minnesota Twins
Base,BFE-95,Nolan Jones,Cleveland Indians
Base,BFE-96,Jerar Encarnacion,Miami Marlins
Base,BFE-97,Ian Anderson,Atlanta Braves
Base,BFE-98,Alek Thomas,Arizona Diamondbacks
Base,BFE-99,Matt Manning,Detroit Tigers
Base,BFE-100,Jo Adell,Los Angeles Angels
Base,BFE-101,Nick Madrigal,Chicago White Sox
Base,BFE-108,Tarik Skubal,Detroit Tigers
Base,BFE-109,Oscar Gonzalez,Cleveland Indians
Base,BFE-110,Aramis Ademan,Chicago Cubs
Base,BFE-115,Jasseel De La Cruz,Atlanta Braves
Base,BFE-116,J.J. Bleday,Miami Marlins
Base,BFE-117,Joe Ryan,Tampa Bay Rays
Base,BFE-118,Keoni Cavaco,Minnesota Twins
Base,BFE-120,Isaac Paredes,Detroit Tigers
Base,BFE-121,Grant Lavigne,Colorado Rockies
Base,BFE-122,Riley Greene,Detroit Tigers
Base,BFE-123,Jordan Balazovic,Minnesota Twins
Base,BFE-128,Bryan Mata,Boston Red Sox
Base,BFE-131,Miguel Vargas,Los Angeles Dodgers
Base,BFE-133,Grant Little,San Diego Padres
Base,BFE-134,Gunnar Henderson,Baltimore Orioles
Base,BFE-136,Miguel Amaya,Chicago Cubs
Base,BFE-137,Ryan Rolison,Colorado Rockies
Base,BFE-139,Anthony Volpe,New York Yankees
Base,BFE-140,Nick Bennett,Milwaukee Brewers
Base,BFE-141,Brennen Davis,Chicago Cubs
Base,BFE-142,Casey Mize,Detroit Tigers
Base,BFE-143,Keibert Ruiz,Los Angeles Dodgers
Base,BFE-144,Jarren Duran,Boston Red Sox
Base,BFE-145,Robert Puason,Oakland Athletics
Base,BFE-147,Will Wilson,Los Angeles Angels
Base,BFE-150,Luis Robert,Chicago White Sox
Base,BFE-1,Wander Franco,Tampa Bay Rays
Base,BFE-6,Zack Thompson,St. Louis Cardinals
Base,BFE-7,Briam Campusano,New York Mets
Base,BFE-12,Ronaldo Hernandez,Tampa Bay Rays
Base,BFE-16,Austin Beck,Oakland Athletics
Base,BFE-19,Julio Rodriguez,Seattle Mariners
Base,BFE-20,Shane Baz,Tampa Bay Rays
Base,BFE-24,Mason Denaburg,Washington Nationals
Base,BFE-29,Alec Bohm,Philadelphia Phillies
Base,BFE-31,Estevan Florial,New York Yankees
Base,BFE-32,Elehuris Montero,St. Louis Cardinals
Base,BFE-37,Wilfred Astudillo,New York Mets
Base,BFE-43,Cal Mitchell,Pittsburgh Pirates
Base,BFE-53,Clarke Schmidt,New York Yankees
Base,BFE-55,Spencer Howard,Philadelphia Phillies
Base,BFE-58,Logan Gilbert,Seattle Mariners
Base,BFE-62,CJ Abrams,San Diego Padres
Base,BFE-66,Nolan Gorman,St. Louis Cardinals
Base,BFE-67,Ke'Bryan Hayes,Pittsburgh Pirates
Base,BFE-68,Bryson Stott,Philadelphia Phillies
Base,BFE-71,Drew Mendoza,Washington Nationals
Base,BFE-74,MacKenzie Gore,San Diego Padres
Base,BFE-77,Evan White,Seattle Mariners
Base,BFE-83,Tim Cate,Washington Nationals
Base,BFE-88,Logan Davidson,Oakland Athletics
Base,BFE-89,Matthew Liberatore,Tampa Bay Rays
Base,BFE-94,Jarred Kelenic,Seattle Mariners
Base,BFE-102,Owen Miller,San Diego Padres
Base,BFE-103,Marco Luciano,San Francisco Giants
Base,BFE-104,Jordan Groshans,Toronto Blue Jays
Base,BFE-105,Nick Allen,Oakland Athletics
Base,BFE-106,Dylan Carlson,St. Louis Cardinals
Base,BFE-107,Cole Winn,Texas Rangers
Base,BFE-111,Oneil Cruz,Pittsburgh Pirates
Base,BFE-112,Joey Bart,San Francisco Giants
Base,BFE-113,Josh Jung,Texas Rangers
Base,BFE-114,Luis Garcia,Washington Nationals
Base,BFE-119,Hans Crouse,Texas Rangers
Base,BFE-124,Nate Pearson,Toronto Blue Jays
Base,BFE-125,Deivi Garcia,New York Yankees
Base,BFE-126,Luis Garcia,Philadelphia Phillies
Base,BFE-127,Leody Taveras,Texas Rangers
Base,BFE-129,Hunter Bishop,San Francisco Giants
Base,BFE-130,Taylor Trammell,San Diego Padres
Base,BFE-132,Luis Gil,New York Yankees
Base,BFE-135,Eric Pardinho,Toronto Blue Jays
Base,BFE-138,Jorge Mateo,Oakland Athletics
Base,BFE-146,Travis Swaggerty,Pittsburgh Pirates
Base,BFE-148,Heliot Ramos,San Francisco Giants
Base,BFE-149,Alek Manoah,Toronto Blue Jays
