BASE SET,,,
187,Chance Sisco,Baltimore Orioles,
188,Manny Machado,San Diego Padres,
189,Mike Moustakas,Milwaukee Brewers,
190,Aaron Nola,Philadelphia Phillies,
191,Jeremy Jeffress,Milwaukee Brewers,
192,Yusei Kikuchi,Seattle Mariners,
193,Anibal Sanchez,Washington Nationals,
194,Liam Hendriks,Oakland Athletics,
195,Julio Teheran,Atlanta Braves,
196,Andrew Benintendi,Boston Red Sox,
197,Raisel Iglesias,Cincinnati Reds,
198,Erick Fedde,Washington Nationals,
199,Domingo Santana,Seattle Mariners,
200,Christian Yelich,Milwaukee Brewers,
201,Francisco Lindor,Cleveland Indians,
202,New York Mets,New York Mets,Team Card
203,Joc Pederson,Los Angeles Dodgers,
204,Hector Neris,Philadelphia Phillies,
205,Patrick Sandoval,Los Angeles Angels,Rookie

206,Tommy Pham,Tampa Bay Rays,
207,Zac Gallen,Arizona Diamondbacks,Rookie
208,Zack Collins,Chicago White Sox,Rookie
209,Derek Dietrich,Cincinnati Reds,
210,Mitch Garver,Minnesota Twins,
211,Trevor Richards,Tampa Bay Rays,
212,Mike Fiers,Oakland Athletics,
213,Minnesota Twins,Minnesota Twins,Team Card
214,Trea Turner,Washington Nationals,
215,Luke Jackson,Atlanta Braves,
216,Scott Kingery,Philadelphia Phillies,
217,Amir Garrett,Cincinnati Reds,
218,Atlanta Braves,Atlanta Braves,Team Card
219,Jean Segura,Philadelphia Phillies,
220,J.T. Realmuto,Philadelphia Phillies,
221,Nick Pivetta,Philadelphia Phillies,
222,Andrew Chafin,Arizona Diamondbacks,
223,Aaron Civale,Cleveland Indians,Rookie
224,Juan Soto,Washington Nationals,
225,Oscar Mercado,Cleveland Indians,Future Stars
226,Trent Thornton,Toronto Blue Jays,
227,David Peralta,Arizona Diamondbacks,
228,Logan Allen,Cleveland Indians,Rookie
229,Randy Arozarena,St. Louis Cardinals,Rookie
230,Nolan Arenado,Colorado Rockies,
231,Randal Grichuk,Toronto Blue Jays,
232,Justin Verlander,Houston Astros,League Leaders
233,David Dahl,Colorado Rockies,
234,Cesar Hernandez,Philadelphia Phillies,
235,Dustin May,Los Angeles Dodgers,Rookie
236,Brandon Crawford,San Francisco Giants,
237,Luis Garcia,Los Angeles Angels,
238,Freddy Peralta,Milwaukee Brewers,
239,Anthony Rendon,Washington Nationals,World Series Highlights
240,Jameson Taillon,Pittsburgh Pirates,
241,Mike Clevinger,Cleveland Indians,
242,Alex Young,Arizona Diamondbacks,Rookie
243,Jeimer Candelario,Detroit Tigers,
244,Chris Paddack,San Diego Padres,Future Stars
245,Los Angeles Dodgers,Los Angeles Dodgers,Team Card
246,Philadelphia Phillies,Philadelphia Phillies,Team Card
247,Garrett Cooper,Miami Marlins,
248,Hunter Renfroe,San Diego Padres,
249,Jordan Yamamoto,Miami Marlins,Rookie
250,Bryce Harper,Philadelphia Phillies,
251,A.J. Puk,Oakland Athletics,Rookie
252,Aaron Hicks,New York Yankees,
253,Brandon Drury,Toronto Blue Jays,
254,Andrew Miller,St. Louis Cardinals,
255,Max Muncy,Los Angeles Dodgers,
256,Roman Quinn,Philadelphia Phillies,
257,Joey Lucchesi,San Diego Padres,

258,Max Scherzer,Washington Nationals,World Series Highlights
259,Jaylin Davis,San Francisco Giants,Rookie
260,Zack Greinke,Houston Astros,
261,Daniel Mengden,Oakland Athletics,
262,Anthony Santander,Baltimore Orioles,
263,J.P. Crawford,Seattle Mariners,
264,Abraham Toro,Houston Astros,Rookie
265,Patrick Corbin,Washington Nationals,
266,Austin Riley,Atlanta Braves,Future Stars
267,Joey Votto,Cincinnati Reds,
268,Ian Desmond,Colorado Rockies,
269,J.D. Martinez,Boston Red Sox,
270,Jose Urena,Miami Marlins,
271,Josh Bell,Pittsburgh Pirates,
272,Carlos Santana,Cleveland Indians,
273,Bryan Abreu,Houston Astros,Rookie
274,Boston Red Sox,Boston Red Sox,Team Card
275,JT Riddle,Miami Marlins,
276,Yordan Alvarez,Houston Astros,Rookie
277,Dominic Smith,New York Mets,
278,Isan Diaz,Miami Marlins,Rookie
279,Masahiro Tanaka,New York Yankees,
280,Tony Gonsolin,Los Angeles Dodgers,Rookie
281,Nelson Cruz,Minnesota Twins,
282,Jake Marisnick,Houston Astros,
283,Robel Garcia,Chicago Cubs,Rookie
284,Jason Kipnis,Cleveland Indians,
285,Tyler Alexander,Detroit Tigers,Rookie
286,Blake Parker,Philadelphia Phillies,
287,Jose Peraza,Cincinnati Reds,
288,Jon Gray,Colorado Rockies,
289,Yuli Gurriel,Houston Astros,
290,Nick Senzel,Cincinnati Reds,Future Stars
291,Tyler Naquin,Cleveland Indians,
292,Gavin Lux,Los Angeles Dodgers,Rookie
293,Wade Davis,Colorado Rockies,
294,Jordan Zimmermann,Detroit Tigers,
295,Jeff Samardzija,San Francisco Giants,
296,Whit Merrifield,Kansas City Royals,
297,Mike Yastrzemski,San Francisco Giants,Future Stars
298,"Big Air, Big Hair",Los Angeles Dodgers,
299,David Price,Boston Red Sox,
300,Javier Baez,Chicago Cubs,
301,Mike Tauchman,New York Yankees,
302,Tim Anderson,Chicago White Sox,League Leaders
303,Mallex Smith,Seattle Mariners,
304,Shane Bieber,Cleveland Indians,
305,Tyler Glasnow,Tampa Bay Rays,
306,Jon Lester,Chicago Cubs,
307,Daniel Palka,Chicago White Sox,
308,Carlos Rodon,Chicago White Sox,
309,Robbie Grossman,Oakland Athletics,

310,Jose Urquidy,Houston Astros,Rookie
311,David Bote,Chicago Cubs,
312,Billy Hamilton,Atlanta Braves,
313,Melky Cabrera,Pittsburgh Pirates,
314,Rafael Devers,Boston Red Sox,
315,Adam Frazier,Pittsburgh Pirates,
316,Justin Turner,Los Angeles Dodgers,
317,Sean Murphy,Oakland Athletics,Rookie
318,Omar Narvaez,Seattle Mariners,
319,Matt Olson,Oakland Athletics,
320,Austin Hedges,San Diego Padres,
321,Eduardo Rodriguez,Boston Red Sox,
322,Dario Agrazal,Pittsburgh Pirates,Rookie
323,Tyler White,Los Angeles Dodgers,
324,Mike Soroka,Atlanta Braves,Rookie Cup
325,"Like Father, Like Son",Chicago Cubs,
326,Dylan Cease,Chicago White Sox,Rookie
327,Cavan Biggio,Toronto Blue Jays,Future Stars
328,Chris Davis,Baltimore Orioles,
329,Washington Nationals,Washington Nationals,Team Card
330,George Springer,Houston Astros,
331,Kevin McCarthy,Kansas City Royals,
332,Jacob deGrom,New York Mets,
333,Evan Longoria,San Francisco Giants,
334,Kevin Pillar,San Francisco Giants,
335,Luke Voit,New York Yankees,
336,Miguel Cabrera,Detroit Tigers,
337,Michael Pineda,Minnesota Twins,
338,Chicago Cubs,Chicago Cubs,Team Card
339,Hansel Robles,Los Angeles Angels,
340,Adbert Alzolay,Chicago Cubs,Rookie
341,Hanser Alberto,Baltimore Orioles,
342,Taylor Rogers,Minnesota Twins,
343,Carson Kelly,Arizona Diamondbacks,
344,Ben Gamel,Milwaukee Brewers,
345,Justin Verlander,Houston Astros,
346,Lourdes Gurriel Jr.,Toronto Blue Jays,
347,Ryan Braun,Milwaukee Brewers,
348,Adrian Morejon,San Diego Padres,Rookie
349,Carlos Correa,Houston Astros,
350,Pete Alonso,New York Mets,Rookie Cup
Hobby Only,,,
BASE CARD CLEAR VARIATION,,,
1 Mike Trout,Los Angeles Angels,,
7 Aaron Judge,New York Yankees,,
9 Trent Grisham,Milwaukee Brewers,Rookie,
14 Anthony Rendon,Washington Nationals,,
20 Aristides Aquino,Cincinnati Reds,Rookie,
35 Adalberto Mondesi,Kansas City Royals,,
40 Bobby Bradley,Cleveland Indians,Rookie,
46 Gary Sanchez,New York Yankees,,

49,Eloy Jimenez,Chicago White Sox,
50,Cody Bellinger,Los Angeles Dodgers,
51,Anthony Rizzo,Chicago Cubs,
52,Yasmani Grandal,Milwaukee Brewers,
56,Andres Muñoz,San Diego Padres,Rookie
64,Kyle Lewis,Seattle Mariners,Rookie
69,Brendan McKay,Tampa Bay Rays,Rookie
70,Nico Hoerner,Chicago Cubs,Rookie
74,Bubba Starling,Kansas City Royals,Rookie
75,Michael Conforto,New York Mets,
78,Bo Bichette,Toronto Blue Jays,Rookie
99,Dan Vogelbach,Seattle Mariners,
100,Alex Bregman,Houston Astros,
107,Luis Castillo,Cincinnati Reds,
110,Jesus Luzardo,Oakland Athletics,Rookie
111,Buster Posey,San Francisco Giants,
115,Matt Thaiss,Los Angeles Angels,Rookie
117,Max Kepler,Minnesota Twins,
118,Clayton Kershaw,Los Angeles Dodgers,
119,Kyle Schwarber,CHicago Cubs,
123,Seth Brown,Oakland Athletics,Rookie
124,Jose Berrios,Minnesota Twins,
125,Shohei Ohtani,Los Angeles Angels,
127,Matt Chapman,Oakland Athletics,
129,Yoan Moncada,Chicago White Sox,
131,Ketel Marte,Arizona Diamondbacks,
140,Trevor Bauer,Cincinnati Reds,
145,Paul Goldschmidt,St. Louis Cardinals,
147,Jake Rogers,Detroit Tigers,Rookie
150,Ronald Acuña Jr.,Atlanta Braves,
155,Jack Flaherty,St. Louis Cardinals,
162,Michel Baez,San Diego Padres,Rookie
166,Nick Solak,Texas Rangers,Rookie
167,Anthony Kay,Toronto Blue Jays,Rookie
168,Fernando Tatis Jr.,San Diego Padres,
172,Sonny Gray,Cincinnati Reds,
173,Yadier Molina,St. Louis Cardinals,
175,Lucas Giolito,Chicago White Sox,
178,Mauricio Dubon,San Francisco Giants,Rookie
180,Max Scherzer,Washington Nationals,
182,Vladimir Guerrero Jr.,Toronto Blue Jays,
188,Manny Machado,San Diego Padres,
190,Aaron Nola,Philadelphia Phillies,
196,Andrew Benintendi,Boston Red Sox,
200,Christian Yelich,Milwaukee Brewers,
201,Francisco Lindor,Cleveland Indians,
203,Joc Pederson,Los Angeles Dodgers,
207,Zac Gallen,Arizona Diamondbacks,Rookie
208,Zack Collins,Chicago White Sox,Rookie
214,Trea Turner,Washington Nationals,
223,Aaron Civale,Cleveland Indians,Rookie
224,Juan Soto,Washington Nationals,

228,Logan Allen,Cleveland Indians,Rookie
229,Randy Arozarena,St. Louis Cardinals,Rookie
230,Nolan Arenado,Colorado Rockies,
235,Dustin May,Los Angeles Dodgers,Rookie
241,Mike Clevinger,Cleveland Indians,
242,Alex Young,Arizona Diamondbacks,Rookie
249,Jordan Yamamoto,Miami Marlins,Rookie
250,Bryce Harper,Philadelphia Phillies,
251,A.J. Puk,Oakland Athletics,Rookie
255,Max Muncy,Los Angeles Dodgers,
259,Jaylin Davis,San Francisco Giants,Rookie
264,Abraham Toro,Houston Astros,Rookie
265,Patrick Corbin,Washington Nationals,
267,Joey Votto,Cincinnati Reds,
269,J.D. Martinez,Boston Red Sox,
271,Josh Bell,Pittsburgh Pirates,
272,Carlos Santana,Cleveland Indians,
273,Bryan Abreu,Houston Astros,Rookie
276,Yordan Alvarez,Houston Astros,Rookie
278,Isan Diaz,Miami Marlins,Rookie
279,Masahiro Tanaka,New York Yankees,
281,Nelson Cruz,Minnesota Twins,
283,Robel Garcia,Chicago Cubs,Rookie
292,Gavin Lux,Los Angeles Dodgers,Rookie
296,Whit Merrifield,Kansas City Royals,
300,Javier Baez,Chicago Cubs,
304,Shane Bieber,Cleveland Indians,
314,Rafael Devers,Boston Red Sox,
317,Sean Murphy,Oakland Athletics,Rookie
324,Mike Soroka,Atlanta Braves,
326,Dylan Cease,Chicago White Sox,Rookie
330,George Springer,Houston Astros,
332,Jacob deGrom,New York Mets,
336,Miguel Cabrera,Detroit Tigers,
340,Adbert Alzolay,Chicago Cubs,Rookie
345,Justin Verlander,Houston Astros,
346,Lourdes Gurriel Jr.,Toronto Blue Jays,
348,Adrian Morejon,San Diego Padres,Rookie
349,Carlos Correa,Houston Astros,
350,Pete Alonso,New York Mets,
INSERT,,,
DECADES BEST,,,
DB-1,Willie Mays,New York Giants,
DB-2,Ernie Banks,Chicago Cubs,
DB-3,Ernie Banks,Chicago Cubs,
DB-4,Hank Aaron,Milwaukee Braves,
DB-5,Warren Spahn,Milwaukee Braves,

DB-6,Willie Mays,New York Giants
DB-7,Frank Robinson,Cincinnati Reds
DB-8,Orlando Cepeda,San Francisco Giants
DB-9,Luis Aparicio,Chicago White Sox
DB-10,Phil Rizzuto,New York Yankees
DB-11,Larry Doby,Cleveland Indians
DB-12,Eddie Mathews,Milwaukee Braves
DB-13,Duke Snider,Brooklyn Dodgers
DB-14,Ted Williams,Boston Red Sox
DB-15,Stan Musial,St. Louis Cardinals
DB-16,Jackie Robinson,Brooklyn Dodgers
DB-17,Willie Mays,New York Giants
DB-18,Monte Irvin,San Francisco Giants
DB-19,Ralph Kiner,Pittsburgh Pirates
DB-20,Hank Aaron,Milwaukee Braves
DB-21,Pittsburgh Pirates,Pittsburgh Pirates
DB-22,New York Yankees,New York Yankees
DB-23,San Francisco Giants,San Francisco Giants
DB-24,Los Angeles Dodgers,Los Angeles Dodgers
DB-25,St. Louis Cardinals,St. Louis Cardinals
DB-26,Minnesota Twins,Minnesota Twins
DB-27,Baltimore Orioles,Baltimore Orioles
DB-28,Cincinnati Reds,Cincinnati Reds
DB-29,Detroit Tigers,Detroit Tigers
DB-30,New York Mets,New York Mets
DB-31,Bob Gibson,St. Louis Cardinals
DB-32,Jim Palmer,Baltimore Orioles
DB-33,Tom Seaver,New York Mets
DB-34,Fergie Jenkins,Chicago Cubs
DB-35,Catfish Hunter,Oakland Athletics
DB-36,Steve Carlton,Philadelphia Phillies
DB-37,Nolan Ryan,California Angels
DB-38,Bert Blyleven,Minnesota Twins
DB-39,Don Sutton,Los Angeles Dodgers
DB-40,Phil Niekro,Atlanta Braves
DB-41,Wade Boggs,Boston Red Sox
DB-42,Don Mattingly,New York Yankees
DB-43,Ryne Sandberg,Chicago Cubs
DB-44,Cal Ripken Jr.,Baltimore Orioles
DB-45,Darryl Strawberry,New York Mets
DB-46,Eddie Murray,Baltimore Orioles
DB-47,Dale Murphy,Atlanta Braves
DB-48,George Brett,Kansas City Royals
DB-49,Robin Yount,Milwaukee Brewers
DB-50,Andre Dawson,Montreal Expos
DB-51,Ken Griffey Jr.,Seattle Mariners
DB-52,Frank Thomas,Chicago White Sox
DB-53,Sammy Sosa,Chicago Cubs
DB-54,Mark McGwire,Oakland Athletics
DB-55,Jeff Bagwell,Houston Astros
DB-56,Tony Gwynn,San Diego Padres
DB-57,Roberto Alomar,Toronto Blue Jays

DB-58,Barry Larkin,Cincinnati Reds,
DB-59,Chipper Jones,Atlanta Braves,
DB-60,Edgar Martinez,Seattle Mariners,
DB-61,Cal Ripken Jr.,Baltimore Orioles,
DB-62,Pedro Martinez,Boston Red Sox,
DB-63,Rickey Henderson,Oakland Athletics,
DB-64,Roger Clemens,Toronto Blue Jays,
DB-65,Sammy Sosa,Chicago Cubs,
DB-66,Ken Griffey Jr.,Seattle Mariners,
DB-67,Chipper Jones,Atlanta Braves,
DB-68,Jeff Bagwell,Houston Astros,
DB-69,Barry Larkin,Cincinnati Reds,
DB-70,Frank Thomas,Chicago White Sox,
DB-71,Pedro Martinez,Boston Red Sox,
DB-72,Randy Johnson,Arizona Diamondbacks,
DB-73,Andy Pettitte,New York Yankees,
DB-74,Roger Clemens,New York Yankees,
DB-75,Mike Mussina,New York Yankees,
DB-76,Mariano Rivera,New York Yankees,
DB-77,Tom Glavine,Atlanta Braves,
DB-78,John Smoltz,Atlanta Braves,
DB-79,CC Sabathia,Cleveland Indians,
DB-80,Roy Oswalt,Houston Astros,
DB-81,Boston Red Sox,Boston Red Sox,
DB-82,New York Yankees,New York Yankees,
DB-83,Chicago Cubs,Chicago Cubs,
DB-84,Houston Astros,Houston Astros,
DB-85,Los Angeles Dodgers,Los Angeles Dodgers,
DB-86,Cleveland Indians,Cleveland Indians,
DB-87,San Francisco Giants,San Francisco Giants,
DB-88,St. Louis Cardinals,St. Louis Cardinals,
DB-89,Texas Rangers,Texas Rangers,
DB-90,Kansas City Royals,Kansas City Royals,
DB-91,Miguel Cabrera,Detroit Tigers,
DB-92,Shohei Ohtani,Los Angeles Angels,
DB-93,Mike Trout,Los Angeles Angels,
DB-94,Kris Bryant,Chicago Cubs,
DB-95,Jacob DeGrom,New York Mets,
DB-96,Bryce Harper,Washington Nationals,
DB-97,Max Scherzer,Detroit Tigers,
DB-98,Felix Hernandez,Seattle Mariners,
DB-99,Mookie Betts,Boston Red Sox,
DB-100,Aaron Judge,New York Yankees,
TOPPS CHOICE,,,
TC-1,Vladimir Guerrero Jr.,Toronto Blue Jays,
TC-2,Yordan Alvarez,Houston Astros,Rookie
TC-3,Gavin Lux,Los Angeles Dodgers,Rookie
TC-4,Babe Ruth,New York Yankees,
TC-5,Pete Alonso,New York Mets,
TC-6,Ronald Acuña Jr.,Atlanta Braves,
TC-7,Mike Trout,Los Angeles Angels,

TC-8,Clayton Kershaw,Los Angeles Dodgers,
TC-9,Ichiro,Seattle Mariners,
TC-10,Don Mattingly,New York Yankees,
TC-11,Randy Johnson,Seattle Mariners,
TC-12,Ty Cobb,Detroit Tigers,
TC-13,Fernando Tatis Jr.,San Diego Padres,
TC-14,Mookie Betts,Boston Red Sox,
TC-15,Yadier Molina,St. Louis Cardinals,
TC-16,Kris Bryant,Chicago Cubs,
TC-17,Christian Yelich,Milwaukee Brewers,
TC-18,Aaron Judge,New York Yankees,
TC-19,Cody Bellinger,Los Angeles Dodgers,
TC-20,Bryce Harper,Philadelphia Phillies,
TC-21,Jose Altuve,Houston Astros,
TC-22,Cal Ripken Jr.,Baltimore Orioles,
TC-23,Ken Griffey Jr.,Seattle Mariners,
TC-24,Shohei Ohtani,Los Angeles Angels,
TC-25,Ryne Sandberg,Chicago Cubs,
DECADES NEXT,,,
DN-1,Vladimir Guerrero Jr.,Toronto Blue Jays,
DN-2,Austin Riley,Atlanta Braves,
DN-3,Fernando Tatis Jr.,San Diego Padres,
DN-4,Yordan Alvarez,Houston Astros,Rookie
DN-5,Ronald Acuña Jr.,Atlanta Braves,
DN-6,Gleyber Torres,New York Yankees,
DN-7,Keston Hiura,Milwaukee Brewers,
DN-8,Brendan Rodgers,Colorado Rockies,
DN-9,Eloy Jimenez,Chicago White Sox,
DN-10,Gavin Lux,Los Angeles Dodgers,Rookie
DN-11,Pete Alonso,New York Mets,
DN-12,Juan Soto,Washington Nationals,
DN-13,Bo Bichette,Toronto Blue Jays,Rookie
DN-14,Kyle Tucker,Houston Astros,
DN-15,Nick Senzel,Cincinnati Reds,
DN-16,Ozzie Albies,Atlanta Braves,
DN-17,Walker Buehler,Los Angeles Dodgers,
DN-18,Rafael Devers,Boston Red Sox,
DN-19,Cody Bellinger,Los Angeles Dodgers,
DN-20,Victor Robles,Washington Nationals,
DN-21,Lucas Giolito,Chicago White Sox,
DN-22,Nico Hoerner,Chicago Cubs,Rookie
DN-23,Shohei Ohtani,Los Angeles Angels,
DN-24,Julio Urias,Los Angeles Dodgers,
DN-25,Chris Paddack,San Diego Padres,
DN-26,Brendan McKay,Tampa Bay Rays,
DN-27,Ramon Laureano,Oakland Athletics,
DN-28,Jesus Luzardo,Oakland Athletics,Rookie
DN-29,Carter Kieboom,Washington Nationals,
DN-30,Mike Soroka,Atlanta Braves,
DECADE OF DOMINANCE DIE CUTS,,,

DOD-1,Babe Ruth,New York Yankees,
DOD-2,Willie Mays,San Francisco Giants,
DOD-3,Hank Aaron,Atlanta Braves,
DOD-4,Mark McGwire,St. Louis Cardinals,
DOD-5,Ken Griffey Jr.,Seattle Mariners,
DOD-6,Roger Clemens,Boston Red Sox,
