Card Set,Number,Player,Team
Base,U-62,David Ortiz,Boston Red Sox
Base,U-63,Terrance Gore,Los Angeles Dodgers
Base,U-64,Alex Bregman,Houston Astros
Base,U-65,Yoshi Tsutsugo,Tampa Bay Rays
Base,U-66,Max Scherzer,Washington Nationals
Base,U-67,Michael Fulmer,Detroit Tigers
Base,U-68,Greg Garcia,San Diego Padres
Base,U-69,Derek Holland,Pittsburgh Pirates
Base,U-70,Skye Bolt,Oakland Athletics
Base,U-71,Jesus Aguilar,Miami Marlins
Base,U-72,Drew Butera,Colorado Rockies
Base,U-73,Todd Frazier,Texas Rangers
Base,U-74,Harper/Segura,Philadelphia Phillies
Base,U-75,Pedro Martinez,Boston Red Sox
Base,U-76,Edwin Encarnacion,Chicago White Sox
Base,U-77,Jalen Beeks,Tampa Bay Rays
Base,U-78,Joe Jimenez,Detroit Tigers
Base,U-79,Sean Poppen,Minnesota Twins
Base,U-80,Cody Bellinger,Los Angeles Dodgers
Base,U-81,Junior Guerra,Arizona Diamondbacks
Base,U-82,Kenley Jansen,Los Angeles Dodgers
Base,U-83,Trent Grisham,San Diego Padres
Base,U-84,Yusmeiro Petit,Oakland Athletics
Base,U-85,Felix Hernandez,Seattle Mariners
Base,U-86,Josh Harrison,Philadelphia Phillies
Base,U-87,Zack Greinke,Houston Astros
Base,U-88,Craig Kimbrel,Chicago Cubs
Base,U-89,Brian Johnson,Boston Red Sox
Base,U-90,Clayton Kershaw,Los Angeles Dodgers
Base,U-91,Julio Teheran,Los Angeles Angels
Base,U-92,Jacob deGrom,New York Mets
Base,U-93,Tyler White,Los Angeles Dodgers
Base,U-94,Jesus Luzardo,Oakland Athletics
Base,U-95,Domingo Santana,Cleveland Indians
Base,U-96,Logan Morrison,Milwaukee Brewers
Base,U-97,Donovan Solano,San Francisco Giants
Base,U-98,Jose Iglesias,Baltimore Orioles
Base,U-99,Cesar Hernandez,Cleveland Indians
Base,U-100,David Price,Los Angeles Dodgers
Base,U-101,Nick Dini,Kansas City Royals
Base,U-102,Kevin Ginkel,Arizona Diamondbacks
Base,U-103,Michael Hermosillo,Los Angeles Angels
Base,U-104,Grayson Greiner,Detroit Tigers
Base,U-105,Jake Newberry,Kansas City Royals
Base,U-106,Meibrys Viloria,Kansas City Royals
Base,U-107,Eric Thames,Washington Nationals
Base,U-108,Taylor Ward,Los Angeles Angels
Base,U-109,Pedro Strop,Cincinnati Reds
Base,U-110,Mark McGwire,St. Louis Cardinals
Base,U-111,Rich Hill,Minnesota Twins
Base,U-112,Nik Turley,Pittsburgh Pirates
Base,U-113,Devin Williams,Milwaukee Brewers
Base,U-114,Josh Phegley,Chicago Cubs
Base,U-115,Brad Peacock,Houston Astros
Base,U-116,Robinson Chirinos,Texas Rangers
Base,U-117,Cameron Maybin,Detroit Tigers
Base,U-118,Frank Schwindel,Detroit Tigers
Base,U-119,Mike Trout,Los Angeles Angels
Base,U-120,Stevie Wilkerson,Baltimore Orioles
Base,U-121,Ichiro,Seattle Mariners
Base,U-122,Tino Martinez,New York Yankees
Base,U-123,Neil Walker,Philadelphia Phillies
Base,U-124,David Ortiz,Boston Red Sox
Base,U-125,Chris Martin,Atlanta Braves
Base,U-126,Jhoulys Chacin,Minnesota Twins
Base,U-127,Ryan Weber,Boston Red Sox
Base,U-128,Jonathan Davis,Toronto Blue Jays
Base,U-129,Hunter Pence,San Francisco Giants
Base,U-130,Richie Martin,Baltimore Orioles
Base,U-131,Alex Reyes,St. Louis Cardinals
Base,U-132,Daniel Descalso,Chicago Cubs
Base,U-133,Chris Iannetta,New York Yankees
Base,U-134,Gleyber Torres,New York Yankees
Base,U-135,Brandon Dixon,Detroit Tigers
Base,U-136,David McKay,Detroit Tigers
Base,U-137,Touki Toussaint,Atlanta Braves
Base,U-138,Tommy Pham,San Diego Padres
Base,U-139,Greg Allen,Cleveland Indians
Base,U-140,Clayton Kershaw,Los Angeles Dodgers
Base,U-141,Jonathan Villar,Miami Marlins
Base,U-142,Albert Pujols,Los Angeles Angels
Base,U-143,Francisco Lindor,Cleveland Indians
Base,U-144,Betts/Torres,American League
Base,U-145,Ronald Acuña Jr.,Atlanta Braves
Base,U-146,Andrew Knizner,St. Louis Cardinals
Base,U-147,Robinson Cano,New York Mets
Base,U-148,Pete Alonso,New York Mets
Base,U-149,Nick Solak,Texas Rangers
Base,U-150,Ken Griffey Jr.,Seattle Mariners
Base,U-151,Jairo Diaz,Colorado Rockies
Base,U-152,Sam Haggerty,Seattle Mariners
Base,U-153,Robert Stephenson,Cincinnati Reds
Base,U-154,Mariano Rivera,New York Yankees
Base,U-155,Zach Davies,San Diego Padres
Base,U-156,Wilmer Flores,San Francisco Giants
Base,U-157,Deivy Grullon,Philadelphia Phillies
Base,U-158,Jason Kipnis,Chicago Cubs
Base,U-159,Steven Souza Jr.,Chicago Cubs
Base,U-160,Richard Bleier,Baltimore Orioles
Base,U-161,Jake Marisnick,New York Mets
Base,U-162,Giovanny Gallegos,St. Louis Cardinals
Base,U-163,JT Riddle,Pittsburgh Pirates
Base,U-164,Sam Travis,Texas Rangers
Base,U-165,Kyle Wright,Atlanta Braves
Base,U-166,Adolis Garcia,Texas Rangers
Base,U-167,Yoshi Hirano,Seattle Mariners
Base,U-168,Keynan Middleton,Los Angeles Angels
Base,U-169,Yadier Molina,St. Louis Cardinals
Base,U-170,Travis Shaw,Toronto Blue Jays
Base,U-171,Bryse Wilson,Atlanta Braves
Base,U-172,Tyler Wade,New York Yankees
Base,U-173,Edwin Encarnacion,Chicago White Sox
Base,U-174,Logan Forsythe,Philadelphia Phillies
Base,U-175,Diego Castillo,Tampa Bay Rays
Base,U-176,Brock Holt,Milwaukee Brewers
Base,U-177,Andy Burns,Toronto Blue Jays
Base,U-178,Jarrod Dyson,Pittsburgh Pirates
Base,U-179,Jeff Hoffman,Colorado Rockies
Base,U-180,C.J. Cron,Detroit Tigers
Base,U-181,Mitch Moreland,Boston Red Sox
Base,U-182,Josh Tomlin,Atlanta Braves
Base,U-183,Steve Cishek,Chicago White Sox
Base,U-184,Miguel Cabrera,Detroit Tigers
Base,U-185,Max Scherzer,Washington Nationals
Base,U-186,Rowdy Tellez,Toronto Blue Jays
Base,U-187,Pete Alonso,New York Mets
Base,U-188,Luis Severino,New York Yankees
Base,U-189,Johnny Davis,Tampa Bay Rays
Base,U-190,Ken Griffey Jr.,Seattle Mariners
Base,U-191,Zack Greinke,Houston Astros
Base,U-192,Ian Miller,Chicago Cubs
Base,U-193,Miguel Cabrera,Detroit Tigers
Base,U-194,Justin Verlander,Houston Astros
Base,U-195,Daniel Hudson,Washington Nationals
Base,U-196,Nestor Cortes,Seattle Mariners
Base,U-197,Zach Green,San Francisco Giants
Base,U-198,Hunter Renfroe,Tampa Bay Rays
Base,U-199,Adeiny Hechavarria,Atlanta Braves
Base,U-200,Anthony Rendon,Los Angeles Angels
Base,U-201,Anthony Rizzo,Chicago Cubs
Base,U-202,Asdrubal Cabrera,Washington Nationals
Base,U-203,Austin Pruitt,Houston Astros
Base,U-204,Eric Davis,Cincinnati Reds
Base,U-205,Kenta Maeda,Minnesota Twins
Base,U-206,Asher Wojciechowski,Baltimore Orioles
Base,U-207,Jorge Lopez,Kansas City Royals
Base,U-208,Randy Arozarena,Tampa Bay Rays
Base,U-209,Cal Ripken Jr.,Baltimore Orioles
Base,U-210,Gabe Speier,Kansas City Royals
Base,U-211,Drew Smyly,San Francisco Giants
Base,U-212,Jordan Lyles,Texas Rangers
Base,U-213,Keury Mella,Arizona Diamondbacks
Base,U-214,Kendall Graveman,Seattle Mariners
Base,U-215,Joey Votto,Cincinnati Reds
Base,U-216,Sean Murphy,Oakland Athletics
Base,U-217,Andrew Suarez,San Francisco Giants
Base,U-218,Chapman/Olson,Oakland Athletics
Base,U-219,Zack Greinke,Houston Astros
Base,U-220,Alec Mills,Chicago Cubs
Base,U-221,Joe Panik,Toronto Blue Jays
Base,U-222,Scott Barlow,Kansas City Royals
Base,U-223,Chris Devenski,Houston Astros
Base,U-224,Cy Sneed,Houston Astros
Base,U-225,Jharel Cotton,Chicago Cubs
Base,U-226,Franchy Cordero,San Diego Padres
Base,U-227,Garrett Richards,San Diego Padres
Base,U-228,Starling Marte,Arizona Diamondbacks
Base,U-229,Giancarlo Stanton,Miami Marlins
Base,U-230,Cal Ripken Jr.,Baltimore Orioles
Base,U-231,Jordy Mercer,Detroit Tigers
Base,U-232,Jason Castro,Los Angeles Angels
Base,U-233,Mike Montgomery,Kansas City Royals
Base,U-234,Gavin Lux,Los Angeles Dodgers
Base,U-235,Javier Baez,Chicago Cubs
Base,U-236,Bartolo Colon,New York Mets
Base,U-237,Clayton Kershaw,Los Angeles Dodgers
Base,U-238,Tim Locastro,Arizona Diamondbacks
Base,U-239,Jefry Rodriguez,Cleveland Indians
Base,U-240,Justin Verlander,Houston Astros
Base,U-241,Tyler Heineman,San Francisco Giants
Base,U-242,Ty France,San Diego Padres
Base,U-243,Mike Trout,Los Angeles Angels
Base,U-244,Wade LeBlanc,Baltimore Orioles
Base,U-245,Justin Verlander,Houston Astros
Base,U-246,Greg Holland,Kansas City Royals
Base,U-247,Kole Calhoun,Arizona Diamondbacks
Base,U-248,Miguel Cabrera,Detroit Tigers
Base,U-249,Aroldis Chapman,New York Yankees
Base,U-250,Omar Narvaez,Milwaukee Brewers
Base,U-251,Nico Hoerner,Chicago Cubs
Base,U-252,Alex Wood,Los Angeles Dodgers
Base,U-253,Peter Lambert,Colorado Rockies
Base,U-254,Taijuan Walker,Seattle Mariners
Base,U-255,Bryce Harper,Washington Nationals
Base,U-256,Ramirez/Lindor,Cleveland Indians
Base,U-257,Derek Jeter,New York Yankees
Base,U-258,Todd Frazier,Cincinnati Reds
Base,U-259,Albert Pujols,Los Angeles Angels
Base,U-260,Kyle Crick,Pittsburgh Pirates
Base,U-261,Trout/Upton,Los Angeles Angels
Base,U-262,Ty Buttrey,Los Angeles Angels
Base,U-263,Miguel Cabrera,Detroit Tigers
Base,U-264,Aaron Judge,New York Yankees
Base,U-265,Dario Agrazal,Detroit Tigers
Base,U-266,Andrew McCutchen,Pittsburgh Pirates
Base,U-267,Albert Pujols,St. Louis Cardinals
Base,U-268,Mookie Betts,Boston Red Sox
Base,U-269,Christian Yelich,Milwaukee Brewers
Base,U-270,Dustin Garneau,Houston Astros
Base,U-271,Kevin Pillar,Boston Red Sox
Base,U-272,Joey Votto,Cincinnati Reds
Base,U-273,Devers/Bogaerts,Boston Red Sox
Base,U-274,Jordan Montgomery,New York Yankees
Base,U-275,Brett Anderson,Milwaukee Brewers
Base,U-276,Joe Kelly,Los Angeles Dodgers
Base,U-277,Jose Altuve,Houston Astros
Base,U-278,Austin Allen,Oakland Athletics
Base,U-279,Bryce Harper,Washington Nationals
Base,U-280,Albert Pujols,Los Angeles Angels
Base,U-281,Joel Kuhnel,Cincinnati Reds
Base,U-282,Christian Arroyo,Cleveland Indians
Base,U-283,Tomas Nido,New York Mets
Base,U-284,Buehler/Martin,Los Angeles Dodgers
Base,U-285,Billy Hamilton,San Francisco Giants
Base,U-286,Chase Anderson,Toronto Blue Jays
Base,U-287,Chris Sale,Boston Red Sox
Base,U-288,Giancarlo Stanton,New York Yankees
Base,U-289,Myles Straw,Houston Astros
Base,U-290,Alonso/McNeil,New York Mets
Base,U-291,Trayce Thompson,Arizona Diamondbacks
Base,U-292,Mike Trout,Los Angeles Angels
Base,U-293,Mike King,New York Yankees
Base,U-294,Adam Plutko,Cleveland Indians
Base,U-295,Chris Sale,Boston Red Sox
Base,U-296,Mark McGwire,Oakland Athletics
Base,U-297,Jesus Tinoco,Colorado Rockies
Base,U-298,Magneuris Sierra,Miami Marlins
Base,U-299,Jacob deGrom,New York Mets
Base,U-300,Yordan Alvarez,Houston Astros
Decade's Best,DB-1,Whitey Ford,New York Yankees
Decade's Best,DB-2,Bob Lemon,Cleveland Indians
Decade's Best,DB-3,Early Wynn,Cleveland Indians
Decade's Best,DB-4,Robin Roberts,Philadelphia Phillies
Decade's Best,DB-5,Warren Spahn,Milwaukee Braves
Decade's Best,DB-6,Hoyt Wilhelm,New York Giants
Decade's Best,DB-7,Bob Feller,Cleveland Indians
Decade's Best,DB-8,Jim Bunning,Detroit Tigers
Decade's Best,DB-9,Sandy Koufax,Brooklyn Dodgers
Decade's Best,DB-10,Hal Newhouser,Detroit Tigers
Decade's Best,DB-11,Rod Carew,Minnesota Twins
Decade's Best,DB-12,Tom Seaver,New York Mets
Decade's Best,DB-13,Frank Robinson,Baltimore Orioles
Decade's Best,DB-14,Carl Yastrzemski,Boston Red Sox
Decade's Best,DB-15,Brooks Robinson,Baltimore Orioles
Decade's Best,DB-16,Sandy Koufax,Los Angeles Dodgers
Decade's Best,DB-17,Bob Gibson,St. Louis Cardinals
Decade's Best,DB-18,Roberto Clemente,Pittsburgh Pirates
Decade's Best,DB-19,Willie Mays,San Francisco Giants
Decade's Best,DB-20,Sandy Koufax,Los Angeles Dodgers
Decade's Best,DB-21,Cincinnati Reds,Cincinnati Reds
Decade's Best,DB-22,Baltimore Orioles,Baltimore Orioles
Decade's Best,DB-23,Pittsburgh Pirates,Pittsburgh Pirates
Decade's Best,DB-24,Los Angeles Dodgers,Los Angeles Dodgers
Decade's Best,DB-25,Boston Red Sox,Boston Red Sox
Decade's Best,DB-26,New York Yankees,New York Yankees
Decade's Best,DB-27,Oakland Athletics,Oakland Athletics
Decade's Best,DB-28,Philadelphia Phillies,Philadelphia Phillies
Decade's Best,DB-29,Kansas City Royals,Kansas City Royals
Decade's Best,DB-30,New York Mets,New York Mets
Decade's Best,DB-31,Mike Schmidt,Philadelphia Phillies
Decade's Best,DB-32,Ryne Sandberg,Chicago Cubs
Decade's Best,DB-33,Cal Ripken Jr.,Baltimore Orioles
Decade's Best,DB-34,Dale Murphy,Atlanta Braves
Decade's Best,DB-35,Dwight Gooden,New York Mets
Decade's Best,DB-36,Jose Canseco,Oakland Athletics
Decade's Best,DB-37,Roger Clemens,Boston Red Sox
Decade's Best,DB-38,Don Mattingly,New York Yankees
Decade's Best,DB-39,Steve Carlton,Philadelphia Phillies
Decade's Best,DB-40,Mark McGwire,Oakland Athletics
Decade's Best,DB-41,Roger Clemens,Boston Red Sox
Decade's Best,DB-42,Randy Johnson,Seattle Mariners
Decade's Best,DB-43,Tom Glavine,Atlanta Braves
Decade's Best,DB-44,Pedro Martinez,Boston Red Sox
Decade's Best,DB-45,Mike Mussina,Baltimore Orioles
Decade's Best,DB-46,John Smoltz,Atlanta Braves
Decade's Best,DB-47,David Cone,Kansas City Royals
Decade's Best,DB-48,Dennis Eckersley,Oakland Athletics
Decade's Best,DB-49,Andy Pettitte,New York Yankees
Decade's Best,DB-50,Mariano Rivera,New York Yankees
Decade's Best,DB-51,Boston Red Sox,Boston Red Sox
Decade's Best,DB-52,New York Yankees,New York Yankees
Decade's Best,DB-53,St. Louis Cardinals,St. Louis Cardinals
Decade's Best,DB-54,Los Angeles Angels,Los Angeles Angels
Decade's Best,DB-55,Philadelphia Phillies,Philadelphia Phillies
Decade's Best,DB-56,Arizona Diamondbacks,Arizona Diamondbacks
Decade's Best,DB-57,Chicago White Sox,Chicago White Sox
Decade's Best,DB-58,Atlanta Braves,Atlanta Braves
Decade's Best,DB-59,Oakland Athletics,Oakland Athletics
Decade's Best,DB-60,Houston Astros,Houston Astros
Decade's Best,DB-61,Albert Pujols,St. Louis Cardinals
Decade's Best,DB-62,Ichiro,Seattle Mariners
Decade's Best,DB-63,Miguel Cabrera,Detroit Tigers
Decade's Best,DB-64,Ryan Howard,Philadelphia Phillies
Decade's Best,DB-65,Alex Rodriguez,New York Yankees
Decade's Best,DB-66,Vladimir Guerrero,Montréal Expos
Decade's Best,DB-67,Jim Thome,Cleveland Indians
Decade's Best,DB-68,David Ortiz,Boston Red Sox
Decade's Best,DB-69,Todd Helton,Colorado Rockies
Decade's Best,DB-70,Chipper Jones,Atlanta Braves
Decade's Best,DB-71,Mike Trout,Los Angeles Angels
Decade's Best,DB-72,Andrew McCutchen,Pittsburgh Pirates
Decade's Best,DB-73,Joey Votto,Cincinnati Reds
Decade's Best,DB-74,Paul Goldschmidt,St. Louis Cardinals
Decade's Best,DB-75,Mookie Betts,Boston Red Sox
Decade's Best,DB-76,Miguel Cabrera,Detroit Tigers
Decade's Best,DB-77,Christian Yelich,Milwaukee Brewers
Decade's Best,DB-78,Nolan Arenado,Colorado Rockies
Decade's Best,DB-79,Freddie Freeman,Atlanta Braves
Decade's Best,DB-80,Jose Altuve,Houston Astros
Prospects,P-1,Evan White,Seattle Mariners
Prospects,P-2,Nate Pearson,Toronto Blue Jays
Prospects,P-3,Wander Franco,Tampa Bay Rays
Prospects,P-4,Jo Adell,Los Angeles Angels
Prospects,P-5,Tyler Stephenson,Cincinnati Reds
Prospects,P-6,MacKenzie Gore,San Diego Padres
Prospects,P-7,Cristian Pache,Atlanta Braves
Prospects,P-8,Josh Jung,Texas Rangers
Prospects,P-9,Ke'Bryan Hayes,Pittsburgh Pirates
Prospects,P-10,Bobby Dalbec,Boston Red Sox
Prospects,P-11,Colton Welker,Colorado Rockies
Prospects,P-12,Alec Bohm,Philadelphia Phillies
Prospects,P-13,Nick Allen,Oakland Athletics
Prospects,P-14,Ethan Small,Milwaukee Brewers
Prospects,P-15,Ryan Mountcastle,Baltimore Orioles
Prospects,P-16,Andres Gimenez,New York Mets
Prospects,P-17,Brady Singer,Kansas City Royals
Prospects,P-18,Casey Mize,Detroit Tigers
Prospects,P-19,Alex Kirilloff,Minnesota Twins
Prospects,P-20,Forrest Whitley,Houston Astros
Prospects,P-21,Keibert Ruiz,Los Angeles Dodgers
Prospects,P-22,Brennen Davis,Chicago Cubs
Prospects,P-23,Sixto Sanchez,Miami Marlins
Prospects,P-24,Nick Madrigal,Chicago White Sox
Prospects,P-25,Joey Bart,San Francisco Giants
Prospects,P-26,Daulton Varsho,Arizona Diamondbacks
Prospects,P-27,Dylan Carlson,St. Louis Cardinals
Prospects,P-28,Nolan Jones,Cleveland Indians
Prospects,P-29,Luis Garcia,Washington Nationals
Prospects,P-30,Clarke Schmidt,New York Yankees
A Numbers Game,NG-1,Roberto Alomar,Toronto Blue Jays
A Numbers Game,NG-2,Ryne Sandberg,Chicago Cubs
A Numbers Game,NG-3,Roberto Clemente,Pittsburgh Pirates
A Numbers Game,NG-4,Randy Johnson,Arizona Diamondbacks
A Numbers Game,NG-5,Rickey Henderson,Oakland Athletics
A Numbers Game,NG-6,Nolan Ryan,Texas Rangers
A Numbers Game,NG-7,Jackie Robinson,Brooklyn Dodgers
A Numbers Game,NG-8,Jeff Bagwell,Houston Astros
A Numbers Game,NG-9,Chipper Jones,Atlanta Braves
A Numbers Game,NG-10,Ken Griffey Jr.,Seattle Mariners
A Numbers Game,NG-11,Stan Musial,St. Louis Cardinals
A Numbers Game,NG-12,Robin Yount,Milwaukee Brewers
A Numbers Game,NG-13,Mariano Rivera,New York Yankees
A Numbers Game,NG-14,Ted Williams,Boston Red Sox
A Numbers Game,NG-15,Tony Gwynn,San Diego Padres
A Numbers Game,NG-16,Cal Ripken Jr.,Baltimore Orioles
A Numbers Game,NG-17,Mike Piazza,New York Mets
A Numbers Game,NG-18,Willie Mays,San Francisco Giants
A Numbers Game,NG-19,Ernie Banks,Chicago Cubs
A Numbers Game,NG-20,Sandy Koufax,Los Angeles Dodgers
A Numbers Game,NG-21,Ozzie Smith,St. Louis Cardinals
A Numbers Game,NG-22,Derek Jeter,New York Yankees
A Numbers Game,NG-23,Mike Schmidt,Philadelphia Phillies
A Numbers Game,NG-24,Johnny Bench,Cincinnati Reds
A Numbers Game,NG-25,Hank Aaron,Atlanta Braves
1985 Topps Baseball 35th Anniversary,85TB-1,Derek Jeter,New York Yankees
1985 Topps Baseball 35th Anniversary,85TB-2,Josh Donaldson,Minnesota Twins
1985 Topps Baseball 35th Anniversary,85TB-3,Yoshi Tsutsugo,Tampa Bay Rays
1985 Topps Baseball 35th Anniversary,85TB-4,Shogo Akiyama,Cincinnati Reds
1985 Topps Baseball 35th Anniversary,85TB-5,Mike Trout,Los Angeles Angels
1985 Topps Baseball 35th Anniversary,85TB-6,Starling Marte,Arizona Diamondbacks
1985 Topps Baseball 35th Anniversary,85TB-7,Ronald Acuña Jr.,Atlanta Braves
1985 Topps Baseball 35th Anniversary,85TB-8,Fred McGriff,Atlanta Braves
1985 Topps Baseball 35th Anniversary,85TB-9,Eddie Murray,Baltimore Orioles
1985 Topps Baseball 35th Anniversary,85TB-10,Jackie Robinson,Brooklyn Dodgers
1985 Topps Baseball 35th Anniversary,85TB-11,Ernie Banks,Chicago Cubs
1985 Topps Baseball 35th Anniversary,85TB-12,Andre Dawson,Chicago Cubs
1985 Topps Baseball 35th Anniversary,85TB-13,Javier Baez,Chicago Cubs
1985 Topps Baseball 35th Anniversary,85TB-14,Luis Robert,Chicago White Sox
1985 Topps Baseball 35th Anniversary,85TB-15,Yoan Moncada,Chicago White Sox
1985 Topps Baseball 35th Anniversary,85TB-16,Frank Robinson,Cincinnati Reds
1985 Topps Baseball 35th Anniversary,85TB-17,Joe Morgan,Cincinnati Reds
1985 Topps Baseball 35th Anniversary,85TB-18,Yordan Alvarez,Houston Astros
1985 Topps Baseball 35th Anniversary,85TB-19,Gavin Lux,Los Angeles Dodgers
1985 Topps Baseball 35th Anniversary,85TB-20,Cody Bellinger,Los Angeles Dodgers
1985 Topps Baseball 35th Anniversary,85TB-21,David Price,Los Angeles Dodgers
1985 Topps Baseball 35th Anniversary,85TB-22,Mookie Betts,Los Angeles Dodgers
1985 Topps Baseball 35th Anniversary,85TB-23,Christian Yelich,Milwaukee Brewers
1985 Topps Baseball 35th Anniversary,85TB-24,Tim Raines,Montreal Expos
1985 Topps Baseball 35th Anniversary,85TB-25,Willie Mays,New York Giants
1985 Topps Baseball 35th Anniversary,85TB-26,Dwight Gooden,New York Mets
1985 Topps Baseball 35th Anniversary,85TB-27,David Wright,New York Mets
1985 Topps Baseball 35th Anniversary,85TB-28,Pete Alonso,New York Mets
1985 Topps Baseball 35th Anniversary,85TB-29,Aaron Judge,New York Yankees
1985 Topps Baseball 35th Anniversary,85TB-30,Thurman Munson,New York Yankees
1985 Topps Baseball 35th Anniversary,85TB-31,Jesus Luzardo,Oakland Athletics
1985 Topps Baseball 35th Anniversary,85TB-32,A.J. Puk,Oakland Athletics
1985 Topps Baseball 35th Anniversary,85TB-33,Bryce Harper,Philadelphia Phillies
1985 Topps Baseball 35th Anniversary,85TB-34,Ryan Howard,Philadelphia Phillies
1985 Topps Baseball 35th Anniversary,85TB-35,Mike Schmidt,Philadelphia Phillies
1985 Topps Baseball 35th Anniversary,85TB-36,Willie Stargell,Pittsburgh Pirates
1985 Topps Baseball 35th Anniversary,85TB-37,Fernando Tatis Jr.,San Diego Padres
1985 Topps Baseball 35th Anniversary,85TB-38,Dave Winfield,San Diego Padres
1985 Topps Baseball 35th Anniversary,85TB-39,Willie McCovey,San Francisco Giants
1985 Topps Baseball 35th Anniversary,85TB-40,Tim Lincecum,San Francisco Giants
1985 Topps Baseball 35th Anniversary,85TB-41,Ken Griffey Jr.,Seattle Mariners
1985 Topps Baseball 35th Anniversary,85TB-42,Bob Gibson,St. Louis Cardinals
1985 Topps Baseball 35th Anniversary,85TB-43,Lou Brock,St. Louis Cardinals
1985 Topps Baseball 35th Anniversary,85TB-44,Nolan Ryan,Texas Rangers
1985 Topps Baseball 35th Anniversary,85TB-45,Bo Bichette,Toronto Blue Jays
1985 Topps Baseball 35th Anniversary,85TB-46,Juan Soto,Washington Nationals
1985 Topps Baseball 35th Anniversary,85TB-47,Shohei Ohtani,Los Angeles Angels
1985 Topps Baseball 35th Anniversary,85TB-48,Austin Meadows,Tampa Bay Rays
1985 Topps Baseball 35th Anniversary,85TB-49,Roberto Clemente,Pittsburgh Pirates
1985 Topps Baseball 35th Anniversary,85TB-50,Lewis Brinson,Miami Marlins
20 Years of the Captain,YOC-95,Derek Jeter,New York Yankees
20 Years of the Captain,YOC-96,Derek Jeter,New York Yankees
20 Years of the Captain,YOC-97,Derek Jeter,New York Yankees
20 Years of the Captain,YOC-98,Derek Jeter,New York Yankees
20 Years of the Captain,YOC-99,Derek Jeter,New York Yankees
20 Years of the Captain,YOC-00,Derek Jeter,New York Yankees
20 Years of the Captain,YOC-01,Derek Jeter,New York Yankees
20 Years of the Captain,YOC-02,Derek Jeter,New York Yankees
20 Years of the Captain,YOC-03,Derek Jeter,New York Yankees
20 Years of the Captain,YOC-04,Derek Jeter,New York Yankees
20 Years of the Captain,YOC-05,Derek Jeter,New York Yankees
20 Years of the Captain,YOC-06,Derek Jeter,New York Yankees
