Card Set,Number,Player,Team
Base,U-53,Yordan Alvarez,Houston Astros
Base,U-54,Gavin Lux,Los Angeles Dodgers
Base,U-55,Nico Hoerner,Chicago Cubs
Base,U-56,Jesus Luzardo,Oakland Athletics
Base,U-57,Aristides Aquino,Cincinnati Reds
Base,U-58,Luis Robert,Chicago White Sox
Base,U-59,Kyle Lewis,Seattle Mariners
Base,U-60,Nick Solak,Texas Rangers
Base,U-61,Pedro Martinez,Boston Red Sox
Base,U-62,Kris Bryant,Chicago Cubs
Base,U-63,Ken Griffey Jr.,Seattle Mariners
Base,U-64,Ichiro,Seattle Mariners
Base,U-65,Aaron Judge,New York Yankees
Base,U-66,Bryce Harper,Washington Nationals
Base,U-67,Derek Jeter,New York Yankees
Base,U-68,Buster Posey,San Francisco Giants
Base,U-69,Mike Trout,Los Angeles Angels
Base,U-70,Cal Ripken Jr.,Baltimore Orioles
Base,U-71,Alex Bregman,Houston Astros
Base,U-72,Mariano Rivera,New York Yankees
Base,U-73,Andrew McCutchen,Pittsburgh Pirates
Base,U-74,Clayton Kershaw,Los Angeles Dodgers
Base,U-75,Ronald Acuña Jr.,Atlanta Braves
Base,U-76,Gleyber Torres,New York Yankees
Base,U-77,Javier Baez,Chicago Cubs
Base,U-78,Albert Pujols,St. Louis Cardinals
Base,U-79,Jose Altuve,Houston Astros
Base,U-80,Joey Votto,Cincinnati Reds
Base,U-81,Jacob deGrom,New York Mets
Base,U-82,David Ortiz,Boston Red Sox
Base,U-83,Yadier Molina,St. Louis Cardinals
Base,U-84,Pete Alonso,New York Mets
Base,U-85,Anthony Rizzo,Chicago Cubs
Base,U-86,Pete Alonso,New York Mets
Base,U-87,Ken Griffey Jr.,Seattle Mariners
Base,U-88,Tino Martinez,New York Yankees
Base,U-89,Bryce Harper,Washington Nationals
Base,U-90,Aaron Judge,New York Yankees
Base,U-91,Giancarlo Stanton,Miami Marlins
Base,U-92,Mark McGwire,St. Louis Cardinals
Base,U-93,Ryan Howard,Philadelphia Phillies
Base,U-94,David Ortiz,Boston Red Sox
Base,U-95,Mark McGwire,Oakland Athletics
Base,U-96,Todd Frazier,Cincinnati Reds
Base,U-97,Robinson Cano,New York Yankees
Base,U-98,Yoenis Cespedes,Oakland Athletics
Base,U-99,Cal Ripken Jr.,Baltimore Orioles
Base,U-100,Eric Davis,Cincinnati Reds
A Numbers Game,NGC-1,Roberto Alomar,Toronto Blue Jays
A Numbers Game,NGC-2,Ryne Sandberg,Chicago Cubs
A Numbers Game,NGC-3,Roberto Clemente,Pittsburgh Pirates
A Numbers Game,NGC-4,Randy Johnson,Arizona Diamondbacks
A Numbers Game,NGC-5,Rickey Henderson,Oakland Athletics
A Numbers Game,NGC-6,Nolan Ryan,Texas Rangers
A Numbers Game,NGC-7,Jackie Robinson,Brooklyn Dodgers
A Numbers Game,NGC-8,Jeff Bagwell,Houston Astros
A Numbers Game,NGC-9,Chipper Jones,Atlanta Braves
A Numbers Game,NGC-10,Ken Griffey Jr.,Seattle Mariners
A Numbers Game,NGC-11,Stan Musial,St. Louis Cardinals
A Numbers Game,NGC-12,Robin Yount,Milwaukee Brewers
A Numbers Game,NGC-13,Mariano Rivera,New York Yankees
A Numbers Game,NGC-14,Ted Williams,Boston Red Sox
A Numbers Game,NGC-15,Tony Gwynn,San Diego Padres
A Numbers Game,NGC-16,Cal Ripken Jr.,Baltimore Orioles
A Numbers Game,NGC-17,Mike Piazza,New York Mets
A Numbers Game,NGC-18,Willie Mays,San Francisco Giants
A Numbers Game,NGC-19,Ernie Banks,Chicago Cubs
A Numbers Game,NGC-20,Sandy Koufax,Los Angeles Dodgers
A Numbers Game,NGC-21,Ozzie Smith,St. Louis Cardinals
A Numbers Game,NGC-22,Derek Jeter,New York Yankees
A Numbers Game,NGC-23,Mike Schmidt,Philadelphia Phillies
A Numbers Game,NGC-24,Johnny Bench,Cincinnati Reds
A Numbers Game,NGC-25,Hank Aaron,Atlanta Braves
Decade's Next,DNC-1,Vladimir Guerrero Jr.,Toronto Blue Jays
Decade's Next,DNC-2,Luis Robert,Chicago White Sox
Decade's Next,DNC-3,Fernando Tatis Jr.,San Diego Padres
Decade's Next,DNC-4,Yordan Alvarez,Houston Astros
Decade's Next,DNC-5,Ronald Acuña Jr.,Atlanta Braves
Decade's Next,DNC-6,Gleyber Torres,New York Yankees
Decade's Next,DNC-7,Brendan Rodgers,Colorado Rockies
Decade's Next,DNC-8,Eloy Jimenez,Chicago White Sox
Decade's Next,DNC-9,Pete Alonso,New York Mets
Decade's Next,DNC-10,Juan Soto,Washington Nationals
Decade's Next,DNC-11,Bo Bichette,Toronto Blue Jays
Decade's Next,DNC-12,Nick Senzel,Cincinnati Reds
Decade's Next,DNC-13,Ozzie Albies,Atlanta Braves
Decade's Next,DNC-14,Walker Buehler,Los Angeles Dodgers
Decade's Next,DNC-15,Rafael Devers,Boston Red Sox
Decade's Next,DNC-16,Cody Bellinger,Los Angeles Dodgers
Decade's Next,DNC-17,Victor Robles,Washington Nationals
Decade's Next,DNC-18,Shohei Ohtani,Los Angeles Angels
Decade's Next,DNC-19,Kyle Lewis,Seattle Mariners
Decade's Next,DNC-20,Chris Paddack,San Diego Padres
Decade's Next,DNC-21,Brendan McKay,Tampa Bay Rays
Decade's Next,DNC-22,Jesus Luzardo,Oakland Athletics
Decade's Next,DNC-23,Shogo Akiyama,Cincinnati Reds
Decade's Next,DNC-24,Nico Hoerner,Chicago Cubs
Decade's Next,DNC-25,Gavin Lux,Los Angeles Dodgers
A Numbers Game Autographs,NGCA-CR,Cal Ripken Jr.,Baltimore Orioles
A Numbers Game Autographs,NGCA-DJ,Derek Jeter,New York Yankees
A Numbers Game Autographs,NGCA-MR,Mariano Rivera,New York Yankees
A Numbers Game Autographs,NGCA-MS,Mike Schmidt,Philadelphia Phillies
A Numbers Game Autographs,NGCA-OS,Ozzie Smith,St. Louis Cardinals
A Numbers Game Autographs,NGCA-RS,Ryne Sandberg,Chicago Cubs
A Numbers Game Autographs,NGCA-RY,Robin Yount,Milwaukee Brewers
A Numbers Game Autographs,NGCA-SK,Sandy Koufax,Los Angeles Dodgers
Decade's Next Autographs,DNCA-BB,Bo Bichette,Toronto Blue Jays
Decade's Next Autographs,DNCA-EJ,Eloy Jimenez,Chicago White Sox
Decade's Next Autographs,DNCA-GL,Gavin Lux,Los Angeles Dodgers
Decade's Next Autographs,DNCA-LR,Luis Robert,Chicago White Sox
Decade's Next Autographs,DNCA-NH,Nico Hoerner,Chicago Cubs
Decade's Next Autographs,DNCA-PA,Pete Alonso,New York Mets
Decade's Next Autographs,DNCA-RA,Ronald Acuña Jr.,Atlanta Braves
Decade's Next Autographs,DNCA-SO,Shohei Ohtani,Los Angeles Angels
Decade's Next Autographs,DNCA-VG,Vladimir Guerrero Jr.,Toronto Blue Jays
Decade's Next Autographs,DNCA-YA,Yordan Alvarez,Houston Astros
Autographs,USA-AH,Aaron Hicks,New York Yankees
Autographs,USA-AM,Austin Meadows,Tampa Bay Rays
Autographs,USA-AN,Aaron Nola,Philadelphia Phillies
Autographs,USA-AO,Adam Ottavino,New York Yankees
Autographs,USA-AR,Anthony Rendon,Los Angeles Angels
Autographs,USA-BH,Bryce Harper,Philadelphia Phillies
Autographs,USA-BO,Brian O'Grady,Tampa Bay Rays
Autographs,USA-CB,Cody Bellinger,Los Angeles Dodgers
Autographs,USA-CBI,Cavan Biggio,Toronto Blue Jays
Autographs,USA-CK,Carter Kieboom,Washington Nationals
Autographs,USA-CP,Colin Poche,Tampa Bay Rays
Autographs,USA-CT,Cole Tucker,Pittsburgh Pirates
Autographs,USA-CW,Chad Wallach,Miami Marlins
Autographs,USA-DB,David Bednar,San Diego Padres
Autographs,USA-DP,Daniel Ponce de Leon,St. Louis Cardinals
Autographs,USA-EH,Eric Hosmer,San Diego Padres
Autographs,USA-ET,Eric Thames,Washington Nationals
Autographs,USA-FB,Franklin Barreto,Oakland Athletics
Autographs,USA-GC,Gerrit Cole,New York Yankees
Autographs,USA-GS,Garrett Stubbs,Houston Astros
Autographs,USA-GSP,George Springer,Houston Astros
Autographs,USA-HP,Hunter Pence,San Francisco Giants
Autographs,USA-HR,Hyun-Jin Ryu,Toronto Blue Jays
Autographs,USA-IH,Ian Happ,Chicago Cubs
Autographs,USA-JB,Jon Berti,Miami Marlins
Autographs,USA-JKA,James Karinchak,Cleveland Indians
Autographs,USA-JM,Jack Mayfield,Houston Astros
Autographs,USA-JP,Jorge Polanco,Minnesota Twins
Autographs,USA-JPA,Joe Palumbo,Texas Rangers
Autographs,USA-JR,J.T. Realmuto,Philadelphia Phillies
Autographs,USA-JS,Juan Soto,Washington Nationals
Autographs,USA-JSM,Justin Smoak,Milwaukee Brewers
Autographs,USA-JT,Jesus Tinoco,Colorado Rockies
Autographs,USA-JV,Josh VanMeter,Cincinnati Reds
Autographs,USA-KG,Kyle Garlick,Philadelphia Phillies
Autographs,USA-KGI,Kevin Ginkel,Arizona Diamondbacks
Autographs,USA-KH,Kyle Hendricks,Chicago Cubs
Autographs,USA-KK,Kwang Hyun Kim,St. Louis Cardinals
Autographs,USA-KM,Kenta Maeda,Minnesota Twins
Autographs,USA-KS,Kyle Schwarber,Chicago Cubs
Autographs,USA-KW,Kean Wong,San Francisco Giants
Autographs,USA-KWO,Kolten Wong,St. Louis Cardinals
Autographs,USA-LW,LaMonte Wade Jr.,Minnesota Twins
Autographs,USA-MB,Matthew Boyd,Detroit Tigers
Autographs,USA-MK,Mike King,New York Yankees
Autographs,USA-MM,Mike Moustakas,Cincinnati Reds
Autographs,USA-MMA,Manny Machado,San Diego Padres
Autographs,USA-MT,Mike Trout,Los Angeles Angels
Autographs,USA-MY,Mike Yastrzemski,San Francisco Giants
Autographs,USA-NC,Nick Castellanos,Cincinnati Reds
Autographs,USA-NCI,Nick Ciuffo,Texas Rangers
Autographs,USA-NM,Nick Martini,Philadelphia Phillies
Autographs,USA-OM,Oscar Mercado,Cleveland Indians
Autographs,USA-PA,Pete Alonso,New York Mets
Autographs,USA-PC,Patrick Corbin,Washington Nationals
Autographs,USA-RD,Randy Dobnak,Minnesota Twins
Autographs,USA-RI,Raisel Iglesias,Cincinnati Reds
Autographs,USA-RL,Ramon Laureano,Oakland Athletics
Autographs,USA-RM,Ryan McBroom,Kansas City Royals
Autographs,USA-RR,Rangel Ravelo,St. Louis Cardinals
Autographs,USA-RRO,Ronny Rodriguez,Milwaukee Brewers
Autographs,USA-SB,Shane Bieber,Cleveland Indians
Autographs,USA-SC,Shin-Soo Choo,Texas Rangers
Autographs,USA-SH,Scott Heineman,Texas Rangers
Autographs,USA-SM,Seth Mejias-Brean,San Diego Padres
Autographs,USA-SMA,Sean Manaea,Oakland Athletics
Autographs,USA-SS,Steven Souza Jr.,Chicago Cubs
Autographs,USA-SY,Shun Yamaguchi,Toronto Blue Jays
Autographs,USA-TE,Tommy Edman,St. Louis Cardinals
Autographs,USA-TL,Tommy La Stella,Los Angeles Angels
Autographs,USA-TLA,Travis Lakins Sr.,Baltimore Orioles
Autographs,USA-TT,Tyrone Taylor,Milwaukee Brewers
Autographs,USA-TW,Trey Wingenter,San Diego Padres
Autographs,USA-WM,Whit Merrifield,Kansas City Royals
Autographs,USA-XB,Xander Bogaerts,Boston Red Sox
Autographs,USA-YD,Yonathan Daza,Colorado Rockies
Autographs,USA-YM,Yadier Molina,St. Louis Cardinals
Autographs,USA-ZG,Zac Gallen,Arizona Diamondbacks
Autographs,USA-ZW,Zack Wheeler,Philadelphia Phillies
Rookie Debut Autographs,RDUSA-AA,Aristides Aquino,Cincinnati Reds
Rookie Debut Autographs,RDUSA-BB,Bo Bichette,Toronto Blue Jays
Rookie Debut Autographs,RDUSA-BM,Brendan McKay,Tampa Bay Rays
Rookie Debut Autographs,RDUSA-KL,Kyle Lewis,Seattle Mariners
Rookie Debut Autographs,RDUSA-LR,Luis Robert,Chicago White Sox
Rookie Debut Autographs,RDUSA-NH,Nico Hoerner,Chicago Cubs
Rookie Debut Autographs,RDUSA-NS,Nick Solak,Texas Rangers
Rookie Debut Autographs,RDUSA-YA,Yordan Alvarez,Houston Astros
