BASE,,,
BASE CARDS,,,
BP-16,Cole Tucker,Pittsburgh Pirates®
BP-17,A.J. Puk,Oakland AthleticsTM
BP-18,Leody Taveras,Texas Rangers®
BP-19,Logan Allen,San Diego PadresTM
BP-20,Blake Rutherford,Chicago White Sox®
BP-21,Freudis Nova,Houston Astros®
BP-22,Daniel Johnson,Washington Nationals®
BP-23,Rylan Bannon,Baltimore Orioles®
BP-24,Taylor Trammell,Cincinnati Reds®
BP-25,Fernando Tatis Jr.,San Diego PadresTM
BP-26,Beau Burrows,Detroit Tigers®
BP-27,Jay Groome,Boston Red Sox®
BP-28,Adam Haseley,Philadelphia Phillies®
BP-29,Adonis Medina,Philadelphia Phillies®
BP-30,Julio Pablo Martinez,Texas Rangers®
BP-31,Evan White,Seattle MarinersTM
BP-32,Cristian Javier,Houston Astros®
BP-33,Julio Rodriguez,Seattle MarinersTM
BP-34,Domingo Acevedo,New York Yankees®
BP-35,Miguel Amaya,Chicago Cubs®
BP-36,Ryan Vilade,Colorado RockiesTM
BP-37,JoJo Romero,Philadelphia Phillies®
BP-38,Sandro Fabian,San Francisco Giants®
BP-39,Franklyn Kilome,New York Mets®
BP-40,Triston McKenzie,Cleveland Indians®
BP-41,Ryan Mountcastle,Baltimore Orioles®
BP-42,Jordyn Adams,Angels®
BP-43,Nick Senzel,Cincinnati Reds®
BP-44,Luis Robert,Chicago White Sox®
BP-45,Brent Rooker,Minnesota Twins®
BP-46,Anthony Seigler,New York Yankees®

BP-47,Ian Anderson,Atlanta BravesTM
BP-48,Griffin Canning,Angels®
BP-49,Casey Mize,Detroit Tigers®
BP-50,Joey Bart,San Francisco Giants®
BP-51,Hunter Greene,Cincinnati Reds®
BP-52,Forrest Whitley,Houston Astros®
BP-53,Blaze Alexander,Arizona Diamondbacks®
BP-54,Keston Hiura,Milwaukee BrewersTM
BP-55,Chris Paddack,San Diego PadresTM
BP-56,Franklin Perez,Detroit Tigers®
BP-57,Joey Wentz,Atlanta BravesTM
BP-58,Kevin Smith,Toronto Blue Jays®
BP-59,Nico Hoerner,Chicago Cubs®
BP-60,Nolan Gorman,St. Louis Cardinals®
BP-61,Jazz Chisholm,Arizona Diamondbacks®
BP-62,Cristian Pache,Atlanta BravesTM
BP-63,Nick Madrigal,Chicago White Sox®
BP-64,Luis Garcia,Washington Nationals®
BP-65,Colton Welker,Colorado RockiesTM
BP-66,Ryan Weathers,San Diego PadresTM
BP-67,Jonathan Duplantier,Arizona Diamondbacks®
BP-68,Reggie Lawson,San Diego PadresTM
BP-69,Orelvis Martinez,Toronto Blue Jays®
BP-70,Sixto Sanchez,Philadelphia Phillies®
BP-71,Ke'Bryan Hayes,Pittsburgh Pirates®
BP-72,Brewer Hicklen,Kansas City Royals®
BP-73,MacKenzie Gore,San Diego PadresTM
BP-74,Estevan Florial,New York Yankees®
BP-75,Cole Winn,Texas Rangers®
BP-76,Zack Collins,Chicago White Sox®
BP-77,Andres Gimenez,New York Mets®
BP-78,Alex Faedo,Detroit Tigers®
BP-79,Logan Webb,San Francisco Giants®
BP-80,Dustin May,Los Angeles Dodgers®
BP-81,Ryan McKenna,Baltimore Orioles®
BP-82,Marco Luciano,San Francisco Giants®
BP-83,Heliot Ramos,San Francisco Giants®
BP-84,Aramis Ademan,Chicago Cubs®
BP-85,Matt Manning,Detroit Tigers®
BP-86,Daz Cameron,Detroit Tigers®
BP-87,Chad Spanberger,Toronto Blue Jays®
BP-88,Brent Honeywell,Tampa Bay RaysTM
BP-89,Esteury Ruiz,San Diego PadresTM
BP-90,Keegan Thompson,Chicago Cubs®
BP-91,Will Smith,Los Angeles Dodgers®
BP-92,Michael Chavis,Boston Red Sox®
