Card Set,Number,Player,Team
Base,1,Mike Trout,Los Angeles Angels
Base,2,Max Scherzer,Washington Nationals
Base,3,Nicholas Ciuffo,Tampa Bay Rays
Base,4,Freddie Freeman,Atlanta Braves
Base,5,Francisco Arcia,Chicago Cubs
Base,6,Aaron Nola,Philadelphia Phillies
Base,7,Luis Urias,San Diego Padres
Base,8,Carlos Correa,Houston Astros
Base,9,Kohl Stewart,Minnesota Twins
Base,10,Eddie Rosario,Minnesota Twins
Base,11,Clayton Kershaw,Los Angeles Dodgers
Base,12,Nick Burdi,Pittsburgh Pirates
Base,13,Khris Davis,Oakland Athletics
Base,14,Enyel De Los Santos,Philadelphia Phillies
Base,15,Michael Kopech,Chicago White Sox
Base,16,Bryce Harper,Washington Nationals
Base,17,Francisco Lindor,Cleveland Indians
Base,18,Dawel Lugo,Detroit Tigers
Base,19,Daniel Poncedeleon,St. Louis Cardinals
Base,20,Cedric Mullins,Baltimore Orioles
Base,21,Christian Yelich,Milwaukee Brewers
Base,22,Bryse Wilson,Atlanta Braves
Base,23,Kyle Wright,Atlanta Braves
Base,24,George Springer,Houston Astros
Base,25,Kyle Tucker,Houston Astros
Base,26,Javier Baez,Chicago Cubs
Base,27,Sean Reid-Foley,Toronto Blue Jays
Base,28,Miguel Andujar,New York Yankees
Base,29,Justin Verlander,Houston Astros
Base,30,Chris Shaw,San Francisco Giants
Base,31,Corey Seager,Los Angeles Dodgers
Base,32,Ryan Borucki,Toronto Blue Jays
Base,33,Aramis Garcia,San Francisco Giants
Base,34,Mitch Haniger,Seattle Mariners
Base,35,Kolby Allard,Atlanta Braves
Base,36,Kevin Newman,Pittsburgh Pirates
Base,37,Dennis Santana,Los Angeles Dodgers
Base,38,Paul Goldschmidt,St. Louis Cardinals
Base,39,Alex Bregman,Houston Astros
Base,40,Mookie Betts,Boston Red Sox
Base,41,Blake Snell,Tampa Bay Rays
Base,42,Giancarlo Stanton,New York Yankees
Base,43,Noah Syndergaard,New York Mets
Base,44,Rhys Hoskins,Philadelphia Phillies
Base,45,Trevor Richards,Miami Marlins
Base,46,Trea Turner,Washington Nationals
Base,47,Edwin Encarnacion,Seattle Mariners
Base,48,Kevin Kramer,Pittsburgh Pirates
Base,49,Jonathan Loaisiga,New York Yankees
Base,50,Shohei Ohtani,Los Angeles Angels
Base,51,Edwin Diaz,New York Mets
Base,52,Whit Merrifield,Kansas City Royals
Base,53,David Fletcher,Los Angeles Angels
Base,54,Heath Fillmyer,Kansas City Royals
Base,55,Jake Cave,Minnesota Twins
Base,56,Joey Votto,Cincinnati Reds
Base,57,Ramon Laureano,Oakland Athletics
Base,58,Steven Duggar,San Francisco Giants
Base,59,Chance Adams,New York Yankees
Base,60,Ozzie Albies,Atlanta Braves
Base,61,Touki Toussaint,Atlanta Braves
Base,62,Jose Ramirez,Cleveland Indians
Base,63,Adolis Garcia,St. Louis Cardinals
Base,64,Corbin Burnes,Milwaukee Brewers
Base,65,Matt Carpenter,St. Louis Cardinals
Base,66,Jeff McNeil,New York Mets
Base,67,Luis Severino,New York Yankees
Base,68,Pablo Lopez,Miami Marlins
Base,69,Josh Hader,Milwaukee Brewers
Base,70,Josh Rogers,Baltimore Orioles
Base,71,Jacob deGrom,New York Mets
Base,72,Eugenio Suarez,Cincinnati Reds
Base,73,Ray Black,San Francisco Giants
Base,74,Masahiro Tanaka,New York Yankees
Base,75,Juan Soto,Washington Nationals
Base,76,Charlie Blackmon,Colorado Rockies
Base,77,Jacob Nix,San Diego Padres
Base,78,Christin Stewart,Detroit Tigers
Base,79,Jose Altuve,Houston Astros
Base,80,Rowdy Tellez,Toronto Blue Jays
Base,81,Aaron Judge,New York Yankees
Base,82,Taylor Ward,Los Angeles Angels
Base,83,Nolan Arenado,Colorado Rockies
Base,84,Andrew Benintendi,Boston Red Sox
Base,85,Brandon Lowe,Tampa Bay Rays
Base,86,Jake Bauers,Cleveland Indians
Base,87,Jalen Beeks,Tampa Bay Rays
Base,88,Gerrit Cole,Houston Astros
Base,89,Adam Cimber,Cleveland Indians
Base,90,Anthony Rizzo,Chicago Cubs
Base,91,Josh James,Houston Astros
Base,92,Chris Sale,Boston Red Sox
Base,93,J.D. Martinez,Boston Red Sox
Base,94,Justus Sheffield,Seattle Mariners
Base,95,Ryan O'Hearn,Kansas City Royals
Base,96,Brad Keller,Kansas City Royals
Base,97,Kris Bryant,Chicago Cubs
Base,98,Gleyber Torres,New York Yankees
Base,99,Danny Jansen,Toronto Blue Jays
Base,100,Ronald Acuña Jr.,Atlanta Braves
Autograph Patch,IAP-AB,Alex Bregman,Houston Astros
Autograph Patch,IAP-AG,Aramis Garcia,San Francisco Giants
Autograph Patch,IAP-AJ,Aaron Judge,New York Yankees
Autograph Patch,IAP-AM,Austin Meadows,Pittsburgh Pirates
Autograph Patch,IAP-BK,Brad Keller,Kansas City Royals
Autograph Patch,IAP-BL,Brandon Lowe,Tampa Bay Rays
Autograph Patch,IAP-BN,Brandon Nimmo,New York Mets
Autograph Patch,IAP-BT,Blake Treinen,Oakland Athletics
Autograph Patch,IAP-BW,Bryse Wilson,Atlanta Braves
Autograph Patch,IAP-CA,Chance Adams,New York Yankees
Autograph Patch,IAP-CB,Corbin Burnes,Milwaukee Brewers
Autograph Patch,IAP-CM,Cedric Mullins,Baltimore Orioles
Autograph Patch,IAP-CS,Chris Shaw,San Francisco Giants
Autograph Patch,IAP-DC,Dylan Cozens,Philadelphia Phillies
Autograph Patch,IAP-DF,David Fletcher,Los Angeles Angels
Autograph Patch,IAP-DH,Dakota Hudson,St. Louis Cardinals
Autograph Patch,IAP-DJ,Danny Jansen,Toronto Blue Jays
Autograph Patch,IAP-DL,Dawel Lugo,Detroit Tigers
Autograph Patch,IAP-DS,Dennis Santana,Los Angeles Dodgers
Autograph Patch,IAP-HD,Hunter Dozier,Kansas City Royals
Autograph Patch,IAP-HF,Heath Fillmyer,Kansas City Royals
Autograph Patch,IAP-IKF,Isiah Kiner-Falefa,Texas Rangers
Autograph Patch,IAP-JA,Jesus Aguilar,Milwaukee Brewers
Autograph Patch,IAP-JB,Jake Bauers,Tampa Bay Rays
Autograph Patch,IAP-JM,Jeff McNeil,New York Mets
Autograph Patch,IAP-JN,Jacob Nix,San Diego Padres
Autograph Patch,IAP-JSH,Justus Sheffield,New York Yankees
Autograph Patch,IAP-KA,Kolby Allard,Atlanta Braves
Autograph Patch,IAP-KT,Kyle Tucker,Houston Astros
Autograph Patch,IAP-KWR,Kyle Wright,Atlanta Braves
Autograph Patch,IAP-LGJ,Lourdes Gurriel Jr.,Toronto Blue Jays
Autograph Patch,IAP-LU,Luis Urias,San Diego Padres
Autograph Patch,IAP-MH,Mitch Haniger,Seattle Mariners
Autograph Patch,IAP-MK,Michael Kopech,Chicago White Sox
Autograph Patch,IAP-MM,Miles Mikolas,St. Louis Cardinals
Autograph Patch,IAP-MT,Mike Trout,Los Angeles Angels
Autograph Patch,IAP-NK,Nick Kingham,Pittsburgh Pirates
Autograph Patch,IAP-OA,Ozzie Albies,Atlanta Braves
Autograph Patch,IAP-RAJ,Ronald Acuña Jr.,Atlanta Braves
Autograph Patch,IAP-RB,Ryan Borucki,Toronto Blue Jays
Autograph Patch,IAP-RH,Rhys Hoskins,Philadelphia Phillies
Autograph Patch,IAP-RL,Ramon Laureano,Oakland Athletics
Autograph Patch,IAP-ROH,Ryan O'Hearn,Kansas City Royals
Autograph Patch,IAP-RT,Rowdy Tellez,Toronto Blue Jays
Autograph Patch,IAP-SD,Steven Duggar,San Francisco Giants
Autograph Patch,IAP-SK,Scott Kingery,Philadelphia Phillies
Autograph Patch,IAP-SO,Shohei Ohtani,Los Angeles Angels
Autograph Patch,IAP-TA,Tim Anderson,Chicago White Sox
Autograph Patch,IAP-TM,Tyler Mahle,Cincinnati Reds
Autograph Patch,IAP-TP,Tommy Pham,Tampa Bay Rays
Autograph Patch,IAP-TW,Taylor Ward,Los Angeles Angels
Autograph Jumbo Patch,IAJ-AB,Alex Bregman,Houston Astros
Autograph Jumbo Patch,IAJ-AJ,Aaron Judge,New York Yankees
Autograph Jumbo Patch,IAJ-AM,Austin Meadows,Pittsburgh Pirates
Autograph Jumbo Patch,IAJ-BK,Brad Keller,Kansas City Royals
Autograph Jumbo Patch,IAJ-BN,Brandon Nimmo,New York Mets
Autograph Jumbo Patch,IAJ-BW,Bryse Wilson,Atlanta Braves
Autograph Jumbo Patch,IAJ-CA,Chance Adams,New York Yankees
Autograph Jumbo Patch,IAJ-CB,Corbin Burnes,Milwaukee Brewers
Autograph Jumbo Patch,IAJ-CM,Cedric Mullins,Baltimore Orioles
Autograph Jumbo Patch,IAJ-CS,Chris Shaw,San Francisco Giants
Autograph Jumbo Patch,IAJ-DJ,Danny Jansen,Toronto Blue Jays
Autograph Jumbo Patch,IAJ-JA,Jesus Aguilar,Milwaukee Brewers
Autograph Jumbo Patch,IAJ-JB,Jake Bauers,Tampa Bay Rays
Autograph Jumbo Patch,IAJ-JSH,Justus Sheffield,New York Yankees
Autograph Jumbo Patch,IAJ-KA,Kolby Allard,Atlanta Braves
Autograph Jumbo Patch,IAJ-KT,Kyle Tucker,Houston Astros
Autograph Jumbo Patch,IAJ-KW,Kyle Wright,Atlanta Braves
Autograph Jumbo Patch,IAJ-LU,Luis Urias,San Diego Padres
Autograph Jumbo Patch,IAJ-MH,Mitch Haniger,Seattle Mariners
Autograph Jumbo Patch,IAJ-MK,Michael Kopech,Chicago White Sox
Autograph Jumbo Patch,IAJ-MM,Miles Mikolas,St. Louis Cardinals
Autograph Jumbo Patch,IAJ-MT,Mike Trout,Los Angeles Angels
