Card Set,Number,Player,Team
Base Super Short Print Variations,46,Frank Thomas,Chicago White Sox
Base Super Short Print Variations,50,Ted Williams,Boston Red Sox
Base Super Short Print Variations,57,Nolan Ryan,Houston Astros
Base Super Short Print Variations,100,Hank Aaron,Milwaukee Brewers
Base Super Short Print Variations,150,Don Mattingly,New York Yankees
Base Super Short Print Variations,172,Mike Piazza,New York Mets
Base Super Short Print Variations,176,Ty Cobb,Detroit Tigers
Base Super Short Print Variations,178,Jackie Robinson,Brooklyn Dodgers
Base Super Short Print Variations,215,Derek Jeter,New York Yankees
Base Super Short Print Variations,230,Lou Gehrig,New York Yankees
Base Super Short Print Variations,238,Rickey Henderson,Oakland Athletics
Base Super Short Print Variations,250,Babe Ruth,New York Yankees
Base Super Short Print Variations,253,Roberto Clemente,Pittsburgh Pirates
Base Super Short Print Variations,260,Reggie Jackson,New York Yankees
Base Super Short Print Variations,262,Wade Boggs,Boston Red Sox
Base Super Short Print Variations,276,Brooks Robinson,Baltimore Orioles
Base Super Short Print Variations,280,Bob Gibson,St. Louis Cardinals
Base Super Short Print Variations,289,Mark McGwire,Oakland Athletics
Base Super Short Print Variations,292,Ichiro,Seattle Mariners
Base Super Short Print Variations,330,Bo Jackson,Kansas City Royals
Base Super Short Print Variations,344,Pedro Martinez,Boston Red Sox
Base Super Short Print Variations,350,Carl Yastrzemski,Boston Red Sox
