Card Set,Number,Player,Team
Base,501,Michael Chavis,Boston Red Sox
Base,502,Charlie Morton,Tampa Bay Rays
Base,503,Michael Brantley,Houston Astros
Base,504,Vladimir Guerrero Jr.,Toronto Blue Jays
Base,505,Nick Markakis,Atlanta Braves
Base,506,Yasmani Grandal,Milwaukee Brewers
Base,507,Nick Senzel,Cincinnati Reds
Base,508,Brendan Rodgers,Colorado Rockies
Base,509,Derek Holland,San Francisco Giants
Base,510,Lonnie Chisenhall,Pittsburgh Pirates
Base,511,Phil Ervin,Cincinnati Reds
Base,512,Keston Hiura,Milwaukee Brewers
Base,513,Kurt Suzuki,Washington Nationals
Base,514,Eric Stamets,Cleveland Indians
Base,515,Sam Gaviglio,Toronto Blue Jays
Base,516,Eloy Jimenez,Chicago White Sox
Base,517,Fernando Tatis Jr.,San Diego Padres
Base,518,Bradley Zimmer,Cleveland Indians
Base,519,Pete Alonso,New York Mets
Base,520,Manny Machado,San Diego Padres
Base,521,Andrew Miller,St. Louis Cardinals
Base,522,A.J. Pollock,Los Angeles Dodgers
Base,523,Carter Kieboom,Washington Nationals
Base,524,Griffin Canning,Los Angeles Angels
Base,525,Justus Sheffield,Seattle Mariners
Base,526,Yusei Kikuchi,Seattle Mariners
Base,527,Jorge Alfaro,Miami Marlins
Base,528,Joe Kelly,Los Angeles Dodgers
Base,529,Brian Dozier,Washington Nationals
Base,530,Patrick Corbin,Washington Nationals
Base,531,Taylor Clarke,Arizona Diamondbacks
Base,532,Richie Martin,Baltimore Orioles
Base,533,Jon Duplantier,Arizona Diamondbacks
Base,534,Bryce Harper,Philadelphia Phillies
Base,535,J.T. Realmuto,Philadelphia Phillies
Base,536,Trevor Cahill,Los Angeles Angels
Base,537,Austin Meadows,Tampa Bay Rays
Base,538,Tyler Glasnow,Tampa Bay Rays
Base,539,Byron Buxton,Minnesota Twins
Base,540,Alex Verdugo,Los Angeles Dodgers
Base,541,Yasiel Puig,Cincinnati Reds
Base,542,Nicky Lopez,Kansas City Royals
Base,543,Sonny Gray,Cincinnati Reds
Base,544,Daniel Murphy,Colorado Rockies
Base,545,Troy Tulowitzki,New York Yankees
Base,546,DJ LeMahieu,New York Yankees
Base,547,J.A. Happ,New York Yankees
Base,548,Adam Ottavino,New York Yankees
Base,549,Zack Britton,New York Yankees
Base,550,Brian Goodwin,Los Angeles Angels
Base,551,Ian Kinsler,San Diego Padres
Base,552,Josh Harrison,Detroit Tigers
Base,553,Marwin Gonzalez,Minnesota Twins
Base,554,Tim Beckham,Seattle Mariners
Base,555,Jurickson Profar,Oakland Athletics
Base,556,Jake Bauers,Cleveland Indians
Base,557,Jed Lowrie,New York Mets
Base,558,Wilson Ramos,New York Mets
Base,559,Jeurys Familia,New York Mets
Base,560,Robinson Chirinos,Houston Astros
Base,561,Lance Lynn,Texas Rangers
Base,562,Wade Miley,Houston Astros
Base,563,Danny Salazar,Cleveland Indians
Base,564,Tyler O'Neill,St. Louis Cardinals
Base,565,Matt Davidson,Texas Rangers
Base,566,Jonathan Lucroy,Los Angeles Angels
Base,567,Alex Wood,Cincinnati Reds
Base,568,Nathan Eovaldi,Boston Red Sox
Base,569,Cody Allen,Los Angeles Angels
Base,570,Josh Phegley,Oakland Athletics
Base,571,Kendrys Morales,New York Yankees
Base,572,Clay Buchholz,Toronto Blue Jays
Base,573,Matt Shoemaker,Toronto Blue Jays
Base,574,Craig Kimbrel,Chicago Cubs
Base,575,Freddy Galvis,Toronto Blue Jays
Base,576,Elvis Luciano,Toronto Blue Jays
Base,577,Max Fried,Atlanta Braves
Base,578,Alex Jackson,Atlanta Braves
Base,579,Brian McCann,Atlanta Braves
Base,580,Brandon Woodruff,Milwaukee Brewers
Base,581,Zach Davies,Milwaukee Brewers
Base,582,Ben Gamel,Milwaukee Brewers
Base,583,John Brebbia,St. Louis Cardinals
Base,584,Adam Wainwright,St. Louis Cardinals
Base,585,Alex Reyes,St. Louis Cardinals
Base,586,Daniel Descalso,Chicago Cubs
Base,587,Victor Caratini,Chicago Cubs
Base,588,Brad Brach,Chicago Cubs
Base,589,Eduardo Escobar,Arizona Diamondbacks
Base,590,Wilmer Flores,Arizona Diamondbacks
Base,591,Christian Walker,Arizona Diamondbacks
Base,592,Carson Kelly,Arizona Diamondbacks
Base,593,Greg Holland,Arizona Diamondbacks
Base,594,Merrill Kelly,Arizona Diamondbacks
Base,595,Corbin Martin,Houston Astros
Base,596,Russell Martin,Los Angeles Dodgers
Base,597,Austin Barnes,Los Angeles Dodgers
Base,598,Kevin Pillar,San Francisco Giants
Base,599,Gerardo Parra,Washington Nationals
Base,600,Jeff Samardzija,San Francisco Giants
Base,601,Drew Pomeranz,San Francisco Giants
Base,602,Connor Joe,Los Angeles Dodgers
Base,603,Tyler Naquin,Cleveland Indians
Base,604,Nate Lowe,Tampa Bay Rays
Base,605,Adam Cimber,Cleveland Indians
Base,606,Domingo Santana,Seattle Mariners
Base,607,Omar Narvaez,Seattle Mariners
Base,608,Braden Bishop,Seattle Mariners
Base,609,Curtis Granderson,Miami Marlins
Base,610,Neil Walker,Miami Marlins
Base,611,Sergio Romo,Miami Marlins
Base,612,Trevor Richards,Miami Marlins
Base,613,Cal Quantrill,San Diego Padres
Base,614,Austin Riley,Atlanta Braves
Base,615,Skye Bolt,Oakland Athletics
Base,616,Jorge Lopez,Kansas City Royals
Base,617,J.D. Davis,New York Mets
Base,618,Matt Adams,Washington Nationals
Base,619,Jeremy Hellickson,Washington Nationals
Base,620,Dwight Smith Jr.,Baltimore Orioles
Base,621,Drew Jackson,Los Angeles Dodgers
Base,622,David Hess,Baltimore Orioles
Base,623,Rio Ruiz,Baltimore Orioles
Base,624,Francisco Mejia,San Diego Padres
Base,625,Nick Margevicius,San Diego Padres
Base,626,Eric Lauer,San Diego Padres
Base,627,David Robertson,Philadelphia Phillies
Base,628,Jason Martin,Pittsburgh Pirates
Base,629,Melky Cabrera,Pittsburgh Pirates
Base,630,Jung Ho Kang,Pittsburgh Pirates
Base,631,Adam Frazier,Pittsburgh Pirates
Base,632,Francisco Liriano,Pittsburgh Pirates
Base,633,Delino DeShields,Texas Rangers
Base,634,Asdrubal Cabrera,Texas Rangers
Base,635,Logan Forsythe,Texas Rangers
Base,636,Yandy Diaz,Tampa Bay Rays
Base,637,Ji-Man Choi,Tampa Bay Rays
Base,638,Avisail Garcia,Tampa Bay Rays
Base,639,Jose Alvarado,Tampa Bay Rays
Base,640,Blake Swihart,Arizona Diamondbacks
Base,641,Matt Barnes,Boston Red Sox
Base,642,Curt Casali,Cincinnati Reds
Base,643,Jose Iglesias,Cincinnati Reds
Base,644,Derek Dietrich,Cincinnati Reds
Base,645,Tanner Roark,Cincinnati Reds
Base,646,Amir Garrett,Cincinnati Reds
Base,647,Josh Fuentes,Colorado Rockies
Base,648,Mark Reynolds,Colorado Rockies
Base,649,Ryan McMahon,Colorado Rockies
Base,650,Homer Bailey,Kansas City Royals
Base,651,Martin Maldonado,Kansas City Royals
Base,652,Richard Lovelady,Kansas City Royals
Base,653,Kyle Zimmer,Kansas City Royals
Base,654,Ian Kennedy,Kansas City Royals
Base,655,JaCoby Jones,Detroit Tigers
Base,656,Jordy Mercer,Detroit Tigers
Base,657,Matt Moore,Detroit Tigers
Base,658,Tyson Ross,Detroit Tigers
Base,659,Grayson Greiner,Detroit Tigers
Base,660,Jake Cave,Minnesota Twins
Base,661,Kyle Gibson,Minnesota Twins
Base,662,Michael Pineda,Minnesota Twins
Base,663,Brett Gardner,New York Yankees
Base,664,Domingo German,New York Yankees
Base,665,John Means,Baltimore Orioles
Base,666,Jesus Sucre,Baltimore Orioles
Base,667,Brandon Kintzler,Chicago Cubs
Base,668,Leury Garcia,Chicago White Sox
Base,669,Kelvin Herrera,Chicago White Sox
Base,670,Kevin Plawecki,Cleveland Indians
Base,671,Max Moroff,Cleveland Indians
Base,672,Brandon Brennan,Seattle Mariners
Base,673,Hansel Robles,Los Angeles Angels
Base,674,Matt Harvey,Los Angeles Angels
Base,675,Tommy La Stella,Los Angeles Angels
Base,676,Ryan Pressly,Houston Astros
Base,677,Brett Anderson,Oakland Athletics
Base,678,Billy McKinney,Toronto Blue Jays
Base,679,Aaron Sanchez,Toronto Blue Jays
Base,680,Clayton Richard,Toronto Blue Jays
Base,681,Cole Tucker,Pittsburgh Pirates
Base,682,Charlie Culberson,Atlanta Braves
Base,683,Junior Guerra,Milwaukee Brewers
Base,684,Pedro Avila,San Diego Padres
Base,685,Anthony DeSclafani,Cincinnati Reds
Base,686,Shelby Miller,Texas Rangers
Base,687,Scott Oberg,Colorado Rockies
Base,688,Jake Marisnick,Houston Astros
Base,689,Terrance Gore,Kansas City Royals
Base,690,Scott Alexander,Los Angeles Dodgers
Base,691,David Freese,Los Angeles Dodgers
Base,692,Nick Anderson,Miami Marlins
Base,693,Renato Nunez,Baltimore Orioles
Base,694,Ryan Brasier,Boston Red Sox
Base,695,Raimel Tapia,Colorado Rockies
Base,696,Josh Sborz,Los Angeles Dodgers
Base,697,Travis Bergen,San Francisco Giants
Base,698,Joe Harvey,New York Yankees
Base,699,Caleb Smith,Miami Marlins
Base,700,Nick Kingham,Pittsburgh Pirates
Base Chrome Variations,THC-501,Michael Chavis,Boston Red Sox
Base Chrome Variations,THC-502,Charlie Morton,Tampa Bay Rays
Base Chrome Variations,THC-503,Michael Brantley,Houston Astros
Base Chrome Variations,THC-504,Vladimir Guerrero Jr.,Toronto Blue Jays
Base Chrome Variations,THC-505,Nick Markakis,Atlanta Braves
Base Chrome Variations,THC-506,Yasmani Grandal,Milwaukee Brewers
Base Chrome Variations,THC-507,Nick Senzel,Cincinnati Reds
Base Chrome Variations,THC-508,Brendan Rodgers,Colorado Rockies
Base Chrome Variations,THC-512,Keston Hiura,Milwaukee Brewers
Base Chrome Variations,THC-516,Eloy Jimenez,Chicago White Sox
Base Chrome Variations,THC-517,Fernando Tatis Jr.,San Diego Padres
Base Chrome Variations,THC-519,Pete Alonso,New York Mets
Base Chrome Variations,THC-520,Manny Machado,San Diego Padres
Base Chrome Variations,THC-521,Andrew Miller,St. Louis Cardinals
Base Chrome Variations,THC-522,A.J. Pollock,Los Angeles Dodgers
Base Chrome Variations,THC-523,Carter Kieboom,Washington Nationals
Base Chrome Variations,THC-525,Justus Sheffield,Seattle Mariners
Base Chrome Variations,THC-526,Yusei Kikuchi,Seattle Mariners
Base Chrome Variations,THC-527,Jorge Alfaro,Miami Marlins
Base Chrome Variations,THC-529,Brian Dozier,Washington Nationals
Base Chrome Variations,THC-530,Patrick Corbin,Washington Nationals
Base Chrome Variations,THC-532,Richie Martin,Baltimore Orioles
Base Chrome Variations,THC-533,Jon Duplantier,Arizona Diamondbacks
Base Chrome Variations,THC-534,Bryce Harper,Philadelphia Phillies
Base Chrome Variations,THC-535,J.T. Realmuto,Philadelphia Phillies
Base Chrome Variations,THC-537,Austin Meadows,Tampa Bay Rays
Base Chrome Variations,THC-538,Tyler Glasnow,Tampa Bay Rays
Base Chrome Variations,THC-539,Byron Buxton,Minnesota Twins
Base Chrome Variations,THC-540,Alex Verdugo,Los Angeles Dodgers
Base Chrome Variations,THC-541,Yasiel Puig,Cincinnati Reds
Base Chrome Variations,THC-542,Nicky Lopez,Kansas City Royals
Base Chrome Variations,THC-543,Sonny Gray,Cincinnati Reds
Base Chrome Variations,THC-544,Daniel Murphy,Colorado Rockies
Base Chrome Variations,THC-545,Troy Tulowitzki,New York Yankees
Base Chrome Variations,THC-546,DJ LeMahieu,New York Yankees
Base Chrome Variations,THC-547,J.A. Happ,New York Yankees
Base Chrome Variations,THC-548,Adam Ottavino,New York Yankees
Base Chrome Variations,THC-549,Zack Britton,New York Yankees
Base Chrome Variations,THC-551,Ian Kinsler,San Diego Padres
Base Chrome Variations,THC-556,Jake Bauers,Cleveland Indians
Base Chrome Variations,THC-558,Wilson Ramos,New York Mets
Base Chrome Variations,THC-563,Danny Salazar,Cleveland Indians
Base Chrome Variations,THC-564,Tyler O'Neill,St. Louis Cardinals
Base Chrome Variations,THC-568,Nathan Eovaldi,Boston Red Sox
Base Chrome Variations,THC-701,Victor Robles,Washington Nationals
Base Chrome Variations,THC-702,Andrew McCutchen,Philadelphia Phillies
Base Chrome Variations,THC-703,Chris Paddack,San Diego Padres
Base Chrome Variations,THC-709,Gio Gonzalez,Milwaukee Brewers
Base Chrome Variations,THC-710,Cameron Maybin,New York Yankees
Base Chrome Variations,THC-725,Ichiro,Seattle Mariners
Rookie Performers,RP-1,Vladimir Guerrero Jr.,Toronto Blue Jays
Rookie Performers,RP-2,Yusei Kikuchi,Seattle Mariners
Rookie Performers,RP-3,Pete Alonso,New York Mets
Rookie Performers,RP-4,Chris Paddack,San Diego Padres
Rookie Performers,RP-5,Jon Duplantier,Arizona Diamondbacks
Rookie Performers,RP-6,Kyle Tucker,Houston Astros
Rookie Performers,RP-7,Eloy Jimenez,Chicago White Sox
Rookie Performers,RP-8,Brendan Rodgers,Colorado Rockies
Rookie Performers,RP-9,Nick Senzel,Cincinnati Reds
Rookie Performers,RP-10,Michael Chavis,Boston Red Sox
Rookie Performers,RP-11,Willians Astudillo,Minnesota Twins
Rookie Performers,RP-12,Fernando Tatis Jr.,San Diego Padres
Rookie Performers,RP-13,Touki Toussaint,Atlanta Braves
Rookie Performers,RP-14,Keston Hiura,Milwaukee Brewers
Rookie Performers,RP-15,Carter Kieboom,Washington Nationals
Now and Then,NT-1,Paul Goldschmidt,St. Louis Cardinals
