BASE,,,
BASE CARDS,,,
BP130,Christin Stewart,Detroit Tigers®
BP131,MacKenzie Gore,San Diego PadresTM
BP132,Corbin Burnes,Milwaukee BrewersTM
BP133,Tyler Stephenson,Cincinnati Reds®
BP134,Wander Javier,Minnesota Twins®
BP135,Bryse Wilson,Atlanta BravesTM
BP136,Jo Adell,Angels®
BP137,Pete Alonso,New York Mets®
BP138,Delvin Perez,St. Louis Cardinals®
BP139,Travis Lakins,Boston Red Sox®
BP140,Blake Rutherford,Chicago White Sox®
BP141,Blayne Enlow,Minnesota Twins®
BP142,A.J. Puk,Oakland AthleticsTM
BP143,Heliot Ramos,San Francisco Giants®
BP144,Jahmai Jones,Angels®
BP145,Adbert Alzolay,Chicago Cubs®
BP146,Will Craig,Pittsburgh Pirates®
BP147,Forrest Whitley,Houston Astros®
BP148,Trevor Rogers,Miami Marlins®
BP149,Steven Duggar,San Francisco Giants®
BP150,Vladimir Guerrero Jr.,Toronto Blue Jays®

CHROME PROSPECTS,,
BCP1,Ronald Acuna,Atlanta BravesTM
BCP2,Bryan Mata,Boston Red Sox®
BCP3,Daniel Johnson,Washington Nationals®
BCP4,Hunter Harvey,Baltimore Orioles®
BCP5,Aaron Knapp,Miami Marlins®
BCP6,Austin Beck,Oakland AthleticsTM
BCP7,Carter Kieboom,Washington Nationals®
BCP8,Cole Ragans,Texas Rangers®
BCP9,Alex Jackson,Atlanta BravesTM
BCP10,Justin Williams,Tampa Bay RaysTM
BCP11,Rowdy Tellez,Toronto Blue Jays®
BCP12,Thomas Hatch,Chicago Cubs®
BCP13,Sam Hilliard,Colorado RockiesTM
BCP14,Kyle Wright,Atlanta BravesTM
BCP15,Tyler O'Neill,St. Louis Cardinals®
BCP16,Michael Mercado,Tampa Bay RaysTM
BCP17,Kevin Newman,Pittsburgh Pirates®
BCP18,Eric Lauer,San Diego PadresTM
BCP19,Johan Mieses,Los Angeles Dodgers®
BCP20,Will Smith,Los Angeles Dodgers®
BCP21,Luis Robert,Chicago White Sox®
BCP22,Yadier Alvarez,Los Angeles Dodgers®
BCP23,Jeren Kendall,Los Angeles Dodgers®
BCP24,Bobby Bradley,Cleveland Indians®
BCP25,Drew Ellis,Arizona Diamondbacks®
BCP26,Alfredro Rodriguez,Cincinnati Reds®
BCP27,Jose Trevino,Texas Rangers®
BCP28,Kolby Allard,Atlanta BravesTM
BCP29,Taylor Ward,Angels®
BCP30,Cornelius Randolph,Philadelphia Phillies®
BCP31,DJ Peters,Los Angeles Dodgers®
BCP32,Domingo Acevedo,New York Yankees®
BCP33,James Nelson,Miami Marlins®
BCP34,Josh Ockimey,Boston Red Sox®
BCP35,Marcos Molina,New York Mets®
BCP36,Dennis Santana,Los Angeles Dodgers®
BCP37,Jake Burger,Chicago White Sox®
BCP38,Mitch Keller,Pittsburgh Pirates®
BCP39,Colton Welker,Colorado RockiesTM
BCP40,Pedro Avila,San Diego PadresTM
BCP41,Jason Martin,Pittsburgh Pirates®
BCP42,Braxton Garrett,Miami Marlins®
BCP43,Brendan Rodgers,Colorado RockiesTM
BCP44,James Kaprielian,Oakland AthleticsTM
BCP45,Greg Deichmann,Oakland AthleticsTM
BCP46,Cristian Pache,Atlanta BravesTM
BCP47,Ibandel Isabel,Los Angeles Dodgers®
BCP48,Hunter Greene,Cincinnati Reds®
BCP49,Nick Gordon,Minnesota Twins®
BCP50,Eloy Jimenez,Chicago White Sox®
BCP51,Adonis Medina,Philadelphia Phillies®

BCP52,Juan Soto,Washington Nationals®
BCP53,Miguelangel Sierra,Houston Astros®
BCP54,Alex Lange,Chicago Cubs®
BCP55,Kyle Tucker,Houston Astros®
BCP56,TJ Zeuch,Toronto Blue Jays®
BCP57,Luis Urias,San Diego PadresTM
BCP58,Sean Murphy,Oakland AthleticsTM
BCP59,Oscar De La Cruz,Chicago Cubs®
BCP60,Brian Miller,Miami Marlins®
BCP61,Matt Thaiss,Angels®
BCP62,Kyle Cody,Texas Rangers®
BCP63,Dylan Cozens,Philadelphia Phillies®
BCP64,MJ Melendez,Kansas City Royals®
BCP65,Scott Kingery,Philadelphia Phillies®
BCP66,Jordan Humphreys,New York Mets®
BCP67,Michel Baez,San Diego PadresTM
BCP68,Brendan McKay,Tampa Bay RaysTM
BCP69,Justus Sheffield,New York Yankees®
BCP70,Merandy Gonzalez,Miami Marlins®
BCP71,Touki Toussaint,Atlanta BravesTM
BCP72,Andres Gimenez,New York Mets®
BCP73,Adrian Morejon,San Diego PadresTM
BCP74,Austin Voth,Washington Nationals®
BCP75,Luis Garcia,Philadelphia Phillies®
BCP76,Isaac Paredes,Detroit Tigers®
BCP77,Jake Kalish,Kansas City Royals®
BCP78,Shed Long,Cincinnati Reds®
BCP79,Keibert Ruiz,Los Angeles Dodgers®
BCP80,Matt Hall,Detroit Tigers®
BCP81,Nick Pratto,Kansas City Royals®
BCP82,Justin Dunn,New York Mets®
BCP83,Ian Anderson,Atlanta BravesTM
BCP84,Franklyn Kilome,Philadelphia Phillies®
BCP85,Dane Dunning,Chicago White Sox®
BCP86,Michael Kopech,Chicago White Sox®
BCP87,McKenzie Mills,Philadelphia Phillies®
BCP88,Quentin Holmes,Cleveland Indians®
BCP89,Mike Soroka,Atlanta BravesTM
BCP90,Stephen Gonsalves,Minnesota Twins®
BCP91,Spencer Howard,Philadelphia Phillies®
BCP92,Ryan Vilade,Colorado RockiesTM
BCP93,Royce Lewis,Minnesota Twins®
BCP94,Adam Haseley,Philadelphia Phillies®
BCP95,Jorge Mateo,Oakland AthleticsTM
BCP96,Junior Fernandez,St. Louis Cardinals®
BCP97,Corey Ray,Milwaukee BrewersTM
BCP98,Evan White,Seattle MarinersTM
BCP99,Logan Allen,San Diego PadresTM
BCP100,Gleyber Torres,New York Yankees®
BCP101,Zack Littell,Minnesota Twins®
BCP102,Matt Sauer,New York Yankees®
BCP103,Mitchell White,Los Angeles Dodgers®

BCP104,Nick Solak,New York Yankees®,
BCP105,Jorge Ona,San Diego PadresTM,
BCP106,D.J. Stewart,Baltimore Orioles®,
BCP107,D.L. Hall,Baltimore Orioles®,
BCP108,Chris Rodriguez,Angels®,
BCP109,Sam Howard,Colorado RockiesTM,
BCP110,Eric Pardinho,Toronto Blue Jays®,
BCP111,JoJo Romero,Philadelphia Phillies®,
BCP112,Aramis Garcia,San Francisco Giants®,
BCP113,Taylor Clarke,Arizona Diamondbacks®,
BCP114,Fernando Tatis Jr.,San Diego PadresTM,
BCP115,Cal Quantrill,San Diego PadresTM,
BCP116,Khalil Lee,Kansas City Royals®,
BCP117,C.J. Chatham,Boston Red Sox®,
