BASE,,,
BASE CARDS,,,
PP-SN,Sheldon Neuse,Oakland AthleticsTM,
PP-SS,Sixto Sanchez,Philadelphia Phillies®,
PP-YA,Yordan Alvarez,Houston Astros®,
2017 AFL FALL STARS,,,

AFL-AA,Adbert Alzolay,Chicago Cubs®,
AFL-CR,Corey Ray,Milwaukee BrewersTM,
AFL-DB,David Bote,Chicago Cubs®,
AFL-EF,Estevan Florial,New York Yankees®,
AFL-JS,Justus Sheffield,New York Yankees®,
AFL-KT,Kyle Tucker,Houston Astros®,
AFL-LU,Luis Urias,San Diego PadresTM,
AFL-MB,Matt Beaty,Los Angeles Dodgers®,
AFL-MF,Matt Festa,Seattle MarinersTM,
AFL-MK,Mitch Keller,Pittsburgh Pirates®,
AFL-MT,Matt Thaiss,Angels®,
AFL-RA,Ronald Acuña Jr.,Atlanta BravesTM,
AFL-SA,Sandy Alcantara,St. Louis Cardinals®,Rookie
AFL-SN,Sheldon Neuse,Oakland AthleticsTM,
AFL-TJ,Tyler Jay,Minnesota Twins®,
AFL-TN,Tomas Nido,New York Mets®,Rookie
AFL-TS,Tanner Scott,Baltimore Orioles®,Rookie
AFL-TT,Touki Toussaint,Atlanta BravesTM,
AFL-TZ,T.J. Zeuch,Toronto Blue Jays®,
AFL-VR,Victor Robles,Washington Nationals®,Rookie
2017 AFL MVP SHORT PRINT,,,
AFLS-VR,Victor Robles,Washington Nationals®,Rookie
2018 BOWMAN STERLING CONTINUITY,,,
BS-AH,Adam Haseley,Philadelphia Phillies®,
BS-AJ,Aaron Judge,New York Yankees®,
BS-EF,Estevan Florial,New York Yankees®,
BS-FP,Franklin Perez,Detroit Tigers®,
BS-GT,Gleyber Torres,New York Yankees®,
BS-HR,Heliot Ramos,San Francisco Giants®,
BS-KH,Keston Hiura,Milwaukee BrewersTM,
BS-LR,Luis Robert,Chicago White Sox®,
BS-MG,MacKenzie Gore,San Diego PadresTM,
BS-MT,Mike Trout,Angels®,
BS-OA,Ozzie Albies,Atlanta BravesTM,Rookie
BS-RD,Rafael Devers,Boston Red Sox®,Rookie
BS-RL,Royce Lewis,Minnesota Twins®,
BS-SO,Shohei Ohtani,Angels®,Rookie
BS-VR,Victor Robles,Washington Nationals®,Rookie
AUTOGRAPH,,,
BOWMAN CHROME PROSPECTS AUTOGRAPH VARIATION,,,
CPA-BC,Brett Cumberland,Atlanta BravesTM,
CPA-BHE,Brayan  Hernandez,Miami Marlins®,
CPA-CD,Chris DeVito,Kansas City Royals®,
CPA-CRI,Carlos Rincon,Los Angeles Dodgers®,
CPA-DG,Daniel Gonzalez,Boston Red Sox®,
CPA-EF,Estevan Florial,New York Yankees®,

CPA-GL,Gavin LaValley,Cincinnati Reds®
CPA-HF,Heath Fillmyer,Oakland AthleticsTM
CPA-JB,Jaime Barria,Angels®
CPA-JG,Jose  Gomez,Philadelphia Phillies®
CPA-JN,James Nelson,Miami Marlins®
CPA-JRI,Jake Ring,Baltimore Orioles®
CPA-JRO,Jake Rogers,Detroit Tigers®
CPA-KC,Kyle Cody,Texas Rangers®
CPA-KY,Kyle Young,Philadelphia Phillies®
CPA-MB,Michel  Baez,San Diego PadresTM
CPA-MD,Matthias  Dietz,Baltimore Orioles®
CPA-MH,Matt Hall,Detroit Tigers®
CPA-NF,Nick Fanti,Philadelphia Phillies®
CPA-RH,Ryan Helsley,St. Louis Cardinals®
CPA-RS,Ranger Suarez,Philadelphia Phillies®
CPA-SCC,Shao-Ching Chiang,Cleveland Indians®
CPA-SR,Seth  Romero,Washington Nationals®
CPA-TL,Travis Lakins,Boston Red Sox®
CPA-WA,Willie Abreu,Colorado RockiesTM
CPA-YA,Yordan  Alvarez,Houston Astros®
BCPA-AA,Aramis Ademan,Chicago Cubs®
BCPA-AAL,Austin Allen,San Diego PadresTM
BCPA-AB,Akil Baddoo,Minnesota Twins®
BCPA-AF,Antoni Flores,Boston Red Sox®
BCPA-AW,Alex Wells,Baltimore Orioles®
BCPA-BG,Brusdar Graterol,Minnesota Twins®
BCPA-BL,Brendon Little,Chicago Cubs®
BCPA-BM,Brandon Marsh,Angels®
BCPA-CB,Charcer Burks,Chicago Cubs®
BCPA-CC,Conner Capel,Cleveland Indians®
BCPA-CF,Cole Freeman,Washington Nationals®
BCPA-CK,Carter Kieboom,Washington Nationals®
BCPA-CP,Chase Pinder,St. Louis Cardinals®
BCPA-CS,Connor Seabold,Philadelphia Phillies®
BCPA-CT,Chris Torres,Miami Marlins®
BCPA-DH,Darwinzon Hernandez,Boston Red Sox®
BCPA-DM,Dustin May,Los Angeles Dodgers®
BCPA-DV,Daulton Varsho,Arizona Diamondbacks®
BCPA-ED,Eduardo Diaz,Arizona Diamondbacks®
BCPA-EDL,Enyel De Los Santos,Philadelphia Phillies®
BCPA-ER,Edwin Rios,Los Angeles Dodgers®
BCPA-ES,Evan Steele,Kansas City Royals®
BCPA-FP,Franklin Perez,Detroit Tigers®
BCPA-GSO,Gregory Soto,Detroit Tigers®
BCPA-JAL,Jose Albertos,Chicago Cubs®
BCPA-JD,Joe Dunand,Miami Marlins®
BCPA-JG,Jorge Guzman,Miami Marlins®
BCPA-JL,Joey Lucchesi,San Diego PadresTM
BCPA-JLO,Jonathan Loaisiga,New York Yankees®
BCPA-JS,Jairo Solis,Houston Astros®
BCPA-KM,Kevin Maitan,Angels®
BCPA-KR,Kristian Robinson,Arizona Diamondbacks®

BCPA-LG,Luis Guillorme,New York Mets®,
BCPA-LGA,Luis Garcia,Washington Nationals®,
BCPA-LM,Luis Medina,New York Yankees®,
BCPA-LR,Leonardo Rivas,Angels®,
BCPA-LS,Logan Shore,Oakland AthleticsTM,
BCPA-LSA,LoLo Sanchez,Pittsburgh Pirates®,
BCPA-LU,Luis Urias,San Diego PadresTM,
BCPA-LW,LaMonte Wade,Minnesota Twins®,
BCPA-MA,Micker Adolfo,Chicago White Sox®,
BCPA-MB,Mike Baumann,Baltimore Orioles®,
BCPA-NA,Nick Allen,Oakland AthleticsTM,
BCPA-NL,Nicky Lopez,Kansas City Royals®,
BCPA-RAD,Riley Adams,Toronto Blue Jays®,
BCPA-RAR,Rogelio Armenteros,Houston Astros®,
BCPA-RW,Russell Wilson,New York Yankees®,
BCPA-SB,Shane Bieber,Cleveland Indians®,
BCPA-SN,Sheldon Neuse,Oakland AthleticsTM,
BCPA-TF,Tyler Freeman,Cleveland Indians®,
BCPA-TO,Trevor Oaks,Kansas City Royals®,
BCPA-TS,Trevor Stephan,New York Yankees®,
BCPA-WCO,William Contreras,Atlanta BravesTM,
BCPA-YA,Yasel Antuna,Washington Nationals®,
CHROME ROOKIE AUTOGRAPHS,,,
CRA-MA,Miguel Andujar,New York Yankees®,Rookie
BCRA-AR,Amed Rosario,New York Mets®,Rookie
BCRA-AS,Andrew Stevenson,Washington Nationals®,Rookie
BCRA-AV,Alex Verdugo,Los Angeles Dodgers®,Rookie
BCRA-CF,Clint Frazier,New York Yankees®,Rookie
BCRA-FM,Francisco Mejia,Cleveland Indians®,Rookie
BCRA-GA,Greg Allen,Cleveland Indians®,Rookie
BCRA-GC,Garrett Cooper,Miami Marlins®,Rookie
BCRA-GT,Gleyber Torres,New York Yankees®,Rookie
BCRA-JD,J.D. Davis,Houston Astros®,Rookie
BCRA-JF,Jack Flaherty,St. Louis Cardinals®,Rookie
BCRA-LS,Lucas Sims,Atlanta BravesTM,Rookie
BCRA-OA,Ozzie Albies,Atlanta BravesTM,Rookie
BCRA-RD,Rafael Devers,Boston Red Sox®,Rookie
BCRA-RU,Richard Urena,Toronto Blue Jays®,Rookie
BCRA-RA,Ronald Acuna,Atlanta BravesTM,Rookie
BCRA-SA,Sandy Alcantara,Miami Marlins®,Rookie
BCRA-SO,Shohei Ohtani,Angels®,Rookie
BCRA-TN,Tomas Nido,New York Mets®,Rookie
BCRA-WA,Willy Adames,Tampa Bay RaysTM,Rookie
BCRA-VR,Victor Robles,Washington Nationals®,Rookie
PRIME CHROME SIGNATURES,,,
PCS-AA,Aramis Ademan,Chicago Cubs®,
PCS-AAL,Adbert Alzolay,Chicago Cubs®,
PCS-AB,Austin Beck,Oakland AthleticsTM,
PCS-BL,Brendon Little,Chicago Cubs®,
PCS-BM,Brandon Marsh,Angels®,

PCS-BMC,Brendan McKay,Tampa Bay RaysTM,
PCS-CB,Corbin Burnes,Milwaukee BrewersTM,
PCS-CP,Cristian Pache,Atlanta BravesTM,
PCS-EDL,Enyel De Los Santos,Philadelphia Phillies®,
PCS-EF,Estevan Florial,New York Yankees®,
PCS-FP,Franklin Perez,Detroit Tigers®,
PCS-GS,Gregory Soto,Detroit Tigers®,
PCS-HG,Hunter Greene,Cincinnati Reds®,
PCS-JA,Jo Adell,Angels®,
PCS-JB,Jake Burger,Chicago White Sox®,
PCS-JG,Jorge Guzman,Miami Marlins®,
PCS-KH,Keston Hiura,Milwaukee BrewersTM,
PCS-KM,Kevin Maitan,Angels®,
PCS-KR,Keibert Ruiz,Los Angeles Dodgers®,
PCS-LR,Luis Robert,Chicago White Sox®,
PCS-LU,Luis Urias,San Diego PadresTM,
PCS-MG,MacKenzie Gore,San Diego Padres®,
PCS-MW,Mitchell White,Los Angeles Dodgers®,
PCS-NL,Nicky Lopez,Kansas City Royals®,
PCS-RL,Royce Lewis,Minnesota Twins®,
PCS-SB,Shane Bieber,Cleveland Indians®,
PCS-SN,Sheldon Neuse,Oakland AthleticsTM,
2018 BOWMAN STERLING CONTINUITY AUTOGRAPH VARIATION,,,
BSA-AH,Adam Haseley,Philadelphia Phillies®,
BSA-EF,Estevan Florial,New York Yankees®,
BSA-FP,Franklin Perez,Detroit Tigers®,
BSA-GT,Gleyber Torres,New York Yankees®,
BSA-KH,Keston Hiura,Milwaukee BrewersTM,
BSA-LR,Luis Robert,Chicago White Sox®,
BSA-MT,Mike Trout,Angels®,
BSA-RD,Rafael Devers,Boston Red Sox®,Rookie
BSA-RL,Royce Lewis,Minnesota Twins®,
BSA-SO,Shohei Ohtani,Angels®,Rookie
BSA-VR,Victor Robles,Washington Nationals®,Rookie
PEAKS OF POTENTIAL AUTOGRAPH VARIATION,,,
PPA-AA,Aramis Ademan,Chicago Cubs®,
PPA-AAL,Adbert Alzolay,Chicago Cubs®,
PPA-AG,Andres Gimenez,New York Mets®,
PPA-BM,Brandon Marsh,Angels®,
PPA-BMC,Brendan McKay,Tampa Bay RaysTM,
PPA-CB,Corbin Burnes,Milwaukee BrewersTM,
PPA-CP,Cristian Pache,Atlanta BravesTM,
PPA-CW,Colton Welker,Colorado RockiesTM,
PPA-EF,Estevan Florial,New York Yankees®,
PPA-FP,Franklin Perez,Detroit Tigers®,
PPA-GT,Gleyber Torres,New York Yankees®,
PPA-HG,Hunter Greene,Cincinnati Reds®,
PPA-HR,Heliot Ramos,San Francisco Giants®,
PPA-JA,Jo Adell,Angels®,
PPA-JB,Jake Burger,Chicago White Sox®,

PPA-JG,Jorge Guzman,Miami Marlins®,
PPA-KR,Keibert Ruiz,Los Angeles Dodgers®,
PPA-LR,Luis Robert,Chicago White Sox®,
PPA-LU,Luis Urias,San Diego PadresTM,
PPA-MG,MacKenzie Gore,San Diego PadresTM,
PPA-MW,Mitchell White,Los Angeles Dodgers®,
PPA-RL,Royce Lewis,Minnesota Twins®,
PPA-SN,Sheldon Neuse,Oakland AthleticsTM,
PPA-SS,Sixto Sanchez,Philadelphia Phillies®,
PPA-ZL,Zack Littell,Minnesota Twins®,
ROOKIE SHORT PRINT IMAGE VARIATIONS AUTOGRAPH PARALLEL,,,
,1 Shohei Ohtani,Angels®,Rookie
,8 Rafael Devers,Boston Red Sox®,Rookie
,11 Amed Rosario,New York Mets®,Rookie
,21 Clint Frazier,New York Yankees®,Rookie
,25 Rhys Hoskins,Philadelphia Phillies®,Rookie
,33 Francisco Mejia,Cleveland Indians®,Rookie
,44 Dominic Smith,New York Mets®,Rookie
,52 Victor Robles,Washington Nationals®,Rookie
,65 J.P. Crawford,Philadelphia Phillies®,Rookie
,68 Harrison Bader,St. Louis Cardinals®,Rookie
,72 Jack Flaherty,St. Louis Cardinals®,Rookie
,87 Austin Hays,Baltimore Orioles®,Rookie
,92 Ozzie Albies,Atlanta BravesTM,Rookie
2017 AFL FALL STARS AUTOGRAPH PARALLEL,,,
AFL-AA,Adbert Alzolay,Chicago Cubs®,
AFL-CR,Corey Ray,Milwaukee BrewersTM,
AFL-DB,David Bote,Chicago Cubs®,
AFL-EF,Estevan Florial,New York Yankees®,
AFL-JS,Justus Sheffield,New York Yankees®,
AFL-MB,Matt Beaty,Los Angeles Dodgers®,
AFL-MF,Matt Festa,Seattle MarinersTM,
AFL-MK,Mitch Keller,Pittsburgh Pirates®,
AFL-MT,Matt Thaiss,Angels®,
AFL-RA,Ronald Acuna,Atlanta BravesTM,
AFL-SA,Sandy Alcantara,St. Louis Cardinals®,Rookie
AFL-SN,Sheldon Neuse,Oakland AthleticsTM,
AFL-TJ,Tyler Jay,Minnesota Twins®,
AFL-TN,Tomas Nido,New York Mets®,Rookie
AFL-TS,Tanner Scott,Baltimore Orioles®,Rookie
AFL-TT,Touki Toussaint,Atlanta BravesTM,
AFL-TZ,T.J. Zeuch,Toronto Blue Jays®,
AFL-VR,Victor Robles,Washington Nationals®,Rookie
2017 AFL MVP SHORT PRINT AUTOGRAPH PARALLEL,,,
AFLS-VR,Victor Robles,Washington Nationals®,
ALL-AMERICA GAME AUTOGRAPHS,,,
,Cavan Biggio,2012 Perfect Game,
,Gregory Deichmann,2013 Perfect Game,

,Heliot Ramos,2016 Under Armour,
,Nick Allen,2016 Under Armour,
,Sheldon Neuse,2012 Perfect Game,
AUTOGRAPH RELIC,,,
CHROME AUTOGRAPH RELICS,,,
BCAR-AA,Adbert Alzolay,Chicago Cubs®,
BCAR-AR,Amed Rosario,New York Mets®,Rookie
BCAR-CF,Clint Frazier,New York Yankees®,Rookie
BCAR-CS,Chance Sisco,Baltimore Orioles®,Rookie
BCAR-DS,Dominic Smith,New York Mets®,Rookie
BCAR-FM,Francisco Mejia,Cleveland Indians®,Rookie
BCAR-GT,Gleyber Torres,New York Yankees®,
BCAR-JC,J.P. Crawford,Philadelphia Phillies®,Rookie
BCAR-JF,Jack Flaherty,St. Louis Cardinals®,Rookie
BCAR-KB,Kris Bryant,Chicago Cubs®,
BCAR-LE,Luis Escobar,Pittsburgh Pirates®,
BCAR-LSE,Luis Severino,New York Yankees®,
BCAR-LU,Luis Urias,San Diego PadresTM,
BCAR-MT,Mike Trout,Angels®,
BCAR-NS,Noah Syndergaard,New York Mets®,
BCAR-PD,Paul DeJong,St. Louis Cardinals®,
BCAR-RD,Rafael Devers,Boston Red Sox®,Rookie
BCAR-SN,Sheldon Neuse,Oakland AthleticsTM,
BCAR-TE,Thairo Estrada,New York Yankees®,
BCAR-VR,Victor Robles,Washington Nationals®,Rookie
BCAR-WM,Whit Merrifield,Kansas City Royals®,
2017 FALL STAR RELICS AUTOGRAPH PARALLEL,,,
AFLR-AA,Adbert Alzolay,Chicago Cubs®,
AFLR-DB,David Bote,Chicago Cubs®,
AFLR-FM,Francisco Mejia,Cleveland Indians®,Rookie
AFLR-LU,Luis Urias,San Diego PadresTM,
AFLR-MB,Matt Beaty,Los Angeles Dodgers®,
AFLR-MF,Matt Festa,Seattle MarinersTM,
AFLR-SA,Sandy Alcantara,St. Louis Cardinals®,Rookie
AFLR-SN,Sheldon Neuse,Oakland AthleticsTM,
AFLR-TE,Thairo Estrada,New York Yankees®,
AFLR-TN,Tomas Nido,New York Mets®,Rookie
RELIC,,,
2017 FALL STAR RELICS,,,
AFLR-AA,Adbert Alzolay,Chicago Cubs®,
AFLR-AR,Austin Riley,Atlanta BravesTM,
AFLR-BB,Braden Bishop,Seattle MarinersTM,
AFLR-CR,Corey Ray,Milwaukee BrewersTM,

AFLR-DB,David Bote,Chicago Cubs®,
AFLR-FM,Francisco Mejia,Cleveland Indians®,Rookie
AFLR-JH,Jordan Hicks,St. Louis Cardinals®,
