Card Set,Number,Player,Team
Base Short Print Variations,US232,Josh Donaldson,Cleveland Indians
Base Short Print Variations,US248,Christian Yelich,Milwaukee Brewers
Base Short Print Variations,US250D,Derek Jeter,New York Yankees
Base Short Print Variations,US250R,Ronald Acuña Jr.,Atlanta Braves
Base Short Print Variations,US253,Cal Ripken Jr.,Baltimore Orioles
Base Short Print Variations,US259,Mark McGwire,Oakland Athletics
Base Short Print Variations,US271,Joey Lucchesi,San Diego Padres
Base Short Print Variations,US300,Juan Soto,Washington Nationals
Base Super Short Print Variations,US1B,Shohei Ohtani,Los Angeles Angels
Base Super Short Print Variations,US1P,Shohei Ohtani,Los Angeles Angels
Base Super Short Print Variations,US12,Miles Mikolas,St. Louis Cardinals
Base Super Short Print Variations,US14,Scott Kingery,Philadelphia Phillies
Base Super Short Print Variations,US34,Austin Meadows,Tampa Bay Rays
Base Super Short Print Variations,US39,Freddy Peralta,Milwaukee Brewers
Base Super Short Print Variations,US58,Jordan Hicks,St. Louis Cardinals
Base Super Short Print Variations,US68,Michael Soroka,Atlanta Braves
Base Super Short Print Variations,US88,Daniel Mengden,Oakland Athletics
Base Super Short Print Variations,US95,Dustin Fowler,Oakland Athletics
Base Super Short Print Variations,US107,Rally Goose,Detroit Tigers
Base Super Short Print Variations,US110,Lourdes Gurriel Jr.,Toronto Blue Jays
Base Super Short Print Variations,US174,Fernando Romero,Minnesota Twins
Base Super Short Print Variations,US175,Dylan Cozens,Philadelphia Phillies
Base Super Short Print Variations,US198,Shane Bieber,Cleveland Indians
Base Super Short Print Variations,US200B,Gleyber Torres,New York Yankees
Base Super Short Print Variations,US200T,Gleyber Torres,New York Yankees
Base Super Short Print Variations,US201,Nick Kingham,Pittsburgh Pirates
Base Super Short Print Variations,US218,Tyler O'Neill,St. Louis Cardinals
Base Super Short Print Variations,US242,Franmil Reyes,San Diego Padres
Base Super Short Print Variations,US250B,Ronald Acuña Jr.,Atlanta Braves
Base Super Short Print Variations,US250F,Ronald Acuña Jr.,Atlanta Braves
Base Super Short Print Variations,US257,Chris Stratton,San Francisco Giants
Base Super Short Print Variations,US281,Willy Adames,Tampa Bay Rays
Base Super Short Print Variations,US300,Juan Soto,Washington Nationals
Base Short Print Variation Autographs,BSPA-AC,Andrew McCutchen,San Francisco Giants
Base Short Print Variation Autographs,BSPA-AM,Austin Meadows,Pittsburgh Pirates
Base Short Print Variation Autographs,BSPA-BG,Bob Gibson,St. Louis Cardinals
Base Short Print Variation Autographs,BSPA-BJ,Bo Jackson,Kansas City Royals
Base Short Print Variation Autographs,BSPA-CJ,Chipper Jones,Atlanta Braves
Base Short Print Variation Autographs,BSPA-CR,Cal Ripken Jr.,Baltimore Orioles
Base Short Print Variation Autographs,BSPA-CY,Christian Yelich,Milwaukee Brewers
Base Short Print Variation Autographs,BSPA-DF,Dustin Fowler,Oakland Athletics
Base Short Print Variation Autographs,BSPA-DM,Don Mattingly,New York Yankees
Base Short Print Variation Autographs,BSPA-EL,Evan Longoria,San Francisco Giants
Base Short Print Variation Autographs,BSPA-FR,Fernando Romero,Minnesota Twins
Base Short Print Variation Autographs,BSPA-GT,Gleyber Torres,New York Yankees
Base Short Print Variation Autographs,BSPA-I,Ichiro,Seattle Mariners
Base Short Print Variation Autographs,BSPA-IK,Ian Kinsler,Boston Red Sox
Base Short Print Variation Autographs,BSPA-JS,Juan Soto,Washington Nationals
Base Short Print Variation Autographs,BSPA-LG,Lourdes Gurriel Jr.,Toronto Blue Jays
Base Short Print Variation Autographs,BSPA-MC,Mark McGwire,Oakland Athletics
Base Short Print Variation Autographs,BSPA-MM,Miles Mikolas,St. Louis Cardinals
Base Short Print Variation Autographs,BSPA-MO,Marcell Ozuna,St. Louis Cardinals
Base Short Print Variation Autographs,BSPA-MS,Michael Soroka,Atlanta Braves
Base Short Print Variation Autographs,BSPA-NK,Nick Kingham,Pittsburgh Pirates
Base Short Print Variation Autographs,BSPA-NR,Nolan Ryan,California Angels
Base Short Print Variation Autographs,BSPA-PM,Pedro Martinez,Boston Red Sox
Base Short Print Variation Autographs,BSPA-RA,Ronald Acuña Jr.,Atlanta Braves
Base Short Print Variation Autographs,BSPA-RH,Rickey Henderson,Oakland Athletics
Base Short Print Variation Autographs,BSPA-RJ,Randy Johnson,Seattle Mariners
Base Short Print Variation Autographs,BSPA-SK,Scott Kingery,Philadelphia Phillies
Base Short Print Variation Autographs,BSPA-SO,Shohei Ohtani,Los Angeles Angels
Base Short Print Variation Autographs,BSPA-TF,Todd Frazier,New York Mets
Base Short Print Variation Autographs,BSPA-TH,Torii Hunter,Minnesota Twins
Base Short Print Variation Autographs,BSPA-WB,Wade Boggs,Boston Red Sox
Base Short Print Variation Autographs,BSPA-WC,Will Clark,San Francisco Giants
Base Super Short Print Variation Autographs,BSRA-AM,Austin Meadows,Pittsburgh Pirates
Base Super Short Print Variation Autographs,BSRA-CS,Chris Stratton,San Francisco Giants
Base Super Short Print Variation Autographs,BSRA-DF,Dustin Fowler,Oakland Athletics
Base Super Short Print Variation Autographs,BSRA-DM,Daniel Mengden,Oakland Athletics
Base Super Short Print Variation Autographs,BSRA-FE,Franmil Reyes,San Diego Padres
Base Super Short Print Variation Autographs,BSRA-GO,Gleyber Torres,New York Yankees
Base Super Short Print Variation Autographs,BSRA-GT,Gleyber Torres,New York Yankees
Base Super Short Print Variation Autographs,BSRA-JS,Juan Soto,Washington Nationals
Base Super Short Print Variation Autographs,BSRA-LG,Lourdes Gurriel,Toronto Blue Jays
Base Super Short Print Variation Autographs,BSRA-MM,Miles Mikolas,St. Louis Cardinals
Base Super Short Print Variation Autographs,BSRA-MS,Michael Soroka,Atlanta Braves
Base Super Short Print Variation Autographs,BSRA-NK,Nick Kingham,Pittsburgh Pirates
Base Super Short Print Variation Autographs,BSRA-RA,Ronald Acuña Jr.,Atlanta Braves
Base Super Short Print Variation Autographs,BSRA-RC,Ronald Acuña Jr.,Atlanta Braves
Base Super Short Print Variation Autographs,BSRA-SH,Shohei Ohtani,Los Angeles Angels
Base Super Short Print Variation Autographs,BSRA-SK,Scott Kingery,Philadelphia Phillies
Base Super Short Print Variation Autographs,BSRA-SO,Shohei Ohtani,Los Angeles Angels
