Card Set,Number,Player,Team
Base,US1,Shohei Ohtani,Los Angeles Angels
Base,US2,Joe Jimenez,Detroit Tigers
Base,US3,Jordan Lyles,San Diego Padres
Base,US4,Jorge Alfaro,Philadelphia Phillies
Base,US5,James Paxton,Seattle Mariners
Base,US6,Jacob Nottingham,Milwaukee Brewers
Base,US7,Giancarlo Stanton,New York Yankees
Base,US8,Manny Machado,Los Angeles Dodgers
Base,US9,Nick Kingham,Pittsburgh Pirates
Base,US10,Ian Kinsler,Boston Red Sox
Base,US11,Adam Engel,Chicago White Sox
Base,US12,Miles Mikolas,St. Louis Cardinals
Base,US13,P.J. Conlon,New York Mets
Base,US13,Corey Oswalt,New York Mets
Base,US14,Scott Kingery,Philadelphia Phillies
Base,US15,Kyle Barraclough,Miami Marlins
Base,US16,Brad Boxberger,Arizona Diamondbacks
Base,US17,Jason Vargas,New York Mets
Base,US18,Michael Soroka,Atlanta Braves
Base,US19,Billy McKinney,Toronto Blue Jays
Base,US20,Jeurys Familia,Oakland Athletics
Base,US21,Kenley Jansen,Los Angeles Dodgers
Base,US22,Tyler Chatwood,Chicago Cubs
Base,US23,J.D. Martinez,Boston Red Sox
Base,US24,Pablo Sandoval,San Francisco Giants
Base,US25,Willy Adames,Tampa Bay Rays
Base,US26,Felipe Vázquez,Pittsburgh Pirates
Base,US27,Christian Yelich,Milwaukee Brewers
Base,US28,Alex Blandino,Cincinnati Reds
Base,US28,Brandon Dixon,Cincinnati Reds
Base,US29,David Hess,Baltimore Orioles
Base,US29,Pedro Araujo,Baltimore Orioles
Base,US30,Jon Lester,Chicago Cubs
Base,US31,Jose Ramirez,Cleveland Indians
Base,US32,Cole Hamels,Chicago Cubs
Base,US33,Reynaldo Lopez,Chicago White Sox
Base,US34,Austin Meadows,Tampa Bay Rays
Base,US35,Dan Otero,Cleveland Indians
Base,US36,Mike Gerber,Detroit Tigers
Base,US36,Grayson Greiner,Detroit Tigers
Base,US37,Javier Baez,Chicago Cubs
Base,US38,Jose Berrios,Minnesota Twins
Base,US39,Freddy Peralta,Milwaukee Brewers
