Card Set,Number,Player,Team
Paper Prospects,BP74,Austin Voth,Washington Nationals
Paper Prospects,BP75,Luis Garcia,Philadelphia Phillies
Paper Prospects,BP76,Isaac Paredes,Detroit Tigers
Paper Prospects,BP77,Jake Kalish,Kansas City Royals
Paper Prospects,BP78,Shed Long,Cincinnati Reds
Paper Prospects,BP79,Keibert Ruiz,Los Angeles Dodgers
Paper Prospects,BP80,Matt Hall,Detroit Tigers
Paper Prospects,BP81,Nick Pratto,Kansas City Royals
Paper Prospects,BP82,Justin Dunn,New York Mets
Paper Prospects,BP83,Ian Anderson,Atlanta Braves
Paper Prospects,BP84,Franklyn Kilome,Philadelphia Phillies
Paper Prospects,BP85,Dane Dunning,Chicago White Sox
Paper Prospects,BP86,Michael Kopech,Chicago White Sox
Paper Prospects,BP87,McKenzie Mills,Philadelphia Phillies
Paper Prospects,BP88,Quentin Holmes,Cleveland Indians
Paper Prospects,BP89,Mike Soroka,Atlanta Braves
Paper Prospects,BP90,Stephen Gonsalves,Minnesota Twins
Paper Prospects,BP91,Spencer Howard,Philadelphia Phillies
Paper Prospects,BP92,Ryan Vilade,Colorado Rockies
Paper Prospects,BP93,Royce Lewis,Minnesota Twins
Paper Prospects,BP94,Adam Haseley,Philadelphia Phillies
Paper Prospects,BP95,Jorge Mateo,Oakland Athletics
Paper Prospects,BP96,Junior Fernandez,St. Louis Cardinals
Paper Prospects,BP97,Corey Ray,Milwaukee Brewers
Paper Prospects,BP98,Evan White,Seattle Mariners
Paper Prospects,BP99,Logan Allen,San Diego Padres
Paper Prospects,BP100,Gleyber Torres,New York Yankees
Paper Prospects,BP101,Zack Littell,Minnesota Twins
Paper Prospects,BP102,Matt Sauer,New York Yankees
Paper Prospects,BP103,Mitchell White,Los Angeles Dodgers
Paper Prospects,BP104,Nick Solak,New York Yankees
Paper Prospects,BP105,Jorge Ona,San Diego Padres
Paper Prospects,BP106,DJ Stewart,Baltimore Orioles
Paper Prospects,BP107,D.L. Hall,Baltimore Orioles
Paper Prospects,BP108,Chris Rodriguez,Los Angeles Angels
Paper Prospects,BP109,Sam Howard,Colorado Rockies
Paper Prospects,BP110,Eric Pardinho,Toronto Blue Jays
Paper Prospects,BP111,JoJo Romero,Philadelphia Phillies
Paper Prospects,BP112,Aramis Garcia,San Francisco Giants
Paper Prospects,BP113,Taylor Clarke,Arizona Diamondbacks
Paper Prospects,BP114,Fernando Tatis Jr.,San Diego Padres
Paper Prospects,BP115,Cal Quantrill,San Diego Padres
Paper Prospects,BP116,Khalil Lee,Kansas City Royals
Paper Prospects,BP117,C.J. Chatham,Boston Red Sox
Paper Prospects,BP118,Lazaro Armenteros,Oakland Athletics
Paper Prospects,BP119,Gavin LaValley,Cincinnati Reds
Paper Prospects,BP120,Nick Senzel,Cincinnati Reds
Paper Prospects,BP121,Adolis García,St. Louis Cardinals
Paper Prospects,BP122,Ronald Guzman,Texas Rangers
Paper Prospects,BP123,Jordan Hicks,St. Louis Cardinals
Paper Prospects,BP124,Alex Faedo,Detroit Tigers
Paper Prospects,BP125,J.B. Bukauskas,Houston Astros
Paper Prospects,BP126,Jesus Luzardo,Oakland Athletics
Paper Prospects,BP127,Josh Lowe,Tampa Bay Rays
Paper Prospects,BP128,Yu Chang,Cleveland Indians
Paper Prospects,BP129,Kyle Young,Philadelphia Phillies
Paper Prospects,BP130,Christin Stewart,Detroit Tigers
Paper Prospects,BP131,MacKenzie Gore,San Diego Padres
Paper Prospects,BP132,Corbin Burnes,Milwaukee Brewers
Paper Prospects,BP133,Tyler Stephenson,Cincinnati Reds
Paper Prospects,BP134,Wander Javier,Minnesota Twins
Paper Prospects,BP135,Bryse Wilson,Atlanta Braves
Paper Prospects,BP136,Jo Adell,Los Angeles Angels
Paper Prospects,BP137,Pete Alonso,New York Mets
Paper Prospects,BP138,Delvin Perez,St. Louis Cardinals
Paper Prospects,BP139,Travis Lakins,Boston Red Sox
Paper Prospects,BP140,Blake Rutherford,Chicago White Sox
Paper Prospects,BP141,Blayne Enlow,Minnesota Twins
Paper Prospects,BP142,A.J. Puk,Oakland Athletics
Paper Prospects,BP143,Heliot Ramos,San Francisco Giants
Paper Prospects,BP144,Jahmai Jones,Los Angeles Angels
Paper Prospects,BP145,Adbert Alzolay,Chicago Cubs
Paper Prospects,BP146,Will Craig,Pittsburgh Pirates
Paper Prospects,BP147,Forrest Whitley,Houston Astros
Paper Prospects,BP148,Trevor Rogers,Miami Marlins
Paper Prospects,BP149,Steven Duggar,San Francisco Giants
Paper Prospects,BP150,Vladimir Guerrero Jr.,Toronto Blue Jays
Chrome Prospects,BCP1,Ronald Acuña Jr.,Atlanta Braves
Chrome Prospects,BCP2,Bryan Mata,Boston Red Sox
Chrome Prospects,BCP3,Daniel Johnson,Washington Nationals
Chrome Prospects,BCP4,Hunter Harvey,Baltimore Orioles
Chrome Prospects,BCP5,Aaron Knapp,Miami Marlins
Chrome Prospects,BCP6,Austin Beck,Oakland Athletics
Chrome Prospects,BCP7,Carter Kieboom,Washington Nationals
Chrome Prospects,BCP8,Cole Ragans,Texas Rangers
Chrome Prospects,BCP9,Alex Jackson,Atlanta Braves
Chrome Prospects,BCP10,Justin Williams,Tampa Bay Rays
Chrome Prospects,BCP11,Rowdy Tellez,Toronto Blue Jays
Chrome Prospects,BCP12,Thomas Hatch,Chicago Cubs
Chrome Prospects,BCP13,Sam Hilliard,Colorado Rockies
Chrome Prospects,BCP14,Kyle Wright,Atlanta Braves
Chrome Prospects,BCP15,Tyler O'Neill,St. Louis Cardinals
Chrome Prospects,BCP16,Michael Mercado,Tampa Bay Rays
Chrome Prospects,BCP17,Kevin Newman,Pittsburgh Pirates
Chrome Prospects,BCP18,Eric Lauer,San Diego Padres
Chrome Prospects,BCP19,Johan Mieses,Los Angeles Dodgers
Chrome Prospects,BCP20,Will Smith,Los Angeles Dodgers
Chrome Prospects,BCP21,Luis Robert,Chicago White Sox
Chrome Prospects,BCP22,Yadier Alvarez,Los Angeles Dodgers
Chrome Prospects,BCP23,Jeren Kendall,Los Angeles Dodgers
Chrome Prospects,BCP24,Bobby Bradley,Cleveland Indians
Chrome Prospects,BCP25,Drew Ellis,Arizona Diamondbacks
Chrome Prospects,BCP26,Alfredro Rodriguez,Cincinnati Reds
Chrome Prospects,BCP27,Jose Trevino,Texas Rangers
Chrome Prospects,BCP28,Kolby Allard,Atlanta Braves
Chrome Prospects,BCP29,Taylor Ward,Los Angeles Angels
Chrome Prospects,BCP30,Cornelius Randolph,Philadelphia Phillies
Chrome Prospects,BCP31,DJ Peters,Los Angeles Dodgers
Chrome Prospects,BCP32,Domingo Acevedo,New York Yankees
Chrome Prospects,BCP33,James Nelson,Miami Marlins
Chrome Prospects,BCP34,Josh Ockimey,Boston Red Sox
Chrome Prospects,BCP35,Marcos Molina,New York Mets
Chrome Prospects,BCP36,Dennis Santana,Los Angeles Dodgers
Chrome Prospects,BCP37,Jake Burger,Chicago White Sox
Chrome Prospects,BCP38,Mitch Keller,Pittsburgh Pirates
Chrome Prospects,BCP39,Colton Welker,Colorado Rockies
Chrome Prospects,BCP40,Pedro Avila,San Diego Padres
Chrome Prospects,BCP41,Jason Martin,Pittsburgh Pirates
Chrome Prospects,BCP42,Braxton Garrett,Miami Marlins
Chrome Prospects,BCP43,Brendan Rodgers,Colorado Rockies
Chrome Prospects,BCP44,James Kaprielian,Oakland Athletics
Chrome Prospects,BCP45,Greg Deichmann,Oakland Athletics
Chrome Prospects,BCP46,Cristian Pache,Atlanta Braves
Chrome Prospects,BCP47,Ibandel Isabel,Los Angeles Dodgers
Chrome Prospects,BCP48,Hunter Greene,Cincinnati Reds
Chrome Prospects,BCP49,Nick Gordon,Minnesota Twins
Chrome Prospects,BCP50,Eloy Jimenez,Chicago White Sox
Chrome Prospects,BCP51,Adonis Medina,Philadelphia Phillies
Chrome Prospects,BCP52,Juan Soto,Washington Nationals
Chrome Prospects,BCP53,Miguelangel Sierra,Houston Astros
Chrome Prospects,BCP54,Alex Lange,Chicago Cubs
Chrome Prospects,BCP55,Kyle Tucker,Houston Astros
Chrome Prospects,BCP56,T.J. Zeuch,Toronto Blue Jays
Chrome Prospects,BCP57,Luis Urias,San Diego Padres
Chrome Prospects,BCP58,Sean Murphy,Oakland Athletics
Chrome Prospects,BCP59,Oscar De La Cruz,Chicago Cubs
Chrome Prospects,BCP60,Brian Miller,Miami Marlins
Chrome Prospects,BCP61,Matt Thaiss,Los Angeles Angels
Chrome Prospects,BCP62,Kyle Cody,Texas Rangers
Chrome Prospects,BCP63,Dylan Cozens,Philadelphia Phillies
Chrome Prospects,BCP64,MJ Melendez,Kansas City Royals
Chrome Prospects,BCP65,Scott Kingery,Philadelphia Phillies
Chrome Prospects,BCP66,Jordan Humphreys,New York Mets
Chrome Prospects,BCP67,Michel Baez,San Diego Padres
Chrome Prospects,BCP68,Brendan McKay,Tampa Bay Rays
Chrome Prospects,BCP69,Justus Sheffield,New York Yankees
Chrome Prospects,BCP70,Merandy Gonzalez,Miami Marlins
Chrome Prospects,BCP71,Touki Toussaint,Atlanta Braves
Chrome Prospects,BCP72,Andres Gimenez,New York Mets
Chrome Prospects,BCP73,Adrian Morejon,San Diego Padres
Chrome Prospects,BCP74,Austin Voth,Washington Nationals
Chrome Prospects,BCP75,Luis Garcia,Philadelphia Phillies
Chrome Prospects,BCP76,Isaac Paredes,Detroit Tigers
Chrome Prospects,BCP77,Jake Kalish,Kansas City Royals
Chrome Prospects,BCP78,Shed Long,Cincinnati Reds
Chrome Prospects,BCP79,Keibert Ruiz,Los Angeles Dodgers
Chrome Prospects,BCP80,Matt Hall,Detroit Tigers
Chrome Prospects,BCP81,Nick Pratto,Kansas City Royals
Chrome Prospects,BCP82,Justin Dunn,New York Mets
Chrome Prospects,BCP83,Ian Anderson,Atlanta Braves
Chrome Prospects,BCP84,Franklyn Kilome,Philadelphia Phillies
Chrome Prospects,BCP85,Dane Dunning,Chicago White Sox
Chrome Prospects,BCP86,Michael Kopech,Chicago White Sox
Chrome Prospects,BCP87,McKenzie Mills,Philadelphia Phillies
Chrome Prospects,BCP88,Quentin Holmes,Cleveland Indians
Chrome Prospects,BCP89,Mike Soroka,Atlanta Braves
Chrome Prospects,BCP90,Stephen Gonsalves,Minnesota Twins
Chrome Prospects,BCP91,Spencer Howard,Philadelphia Phillies
Chrome Prospects,BCP92,Ryan Vilade,Colorado Rockies
Chrome Prospects,BCP93,Royce Lewis,Minnesota Twins
Chrome Prospects,BCP94,Adam Haseley,Philadelphia Phillies
Chrome Prospects,BCP95,Jorge Mateo,Oakland Athletics
Chrome Prospects,BCP96,Junior Fernandez,St. Louis Cardinals
Chrome Prospects,BCP97,Corey Ray,Milwaukee Brewers
Chrome Prospects,BCP98,Evan White,Seattle Mariners
Chrome Prospects,BCP99,Logan Allen,San Diego Padres
Chrome Prospects,BCP100,Gleyber Torres,New York Yankees
Chrome Prospects,BCP101,Zack Littell,Minnesota Twins
Chrome Prospects,BCP102,Matt Sauer,New York Yankees
Chrome Prospects,BCP103,Mitchell White,Los Angeles Dodgers
Chrome Prospects,BCP104,Nick Solak,New York Yankees
Chrome Prospects,BCP105,Jorge Ona,San Diego Padres
Chrome Prospects,BCP106,DJ Stewart,Baltimore Orioles
Chrome Prospects,BCP107,D.L. Hall,Baltimore Orioles
Chrome Prospects,BCP108,Chris Rodriguez,Los Angeles Angels
Chrome Prospects,BCP109,Sam Howard,Colorado Rockies
Chrome Prospects,BCP110,Eric Pardinho,Toronto Blue Jays
Chrome Prospects,BCP111,JoJo Romero,Philadelphia Phillies
Chrome Prospects,BCP112,Aramis Garcia,San Francisco Giants
Chrome Prospects,BCP113,Taylor Clarke,Arizona Diamondbacks
Chrome Prospects,BCP114,Fernando Tatis Jr.,San Diego Padres
Chrome Prospects,BCP115,Cal Quantrill,San Diego Padres
Chrome Prospects,BCP116,Khalil Lee,Kansas City Royals
Chrome Prospects,BCP117,C.J. Chatham,Boston Red Sox
Chrome Prospects,BCP118,Lazaro Armenteros,Oakland Athletics
Chrome Prospects,BCP119,Gavin LaValley,Cincinnati Reds
Chrome Prospects,BCP120,Nick Senzel,Cincinnati Reds
Chrome Prospects,BCP121,Adolis García,St. Louis Cardinals
Chrome Prospects,BCP122,Ronald Guzman,Texas Rangers
Chrome Prospects,BCP123,Jordan Hicks,St. Louis Cardinals
Chrome Prospects,BCP124,Alex Faedo,Detroit Tigers
Chrome Prospects,BCP125,J.B. Bukauskas,Houston Astros
Chrome Prospects,BCP126,Jesus Luzardo,Oakland Athletics
Chrome Prospects,BCP127,Josh Lowe,Tampa Bay Rays
Chrome Prospects,BCP128,Yu Chang,Cleveland Indians
Chrome Prospects,BCP129,Kyle Young,Philadelphia Phillies
Chrome Prospects,BCP130,Christin Stewart,Detroit Tigers
Chrome Prospects,BCP131,MacKenzie Gore,San Diego Padres
Chrome Prospects,BCP132,Corbin Burnes,Milwaukee Brewers
Chrome Prospects,BCP133,Tyler Stephenson,Cincinnati Reds
Chrome Prospects,BCP134,Wander Javier,Minnesota Twins
Chrome Prospects,BCP135,Bryse Wilson,Atlanta Braves
Chrome Prospects,BCP136,Jo Adell,Los Angeles Angels
Chrome Prospects,BCP137,Pete Alonso,New York Mets
Chrome Prospects,BCP138,Delvin Perez,St. Louis Cardinals
Chrome Prospects,BCP139,Travis Lakins,Boston Red Sox
Chrome Prospects,BCP140,Blake Rutherford,Chicago White Sox
Chrome Prospects,BCP141,Blayne Enlow,Minnesota Twins
Chrome Prospects,BCP142,A.J. Puk,Oakland Athletics
Chrome Prospects,BCP143,Heliot Ramos,San Francisco Giants
Chrome Prospects,BCP144,Jahmai Jones,Los Angeles Angels
Chrome Prospects,BCP145,Adbert Alzolay,Chicago Cubs
Chrome Prospects,BCP146,Will Craig,Pittsburgh Pirates
Chrome Prospects,BCP147,Forrest Whitley,Houston Astros
Chrome Prospects,BCP148,Trevor Rogers,Miami Marlins
Chrome Prospects,BCP149,Steven Duggar,San Francisco Giants
Chrome Prospects,BCP150,Vladimir Guerrero Jr.,Toronto Blue Jays
Bowman Scouts Top 100,BTP-1,Vladimir Guerrero Jr.,Toronto Blue Jays
Bowman Scouts Top 100,BTP-2,Ronald Acuña Jr.,Atlanta Braves
Bowman Scouts Top 100,BTP-3,Victor Robles,Washington Nationals
Bowman Scouts Top 100,BTP-4,Gleyber Torres,New York Yankees
Bowman Scouts Top 100,BTP-5,Eloy Jimenez,Chicago White Sox
Bowman Scouts Top 100,BTP-6,Walker Buehler,Los Angeles Dodgers
Bowman Scouts Top 100,BTP-7,Alex Reyes,St. Louis Cardinals
Bowman Scouts Top 100,BTP-8,Michael Kopech,Chicago White Sox
Bowman Scouts Top 100,BTP-9,Mitch Keller,Pittsburgh Pirates
Bowman Scouts Top 100,BTP-10,Fernando Tatis Jr.,San Diego Padres
Bowman Scouts Top 100,BTP-11,Hunter Greene,Cincinnati Reds
Bowman Scouts Top 100,BTP-12,Bo Bichette,Toronto Blue Jays
Bowman Scouts Top 100,BTP-13,MacKenzie Gore,San Diego Padres
Bowman Scouts Top 100,BTP-14,Brendan Rodgers,Colorado Rockies
Bowman Scouts Top 100,BTP-15,Francisco Mejia,Cleveland Indians
Bowman Scouts Top 100,BTP-16,Nick Senzel,Cincinnati Reds
Bowman Scouts Top 100,BTP-17,Kyle Tucker,Houston Astros
Bowman Scouts Top 100,BTP-18,Nick Gordon,Minnesota Twins
Bowman Scouts Top 100,BTP-19,A.J. Puk,Oakland Athletics
Bowman Scouts Top 100,BTP-20,Royce Lewis,Minnesota Twins
Bowman Scouts Top 100,BTP-21,Luiz Gohara,Atlanta Braves
Bowman Scouts Top 100,BTP-22,Brent Honeywell,Tampa Bay Rays
Bowman Scouts Top 100,BTP-23,Forrest Whitley,Houston Astros
Bowman Scouts Top 100,BTP-24,Triston McKenzie,Cleveland Indians
Bowman Scouts Top 100,BTP-25,Mike Soroka,Atlanta Braves
Bowman Scouts Top 100,BTP-26,Austin Hays,Baltimore Orioles
Bowman Scouts Top 100,BTP-27,Willy Adames,Tampa Bay Rays
Bowman Scouts Top 100,BTP-28,Alex Verdugo,Los Angeles Dodgers
Bowman Scouts Top 100,BTP-29,Luis Robert,Chicago White Sox
Bowman Scouts Top 100,BTP-30,Sixto Sanchez,Philadelphia Phillies
Bowman Scouts Top 100,BTP-31,Scott Kingery,Philadelphia Phillies
Bowman Scouts Top 100,BTP-32,Michael Chavis,Boston Red Sox
Bowman Scouts Top 100,BTP-33,Franklin Perez,Detroit Tigers
Bowman Scouts Top 100,BTP-34,Alec Hansen,Chicago White Sox
Bowman Scouts Top 100,BTP-35,Ian Anderson,Atlanta Braves
Bowman Scouts Top 100,BTP-36,Chance Sisco,Baltimore Orioles
Bowman Scouts Top 100,BTP-37,J.P. Crawford,Philadelphia Phillies
Bowman Scouts Top 100,BTP-38,Pavin Smith,Arizona Diamondbacks
Bowman Scouts Top 100,BTP-39,Jo Adell,Los Angeles Angels
Bowman Scouts Top 100,BTP-40,Lewis Brinson,Milwaukee Brewers
Bowman Scouts Top 100,BTP-41,Brendan McKay,Tampa Bay Rays
Bowman Scouts Top 100,BTP-42,Jack Flaherty,St. Louis Cardinals
Bowman Scouts Top 100,BTP-43,Kyle Lewis,Seattle Mariners
Bowman Scouts Top 100,BTP-44,Juan Soto,Washington Nationals
Bowman Scouts Top 100,BTP-45,Estevan Florial,New York Yankees
Bowman Scouts Top 100,BTP-46,Keston Hiura,Milwaukee Brewers
Bowman Scouts Top 100,BTP-47,Cal Quantrill,San Diego Padres
Bowman Scouts Top 100,BTP-48,Shane Baz,Pittsburgh Pirates
Bowman Scouts Top 100,BTP-49,Carson Kelly,St. Louis Cardinals
Bowman Scouts Top 100,BTP-50,Justus Sheffield,New York Yankees
Bowman Scouts Top 100,BTP-51,Leody Taveras,Texas Rangers
Bowman Scouts Top 100,BTP-52,Kevin Newman,Pittsburgh Pirates
Bowman Scouts Top 100,BTP-53,Nate Pearson,Toronto Blue Jays
Bowman Scouts Top 100,BTP-54,Heliot Ramos,San Francisco Giants
Bowman Scouts Top 100,BTP-55,Yordan Alvarez,Houston Astros
Bowman Scouts Top 100,BTP-56,Michel Baez,San Diego Padres
Bowman Scouts Top 100,BTP-57,Jon Duplantier,Arizona Diamondbacks
Bowman Scouts Top 100,BTP-58,Jahmai Jones,Los Angeles Angels
Bowman Scouts Top 100,BTP-59,Jay Groome,Boston Red Sox
Bowman Scouts Top 100,BTP-60,Luis Urias,San Diego Padres
Bowman Scouts Top 100,BTP-61,Dylan Cease,Chicago White Sox
Bowman Scouts Top 100,BTP-62,Bobby Bradley,Cleveland Indians
Bowman Scouts Top 100,BTP-63,Ryan McMahon,Colorado Rockies
Bowman Scouts Top 100,BTP-64,Nick Pratto,Kansas City Royals
Bowman Scouts Top 100,BTP-65,Keibert Ruiz,Los Angeles Dodgers
