Card Set,Number,Player,Team
Future Stars,FS-15,Luke Weaver,St. Louis Cardinals
Future Stars,FS-16,Trey Mancini,Baltimore Orioles
Future Stars,FS-17,Paul DeJong,St. Louis Cardinals
Future Stars,FS-18,Keon Broxton,Milwaukee Brewers
Future Stars,FS-19,Lewis Brinson,Miami Marlins
Future Stars,FS-20,Cody Bellinger,Los Angeles Dodgers
Freshman Flash,FF-1,Shohei Ohtani,Los Angeles Angels
Freshman Flash,FF-2,Rhys Hoskins,Philadelphia Phillies
Freshman Flash,FF-3,Dominic Smith,New York Mets
Freshman Flash,FF-4,J.P. Crawford,Philadelphia Phillies
Freshman Flash,FF-5,Francisco Mejia,Cleveland Indians
Freshman Flash,FF-6,Austin Hays,Baltimore Orioles
Freshman Flash,FF-7,Clint Frazier,New York Yankees
Freshman Flash,FF-8,Ozzie Albies,Atlanta Braves
Freshman Flash,FF-9,Amed Rosario,New York Mets
Freshman Flash,FF-10,Alex Verdugo,Los Angeles Dodgers
Freshman Flash,FF-11,Victor Robles,Washington Nationals
Freshman Flash,FF-12,Nick Williams,Philadelphia Phillies
Freshman Flash,FF-13,Willie Calhoun,Texas Rangers
Freshman Flash,FF-14,Harrison Bader,St. Louis Cardinals
Freshman Flash,FF-15,Rafael Devers,Boston Red Sox
Superstar Sensations,SS-1,Aaron Judge,New York Yankees
Superstar Sensations,SS-2,Manny Machado,Baltimore Orioles
Superstar Sensations,SS-3,George Springer,Houston Astros
Superstar Sensations,SS-4,Bryce Harper,Washington Nationals
Superstar Sensations,SS-5,Corey Seager,Los Angeles Dodgers
Superstar Sensations,SS-6,Mike Trout,Los Angeles Angels
Superstar Sensations,SS-7,Cody Bellinger,Los Angeles Dodgers
Superstar Sensations,SS-8,Francisco Lindor,Cleveland Indians
Superstar Sensations,SS-9,Anthony Rizzo,Chicago Cubs
Superstar Sensations,SS-10,Kyle Schwarber,Chicago Cubs
Superstar Sensations,SS-11,Yoenis Cespedes,New York Mets
Superstar Sensations,SS-12,Carlos Correa,Houston Astros
Superstar Sensations,SS-13,Giancarlo Stanton,New York Yankees
Superstar Sensations,SS-14,Noah Syndergaard,New York Mets
Superstar Sensations,SS-15,Kris Bryant,Chicago Cubs
Rookie Autographs,RA-AB,Anthony Banda,Arizona Diamondbacks
Rookie Autographs,RA-AH,Austin Hays,Baltimore Orioles
Rookie Autographs,RA-AM,A.J. Minter,Atlanta Braves
Rookie Autographs,RA-AME,Alex Mejia,St. Louis Cardinals
Rookie Autographs,RA-ANS,Anthony Santander,Baltimore Orioles
Rookie Autographs,RA-AR,Amed Rosario,New York Mets
Rookie Autographs,RA-AS,Andrew Stevenson,Washington Nationals
Rookie Autographs,RA-ASA,Adrian Sanchez,Washington Nationals
Rookie Autographs,RA-AUM,Austin Meadows,Pittsburgh Pirates
Rookie Autographs,RA-AV,Alex Verdugo,Los Angeles Dodgers
Rookie Autographs,RA-BA,Brian Anderson,Miami Marlins
Rookie Autographs,RA-BV,Breyvic Valera,St. Louis Cardinals
Rookie Autographs,RA-BW,Brandon Woodruff,Milwaukee Brewers
Rookie Autographs,RA-CF,Clint Frazier,New York Yankees
Rookie Autographs,RA-CS,Chance Sisco,Baltimore Orioles
Rookie Autographs,RA-CST,Chris Stratton,San Francisco Giants
Rookie Autographs,RA-DF,Dustin Fowler,Oakland Athletics
Rookie Autographs,RA-DP,Dillon Peters,Miami Marlins
Rookie Autographs,RA-DS,Dominic Smith,New York Mets
Rookie Autographs,RA-FJ,Felix Jorge,Minnesota Twins
Rookie Autographs,RA-FM,Francisco Mejia,Cleveland Indians
Rookie Autographs,RA-FR,Fernando Romero,Minnesota Twins
Rookie Autographs,RA-GA,Greg Allen,Cleveland Indians
Rookie Autographs,RA-GC,Garrett Cooper,Miami Marlins
Rookie Autographs,RA-GG,Giovanny Gallegos,New York Yankees
Rookie Autographs,RA-GT,Gleyber Torres,New York Yankees
Rookie Autographs,RA-HB,Harrison Bader,St. Louis Cardinals
Rookie Autographs,RA-HW,Hunter Wood,Tampa Bay Rays
Rookie Autographs,RA-JBA,Jacob Barnes,Milwaukee Brewers
Rookie Autographs,RA-JC,J.P. Crawford,Philadelphia Phillies
Rookie Autographs,RA-JD,J.D. Davis,Houston Astros
Rookie Autographs,RA-JF,Jack Flaherty,St. Louis Cardinals
Rookie Autographs,RA-JL,Jordan Luplow,Pittsburgh Pirates
Rookie Autographs,RA-JS,Jackson Stephens,Cincinnati Reds
Rookie Autographs,RA-KF,Kyle Farmer,Los Angeles Dodgers
Rookie Autographs,RA-KM,Keury Mella,Cincinnati Reds
Rookie Autographs,RA-LS,Lucas Sims,Atlanta Braves
Rookie Autographs,RA-MA,Miguel Andujar,New York Yankees
Rookie Autographs,RA-MF,Max Fried,Atlanta Braves
Rookie Autographs,RA-MG,Miguel Gomez,San Francisco Giants
Rookie Autographs,RA-MS,Mike Soroka,Atlanta Braves
Rookie Autographs,RA-ND,Nicky Delmonico,Chicago White Sox
Rookie Autographs,RA-NW,Nick Williams,Philadelphia Phillies
Rookie Autographs,RA-OA,Ozzie Albies,Atlanta Braves
Rookie Autographs,RA-PB,Paul Blackburn,Oakland Athletics
Rookie Autographs,RA-PBR,Parker Bridwell,Los Angeles Angels
Rookie Autographs,RA-RA,Ronald Acuna,Atlanta Braves
Rookie Autographs,RA-RD,Rafael Devers,Boston Red Sox
Rookie Autographs,RA-RH,Rhys Hoskins,Philadelphia Phillies
Rookie Autographs,RA-RHE,Ronald Herrera,Texas Rangers
Rookie Autographs,RA-RJ,Ryder Jones,San Francisco Giants
Rookie Autographs,RA-RM,Ryan McMahon,Colorado Rockies
Rookie Autographs,RA-RMO,Reyes Moronta,San Francisco Giants
Rookie Autographs,RA-RR,Raudy Read,Washington Nationals
Rookie Autographs,RA-RU,Richard Urena,Toronto Blue Jays
Rookie Autographs,RA-SA,Sandy Alcantara,Miami Marlins
Rookie Autographs,RA-SK,Scott Kingery,Philadelphia Phillies
Rookie Autographs,RA-SO,Shohei Ohtani,Los Angeles Angels
Rookie Autographs,RA-TG,Tayron Guerrero,Miami Marlins
Rookie Autographs,RA-TM,Tyler Mahle,Cincinnati Reds
Rookie Autographs,RA-TN,Tomas Nido,New York Mets
Rookie Autographs,RA-TS,Troy Scribner,Los Angeles Angels
Rookie Autographs,RA-TSC,Tanner Scott,Baltimore Orioles
Rookie Autographs,RA-TV,Thyago Vieira,Chicago White Sox
Rookie Autographs,RA-TW,Tyler Wade,New York Yankees
Rookie Autographs,RA-TWI,Trevor Williams,Pittsburgh Pirates
Rookie Autographs,RA-VA,Victor Arano,Philadelphia Phillies
Rookie Autographs,RA-VC,Victor Caratini,Chicago Cubs
Rookie Autographs,RA-VR,Victor Robles,Washington Nationals
Rookie Autographs,RA-WA,Willy Adames,Tampa Bay Rays
Rookie Autographs,RA-WB,Walker Buehler,Los Angeles Dodgers
Rookie Autographs,RA-ZG,Zack Granite,Minnesota Twins
1983 Topps Baseball Autographs,83TA-AJ,Aaron Judge,New York Yankees
1983 Topps Baseball Autographs,83TA-AR,Amed Rosario,New York Mets
1983 Topps Baseball Autographs,83TA-CS,Chris Sale,Boston Red Sox
1983 Topps Baseball Autographs,83TA-DG,Didi Gregorius,New York Yankees
1983 Topps Baseball Autographs,83TA-GT,Gleyber Torres,New York Yankees
1983 Topps Baseball Autographs,83TA-IH,Ian Happ,Chicago Cubs
1983 Topps Baseball Autographs,83TA-KB,Kris Bryant,Chicago Cubs
1983 Topps Baseball Autographs,83TA-MO,Matt Olson,Oakland Athletics
1983 Topps Baseball Autographs,83TA-MT,Mike Trout,Los Angeles Angels
1983 Topps Baseball Autographs,83TA-NS,Noah Syndergaard,New York Mets
1983 Topps Baseball Autographs,83TA-PD,Paul DeJong,St. Louis Cardinals
1983 Topps Baseball Autographs,83TA-PG,Paul Goldschmidt,Arizona Diamondbacks
1983 Topps Baseball Autographs,83TA-RA,Ronald Acuna,Atlanta Braves
1983 Topps Baseball Autographs,83TA-RH,Rhys Hoskins,Philadelphia Phillies
1983 Topps Baseball Autographs,83TA-SO,Shohei Ohtani,Los Angeles Angels
Freshman Flash Autographs,FFA-AH,Austin Hays,Baltimore Orioles
Freshman Flash Autographs,FFA-AR,Amed Rosario,New York Mets
Freshman Flash Autographs,FFA-AV,Alex Verdugo,Los Angeles Dodgers
Freshman Flash Autographs,FFA-DF,Dustin Fowler,Oakland Athletics
Freshman Flash Autographs,FFA-DS,Dominic Smith,New York Mets
Freshman Flash Autographs,FFA-FM,Francisco Mejia,Cleveland Indians
Freshman Flash Autographs,FFA-GT,Gleyber Torres,New York Yankees
Freshman Flash Autographs,FFA-JC,J.P. Crawford,Philadelphia Phillies
Freshman Flash Autographs,FFA-JF,Jack Flaherty,St. Louis Cardinals
Freshman Flash Autographs,FFA-MA,Miguel Andujar,New York Yankees
Freshman Flash Autographs,FFA-ND,Nicky Delmonico,Chicago White Sox
Freshman Flash Autographs,FFA-OA,Ozzie Albies,Atlanta Braves
Freshman Flash Autographs,FFA-RA,Ronald Acuna,Atlanta Braves
Freshman Flash Autographs,FFA-RH,Rhys Hoskins,Philadelphia Phillies
Freshman Flash Autographs,FFA-SA,Sandy Alcantara,St. Louis Cardinals
Freshman Flash Autographs,FFA-SO,Shohei Ohtani,Los Angeles Angels
Freshman Flash Autographs,FFA-WB,Walker Buehler,Los Angeles Dodgers
Future Stars Autographs,FSA-ABR,Alex Bregman,Houston Astros
Future Stars Autographs,FSA-AJ,Aaron Judge,New York Yankees
Future Stars Autographs,FSA-BZ,Bradley Zimmer,Cleveland Indians
Future Stars Autographs,FSA-FB,Franklin Barreto,Oakland Athletics
Future Stars Autographs,FSA-GS,Gary Sanchez,New York Yankees
Future Stars Autographs,FSA-IH,Ian Happ,Chicago Cubs
Future Stars Autographs,FSA-KB,Keon Broxton,Milwaukee Brewers
Future Stars Autographs,FSA-LW,Luke Weaver,St. Louis Cardinals
Future Stars Autographs,FSA-MO,Matt Olson,Oakland Athletics
Future Stars Autographs,FSA-PD,Paul DeJong,St. Louis Cardinals
Future Stars Autographs,FSA-TM,Trey Mancini,Baltimore Orioles
Superstar Sensations Autographs,SSA-AB,Adrian Beltre,Texas Rangers
Superstar Sensations Autographs,SSA-AR,Anthony Rizzo,Chicago Cubs
Superstar Sensations Autographs,SSA-BH,Bryce Harper,Washington Nationals
Superstar Sensations Autographs,SSA-CK,Craig Kimbrel,Boston Red Sox
Superstar Sensations Autographs,SSA-CSA,Chris Sale,Boston Red Sox
Superstar Sensations Autographs,SSA-FL,Francisco Lindor,Cleveland Indians
Superstar Sensations Autographs,SSA-GS,George Springer,Houston Astros
Superstar Sensations Autographs,SSA-JB,Jose Berrios,Minnesota Twins
Superstar Sensations Autographs,SSA-KB,Kris Bryant,Chicago Cubs
Superstar Sensations Autographs,SSA-KS,Kyle Schwarber,Chicago Cubs
Superstar Sensations Autographs,SSA-LS,Luis Severino,New York Yankees
Superstar Sensations Autographs,SSA-MM,Manny Machado,Baltimore Orioles
Superstar Sensations Autographs,SSA-MT,Mike Trout,Los Angeles Angels
Superstar Sensations Autographs,SSA-NS,Noah Syndergaard,New York Mets
Superstar Sensations Autographs,SSA-YC,Yoenis Cespedes,New York Mets
Dual Rookie Autographs,DRA-AA,Ozzie Albies,Atlanta Braves
Dual Rookie Autographs,DRA-AA,Ronald Acuna,Atlanta Braves
Dual Rookie Autographs,DRA-AS,Lucas Sims,Atlanta Braves
Dual Rookie Autographs,DRA-AS,Ozzie Albies,Atlanta Braves
Dual Rookie Autographs,DRA-HW,Nick Williams,Philadelphia Phillies
Dual Rookie Autographs,DRA-HW,Rhys Hoskins,Philadelphia Phillies
Dual Rookie Autographs,DRA-RS,Dominic Smith,New York Mets
Dual Rookie Autographs,DRA-RS,Amed Rosario,New York Mets
Rookie Debut Medallion,RDM-AB,Adrian Beltre,Los Angeles Dodgers
Rookie Debut Medallion,RDM-AJ,Aaron Judge,New York Yankees
Rookie Debut Medallion,RDM-AR,Amed Rosario,New York Mets,Rookie,
Rookie Debut Medallion,RDM-AV,Alex Verdugo,Los Angeles Dodgers,Rookie,
Rookie Debut Medallion,RDM-BH,Bryce Harper,Washington Nationals
Rookie Debut Medallion,RDM-CB,Cody Bellinger,Los Angeles Dodgers
Rookie Debut Medallion,RDM-CC,Carlos Correa,Houston Astros
Rookie Debut Medallion,RDM-CF,Clint Frazier,New York Yankees,Rookie,
Rookie Debut Medallion,RDM-CK,Corey Kluber,Cleveland Indians
Rookie Debut Medallion,RDM-DS,Dominic Smith,New York Mets,Rookie,
Rookie Debut Medallion,RDM-FL,Francisco Lindor,Cleveland Indians
Rookie Debut Medallion,RDM-GS,Giancarlo Stanton,Florida Marlins
Rookie Debut Medallion,RDM-I,Ichiro,Seattle Mariners
Rookie Debut Medallion,RDM-JA,Jose Altuve,Houston Astros
Rookie Debut Medallion,RDM-JC,J.P. Crawford,Philadelphia Phillies,Rookie,
Rookie Debut Medallion,RDM-KB,Kris Bryant,Chicago Cubs
Rookie Debut Medallion,RDM-MT,Mike Trout,Los Angeles Angels
Rookie Debut Medallion,RDM-NA,Nolan Arenado,Colorado Rockies
Rookie Debut Medallion,RDM-NS,Noah Syndergaard,New York Mets
Rookie Debut Medallion,RDM-NW,Nick Williams,Philadelphia Phillies,Rookie,
Rookie Debut Medallion,RDM-OA,Ozzie Albies,Atlanta Braves,Rookie,
Rookie Debut Medallion,RDM-RC,Robinson Cano,New York Yankees
Rookie Debut Medallion,RDM-RD,Rafael Devers,Boston Red Sox,Rookie,
Rookie Debut Medallion,RDM-RH,Rhys Hoskins,Philadelphia Phillies,Rookie,
Rookie Debut Medallion,RDM-VR,Victor Robles,Washington Nationals,Rookie,
Rookie Debut Medallion Autographs,RDM-AB,Adrian Beltre,Los Angeles Dodgers
Rookie Debut Medallion Autographs,RDM-AJ,Aaron Judge,New York Yankees
Rookie Debut Medallion Autographs,RDM-AR,Amed Rosario,New York Mets,Rookie,
Rookie Debut Medallion Autographs,RDM-BH,Bryce Harper,Washington Nationals
Rookie Debut Medallion Autographs,RDM-I,Ichiro,Seattle Mariners
Rookie Debut Medallion Autographs,RDM-JC,J.P. Crawford,Philadelphia Phillies,Rookie,
Rookie Debut Medallion Autographs,RDM-KB,Kris Bryant,Chicago Cubs
Rookie Debut Medallion Autographs,RDM-MT,Mike Trout,Los Angeles Angels
Rookie Debut Medallion Autographs,RDM-OA,Ozzie Albies,Atlanta Braves,Rookie,
Rookie Debut Medallion Autographs,RDM-RD,Rafael Devers,Boston Red Sox,Rookie,
Rookie Debut Medallion Autographs,RDM-RH,Rhys Hoskins,Philadelphia Phillies,Rookie,
Rookie Debut Medallion Autographs,RDM-VR,Victor Robles,Washington Nationals,Rookie,
