BASE,,,
VETERANS,,,
563,Hector Neris,Philadelphia Phillies®,
564,Joey Rickard,Baltimore Orioles®,
564,New York Mets®,New York Mets®,Team Cards
565,DOES NOT EXIST IN SERIES 2,,
566,Yasmany Tomas,Arizona Diamondbacks®,
567,Felix Hernandez,Seattle MarinersTM,
568,J.C. Ramirez,Angels®,
569,Keone Kela,Texas Rangers®,
570,Trevor Williams,Pittsburgh Pirates®,
571,C.J. Cron,Tampa Bay RaysTM,
572,Dillon Maples,Chicago Cubs®,Rookie
573,Mark Leiter Jr.,Philadelphia Phillies®,
574,Jared Hughes,Cincinnati Reds®,
575,Adrian Gonzalez,New York Mets®,
576,Didi Gregorius,New York Yankees®,
577,Yunel Escobar,Angels®,
578,Melky Cabrera,Kansas City Royals®,
579,Carson Fulmer,Chicago White Sox®,
580,Oakland AthleticsTM,Oakland AthleticsTM,Team Cards
581,Jesse Winker,Cincinnati Reds®,
582,Albert Pujols,Angels®,
583,Tommy Joseph,Philadelphia Phillies®,
584,Toronto Blue Jays®,Toronto Blue Jays®,Team Cards
585,Brandon Crawford,San Francisco Giants®,
586,Kyle Freeland,Colorado RockiesTM,
587,Chris Davis,Baltimore Orioles®,
588,David Wright,New York Mets®,
589,Adam Duvall,Cincinnati Reds®,
590,Dee Gordon,Seattle MarinersTM,
591,Daniel Nava,Pittsburgh Pirates®,
592,Gorkys Hernandez,San Francisco Giants®,
593,Luke Weaver,St. Louis Cardinals®,Future Stars
594,Sandy Alcantara,Miami Marlins®,Rookie
595,Addison Reed,Minnesota Twins®,
596,Keury Mella,Cincinnati Reds®,Rookie
597,Caleb Joseph,Baltimore Orioles®,
598,David Robertson,New York Yankees®,
599,Justin Turner,Los Angeles Dodgers®,
600,Noah Syndergaard,New York Mets®,
601,Jose Peraza,Cincinnati Reds®,
602,Michael Pineda,Minnesota Twins®,
603,Zach Britton,Baltimore Orioles®,
604,Gerardo Parra,Colorado RockiesTM,
605,Lucas Giolito,Chicago White Sox®,
606,Jake Arrieta,Philadelphia Phillies®,
607,Sean Newcomb,Atlanta BravesTM,Future Stars

608,Kurt Suzuki,Atlanta BravesTM,
609,Austin Hedges,San Diego PadresTM,
610,Scott Kazmir,Atlanta BravesTM,
611,Josh Bell,Pittsburgh Pirates®,Future Stars
612,Steven Souza Jr.,Arizona Diamondbacks®,
613,Cory Gearrin,San Francisco Giants®,
614,Minnesota Twins®,Minnesota Twins®,Team Cards
615,Eric Thames,Milwaukee BrewersTM,
616,Greg Garcia,St. Louis Cardinals®,
617,Doug Fister,Texas Rangers®,
618,Paul Goldschmidt,Arizona Diamondbacks®,
619,Jeremy Hellickson,Baltimore Orioles®,
620,Chris Young,Angels®,
621,Jerad Eickhoff,Philadelphia Phillies®,
622,Ryan Rua,Texas Rangers®,
623,Josh Fields,Los Angeles Dodgers®,
624,Franklin Barreto,Oakland AthleticsTM,
625,Los Angeles Dodgers®,Los Angeles Dodgers®,Team Cards
626,Brandon Maurer,Kansas City Royals®,
627,Matthew Boyd,Detroit Tigers®,
628,Vince Velasquez,Philadelphia Phillies®,
629,Max Scherzer,Washington Nationals®,
630,Alcides Escobar,Kansas City Royals®,
631,David Freese,Pittsburgh Pirates®,
632,Edwin Encarnacion,Cleveland Indians®,
633,Jameson Taillon,Pittsburgh Pirates®,
634,Carlos Martinez,St. Louis Cardinals®,
635,Cody Allen,Cleveland Indians®,
636,Freddy Galvis,San Diego PadresTM,
637,Manny Pina,Milwaukee BrewersTM,
