Card Set,Number,Player,Team,Seq.
All Americans Orange Pulsar,84,Rui Hachimura,Gonzaga Bulldogs,20
All Americans Orange Pulsar,100,Zion Williamson,Duke Blue Devils,20
All Americans Pink Pulsar,22,Grant Williams,Tennessee Volunteers,
All Americans Pink Pulsar,44,Ja Morant,Murray State Racers,
All Americans Pink Pulsar,62,RJ Barrett,Duke Blue Devils,
All Americans Pink Pulsar,84,Rui Hachimura,Gonzaga Bulldogs,
All Americans Pink Pulsar,100,Zion Williamson,Duke Blue Devils,
All Americans Purple,22,Grant Williams,Tennessee Volunteers,
All Americans Purple,44,Ja Morant,Murray State Racers,
All Americans Purple,62,RJ Barrett,Duke Blue Devils,
All Americans Purple,84,Rui Hachimura,Gonzaga Bulldogs,
All Americans Purple,100,Zion Williamson,Duke Blue Devils,
All Americans Purple And Green,22,Grant Williams,Tennessee Volunteers,199
All Americans Purple And Green,44,Ja Morant,Murray State Racers,199
All Americans Purple And Green,62,RJ Barrett,Duke Blue Devils,199
All Americans Purple And Green,84,Rui Hachimura,Gonzaga Bulldogs,199
All Americans Purple And Green,100,Zion Williamson,Duke Blue Devils,199
All Americans Red,22,Grant Williams,Tennessee Volunteers,
All Americans Red,44,Ja Morant,Murray State Racers,
All Americans Red,62,RJ Barrett,Duke Blue Devils,
All Americans Red,84,Rui Hachimura,Gonzaga Bulldogs,
All Americans Red,100,Zion Williamson,Duke Blue Devils,
All Americans Red and Black Snake Skin,22,Grant Williams,Tennessee Volunteers,
All Americans Red and Black Snake Skin,44,Ja Morant,Murray State Racers,
All Americans Red and Black Snake Skin,62,RJ Barrett,Duke Blue Devils,
All Americans Red and Black Snake Skin,84,Rui Hachimura,Gonzaga Bulldogs,
All Americans Red and Black Snake Skin,100,Zion Williamson,Duke Blue Devils,
All Americans Red White and Blue,22,Grant Williams,Tennessee Volunteers,99
All Americans Red White and Blue,44,Ja Morant,Murray State Racers,99
All Americans Red White and Blue,62,RJ Barrett,Duke Blue Devils,99
All Americans Red White and Blue,84,Rui Hachimura,Gonzaga Bulldogs,99
All Americans Red White and Blue,100,Zion Williamson,Duke Blue Devils,99
All Americans Silver,22,Grant Williams,Tennessee Volunteers,
All Americans Silver,44,Ja Morant,Murray State Racers,
All Americans Silver,62,RJ Barrett,Duke Blue Devils,
All Americans Silver,84,Rui Hachimura,Gonzaga Bulldogs,
All Americans Silver,100,Zion Williamson,Duke Blue Devils,
All Americans White Sparkle,22,Grant Williams,Tennessee Volunteers,
All Americans White Sparkle,44,Ja Morant,Murray State Racers,
All Americans White Sparkle,62,RJ Barrett,Duke Blue Devils,
All Americans White Sparkle,84,Rui Hachimura,Gonzaga Bulldogs,
All Americans White Sparkle,100,Zion Williamson,Duke Blue Devils,
Base,1,Zion Williamson,Duke Blue Devils,
Base,2,Ja Morant,Murray State Racers,
Base,3,RJ Barrett,Duke Blue Devils,
Base,4,De'Andre Hunter,Virginia Cavaliers,
Base,6,Darius Garland,Vanderbilt Commodores,
Base,7,Jarrett Culver,Texas Tech Red Raiders,
Base,8,Coby White,North Carolina Tar Heels,
Base,9,Jaxson Hayes,Texas Longhorns,
Base,10,Rui Hachimura,Gonzaga Bulldogs,
Base,12,Cam Reddish,Duke Blue Devils,
Base,13,Cameron Johnson,North Carolina Tar Heels,
Base,14,P.J. Washington,Kentucky Wildcats,
Base,15,Tyler Herro,Kentucky Wildcats,
Base,16,Romeo Langford,Indiana Hoosiers,
Base,17,Chuma Okeke,Auburn Tigers,
Base,18,Nickeil Alexander-Walker,Virginia Tech Hokies,
Base,19,Matisse Thybulle,Washington Huskies,
Base,20,Brandon Clarke,Gonzaga Bulldogs,
Base,21,Grant Williams,Tennessee Volunteers,
Base,24,Ty Jerome,Virginia Cavaliers,
Base,25,Nassir Little,North Carolina Tar Heels,
Base,26,Dylan Windler,Belmont Bruins,
Base,27,Mfiondu Kabengele,Florida State Seminoles,
Base,28,Jordan Poole,Michigan Wolverines,
Base,29,Keldon Johnson,Kentucky Wildcats,
Base,30,Kevin Porter Jr.,USC Trojans,
Base,31,Nicolas Claxton,Georgia Bulldogs,
Base,33,KZ Okpala,Stanford Cardinal,
Base,34,Carsen Edwards,Purdue Boilermakers,
Base,35,Bruno Fernando,Maryland Terrapins,
Base,36,Cody Martin,Nevada Wolf Pack,
Base,38,Daniel Gafford,Arkansas Razorbacks,
Base,39,Justin James,Wyoming Cowboys,
Base,40,Eric Paschall,Villanova Wildcats,
Base,41,Admiral Schofield,Tennessee Volunteers,
Base,42,Jaylen Nowell,Washington Huskies,
Base,45,Bol Bol,Oregon Ducks,
Base,46,Isaiah Roby,Nebraska Cornhuskers,
Base,47,Talen Horton-Tucker,Iowa State Cyclones,
Base,48,Ignas Brazdeikis,Michigan Wolverines,
Base,49,Terance Mann,Florida State Seminoles,
Base,50,Quinndary Weatherspoon,Mississippi State Bulldogs,
Base,52,Jarrell Brantley,Charleston Cougars,
Base,53,Tremont Waters,LSU Tigers,
Base,54,Jalen McDaniels,San Diego State Aztecs,
Base,55,Justin Wright-Foreman,Hofstra Pride,
Base,56,Marial Shayok,Iowa State Cyclones,
Base,57,Kyle Guy,Virginia Cavaliers,
Base,58,Jaylen Hands,UCLA Bruins,
Base,59,Jordan Bone,Tennessee Volunteers,
Base,60,Miye Oni,Yale Bulldogs,
Base,63,Dewan Hernandez,Miami Hurricanes,
Base,64,Zion Williamson,Duke Blue Devils,
Base,65,Ja Morant,Murray State Racers,
Base,66,RJ Barrett,Duke Blue Devils,
Base,67,De'Andre Hunter,Virginia Cavaliers,
Base,68,Darius Garland,Vanderbilt Commodores,
Base,69,Jarrett Culver,Texas Tech Red Raiders,
Base,70,Coby White,North Carolina Tar Heels,
Base,71,Jaxson Hayes,Texas Longhorns,
Base,73,Rui Hachimura,Gonzaga Bulldogs,
Base,74,Cam Reddish,Duke Blue Devils,
Base,76,Cameron Johnson,North Carolina Tar Heels,
Base,77,P.J. Washington,Kentucky Wildcats,
Base,79,Tyler Herro,Kentucky Wildcats,
Base,80,Romeo Langford,Indiana Hoosiers,
Base,81,Chuma Okeke,Auburn Tigers,
Base,82,Nickeil Alexander-Walker,Virginia Tech Hokies,
Base,85,Matisse Thybulle,Washington Huskies,
Base,86,Brandon Clarke,Gonzaga Bulldogs,
Base,87,Grant Williams,Tennessee Volunteers,
Base,88,Ty Jerome,Virginia Cavaliers,
Base,90,Nassir Little,North Carolina Tar Heels,
Base,91,Mfiondu Kabengele,Florida State Seminoles,
Base,92,Jordan Poole,Michigan Wolverines,
Base,93,Keldon Johnson,Kentucky Wildcats,
Base,94,Kevin Porter Jr.,USC Trojans,
Base,96,Nicolas Claxton,Georgia Bulldogs,
Base,97,KZ Okpala,Stanford Cardinal,
Base,98,Carsen Edwards,Purdue Boilermakers,
Base Black,1,Zion Williamson,Duke Blue Devils,1
Base Black,2,Ja Morant,Murray State Racers,1
Base Black,3,RJ Barrett,Duke Blue Devils,1
Base Black,4,De'Andre Hunter,Virginia Cavaliers,1
Base Black,6,Darius Garland,Vanderbilt Commodores,1
Base Black,7,Jarrett Culver,Texas Tech Red Raiders,1
Base Black,8,Coby White,North Carolina Tar Heels,1
Base Black,9,Jaxson Hayes,Texas Longhorns,1
Base Black,10,Rui Hachimura,Gonzaga Bulldogs,1
Base Black,12,Cam Reddish,Duke Blue Devils,1
Base Black,13,Cameron Johnson,North Carolina Tar Heels,1
Base Black,14,P.J. Washington,Kentucky Wildcats,1
Base Black,15,Tyler Herro,Kentucky Wildcats,1
Base Black,16,Romeo Langford,Indiana Hoosiers,1
Base Black,17,Chuma Okeke,Auburn Tigers,1
Base Black,18,Nickeil Alexander-Walker,Virginia Tech Hokies,1
Base Black,19,Matisse Thybulle,Washington Huskies,1
Base Black,20,Brandon Clarke,Gonzaga Bulldogs,1
Base Black,21,Grant Williams,Tennessee Volunteers,1
Base Black,24,Ty Jerome,Virginia Cavaliers,1
Base Black,25,Nassir Little,North Carolina Tar Heels,1
Base Black,26,Dylan Windler,Belmont Bruins,1
Base Black,27,Mfiondu Kabengele,Florida State Seminoles,1
Base Black,28,Jordan Poole,Michigan Wolverines,1
Base Black,29,Keldon Johnson,Kentucky Wildcats,1
Base Black,30,Kevin Porter Jr.,USC Trojans,1
Base Black,31,Nicolas Claxton,Georgia Bulldogs,1
Base Black,33,KZ Okpala,Stanford Cardinal,1
Base Black,34,Carsen Edwards,Purdue Boilermakers,1
Base Black,35,Bruno Fernando,Maryland Terrapins,1
Base Black,36,Cody Martin,Nevada Wolf Pack,1
Base Black,38,Daniel Gafford,Arkansas Razorbacks,1
Base Black,39,Justin James,Wyoming Cowboys,1
Base Black,40,Eric Paschall,Villanova Wildcats,1
Base Black,41,Admiral Schofield,Tennessee Volunteers,1
Base Black,42,Jaylen Nowell,Washington Huskies,1
Base Black,45,Bol Bol,Oregon Ducks,1
Base Black,46,Isaiah Roby,Nebraska Cornhuskers,1
Base Black,47,Talen Horton-Tucker,Iowa State Cyclones,1
Base Black,48,Ignas Brazdeikis,Michigan Wolverines,1
Base Black,49,Terance Mann,Florida State Seminoles,1
Base Black,50,Quinndary Weatherspoon,Mississippi State Bulldogs,1
Base Black,52,Jarrell Brantley,Charleston Cougars,1
Base Black,53,Tremont Waters,LSU Tigers,1
Base Black,54,Jalen McDaniels,San Diego State Aztecs,1
Base Black,55,Justin Wright-Foreman,Hofstra Pride,1
Base Black,56,Marial Shayok,Iowa State Cyclones,1
Base Black,57,Kyle Guy,Virginia Cavaliers,1
Base Black,58,Jaylen Hands,UCLA Bruins,1
Base Black,59,Jordan Bone,Tennessee Volunteers,1
Base Black,60,Miye Oni,Yale Bulldogs,1
Base Black,63,Dewan Hernandez,Miami Hurricanes,1
Base Black,64,Zion Williamson,Duke Blue Devils,1
Base Black,65,Ja Morant,Murray State Racers,1
Base Black,66,RJ Barrett,Duke Blue Devils,1
Base Black,67,De'Andre Hunter,Virginia Cavaliers,1
Base Black,68,Darius Garland,Vanderbilt Commodores,1
Base Black,69,Jarrett Culver,Texas Tech Red Raiders,1
Base Black,70,Coby White,North Carolina Tar Heels,1
Base Black,71,Jaxson Hayes,Texas Longhorns,1
Base Black,73,Rui Hachimura,Gonzaga Bulldogs,1
Base Black,74,Cam Reddish,Duke Blue Devils,1
Base Black,76,Cameron Johnson,North Carolina Tar Heels,1
Base Black,77,P.J. Washington,Kentucky Wildcats,1
Base Black,79,Tyler Herro,Kentucky Wildcats,1
Base Black,80,Romeo Langford,Indiana Hoosiers,1
Base Black,81,Chuma Okeke,Auburn Tigers,1
Base Black,82,Nickeil Alexander-Walker,Virginia Tech Hokies,1
Base Black,85,Matisse Thybulle,Washington Huskies,1
Base Black,86,Brandon Clarke,Gonzaga Bulldogs,1
Base Black,87,Grant Williams,Tennessee Volunteers,1
Base Black,88,Ty Jerome,Virginia Cavaliers,1
Base Black,90,Nassir Little,North Carolina Tar Heels,1
Base Black,91,Mfiondu Kabengele,Florida State Seminoles,1
Base Black,92,Jordan Poole,Michigan Wolverines,1
Base Black,93,Keldon Johnson,Kentucky Wildcats,1
Base Black,94,Kevin Porter Jr.,USC Trojans,1
Base Black,96,Nicolas Claxton,Georgia Bulldogs,1
Base Black,97,KZ Okpala,Stanford Cardinal,1
Base Black,98,Carsen Edwards,Purdue Boilermakers,1
Base Black Mosaic,1,Zion Williamson,Duke Blue Devils,1
Base Black Mosaic,2,Ja Morant,Murray State Racers,1
Base Black Mosaic,3,RJ Barrett,Duke Blue Devils,1
Base Black Mosaic,4,De'Andre Hunter,Virginia Cavaliers,1
Base Black Mosaic,6,Darius Garland,Vanderbilt Commodores,1
Base Black Mosaic,7,Jarrett Culver,Texas Tech Red Raiders,1
Base Black Mosaic,8,Coby White,North Carolina Tar Heels,1
Base Black Mosaic,9,Jaxson Hayes,Texas Longhorns,1
Base Black Mosaic,10,Rui Hachimura,Gonzaga Bulldogs,1
Base Black Mosaic,12,Cam Reddish,Duke Blue Devils,1
Base Black Mosaic,13,Cameron Johnson,North Carolina Tar Heels,1
Base Black Mosaic,14,P.J. Washington,Kentucky Wildcats,1
Base Black Mosaic,15,Tyler Herro,Kentucky Wildcats,1
Base Black Mosaic,16,Romeo Langford,Indiana Hoosiers,1
Base Black Mosaic,17,Chuma Okeke,Auburn Tigers,1
Base Black Mosaic,18,Nickeil Alexander-Walker,Virginia Tech Hokies,1
Base Black Mosaic,19,Matisse Thybulle,Washington Huskies,1
Base Black Mosaic,20,Brandon Clarke,Gonzaga Bulldogs,1
Base Black Mosaic,21,Grant Williams,Tennessee Volunteers,1
Base Black Mosaic,24,Ty Jerome,Virginia Cavaliers,1
Base Black Mosaic,25,Nassir Little,North Carolina Tar Heels,1
Base Black Mosaic,26,Dylan Windler,Belmont Bruins,1
Base Black Mosaic,27,Mfiondu Kabengele,Florida State Seminoles,1
Base Black Mosaic,28,Jordan Poole,Michigan Wolverines,1
Base Black Mosaic,29,Keldon Johnson,Kentucky Wildcats,1
Base Black Mosaic,30,Kevin Porter Jr.,USC Trojans,1
Base Black Mosaic,31,Nicolas Claxton,Georgia Bulldogs,1
Base Black Mosaic,33,KZ Okpala,Stanford Cardinal,1
Base Black Mosaic,34,Carsen Edwards,Purdue Boilermakers,1
Base Black Mosaic,35,Bruno Fernando,Maryland Terrapins,1
Base Black Mosaic,36,Cody Martin,Nevada Wolf Pack,1
Base Black Mosaic,38,Daniel Gafford,Arkansas Razorbacks,1
Base Black Mosaic,39,Justin James,Wyoming Cowboys,1
Base Black Mosaic,40,Eric Paschall,Villanova Wildcats,1
Base Black Mosaic,41,Admiral Schofield,Tennessee Volunteers,1
Base Black Mosaic,42,Jaylen Nowell,Washington Huskies,1
Base Black Mosaic,45,Bol Bol,Oregon Ducks,1
Base Black Mosaic,46,Isaiah Roby,Nebraska Cornhuskers,1
Base Black Mosaic,47,Talen Horton-Tucker,Iowa State Cyclones,1
Base Black Mosaic,48,Ignas Brazdeikis,Michigan Wolverines,1
Base Black Mosaic,49,Terance Mann,Florida State Seminoles,1
Base Black Mosaic,50,Quinndary Weatherspoon,Mississippi State Bulldogs,1
Base Black Mosaic,52,Jarrell Brantley,Charleston Cougars,1
Base Black Mosaic,53,Tremont Waters,LSU Tigers,1
Base Black Mosaic,54,Jalen McDaniels,San Diego State Aztecs,1
Base Black Mosaic,55,Justin Wright-Foreman,Hofstra Pride,1
Base Black Mosaic,56,Marial Shayok,Iowa State Cyclones,1
Base Black Mosaic,57,Kyle Guy,Virginia Cavaliers,1
Base Black Mosaic,58,Jaylen Hands,UCLA Bruins,1
Base Black Mosaic,59,Jordan Bone,Tennessee Volunteers,1
Base Black Mosaic,60,Miye Oni,Yale Bulldogs,1
Base Black Mosaic,63,Dewan Hernandez,Miami Hurricanes,1
Base Black Mosaic,64,Zion Williamson,Duke Blue Devils,1
Base Black Mosaic,65,Ja Morant,Murray State Racers,1
Base Black Mosaic,66,RJ Barrett,Duke Blue Devils,1
Base Black Mosaic,67,De'Andre Hunter,Virginia Cavaliers,1
Base Black Mosaic,68,Darius Garland,Vanderbilt Commodores,1
Base Black Mosaic,69,Jarrett Culver,Texas Tech Red Raiders,1
Base Black Mosaic,70,Coby White,North Carolina Tar Heels,1
Base Black Mosaic,71,Jaxson Hayes,Texas Longhorns,1
Base Black Mosaic,73,Rui Hachimura,Gonzaga Bulldogs,1
Base Black Mosaic,74,Cam Reddish,Duke Blue Devils,1
Base Black Mosaic,76,Cameron Johnson,North Carolina Tar Heels,1
Base Black Mosaic,77,P.J. Washington,Kentucky Wildcats,1
Base Black Mosaic,79,Tyler Herro,Kentucky Wildcats,1
Base Black Mosaic,80,Romeo Langford,Indiana Hoosiers,1
Base Black Mosaic,81,Chuma Okeke,Auburn Tigers,1
Base Black Mosaic,82,Nickeil Alexander-Walker,Virginia Tech Hokies,1
Base Black Mosaic,85,Matisse Thybulle,Washington Huskies,1
Base Black Mosaic,86,Brandon Clarke,Gonzaga Bulldogs,1
Base Black Mosaic,87,Grant Williams,Tennessee Volunteers,1
Base Black Mosaic,88,Ty Jerome,Virginia Cavaliers,1
Base Black Mosaic,90,Nassir Little,North Carolina Tar Heels,1
Base Black Mosaic,91,Mfiondu Kabengele,Florida State Seminoles,1
Base Black Mosaic,92,Jordan Poole,Michigan Wolverines,1
Base Black Mosaic,93,Keldon Johnson,Kentucky Wildcats,1
Base Black Mosaic,94,Kevin Porter Jr.,USC Trojans,1
Base Black Mosaic,96,Nicolas Claxton,Georgia Bulldogs,1
Base Black Mosaic,97,KZ Okpala,Stanford Cardinal,1
Base Black Mosaic,98,Carsen Edwards,Purdue Boilermakers,1
Base Blue,1,Zion Williamson,Duke Blue Devils,
Base Blue,2,Ja Morant,Murray State Racers,
Base Blue,3,RJ Barrett,Duke Blue Devils,
Base Blue,4,De'Andre Hunter,Virginia Cavaliers,
Base Blue,6,Darius Garland,Vanderbilt Commodores,
Base Blue,7,Jarrett Culver,Texas Tech Red Raiders,
Base Blue,8,Coby White,North Carolina Tar Heels,
Base Blue,9,Jaxson Hayes,Texas Longhorns,
Base Blue,10,Rui Hachimura,Gonzaga Bulldogs,
Base Blue,12,Cam Reddish,Duke Blue Devils,
Base Blue,13,Cameron Johnson,North Carolina Tar Heels,
Base Blue,14,P.J. Washington,Kentucky Wildcats,
Base Blue,15,Tyler Herro,Kentucky Wildcats,
Base Blue,16,Romeo Langford,Indiana Hoosiers,
Base Blue,17,Chuma Okeke,Auburn Tigers,
Base Blue,18,Nickeil Alexander-Walker,Virginia Tech Hokies,
Base Blue,19,Matisse Thybulle,Washington Huskies,
Base Blue,20,Brandon Clarke,Gonzaga Bulldogs,
Base Blue,21,Grant Williams,Tennessee Volunteers,
Base Blue,24,Ty Jerome,Virginia Cavaliers,
Base Blue,25,Nassir Little,North Carolina Tar Heels,
Base Blue,26,Dylan Windler,Belmont Bruins,
Base Blue,27,Mfiondu Kabengele,Florida State Seminoles,
Base Blue,28,Jordan Poole,Michigan Wolverines,
Base Blue,29,Keldon Johnson,Kentucky Wildcats,
Base Blue,30,Kevin Porter Jr.,USC Trojans,
Base Blue,31,Nicolas Claxton,Georgia Bulldogs,
Base Blue,33,KZ Okpala,Stanford Cardinal,
Base Blue,34,Carsen Edwards,Purdue Boilermakers,
Base Blue,35,Bruno Fernando,Maryland Terrapins,
Base Blue,36,Cody Martin,Nevada Wolf Pack,
Base Blue,38,Daniel Gafford,Arkansas Razorbacks,
Base Blue,39,Justin James,Wyoming Cowboys,
Base Blue,40,Eric Paschall,Villanova Wildcats,
Base Blue,41,Admiral Schofield,Tennessee Volunteers,
Base Blue,42,Jaylen Nowell,Washington Huskies,
Base Blue,45,Bol Bol,Oregon Ducks,
Base Blue,46,Isaiah Roby,Nebraska Cornhuskers,
Base Blue,47,Talen Horton-Tucker,Iowa State Cyclones,
Base Blue,48,Ignas Brazdeikis,Michigan Wolverines,
Base Blue,49,Terance Mann,Florida State Seminoles,
Base Blue,50,Quinndary Weatherspoon,Mississippi State Bulldogs,
Base Blue,52,Jarrell Brantley,Charleston Cougars,
Base Blue,53,Tremont Waters,LSU Tigers,
Base Blue,54,Jalen McDaniels,San Diego State Aztecs,
Base Blue,55,Justin Wright-Foreman,Hofstra Pride,
Base Blue,56,Marial Shayok,Iowa State Cyclones,
Base Blue,57,Kyle Guy,Virginia Cavaliers,
Base Blue,58,Jaylen Hands,UCLA Bruins,
Base Blue,59,Jordan Bone,Tennessee Volunteers,
Base Blue,60,Miye Oni,Yale Bulldogs,
Base Blue,63,Dewan Hernandez,Miami Hurricanes,
Base Blue,64,Zion Williamson,Duke Blue Devils,
Base Blue,65,Ja Morant,Murray State Racers,
Base Blue,66,RJ Barrett,Duke Blue Devils,
Base Blue,67,De'Andre Hunter,Virginia Cavaliers,
Base Blue,68,Darius Garland,Vanderbilt Commodores,
Base Blue,69,Jarrett Culver,Texas Tech Red Raiders,
Base Blue,70,Coby White,North Carolina Tar Heels,
Base Blue,71,Jaxson Hayes,Texas Longhorns,
Base Blue,73,Rui Hachimura,Gonzaga Bulldogs,
Base Blue,74,Cam Reddish,Duke Blue Devils,
Base Blue,76,Cameron Johnson,North Carolina Tar Heels,
Base Blue,77,P.J. Washington,Kentucky Wildcats,
Base Blue,79,Tyler Herro,Kentucky Wildcats,
Base Blue,80,Romeo Langford,Indiana Hoosiers,
Base Blue,81,Chuma Okeke,Auburn Tigers,
Base Blue,82,Nickeil Alexander-Walker,Virginia Tech Hokies,
Base Blue,85,Matisse Thybulle,Washington Huskies,
Base Blue,86,Brandon Clarke,Gonzaga Bulldogs,
Base Blue,87,Grant Williams,Tennessee Volunteers,
Base Blue,88,Ty Jerome,Virginia Cavaliers,
Base Blue,90,Nassir Little,North Carolina Tar Heels,
Base Blue,91,Mfiondu Kabengele,Florida State Seminoles,
Base Blue,92,Jordan Poole,Michigan Wolverines,
Base Blue,93,Keldon Johnson,Kentucky Wildcats,
Base Blue,94,Kevin Porter Jr.,USC Trojans,
Base Blue,96,Nicolas Claxton,Georgia Bulldogs,
Base Blue,97,KZ Okpala,Stanford Cardinal,
Base Blue,98,Carsen Edwards,Purdue Boilermakers,
Base Blue Wave,1,Zion Williamson,Duke Blue Devils,299
Base Blue Wave,2,Ja Morant,Murray State Racers,299
Base Blue Wave,3,RJ Barrett,Duke Blue Devils,299
Base Blue Wave,4,De'Andre Hunter,Virginia Cavaliers,299
Base Blue Wave,6,Darius Garland,Vanderbilt Commodores,299
Base Blue Wave,7,Jarrett Culver,Texas Tech Red Raiders,299
Base Blue Wave,8,Coby White,North Carolina Tar Heels,299
Base Blue Wave,9,Jaxson Hayes,Texas Longhorns,299
Base Blue Wave,10,Rui Hachimura,Gonzaga Bulldogs,299
Base Blue Wave,12,Cam Reddish,Duke Blue Devils,299
Base Blue Wave,13,Cameron Johnson,North Carolina Tar Heels,299
Base Blue Wave,14,P.J. Washington,Kentucky Wildcats,299
Base Blue Wave,15,Tyler Herro,Kentucky Wildcats,299
Base Blue Wave,16,Romeo Langford,Indiana Hoosiers,299
Base Blue Wave,17,Chuma Okeke,Auburn Tigers,299
Base Blue Wave,18,Nickeil Alexander-Walker,Virginia Tech Hokies,299
Base Blue Wave,19,Matisse Thybulle,Washington Huskies,299
