Card Set,Number,Player,Team,Seq.
All-Stars Press Proof,28,Shawn Kemp,Seattle Supersonics,
All-Stars Press Proof,29,Larry Bird,Boston Celtics,
All-Stars Press Proof,30,Magic Johnson,Los Angeles Lakers,
All-Stars Press Proof Black,1,Stephen Curry,Golden State Warriors,1
All-Stars Press Proof Black,2,James Harden,Houston Rockets,1
All-Stars Press Proof Black,3,Kevin Durant,Golden State Warriors,1
All-Stars Press Proof Black,4,Kawhi Leonard,San Antonio Spurs,1
All-Stars Press Proof Black,5,Anthony Davis,New Orleans Pelicans,1
All-Stars Press Proof Black,6,Russell Westbrook,Oklahoma City Thunder,1
All-Stars Press Proof Black,7,DeMarcus Cousins,Sacramento Kings,1
All-Stars Press Proof Black,8,Klay Thompson,Golden State Warriors,1
All-Stars Press Proof Black,9,Draymond Green,Golden State Warriors,1
All-Stars Press Proof Black,10,Marc Gasol,Memphis Grizzlies,1
All-Stars Press Proof Black,11,DeAndre Jordan,Los Angeles Clippers,1
All-Stars Press Proof Black,12,Gordon Hayward,Utah Jazz,1
All-Stars Press Proof Black,13,Kyrie Irving,Cleveland Cavaliers,1
All-Stars Press Proof Black,14,DeMar DeRozan,Toronto Raptors,1
All-Stars Press Proof Black,15,LeBron James,Cleveland Cavaliers,1
All-Stars Press Proof Black,16,Giannis Antetokounmpo,Milwaukee Bucks,1
All-Stars Press Proof Black,17,Jimmy Butler,Chicago Bulls,1
All-Stars Press Proof Black,18,Isaiah Thomas,Boston Celtics,1
All-Stars Press Proof Black,19,John Wall,Washington Wizards,1
All-Stars Press Proof Black,20,Kevin Love,Cleveland Cavaliers,1
All-Stars Press Proof Black,21,Kyle Lowry,Toronto Raptors,1
All-Stars Press Proof Black,22,Paul George,Indiana Pacers,1
All-Stars Press Proof Black,23,Kemba Walker,Charlotte Hornets,1
All-Stars Press Proof Black,24,Paul Millsap,Atlanta Hawks,1
All-Stars Press Proof Black,25,Carmelo Anthony,New York Knicks,1
All-Stars Press Proof Black,26,Kobe Bryant,Los Angeles Lakers,1
All-Stars Press Proof Black,27,Grant Hill,Detroit Pistons,1
All-Stars Press Proof Black,28,Shawn Kemp,Seattle Supersonics,1
All-Stars Press Proof Black,29,Larry Bird,Boston Celtics,1
All-Stars Press Proof Black,30,Magic Johnson,Los Angeles Lakers,1
All-Stars Press Proof Blue,1,Stephen Curry,Golden State Warriors,125
All-Stars Press Proof Blue,2,James Harden,Houston Rockets,125
All-Stars Press Proof Blue,3,Kevin Durant,Golden State Warriors,125
All-Stars Press Proof Blue,4,Kawhi Leonard,San Antonio Spurs,125
All-Stars Press Proof Blue,5,Anthony Davis,New Orleans Pelicans,125
All-Stars Press Proof Blue,6,Russell Westbrook,Oklahoma City Thunder,125
All-Stars Press Proof Blue,7,DeMarcus Cousins,Sacramento Kings,125
All-Stars Press Proof Blue,8,Klay Thompson,Golden State Warriors,125
All-Stars Press Proof Blue,9,Draymond Green,Golden State Warriors,125
All-Stars Press Proof Blue,10,Marc Gasol,Memphis Grizzlies,125
All-Stars Press Proof Blue,11,DeAndre Jordan,Los Angeles Clippers,125
All-Stars Press Proof Blue,12,Gordon Hayward,Utah Jazz,125
All-Stars Press Proof Blue,13,Kyrie Irving,Cleveland Cavaliers,125
All-Stars Press Proof Blue,14,DeMar DeRozan,Toronto Raptors,125
All-Stars Press Proof Blue,15,LeBron James,Cleveland Cavaliers,125
All-Stars Press Proof Blue,16,Giannis Antetokounmpo,Milwaukee Bucks,125
All-Stars Press Proof Blue,17,Jimmy Butler,Chicago Bulls,125
All-Stars Press Proof Blue,18,Isaiah Thomas,Boston Celtics,125
All-Stars Press Proof Blue,19,John Wall,Washington Wizards,125
All-Stars Press Proof Blue,20,Kevin Love,Cleveland Cavaliers,125
All-Stars Press Proof Blue,21,Kyle Lowry,Toronto Raptors,125
All-Stars Press Proof Blue,22,Paul George,Indiana Pacers,125
All-Stars Press Proof Blue,23,Kemba Walker,Charlotte Hornets,125
All-Stars Press Proof Blue,24,Paul Millsap,Atlanta Hawks,125
All-Stars Press Proof Blue,25,Carmelo Anthony,New York Knicks,125
All-Stars Press Proof Blue,26,Kobe Bryant,Los Angeles Lakers,125
All-Stars Press Proof Blue,27,Grant Hill,Detroit Pistons,125
All-Stars Press Proof Blue,28,Shawn Kemp,Seattle Supersonics,125
All-Stars Press Proof Blue,29,Larry Bird,Boston Celtics,125
All-Stars Press Proof Blue,30,Magic Johnson,Los Angeles Lakers,125
Back to the Future Materials,1,Vince Carter,Phoenix Suns,
Back to the Future Materials,2,Marco Belinelli,San Antonio Spurs,
Back to the Future Materials,3,Nicolas Batum,Portland Trail Blazers,
Back to the Future Materials,4,Markieff Morris,Phoenix Suns,
Back to the Future Materials,5,Nerlens Noel,Philadelphia 76ers,
Back to the Future Materials,6,Victor Oladipo,Orlando Magic,
Back to the Future Materials,7,Boris Diaw,Charlotte Bobcats,
Back to the Future Materials,8,Joffrey Lauvergne,Denver Nuggets,
Back to the Future Materials,9,Greg Monroe,Detroit Pistons,
Back to the Future Materials,10,Kent Bazemore,Golden State Warriors,
Back to the Future Materials,11,Jeremy Lin,Houston Rockets,
Back to the Future Materials,12,David West,Indiana Pacers,
Back to the Future Materials,13,Josh McRoberts,Orlando Magic,
Back to the Future Materials,14,Trevor Booker,Utah Jazz,
Back to the Future Materials,15,Trevor Ariza,Washington Wizards,
Back to the Future Materials Prime,1,Vince Carter,Phoenix Suns,10
Back to the Future Materials Prime,2,Marco Belinelli,San Antonio Spurs,10
Back to the Future Materials Prime,3,Nicolas Batum,Portland Trail Blazers,10
Back to the Future Materials Prime,4,Markieff Morris,Phoenix Suns,10
Back to the Future Materials Prime,5,Nerlens Noel,Philadelphia 76ers,10
Back to the Future Materials Prime,6,Victor Oladipo,Orlando Magic,10
Back to the Future Materials Prime,7,Boris Diaw,Charlotte Bobcats,10
Back to the Future Materials Prime,8,Joffrey Lauvergne,Denver Nuggets,10
Back to the Future Materials Prime,9,Greg Monroe,Detroit Pistons,10
Back to the Future Materials Prime,10,Kent Bazemore,Golden State Warriors,10
Back to the Future Materials Prime,11,Jeremy Lin,Houston Rockets,10
Back to the Future Materials Prime,12,David West,Indiana Pacers,10
Back to the Future Materials Prime,13,Josh McRoberts,Orlando Magic,10
Back to the Future Materials Prime,14,Trevor Booker,Utah Jazz,10
Back to the Future Materials Prime,15,Trevor Ariza,Washington Wizards,10
Base,1,DeAndre' Bembry,Atlanta Hawks,
Base,2,Dennis Schroder,Atlanta Hawks,
Base,3,Taurean Prince,Atlanta Hawks,
Base,4,Malcolm Delaney,Atlanta Hawks,
Base,5,Ersan Ilyasova,Atlanta Hawks,
Base,6,Jaylen Brown,Boston Celtics,
Base,7,Al Horford,Boston Celtics,
Base,8,Marcus Morris,Boston Celtics,
Base,9,Isaiah Thomas,Cleveland Cavaliers,
Base,10,Gordon Hayward,Boston Celtics,
Base,11,D'Angelo Russell,Brooklyn Nets,
Base,12,Trevor Booker,Brooklyn Nets,
Base,13,Jeremy Lin,Brooklyn Nets,
Base,14,Rondae Hollis-Jefferson,Brooklyn Nets,
Base,15,DeMarre Carroll,Brooklyn Nets,
Base,16,Kemba Walker,Charlotte Hornets,
Base,17,Nicolas Batum,Charlotte Hornets,
Base,18,Michael Kidd-Gilchrist,Charlotte Hornets,
Base,19,Dwight Howard,Charlotte Hornets,
Base,20,Jeremy Lamb,Charlotte Hornets,
Base,21,Kris Dunn,Chicago Bulls,
Base,22,Zach LaVine,Chicago Bulls,
Base,23,Bobby Portis,Chicago Bulls,
Base,24,Denzel Valentine,Chicago Bulls,
Base,25,Dwyane Wade,Chicago Bulls,
Base,26,Kyrie Irving,Boston Celtics,
Base,27,LeBron James,Cleveland Cavaliers,
Base,28,Kevin Love,Cleveland Cavaliers,
Base,29,Derrick Rose,Cleveland Cavaliers,
Base,30,J.R. Smith,Cleveland Cavaliers,
Base,31,Harrison Barnes,Dallas Mavericks,
Base,32,Seth Curry,Dallas Mavericks,
Base,33,Wesley Matthews,Dallas Mavericks,
Base,34,Dirk Nowitzki,Dallas Mavericks,
Base,35,J.J. Barea,Dallas Mavericks,
Base,36,Gary Harris,Denver Nuggets,
Base,37,Nikola Jokic,Denver Nuggets,
Base,38,Paul Millsap,Denver Nuggets,
Base,39,Jamal Murray,Denver Nuggets,
Base,40,Emmanuel Mudiay,Denver Nuggets,
Base,41,Reggie Jackson,Detroit Pistons,
Base,42,Tobias Harris,Detroit Pistons,
Base,43,Andre Drummond,Detroit Pistons,
Base,44,Avery Bradley,Detroit Pistons,
Base,45,Stanley Johnson,Detroit Pistons,
Base,46,Stephen Curry,Golden State Warriors,
Base,47,Kevin Durant,Golden State Warriors,
Base,48,Draymond Green,Golden State Warriors,
Base,49,Klay Thompson,Golden State Warriors,
Base,50,Andre Iguodala,Golden State Warriors,
Base,51,James Harden,Houston Rockets,
Base,52,Chris Paul,Houston Rockets,
Base,53,Eric Gordon,Houston Rockets,
Base,54,Trevor Ariza,Houston Rockets,
Base,55,Ryan Anderson,Houston Rockets,
Base,56,Victor Oladipo,Indiana Pacers,
Base,57,Domantas Sabonis,Indiana Pacers,
Base,58,Myles Turner,Indiana Pacers,
Base,59,Thaddeus Young,Indiana Pacers,
Base,60,Darren Collison,Indiana Pacers,
Base,61,Patrick Beverley,Los Angeles Clippers,
Base,62,Danilo Gallinari,Los Angeles Clippers,
Base,63,Blake Griffin,Los Angeles Clippers,
Base,64,DeAndre Jordan,Los Angeles Clippers,
Base,65,Lou Williams,Los Angeles Clippers,
Base,66,Jordan Clarkson,Los Angeles Lakers,
Base,67,Brandon Ingram,Los Angeles Lakers,
Base,68,Brook Lopez,Los Angeles Lakers,
Base,69,Julius Randle,Los Angeles Lakers,
Base,70,Larry Nance Jr.,Los Angeles Lakers,
Base,71,Mario Chalmers,Memphis Grizzlies,
Base,72,Mike Conley,Memphis Grizzlies,
Base,73,Marc Gasol,Memphis Grizzlies,
Base,74,Ben McLemore,Memphis Grizzlies,
Base,75,Chandler Parsons,Memphis Grizzlies,
Base,76,Goran Dragic,Miami Heat,
Base,77,James Johnson,Miami Heat,
Base,78,Justise Winslow,Miami Heat,
Base,79,Dion Waiters,Miami Heat,
Base,80,Hassan Whiteside,Miami Heat,
Base,81,Giannis Antetokounmpo,Milwaukee Bucks,
Base,82,Greg Monroe,Milwaukee Bucks,
Base,83,Malcolm Brogdon,Milwaukee Bucks,
Base,84,Khris Middleton,Milwaukee Bucks,
Base,85,Jabari Parker,Milwaukee Bucks,
Base,86,Jimmy Butler,Minnesota Timberwolves,
Base,87,Jamal Crawford,Minnesota Timberwolves,
Base,88,Andrew Wiggins,Minnesota Timberwolves,
Base,89,Karl-Anthony Towns,Minnesota Timberwolves,
Base,90,Jeff Teague,Minnesota Timberwolves,
Base,91,Anthony Davis,New Orleans Pelicans,
Base,92,DeMarcus Cousins,New Orleans Pelicans,
Base,93,Jrue Holiday,New Orleans Pelicans,
Base,94,Rajon Rondo,New Orleans Pelicans,
Base,95,E'Twaun Moore,New Orleans Pelicans,
Base,96,Carmelo Anthony,New York Knicks,
Base,97,Tim Hardaway Jr.,New York Knicks,
Base,98,Kristaps Porzingis,New York Knicks,
Base,99,Willy Hernangomez,New York Knicks,
Base,100,Courtney Lee,New York Knicks,
Base,101,Russell Westbrook,Oklahoma City Thunder,
Base,102,Paul George,Oklahoma City Thunder,
Base,103,Steven Adams,Oklahoma City Thunder,
Base,104,Enes Kanter,Oklahoma City Thunder,
Base,105,Doug McDermott,Oklahoma City Thunder,
Base,106,Aaron Gordon,Orlando Magic,
Base,107,Terrence Ross,Orlando Magic,
Base,108,Nikola Vucevic,Orlando Magic,
Base,109,Jonathon Simmons,Orlando Magic,
Base,110,Elfrid Payton,Orlando Magic,
Base,111,Robert Covington,Philadelphia 76ers,
Base,112,Joel Embiid,Philadelphia 76ers,
Base,113,JJ Redick,Philadelphia 76ers,
Base,114,Ben Simmons,Philadelphia 76ers,
Base,115,Amir Johnson,Philadelphia 76ers,
Base,116,Eric Bledsoe,Phoenix Suns,
Base,117,Devin Booker,Phoenix Suns,
Base,118,Marquese Chriss,Phoenix Suns,
Base,119,Tyler Ulis,Phoenix Suns,
Base,120,T.J. Warren,Phoenix Suns,
Base,121,Al-Farouq Aminu,Portland Trail Blazers,
Base,122,Damian Lillard,Portland Trail Blazers,
Base,123,C.J. McCollum,Portland Trail Blazers,
Base,124,Evan Turner,Portland Trail Blazers,
Base,125,Jusuf Nurkic,Portland Trail Blazers,
Base,126,Vince Carter,Sacramento Kings,
Base,127,Willie Cauley-Stein,Sacramento Kings,
Base,128,Buddy Hield,Sacramento Kings,
Base,129,George Hill,Sacramento Kings,
Base,130,Zach Randolph,Sacramento Kings,
Base,131,LaMarcus Aldridge,San Antonio Spurs,
Base,132,Pau Gasol,San Antonio Spurs,
Base,133,Rudy Gay,San Antonio Spurs,
Base,134,Kawhi Leonard,San Antonio Spurs,
Base,135,Dejounte Murray,San Antonio Spurs,
Base,136,DeMar DeRozan,Toronto Raptors,
Base,137,Serge Ibaka,Toronto Raptors,
Base,138,Kyle Lowry,Toronto Raptors,
Base,139,Pascal Siakam,Toronto Raptors,
Base,140,Delon Wright,Toronto Raptors,
Base,141,Alec Burks,Utah Jazz,
Base,142,Rudy Gobert,Utah Jazz,
Base,143,Rodney Hood,Utah Jazz,
Base,144,Joe Johnson,Utah Jazz,
Base,145,Ricky Rubio,Utah Jazz,
Base,146,Markieff Morris,Washington Wizards,
Base,147,John Wall,Washington Wizards,
Base,148,Otto Porter Jr.,Washington Wizards,
Base,149,Marcin Gortat,Washington Wizards,
Base,150,Bradley Beal,Washington Wizards,
Base Green Flood,1,DeAndre' Bembry,Atlanta Hawks,
Base Green Flood,2,Dennis Schroder,Atlanta Hawks,
Base Green Flood,3,Taurean Prince,Atlanta Hawks,
Base Green Flood,4,Malcolm Delaney,Atlanta Hawks,
Base Green Flood,5,Ersan Ilyasova,Atlanta Hawks,
Base Green Flood,6,Jaylen Brown,Boston Celtics,
Base Green Flood,7,Al Horford,Boston Celtics,
Base Green Flood,8,Marcus Morris,Boston Celtics,
Base Green Flood,9,Isaiah Thomas,Cleveland Cavaliers,
Base Green Flood,10,Gordon Hayward,Boston Celtics,
Base Green Flood,11,D'Angelo Russell,Brooklyn Nets,
Base Green Flood,12,Trevor Booker,Brooklyn Nets,
Base Green Flood,13,Jeremy Lin,Brooklyn Nets,
Base Green Flood,14,Rondae Hollis-Jefferson,Brooklyn Nets,
Base Green Flood,15,DeMarre Carroll,Brooklyn Nets,
Base Green Flood,16,Kemba Walker,Charlotte Hornets,
Base Green Flood,17,Nicolas Batum,Charlotte Hornets,
Base Green Flood,18,Michael Kidd-Gilchrist,Charlotte Hornets,
Base Green Flood,19,Dwight Howard,Charlotte Hornets,
Base Green Flood,20,Jeremy Lamb,Charlotte Hornets,
Base Green Flood,21,Kris Dunn,Chicago Bulls,
Base Green Flood,22,Zach LaVine,Chicago Bulls,
Base Green Flood,23,Bobby Portis,Chicago Bulls,
Base Green Flood,24,Denzel Valentine,Chicago Bulls,
Base Green Flood,25,Dwyane Wade,Chicago Bulls,
Base Green Flood,26,Kyrie Irving,Boston Celtics,
Base Green Flood,27,LeBron James,Cleveland Cavaliers,
Base Green Flood,28,Kevin Love,Cleveland Cavaliers,
Base Green Flood,29,Derrick Rose,Cleveland Cavaliers,
Base Green Flood,30,J.R. Smith,Cleveland Cavaliers,
Base Green Flood,31,Harrison Barnes,Dallas Mavericks,
Base Green Flood,32,Seth Curry,Dallas Mavericks,
Base Green Flood,33,Wesley Matthews,Dallas Mavericks,
Base Green Flood,34,Dirk Nowitzki,Dallas Mavericks,
Base Green Flood,35,J.J. Barea,Dallas Mavericks,
Base Green Flood,36,Gary Harris,Denver Nuggets,
Base Green Flood,37,Nikola Jokic,Denver Nuggets,
Base Green Flood,38,Paul Millsap,Denver Nuggets,
Base Green Flood,39,Jamal Murray,Denver Nuggets,
Base Green Flood,40,Emmanuel Mudiay,Denver Nuggets,
Base Green Flood,41,Reggie Jackson,Detroit Pistons,
Base Green Flood,42,Tobias Harris,Detroit Pistons,
Base Green Flood,43,Andre Drummond,Detroit Pistons,
Base Green Flood,44,Avery Bradley,Detroit Pistons,
Base Green Flood,45,Stanley Johnson,Detroit Pistons,
Base Green Flood,46,Stephen Curry,Golden State Warriors,
Base Green Flood,47,Kevin Durant,Golden State Warriors,
Base Green Flood,48,Draymond Green,Golden State Warriors,
Base Green Flood,49,Klay Thompson,Golden State Warriors,
Base Green Flood,50,Andre Iguodala,Golden State Warriors,
Base Green Flood,51,James Harden,Houston Rockets,
Base Green Flood,52,Chris Paul,Houston Rockets,
Base Green Flood,53,Eric Gordon,Houston Rockets,
Base Green Flood,54,Trevor Ariza,Houston Rockets,
Base Green Flood,55,Ryan Anderson,Houston Rockets,
Base Green Flood,56,Victor Oladipo,Indiana Pacers,
Base Green Flood,57,Domantas Sabonis,Indiana Pacers,
Base Green Flood,58,Myles Turner,Indiana Pacers,
Base Green Flood,59,Thaddeus Young,Indiana Pacers,
Base Green Flood,60,Darren Collison,Indiana Pacers,
