Card Set,Number,Player,Team,Seq.
All Clear for Takeoff Holo,11,Russell Westbrook,Oklahoma City Thunder,
All Clear for Takeoff Holo,12,Blake Griffin,Los Angeles Clippers,
All Clear for Takeoff Holo,13,Zach LaVine,Chicago Bulls,
All Clear for Takeoff Holo,14,Larry Nance Jr.,Los Angeles Lakers,
All Clear for Takeoff Holo,15,Malcolm Brogdon,Milwaukee Bucks,
All Clear for Takeoff Lime Green,1,Aaron Gordon,Orlando Magic,175
All Clear for Takeoff Lime Green,2,Norman Powell,Toronto Raptors,175
All Clear for Takeoff Lime Green,3,Andre Drummond,Detroit Pistons,175
All Clear for Takeoff Lime Green,4,Giannis Antetokounmpo,Milwaukee Bucks,175
All Clear for Takeoff Lime Green,5,Jamal Murray,Denver Nuggets,175
All Clear for Takeoff Lime Green,6,Jaylen Brown,Boston Celtics,175
All Clear for Takeoff Lime Green,7,DeMar DeRozan,Toronto Raptors,175
All Clear for Takeoff Lime Green,8,Andrew Wiggins,Minnesota Timberwolves,175
All Clear for Takeoff Lime Green,9,Kevin Durant,Golden State Warriors,175
All Clear for Takeoff Lime Green,10,James Harden,Houston Rockets,175
All Clear for Takeoff Lime Green,11,Russell Westbrook,Oklahoma City Thunder,175
All Clear for Takeoff Lime Green,12,Blake Griffin,Los Angeles Clippers,175
All Clear for Takeoff Lime Green,13,Zach LaVine,Chicago Bulls,175
All Clear for Takeoff Lime Green,14,Larry Nance Jr.,Los Angeles Lakers,175
All Clear for Takeoff Lime Green,15,Malcolm Brogdon,Milwaukee Bucks,175
All Clear for Takeoff Red,1,Aaron Gordon,Orlando Magic,99
All Clear for Takeoff Red,2,Norman Powell,Toronto Raptors,99
All Clear for Takeoff Red,3,Andre Drummond,Detroit Pistons,99
All Clear for Takeoff Red,4,Giannis Antetokounmpo,Milwaukee Bucks,99
All Clear for Takeoff Red,5,Jamal Murray,Denver Nuggets,99
All Clear for Takeoff Red,6,Jaylen Brown,Boston Celtics,99
All Clear for Takeoff Red,7,DeMar DeRozan,Toronto Raptors,99
All Clear for Takeoff Red,8,Andrew Wiggins,Minnesota Timberwolves,99
All Clear for Takeoff Red,9,Kevin Durant,Golden State Warriors,99
All Clear for Takeoff Red,10,James Harden,Houston Rockets,99
All Clear for Takeoff Red,11,Russell Westbrook,Oklahoma City Thunder,99
All Clear for Takeoff Red,12,Blake Griffin,Los Angeles Clippers,99
All Clear for Takeoff Red,13,Zach LaVine,Chicago Bulls,99
All Clear for Takeoff Red,14,Larry Nance Jr.,Los Angeles Lakers,99
All Clear for Takeoff Red,15,Malcolm Brogdon,Milwaukee Bucks,99
All-Stars,1,Stephen Curry,Golden State Warriors,
All-Stars,2,James Harden,Houston Rockets,
All-Stars,3,Kevin Durant,Golden State Warriors,
All-Stars,4,Kawhi Leonard,San Antonio Spurs,
All-Stars,5,Anthony Davis,New Orleans Pelicans,
All-Stars,6,Russell Westbrook,Oklahoma City Thunder,
All-Stars,7,DeMarcus Cousins,Sacramento Kings,
All-Stars,8,Klay Thompson,Golden State Warriors,
All-Stars,9,Draymond Green,Golden State Warriors,
All-Stars,10,Marc Gasol,Memphis Grizzlies,
All-Stars,11,DeAndre Jordan,Los Angeles Clippers,
All-Stars,12,Gordon Hayward,Utah Jazz,
All-Stars,13,Kyrie Irving,Cleveland Cavaliers,
All-Stars,14,DeMar DeRozan,Toronto Raptors,
All-Stars,15,LeBron James,Cleveland Cavaliers,
All-Stars,16,Giannis Antetokounmpo,Milwaukee Bucks,
All-Stars,17,Jimmy Butler,Chicago Bulls,
All-Stars,18,Isaiah Thomas,Boston Celtics,
All-Stars,19,John Wall,Washington Wizards,
All-Stars,20,Tim Duncan,San Antonio Spurs,
All-Stars,21,Kyle Lowry,Toronto Raptors,
All-Stars,22,Paul George,Indiana Pacers,
All-Stars,23,Kemba Walker,Charlotte Hornets,
All-Stars,24,Paul Millsap,Atlanta Hawks,
All-Stars,25,Carmelo Anthony,New York Knicks,
All-Stars,26,Kobe Bryant,Los Angeles Lakers,
All-Stars,27,Grant Hill,Detroit Pistons,
All-Stars,28,Shawn Kemp,Seattle Supersonics,
All-Stars,29,Larry Bird,Boston Celtics,
All-Stars,30,Magic Johnson,Los Angeles Lakers,
All-Stars Blue,1,Stephen Curry,Golden State Warriors,49
All-Stars Blue,2,James Harden,Houston Rockets,49
All-Stars Blue,3,Kevin Durant,Golden State Warriors,49
All-Stars Blue,4,Kawhi Leonard,San Antonio Spurs,49
All-Stars Blue,5,Anthony Davis,New Orleans Pelicans,49
All-Stars Blue,6,Russell Westbrook,Oklahoma City Thunder,49
All-Stars Blue,7,DeMarcus Cousins,Sacramento Kings,49
All-Stars Blue,8,Klay Thompson,Golden State Warriors,49
All-Stars Blue,9,Draymond Green,Golden State Warriors,49
All-Stars Blue,10,Marc Gasol,Memphis Grizzlies,49
All-Stars Blue,11,DeAndre Jordan,Los Angeles Clippers,49
All-Stars Blue,12,Gordon Hayward,Utah Jazz,49
All-Stars Blue,13,Kyrie Irving,Cleveland Cavaliers,49
All-Stars Blue,14,DeMar DeRozan,Toronto Raptors,49
All-Stars Blue,15,LeBron James,Cleveland Cavaliers,49
All-Stars Blue,16,Giannis Antetokounmpo,Milwaukee Bucks,49
All-Stars Blue,17,Jimmy Butler,Chicago Bulls,49
All-Stars Blue,18,Isaiah Thomas,Boston Celtics,49
All-Stars Blue,19,John Wall,Washington Wizards,49
All-Stars Blue,20,Tim Duncan,San Antonio Spurs,49
All-Stars Blue,21,Kyle Lowry,Toronto Raptors,49
All-Stars Blue,22,Paul George,Indiana Pacers,49
All-Stars Blue,23,Kemba Walker,Charlotte Hornets,49
All-Stars Blue,24,Paul Millsap,Atlanta Hawks,49
All-Stars Blue,25,Carmelo Anthony,New York Knicks,49
All-Stars Blue,26,Kobe Bryant,Los Angeles Lakers,49
All-Stars Blue,27,Grant Hill,Detroit Pistons,49
All-Stars Blue,28,Shawn Kemp,Seattle Supersonics,49
All-Stars Blue,29,Larry Bird,Boston Celtics,49
All-Stars Blue,30,Magic Johnson,Los Angeles Lakers,49
All-Stars Fast Break Holo,1,Stephen Curry,Golden State Warriors,
All-Stars Fast Break Holo,2,James Harden,Houston Rockets,
All-Stars Fast Break Holo,3,Kevin Durant,Golden State Warriors,
All-Stars Fast Break Holo,4,Kawhi Leonard,San Antonio Spurs,
All-Stars Fast Break Holo,5,Anthony Davis,New Orleans Pelicans,
All-Stars Fast Break Holo,6,Russell Westbrook,Oklahoma City Thunder,
All-Stars Fast Break Holo,7,DeMarcus Cousins,Sacramento Kings,
All-Stars Fast Break Holo,8,Klay Thompson,Golden State Warriors,
All-Stars Fast Break Holo,9,Draymond Green,Golden State Warriors,
All-Stars Fast Break Holo,10,Marc Gasol,Memphis Grizzlies,
All-Stars Fast Break Holo,11,DeAndre Jordan,Los Angeles Clippers,
All-Stars Fast Break Holo,12,Gordon Hayward,Utah Jazz,
All-Stars Fast Break Holo,13,Kyrie Irving,Cleveland Cavaliers,
All-Stars Fast Break Holo,14,DeMar DeRozan,Toronto Raptors,
All-Stars Fast Break Holo,15,LeBron James,Cleveland Cavaliers,
All-Stars Fast Break Holo,16,Giannis Antetokounmpo,Milwaukee Bucks,
All-Stars Fast Break Holo,17,Jimmy Butler,Chicago Bulls,
All-Stars Fast Break Holo,18,Isaiah Thomas,Boston Celtics,
All-Stars Fast Break Holo,19,John Wall,Washington Wizards,
All-Stars Fast Break Holo,20,Tim Duncan,San Antonio Spurs,
All-Stars Fast Break Holo,21,Kyle Lowry,Toronto Raptors,
All-Stars Fast Break Holo,22,Paul George,Indiana Pacers,
All-Stars Fast Break Holo,23,Kemba Walker,Charlotte Hornets,
All-Stars Fast Break Holo,24,Paul Millsap,Atlanta Hawks,
All-Stars Fast Break Holo,25,Carmelo Anthony,New York Knicks,
All-Stars Fast Break Holo,26,Kobe Bryant,Los Angeles Lakers,
All-Stars Fast Break Holo,27,Grant Hill,Detroit Pistons,
All-Stars Fast Break Holo,28,Shawn Kemp,Seattle Supersonics,
All-Stars Fast Break Holo,29,Larry Bird,Boston Celtics,
All-Stars Fast Break Holo,30,Magic Johnson,Los Angeles Lakers,
All-Stars Gold,1,Stephen Curry,Golden State Warriors,10
All-Stars Gold,2,James Harden,Houston Rockets,10
All-Stars Gold,3,Kevin Durant,Golden State Warriors,10
All-Stars Gold,4,Kawhi Leonard,San Antonio Spurs,10
All-Stars Gold,5,Anthony Davis,New Orleans Pelicans,10
All-Stars Gold,6,Russell Westbrook,Oklahoma City Thunder,10
All-Stars Gold,7,DeMarcus Cousins,Sacramento Kings,10
All-Stars Gold,8,Klay Thompson,Golden State Warriors,10
All-Stars Gold,9,Draymond Green,Golden State Warriors,10
All-Stars Gold,10,Marc Gasol,Memphis Grizzlies,10
All-Stars Gold,11,DeAndre Jordan,Los Angeles Clippers,10
All-Stars Gold,12,Gordon Hayward,Utah Jazz,10
All-Stars Gold,13,Kyrie Irving,Cleveland Cavaliers,10
All-Stars Gold,14,DeMar DeRozan,Toronto Raptors,10
All-Stars Gold,15,LeBron James,Cleveland Cavaliers,10
All-Stars Gold,16,Giannis Antetokounmpo,Milwaukee Bucks,10
All-Stars Gold,17,Jimmy Butler,Chicago Bulls,10
All-Stars Gold,18,Isaiah Thomas,Boston Celtics,10
All-Stars Gold,19,John Wall,Washington Wizards,10
All-Stars Gold,20,Tim Duncan,San Antonio Spurs,10
All-Stars Gold,21,Kyle Lowry,Toronto Raptors,10
All-Stars Gold,22,Paul George,Indiana Pacers,10
All-Stars Gold,23,Kemba Walker,Charlotte Hornets,10
All-Stars Gold,24,Paul Millsap,Atlanta Hawks,10
All-Stars Gold,25,Carmelo Anthony,New York Knicks,10
All-Stars Gold,26,Kobe Bryant,Los Angeles Lakers,10
All-Stars Gold,27,Grant Hill,Detroit Pistons,10
All-Stars Gold,28,Shawn Kemp,Seattle Supersonics,10
All-Stars Gold,29,Larry Bird,Boston Celtics,10
All-Stars Gold,30,Magic Johnson,Los Angeles Lakers,10
All-Stars Gold Vinyl,1,Stephen Curry,Golden State Warriors,1
All-Stars Gold Vinyl,2,James Harden,Houston Rockets,1
All-Stars Gold Vinyl,3,Kevin Durant,Golden State Warriors,1
All-Stars Gold Vinyl,4,Kawhi Leonard,San Antonio Spurs,1
All-Stars Gold Vinyl,5,Anthony Davis,New Orleans Pelicans,1
All-Stars Gold Vinyl,6,Russell Westbrook,Oklahoma City Thunder,1
All-Stars Gold Vinyl,7,DeMarcus Cousins,Sacramento Kings,1
All-Stars Gold Vinyl,8,Klay Thompson,Golden State Warriors,1
All-Stars Gold Vinyl,9,Draymond Green,Golden State Warriors,1
All-Stars Gold Vinyl,10,Marc Gasol,Memphis Grizzlies,1
All-Stars Gold Vinyl,11,DeAndre Jordan,Los Angeles Clippers,1
All-Stars Gold Vinyl,12,Gordon Hayward,Utah Jazz,1
All-Stars Gold Vinyl,13,Kyrie Irving,Cleveland Cavaliers,1
All-Stars Gold Vinyl,14,DeMar DeRozan,Toronto Raptors,1
All-Stars Gold Vinyl,15,LeBron James,Cleveland Cavaliers,1
All-Stars Gold Vinyl,16,Giannis Antetokounmpo,Milwaukee Bucks,1
All-Stars Gold Vinyl,17,Jimmy Butler,Chicago Bulls,1
All-Stars Gold Vinyl,18,Isaiah Thomas,Boston Celtics,1
All-Stars Gold Vinyl,19,John Wall,Washington Wizards,1
All-Stars Gold Vinyl,20,Tim Duncan,San Antonio Spurs,1
All-Stars Gold Vinyl,21,Kyle Lowry,Toronto Raptors,1
All-Stars Gold Vinyl,22,Paul George,Indiana Pacers,1
All-Stars Gold Vinyl,23,Kemba Walker,Charlotte Hornets,1
All-Stars Gold Vinyl,24,Paul Millsap,Atlanta Hawks,1
All-Stars Gold Vinyl,25,Carmelo Anthony,New York Knicks,1
All-Stars Gold Vinyl,26,Kobe Bryant,Los Angeles Lakers,1
All-Stars Gold Vinyl,27,Grant Hill,Detroit Pistons,1
All-Stars Gold Vinyl,28,Shawn Kemp,Seattle Supersonics,1
All-Stars Gold Vinyl,29,Larry Bird,Boston Celtics,1
All-Stars Gold Vinyl,30,Magic Johnson,Los Angeles Lakers,1
All-Stars Green,1,Stephen Curry,Golden State Warriors,5
All-Stars Green,2,James Harden,Houston Rockets,5
All-Stars Green,3,Kevin Durant,Golden State Warriors,5
All-Stars Green,4,Kawhi Leonard,San Antonio Spurs,5
All-Stars Green,5,Anthony Davis,New Orleans Pelicans,5
All-Stars Green,6,Russell Westbrook,Oklahoma City Thunder,5
All-Stars Green,7,DeMarcus Cousins,Sacramento Kings,5
All-Stars Green,8,Klay Thompson,Golden State Warriors,5
All-Stars Green,9,Draymond Green,Golden State Warriors,5
All-Stars Green,10,Marc Gasol,Memphis Grizzlies,5
All-Stars Green,11,DeAndre Jordan,Los Angeles Clippers,5
All-Stars Green,12,Gordon Hayward,Utah Jazz,5
All-Stars Green,13,Kyrie Irving,Cleveland Cavaliers,5
All-Stars Green,14,DeMar DeRozan,Toronto Raptors,5
All-Stars Green,15,LeBron James,Cleveland Cavaliers,5
All-Stars Green,16,Giannis Antetokounmpo,Milwaukee Bucks,5
All-Stars Green,17,Jimmy Butler,Chicago Bulls,5
All-Stars Green,18,Isaiah Thomas,Boston Celtics,5
All-Stars Green,19,John Wall,Washington Wizards,5
All-Stars Green,20,Tim Duncan,San Antonio Spurs,5
All-Stars Green,21,Kyle Lowry,Toronto Raptors,5
All-Stars Green,22,Paul George,Indiana Pacers,5
All-Stars Green,23,Kemba Walker,Charlotte Hornets,5
All-Stars Green,24,Paul Millsap,Atlanta Hawks,5
All-Stars Green,25,Carmelo Anthony,New York Knicks,5
All-Stars Green,26,Kobe Bryant,Los Angeles Lakers,5
All-Stars Green,27,Grant Hill,Detroit Pistons,5
All-Stars Green,28,Shawn Kemp,Seattle Supersonics,5
All-Stars Green,29,Larry Bird,Boston Celtics,5
All-Stars Green,30,Magic Johnson,Los Angeles Lakers,5
All-Stars Holo,1,Stephen Curry,Golden State Warriors,
All-Stars Holo,2,James Harden,Houston Rockets,
All-Stars Holo,3,Kevin Durant,Golden State Warriors,
All-Stars Holo,4,Kawhi Leonard,San Antonio Spurs,
All-Stars Holo,5,Anthony Davis,New Orleans Pelicans,
All-Stars Holo,6,Russell Westbrook,Oklahoma City Thunder,
All-Stars Holo,7,DeMarcus Cousins,Sacramento Kings,
All-Stars Holo,8,Klay Thompson,Golden State Warriors,
All-Stars Holo,9,Draymond Green,Golden State Warriors,
All-Stars Holo,10,Marc Gasol,Memphis Grizzlies,
All-Stars Holo,11,DeAndre Jordan,Los Angeles Clippers,
All-Stars Holo,12,Gordon Hayward,Utah Jazz,
All-Stars Holo,13,Kyrie Irving,Cleveland Cavaliers,
All-Stars Holo,14,DeMar DeRozan,Toronto Raptors,
All-Stars Holo,15,LeBron James,Cleveland Cavaliers,
All-Stars Holo,16,Giannis Antetokounmpo,Milwaukee Bucks,
All-Stars Holo,17,Jimmy Butler,Chicago Bulls,
All-Stars Holo,18,Isaiah Thomas,Boston Celtics,
All-Stars Holo,19,John Wall,Washington Wizards,
All-Stars Holo,20,Tim Duncan,San Antonio Spurs,
All-Stars Holo,21,Kyle Lowry,Toronto Raptors,
All-Stars Holo,22,Paul George,Indiana Pacers,
All-Stars Holo,23,Kemba Walker,Charlotte Hornets,
All-Stars Holo,24,Paul Millsap,Atlanta Hawks,
All-Stars Holo,25,Carmelo Anthony,New York Knicks,
All-Stars Holo,26,Kobe Bryant,Los Angeles Lakers,
All-Stars Holo,27,Grant Hill,Detroit Pistons,
All-Stars Holo,28,Shawn Kemp,Seattle Supersonics,
All-Stars Holo,29,Larry Bird,Boston Celtics,
All-Stars Holo,30,Magic Johnson,Los Angeles Lakers,
All-Stars Lime Green,1,Stephen Curry,Golden State Warriors,175
All-Stars Lime Green,2,James Harden,Houston Rockets,175
All-Stars Lime Green,3,Kevin Durant,Golden State Warriors,175
All-Stars Lime Green,4,Kawhi Leonard,San Antonio Spurs,175
All-Stars Lime Green,5,Anthony Davis,New Orleans Pelicans,175
All-Stars Lime Green,6,Russell Westbrook,Oklahoma City Thunder,175
All-Stars Lime Green,7,DeMarcus Cousins,Sacramento Kings,175
All-Stars Lime Green,8,Klay Thompson,Golden State Warriors,175
All-Stars Lime Green,9,Draymond Green,Golden State Warriors,175
All-Stars Lime Green,10,Marc Gasol,Memphis Grizzlies,175
All-Stars Lime Green,11,DeAndre Jordan,Los Angeles Clippers,175
All-Stars Lime Green,12,Gordon Hayward,Utah Jazz,175
All-Stars Lime Green,13,Kyrie Irving,Cleveland Cavaliers,175
All-Stars Lime Green,14,DeMar DeRozan,Toronto Raptors,175
All-Stars Lime Green,15,LeBron James,Cleveland Cavaliers,175
All-Stars Lime Green,16,Giannis Antetokounmpo,Milwaukee Bucks,175
All-Stars Lime Green,17,Jimmy Butler,Chicago Bulls,175
All-Stars Lime Green,18,Isaiah Thomas,Boston Celtics,175
All-Stars Lime Green,19,John Wall,Washington Wizards,175
All-Stars Lime Green,20,Tim Duncan,San Antonio Spurs,175
All-Stars Lime Green,21,Kyle Lowry,Toronto Raptors,175
All-Stars Lime Green,22,Paul George,Indiana Pacers,175
All-Stars Lime Green,23,Kemba Walker,Charlotte Hornets,175
All-Stars Lime Green,24,Paul Millsap,Atlanta Hawks,175
All-Stars Lime Green,25,Carmelo Anthony,New York Knicks,175
All-Stars Lime Green,26,Kobe Bryant,Los Angeles Lakers,175
All-Stars Lime Green,27,Grant Hill,Detroit Pistons,175
All-Stars Lime Green,28,Shawn Kemp,Seattle Supersonics,175
All-Stars Lime Green,29,Larry Bird,Boston Celtics,175
All-Stars Lime Green,30,Magic Johnson,Los Angeles Lakers,175
All-Stars Red,1,Stephen Curry,Golden State Warriors,99
All-Stars Red,2,James Harden,Houston Rockets,99
All-Stars Red,3,Kevin Durant,Golden State Warriors,99
All-Stars Red,4,Kawhi Leonard,San Antonio Spurs,99
All-Stars Red,5,Anthony Davis,New Orleans Pelicans,99
All-Stars Red,6,Russell Westbrook,Oklahoma City Thunder,99
All-Stars Red,7,DeMarcus Cousins,Sacramento Kings,99
All-Stars Red,8,Klay Thompson,Golden State Warriors,99
All-Stars Red,9,Draymond Green,Golden State Warriors,99
All-Stars Red,10,Marc Gasol,Memphis Grizzlies,99
All-Stars Red,11,DeAndre Jordan,Los Angeles Clippers,99
All-Stars Red,12,Gordon Hayward,Utah Jazz,99
All-Stars Red,13,Kyrie Irving,Cleveland Cavaliers,99
All-Stars Red,14,DeMar DeRozan,Toronto Raptors,99
All-Stars Red,15,LeBron James,Cleveland Cavaliers,99
All-Stars Red,16,Giannis Antetokounmpo,Milwaukee Bucks,99
All-Stars Red,17,Jimmy Butler,Chicago Bulls,99
All-Stars Red,18,Isaiah Thomas,Boston Celtics,99
All-Stars Red,19,John Wall,Washington Wizards,99
All-Stars Red,20,Tim Duncan,San Antonio Spurs,99
All-Stars Red,21,Kyle Lowry,Toronto Raptors,99
All-Stars Red,22,Paul George,Indiana Pacers,99
All-Stars Red,23,Kemba Walker,Charlotte Hornets,99
All-Stars Red,24,Paul Millsap,Atlanta Hawks,99
All-Stars Red,25,Carmelo Anthony,New York Knicks,99
All-Stars Red,26,Kobe Bryant,Los Angeles Lakers,99
All-Stars Red,27,Grant Hill,Detroit Pistons,99
All-Stars Red,28,Shawn Kemp,Seattle Supersonics,99
All-Stars Red,29,Larry Bird,Boston Celtics,99
All-Stars Red,30,Magic Johnson,Los Angeles Lakers,99
Base,1,DeAndre' Bembry,Atlanta Hawks,
Base,2,Dennis Schroder,Atlanta Hawks,
Base,3,Taurean Prince,Atlanta Hawks,
Base,4,Malcolm Delaney,Atlanta Hawks,
Base,5,Ersan Ilyasova,Atlanta Hawks,
Base,6,Jaylen Brown,Boston Celtics,
Base,7,Al Horford,Boston Celtics,
Base,8,Marcus Morris,Boston Celtics,
Base,9,Isaiah Thomas,Cleveland Cavaliers,
Base,10,Gordon Hayward,Boston Celtics,
Base,11,D'Angelo Russell,Brooklyn Nets,
Base,12,Trevor Booker,Philadelphia 76ers,
Base,13,Jeremy Lin,Brooklyn Nets,
Base,14,Rondae Hollis-Jefferson,Brooklyn Nets,
